"",BBK01.SUD256,BBK01.SUD256_FLAGS
"","New business (volumes) of German banks / Loans for consumption to households with collateral and/or guarantees, initial rate fixation of over 1 and up to 5 years",
unit,EURO (hypothetically euro-based),
unit multiplier,million,
last update,2015-02-03 10:26:58,
2010-06,129,
2010-07,171,
2010-08,156,
2010-09,164,
2010-10,173,
2010-11,187,
2010-12,198,
2011-01,176,
2011-02,152,
2011-03,182,
2011-04,200,
2011-05,207,
2011-06,201,
2011-07,215,
2011-08,207,
2011-09,191,
2011-10,181,
2011-11,187,
2011-12,172,
2012-01,159,
2012-02,196,
2012-03,193,
2012-04,189,
2012-05,186,
2012-06,185,
2012-07,196,
2012-08,155,
2012-09,129,
2012-10,139,
2012-11,114,
2012-12,103,
2013-01,111,
2013-02,116,
2013-03,140,
2013-04,165,
2013-05,141,
2013-06,155,
2013-07,171,
2013-08,137,
2013-09,143,
2013-10,146,
2013-11,133,
2013-12,149,
2014-01,122,
2014-02,119,
2014-03,138,
2014-04,133,
2014-05,129,
2014-06,121,
2014-07,128,
2014-08,120,
2014-09,116,
2014-10,454,
2014-11,381,
2014-12,298,Provisional value
"","General: Estimated. The volume of new business is extrapolated to form the underlying total using the Horvitz-Thompson estimator. Loans for consumption are definded as loans granted for the purpose of personal use in the consumption of goods and services. For the purpose of MFI interest rate statistics, a loan is considered to be secured if collateral (inter alia financial collateral, real estate collateral, debt securities) in at least the same value as the loan amount has been posted, pledged or assigned. p = Provisional",
