"",BBK01.SUD249,BBK01.SUD249_FLAGS
"","New business (volumes) of German banks / Loans to non-financial corporations over EUR 1 million, with floating rate or initial rate fixation up to 3 months",
unit,EURO (hypothetically euro-based),
unit multiplier,million,
last update,2015-02-03 10:27:43,
2010-06,41444,
2010-07,41417,
2010-08,34544,
2010-09,39231,
2010-10,38888,
2010-11,33350,
2010-12,43262,
2011-01,39071,
2011-02,30569,
2011-03,41838,
2011-04,41778,
2011-05,34625,
2011-06,37960,
2011-07,40466,
2011-08,33497,
2011-09,41350,
2011-10,44012,
2011-11,35021,
2011-12,42208,
2012-01,39669,
2012-02,34967,
2012-03,40364,
2012-04,37899,
2012-05,33047,
2012-06,37197,
2012-07,41238,
2012-08,35340,
2012-09,36163,
2012-10,43475,
2012-11,32803,
2012-12,37963,
2013-01,38702,
2013-02,29386,
2013-03,35431,
2013-04,34947,
2013-05,29863,
2013-06,33079,
2013-07,38769,
2013-08,30076,
2013-09,34319,
2013-10,38689,
2013-11,29065,
2013-12,37401,
2014-01,35928,
2014-02,28800,
2014-03,34177,
2014-04,40756,
2014-05,33223,
2014-06,37201,
2014-07,44949,
2014-08,34074,
2014-09,40614,
2014-10,41358,
2014-11,30140,
2014-12,41140,Provisional value
"",General: Estimated. The volume of new business is extrapolated to form the underlying total using the Horvitz-Thompson estimator. The amount refers to the single loan transaction considered as new business. Excluding overdrafts. p = Provisional,
