"",BBK01.SU0007,BBK01.SU0007_FLAGS
"","Lending rates of banks / Bills discounted, bills of less than EUR 50,000 refinanceable at the Bundesbank / Average interest rate",
unit,% p.a. (hypothetically euro-based),
unit multiplier,one,
last update,2013-04-03 10:28:51,
1967-06,5.32,
1967-07,.,No value available
1967-08,.,No value available
1967-09,5.21,
1967-10,.,No value available
1967-11,.,No value available
1967-12,5.14,
1968-01,.,No value available
1968-02,.,No value available
1968-03,5.12,
1968-04,.,No value available
1968-05,.,No value available
1968-06,5.05,
1968-07,.,No value available
1968-08,.,No value available
1968-09,4.97,
1968-10,.,No value available
1968-11,4.92,
1968-12,.,No value available
1969-01,.,No value available
1969-02,4.86,
1969-03,.,No value available
1969-04,.,No value available
1969-05,5.73,
1969-06,.,No value available
1969-07,.,No value available
1969-08,6.71,
1969-09,.,No value available
1969-10,.,No value available
1969-11,7.57,
1969-12,.,No value available
1970-01,.,No value available
1970-02,8.42,
1970-03,.,No value available
1970-04,.,No value available
1970-05,9.75,
1970-06,.,No value available
1970-07,.,No value available
1970-08,9.39,
1970-09,.,No value available
1970-10,.,No value available
1970-11,9.27,
1970-12,.,No value available
1971-01,8.24,
1971-02,8.13,
1971-03,.,No value available
1971-04,.,No value available
1971-05,7.13,
1971-06,.,No value available
1971-07,.,No value available
1971-08,7.26,
1971-09,.,No value available
1971-10,.,No value available
1971-11,6.71,
1971-12,.,No value available
1972-01,.,No value available
1972-02,6.09,
1972-03,.,No value available
1972-04,.,No value available
1972-05,5.28,
1972-06,.,No value available
1972-07,.,No value available
1972-08,5.38,
1972-09,.,No value available
1972-10,.,No value available
1972-11,6.62,
1972-12,.,No value available
1973-01,.,No value available
1973-02,8.42,
1973-03,.,No value available
1973-04,.,No value available
1973-05,10.46,
1973-06,.,No value available
1973-07,12.03,
1973-08,12.37,
1973-09,.,No value available
1973-10,.,No value available
1973-11,13.21,
1973-12,.,No value available
1974-01,.,No value available
1974-02,12.67,
1974-03,.,No value available
1974-04,.,No value available
1974-05,11.86,
1974-06,.,No value available
1974-07,.,No value available
1974-08,11.34,
1974-09,.,No value available
1974-10,.,No value available
1974-11,10.50,
1974-12,.,No value available
1975-01,.,No value available
1975-02,8.73,
1975-03,7.69,
1975-04,7.27,
1975-05,6.97,
1975-06,6.46,
1975-07,6.27,
1975-08,5.72,
1975-09,5.21,
1975-10,5.12,
1975-11,5.08,
1975-12,5.06,
1976-01,5.00,
1976-02,4.98,
1976-03,4.93,
1976-04,4.86,
1976-05,4.84,
1976-06,4.85,
1976-07,4.87,
1976-08,4.98,
1976-09,5.02,
1976-10,5.04,
1976-11,5.00,
1976-12,4.99,
1977-01,5.02,
1977-02,5.00,
1977-03,4.99,
1977-04,4.93,
1977-05,4.88,
1977-06,4.85,
1977-07,4.82,
1977-08,4.79,
1977-09,4.72,
1977-10,4.71,
1977-11,4.69,
1977-12,4.67,
1978-01,4.35,
1978-02,4.29,
1978-03,4.27,
1978-04,4.24,
1978-05,4.24,
1978-06,4.19,
1978-07,4.19,
1978-08,4.20,
1978-09,4.19,
1978-10,4.19,
1978-11,4.17,
1978-12,4.16,
1979-01,4.16,
1979-02,4.25,
1979-03,4.30,
1979-04,5.24,
1979-05,5.27,
1979-06,5.54,
1979-07,6.56,
1979-08,6.87,
1979-09,7.02,
1979-10,7.31,
1979-11,8.51,
1979-12,8.63,
1980-01,8.65,
1980-02,8.65,
1980-03,9.53,
1980-04,9.56,
1980-05,10.01,
1980-06,9.98,
1980-07,9.88,
1980-08,9.72,
1980-09,9.59,
1980-10,9.49,
1980-11,9.42,
1980-12,9.45,
1981-01,9.43,
1981-02,9.48,
1981-03,10.80,
1981-04,11.21,
1981-05,11.71,
1981-06,11.89,
1981-07,11.95,
1981-08,12.13,
1981-09,12.18,
1981-10,11.86,
1981-11,11.65,
1981-12,11.36,
1982-01,11.14,
1982-02,10.89,
1982-03,10.68,
1982-04,10.30,
1982-05,9.97,
1982-06,9.71,
1982-07,9.58,
1982-08,9.51,
1982-09,9.01,
1982-10,8.73,
1982-11,7.89,
1982-12,6.94,
1983-01,6.88,
1983-02,6.75,
1983-03,6.56,
1983-04,5.73,
1983-05,5.68,
1983-06,5.70,
1983-07,5.67,
1983-08,5.69,
1983-09,5.79,
1983-10,5.81,
1983-11,5.84,
1983-12,5.86,
1984-01,5.91,
1984-02,5.92,
1984-03,5.92,
1984-04,5.94,
1984-05,5.92,
1984-06,5.95,
1984-07,6.28,
1984-08,6.28,
1984-09,6.29,
1984-10,6.25,
1984-11,6.23,
1984-12,6.18,
1985-01,6.20,
1985-02,6.19,
1985-03,6.21,
1985-04,6.22,
1985-05,6.20,
1985-06,6.19,
1985-07,6.19,
1985-08,5.80,
1985-09,5.61,
1985-10,5.58,
1985-11,5.57,
1985-12,5.53,
1986-01,5.54,
1986-02,5.53,
1986-03,5.11,
1986-04,5.03,
1986-05,5.02,
1986-06,4.96,
1986-07,4.94,
1986-08,4.94,
1986-09,4.90,
1986-10,4.88,
1986-11,4.87,
1986-12,4.88,
1987-01,4.85,
1987-02,4.60,
1987-03,4.55,
1987-04,4.54,
1987-05,4.51,
1987-06,4.50,
1987-07,4.47,
1987-08,4.51,
1987-09,4.50,
1987-10,4.56,
1987-11,4.52,
1987-12,4.14,
1988-01,4.10,
1988-02,4.10,
1988-03,4.08,
1988-04,4.08,
1988-05,4.08,
1988-06,4.10,
1988-07,4.59,
1988-08,4.80,
1988-09,5.22,
1988-10,5.26,
1988-11,5.21,
1988-12,5.23,
1989-01,5.33,
1989-02,5.79,
1989-03,6.01,
1989-04,6.12,
1989-05,6.52,
1989-06,6.65,
1989-07,7.10,
1989-08,7.14,
1989-09,7.16,
