"",BBK01.WZ3086,BBK01.WZ3086_FLAGS
"","Yields, derived from the term structure of interest rates, on Pfandbriefe with annual coupon payments / residual maturity of 9.0 years / end of month",
unit,Prozent (hypothetically euro-based),
unit multiplier,one,
last update,2015-02-02 10:10:56,
2000-01,5.90,
2000-02,5.77,
2000-03,5.71,
2000-04,5.92,
2000-05,5.83,
2000-06,5.87,
2000-07,5.90,
2000-08,5.93,
2000-09,5.88,
2000-10,5.82,
2000-11,5.58,
2000-12,5.41,
2001-01,5.35,
2001-02,5.28,
2001-03,5.35,
2001-04,5.49,
2001-05,5.46,
2001-06,5.46,
2001-07,5.29,
2001-08,5.24,
2001-09,5.02,
2001-10,4.87,
2001-11,5.10,
2001-12,5.21,
2002-01,5.26,
2002-02,5.45,
2002-03,5.48,
2002-04,5.46,
2002-05,5.34,
2002-06,5.21,
2002-07,5.00,
2002-08,4.76,
2002-09,4.68,
2002-10,4.82,
2002-11,4.64,
2002-12,4.47,
2003-01,4.26,
2003-02,4.28,
2003-03,4.43,
2003-04,4.14,
2003-05,3.92,
2003-06,4.16,
2003-07,4.36,
2003-08,4.37,
2003-09,4.40,
2003-10,4.55,
2003-11,4.51,
2003-12,4.38,
2004-01,4.43,
2004-02,4.27,
2004-03,4.16,
2004-04,4.39,
2004-05,4.43,
2004-06,4.44,
2004-07,4.42,
2004-08,4.24,
2004-09,4.17,
2004-10,4.07,
2004-11,3.95,
2004-12,3.85,
2005-01,3.70,
2005-02,3.84,
2005-03,3.79,
2005-04,3.55,
2005-05,3.48,
2005-06,3.30,
2005-07,3.36,
2005-08,3.26,
2005-09,3.28,
2005-10,3.54,
2005-11,3.59,
2005-12,3.56,
2006-01,3.69,
2006-02,3.73,
2006-03,4.01,
2006-04,4.22,
2006-05,4.14,
2006-06,4.31,
2006-07,4.20,
2006-08,4.16,
2006-09,4.05,
2006-10,4.07,
2006-11,4.03,
2006-12,4.08,
2007-01,4.36,
2007-02,4.22,
2007-03,4.32,
2007-04,4.48,
2007-05,4.66,
2007-06,4.85,
2007-07,4.76,
2007-08,4.63,
2007-09,4.71,
2007-10,4.59,
2007-11,4.58,
2007-12,4.76,
2008-01,4.43,
2008-02,4.40,
2008-03,4.44,
2008-04,4.64,
2008-05,4.82,
2008-06,5.06,
2008-07,5.00,
2008-08,4.78,
2008-09,4.84,
2008-10,4.57,
2008-11,4.22,
2008-12,4.04,
2009-01,4.22,
2009-02,4.13,
2009-03,4.12,
2009-04,4.17,
2009-05,4.37,
2009-06,4.25,
2009-07,4.12,
2009-08,3.90,
2009-09,3.83,
2009-10,3.86,
2009-11,3.75,
2009-12,3.82,
2010-01,3.76,
2010-02,3.62,
2010-03,3.56,
2010-04,3.46,
2010-05,3.24,
2010-06,3.19,
2010-07,3.25,
2010-08,2.71,
2010-09,2.91,
2010-10,3.15,
2010-11,3.37,
2010-12,3.57,
2011-01,3.71,
2011-02,3.72,
2011-03,3.90,
2011-04,3.88,
2011-05,3.70,
2011-06,3.73,
2011-07,3.52,
2011-08,3.24,
2011-09,3.06,
2011-10,3.15,
2011-11,3.26,
2011-12,2.93,
2012-01,2.83,
2012-02,2.77,
2012-03,2.81,
2012-04,2.71,
2012-05,2.25,
2012-06,2.46,
2012-07,2.22,
2012-08,2.09,
2012-09,2.03,
2012-10,2.13,
2012-11,2.02,
2012-12,1.82,
2013-01,2.10,
2013-02,2.07,
2013-03,1.94,
2013-04,1.71,
2013-05,1.92,
2013-06,2.18,
2013-07,2.19,
2013-08,2.33,
2013-09,2.24,
2013-10,2.17,
2013-11,2.12,
2013-12,2.30,
2014-01,2.04,
2014-02,1.95,
2014-03,1.91,
2014-04,1.86,
2014-05,1.65,
2014-06,1.53,
2014-07,1.44,
2014-08,1.17,
2014-09,1.19,
2014-10,1.11,
2014-11,0.95,
2014-12,0.86,
2015-01,0.76,
