"",BBK01.SUD105,BBK01.SUD105_FLAGS
"",Effective interest rates of German banks / New business / Households' deposits redeemable at notice of up to 3 months,
unit,% p.a. (hypothetically euro-based),
unit multiplier,one,
last update,2015-02-03 10:26:46,
2003-01,2.39,
2003-02,2.36,
2003-03,2.28,
2003-04,2.28,
2003-05,2.21,
2003-06,2.16,
2003-07,2.11,
2003-08,2.08,
2003-09,2.04,
2003-10,2.20,
2003-11,2.15,
2003-12,2.17,
2004-01,2.18,
2004-02,2.12,
2004-03,2.10,
2004-04,2.13,
2004-05,2.10,
2004-06,2.13,
2004-07,2.10,
2004-08,2.11,
2004-09,2.13,
2004-10,2.13,
2004-11,2.16,
2004-12,2.13,
2005-01,2.09,
2005-02,2.11,
2005-03,2.06,
2005-04,2.05,
2005-05,2.12,
2005-06,2.10,
2005-07,2.08,
2005-08,1.98,
2005-09,2.00,
2005-10,1.94,
2005-11,2.02,
2005-12,1.99,
2006-01,2.00,
2006-02,2.00,
2006-03,1.96,
2006-04,1.99,
2006-05,1.99,
2006-06,2.05,
2006-07,2.05,
2006-08,2.09,
2006-09,2.10,
2006-10,2.17,
2006-11,2.15,
2006-12,2.20,
2007-01,2.22,
2007-02,2.23,
2007-03,2.27,
2007-04,2.36,
2007-05,2.35,
2007-06,2.33,
2007-07,2.33,
2007-08,2.38,
2007-09,2.44,
2007-10,2.41,
2007-11,2.40,
2007-12,2.46,
2008-01,2.44,
2008-02,2.43,
2008-03,2.44,
2008-04,2.52,
2008-05,2.51,
2008-06,2.53,
2008-07,2.57,
2008-08,2.58,
2008-09,2.59,
2008-10,2.64,
2008-11,2.54,
2008-12,2.42,
2009-01,2.33,
2009-02,2.24,
2009-03,2.08,
2009-04,1.98,
2009-05,1.85,
2009-06,1.82,
2009-07,1.79,
2009-08,1.62,
2009-09,1.61,
2009-10,1.49,
2009-11,1.47,
2009-12,1.52,
2010-01,1.37,
2010-02,1.34,
2010-03,1.40,
2010-04,1.31,
2010-05,1.31,
2010-06,1.36,
2010-07,1.32,
2010-08,1.32,
2010-09,1.40,
2010-10,1.37,
2010-11,1.36,
2010-12,1.39,
2011-01,1.34,
2011-02,1.36,
2011-03,1.37,
2011-04,1.40,
2011-05,1.40,
2011-06,1.43,
2011-07,1.42,
2011-08,1.43,
2011-09,1.47,
2011-10,1.48,
2011-11,1.43,
2011-12,1.45,
2012-01,1.43,
2012-02,1.40,
2012-03,1.34,
2012-04,1.28,
2012-05,1.27,
2012-06,1.24,
2012-07,1.21,
2012-08,1.16,
2012-09,1.14,
2012-10,1.09,
2012-11,1.07,
2012-12,1.03,
2013-01,0.96,
2013-02,0.93,
2013-03,0.96,
2013-04,0.90,
2013-05,0.90,
2013-06,0.87,
2013-07,0.86,
2013-08,0.85,
2013-09,0.85,
2013-10,0.82,
2013-11,0.83,
2013-12,0.79,
2014-01,0.77,
2014-02,0.80,
2014-03,0.72,
2014-04,0.73,
2014-05,0.72,
2014-06,0.70,
2014-07,0.66,
2014-08,0.61,
2014-09,0.60,
2014-10,0.56,
2014-11,0.54,
2014-12,0.52,Provisional value
"","General: New business is collected in the same way as outstanding amounts for the sake of simplicity. This means that all outstanding deposit business at the end of the month has to be incorporated in the calculation of average rates of interest. The effective interest rates are calculated either as annualised agreed interest rates or as narrowly defined effective rates. Both calculation methods cover all interest payments on deposits and loans but not any other related charges which may occur for enquiries, administration, preparation of the documents, guarantees and credit insurance. Including non-financial corporations' deposits redeemable at notice of up to 3 months; including fidelity and growth premia. p = Provisional",
