"",BBK01.OUK010,BBK01.OUK010_FLAGS
1963-04,-,Nothing exists
1963-05,-,Nothing exists
1963-06,0.435,
1963-07,-,Nothing exists
1963-08,-,Nothing exists
1963-09,-,Nothing exists
1963-10,-,Nothing exists
1963-11,-,Nothing exists
1963-12,0.519,
1964-01,-,Nothing exists
1964-02,-,Nothing exists
1964-03,-,Nothing exists
1964-04,-,Nothing exists
1964-05,-,Nothing exists
1964-06,0.612,
1964-07,-,Nothing exists
1964-08,-,Nothing exists
1964-09,-,Nothing exists
1964-10,-,Nothing exists
1964-11,-,Nothing exists
1964-12,0.703,
1965-01,0.742,
1965-02,0.776,
1965-03,0.804,
1965-04,0.817,
1965-05,0.853,
1965-06,0.853,
1965-07,0.861,
1965-08,0.874,
1965-09,0.891,
1965-10,0.883,
1965-11,0.856,
1965-12,0.867,
1966-01,0.871,
1966-02,0.864,
1966-03,0.895,
1966-04,0.869,
1966-05,0.861,
1966-06,0.857,
1966-07,0.838,
1966-08,0.832,
1966-09,0.829,
1966-10,0.854,
1966-11,0.871,
1966-12,0.885,
1967-01,0.893,
1967-02,0.952,
1967-03,0.980,
1967-04,1.008,
1967-05,1.078,
1967-06,1.104,
1967-07,1.160,
1967-08,1.173,
1967-09,1.209,
1967-10,1.263,
1967-11,1.287,
1967-12,1.331,
1968-01,1.397,
1968-02,1.392,
1968-03,1.389,
1968-04,1.408,
1968-05,1.411,
1968-06,1.398,
1968-07,1.429,
1968-08,1.461,
1968-09,1.507,
1968-10,1.543,
1968-11,1.581,
1968-12,1.621,
1969-01,1.595,
1969-02,1.652,
1969-03,1.700,
1969-04,1.690,
1969-05,1.738,
1969-06,1.748,
1969-07,1.786,
1969-08,1.853,
1969-09,1.874,
1969-10,1.878,
1969-11,1.920,
1969-12,1.982,
1970-01,1.981,
1970-02,2.018,
1970-03,2.048,
1970-04,2.062,
1970-05,2.020,
1970-06,2.050,
1970-07,2.105,
1970-08,2.158,
1970-09,2.140,
1970-10,2.233,
1970-11,2.284,
1970-12,2.311,
1971-01,2.323,
1971-02,2.349,
1971-03,2.321,
1971-04,2.335,
1971-05,2.345,
1971-06,2.342,
1971-07,2.293,
1971-08,2.280,
1971-09,2.312,
1971-10,2.326,
1971-11,2.391,
1971-12,2.409,
1972-01,2.474,
1972-02,2.486,
1972-03,2.407,
1972-04,2.450,
1972-05,2.459,
1972-06,2.433,
1972-07,2.517,
1972-08,2.515,
1972-09,2.508,
1972-10,2.506,
1972-11,2.510,
1972-12,2.506,
1973-01,2.514,
1973-02,2.491,
1973-03,2.458,
1973-04,2.398,
1973-05,2.407,
1973-06,2.413,
1973-07,2.398,
1973-08,2.386,
1973-09,2.406,
1973-10,2.454,
1973-11,2.484,
1973-12,2.579,
1974-01,2.548,
1974-02,2.532,
1974-03,2.580,
1974-04,2.621,
1974-05,2.612,
1974-06,2.652,
1974-07,2.707,
1974-08,2.784,
1974-09,2.925,
1974-10,2.959,
1974-11,3.080,
1974-12,2.969,
1975-01,3.058,
1975-02,3.115,
1975-03,3.072,
1975-04,3.045,
1975-05,3.116,
1975-06,2.995,
1975-07,2.984,
1975-08,2.982,
1975-09,3.000,
1975-10,2.945,
1975-11,2.933,
1975-12,2.980,
1976-01,3.067,
1976-02,3.204,
1976-03,3.321,
1976-04,3.366,
1976-05,3.357,
1976-06,3.326,
1976-07,3.471,
1976-08,3.590,
1976-09,3.659,
1976-10,3.657,
1976-11,3.729,
1976-12,3.742,
1977-01,3.727,
1977-02,3.727,
1977-03,3.784,
1977-04,3.739,
1977-05,3.703,
1977-06,3.612,
1977-07,3.651,
1977-08,3.737,
1977-09,3.865,
1977-10,3.841,
1977-11,4.052,
1977-12,4.177,
1978-01,4.183,
1978-02,4.248,
1978-03,4.164,
1978-04,4.169,
1978-05,4.156,
1978-06,4.128,
1978-07,4.007,
1978-08,3.948,
1978-09,4.121,
1978-10,4.118,
1978-11,4.272,
1978-12,4.334,
1979-01,4.295,
1979-02,4.496,
1979-03,4.550,
1979-04,4.586,
1979-05,4.582,
1979-06,4.564,
1979-07,4.557,
1979-08,4.569,
1979-09,4.475,
1979-10,4.390,
1979-11,4.417,
1979-12,4.436,
1980-01,4.353,
1980-02,4.197,
1980-03,4.158,
1980-04,4.197,
1980-05,4.175,
1980-06,4.287,
1980-07,4.381,
1980-08,4.405,
1980-09,4.423,
1980-10,4.811,
1980-11,4.774,
1980-12,4.715,
1981-01,4.670,
1981-02,4.798,
1981-03,4.817,
1981-04,4.834,
1981-05,4.849,
1981-06,4.819,
1981-07,4.953,
1981-08,4.925,
1981-09,5.036,
1981-10,5.227,
1981-11,5.258,
1981-12,5.265,
1982-01,5.301,
1982-02,5.448,
1982-03,6.044,
1982-04,6.179,
1982-05,6.357,
1982-06,6.502,
1982-07,6.642,
1982-08,6.820,
1982-09,7.036,
1982-10,7.519,
1982-11,7.731,
1982-12,7.841,
1983-01,8.315,
1983-02,8.277,
1983-03,8.213,
1983-04,8.211,
1983-05,9.347,
1983-06,9.504,
1983-07,9.398,
1983-08,9.133,
1983-09,9.118,
1983-10,8.954,
1983-11,8.904,
1983-12,8.474,
1984-01,8.358,
1984-02,8.110,
1984-03,8.166,
1984-04,8.226,
1984-05,8.500,
1984-06,8.502,
1984-07,8.573,
1984-08,9.188,
1984-09,8.960,
1984-10,9.094,
1984-11,8.895,
1984-12,8.731,
1985-01,8.661,
1985-02,8.866,
1985-03,8.747,
1985-04,8.800,
1985-05,8.767,
1985-06,9.154,
1985-07,9.244,
1985-08,9.442,
1985-09,9.333,
1985-10,9.308,
1985-11,9.326,
1985-12,9.090,
1986-01,8.983,
1986-02,9.124,
1986-03,8.972,
1986-04,8.814,
1986-05,8.495,
1986-06,8.688,
1986-07,8.638,
1986-08,9.015,
1986-09,9.063,
1986-10,8.925,
1986-11,8.741,
1986-12,8.819,
1987-01,8.914,
1987-02,9.077,
1987-03,9.020,
1987-04,9.312,
1987-05,9.583,
1987-06,9.770,
1987-07,9.370,
1987-08,8.425,
1987-09,8.373,
1987-10,8.733,
1987-11,8.617,
1987-12,8.430,
1988-01,7.921,
1988-02,8.168,
1988-03,7.511,
1988-04,7.331,
1988-05,7.293,
1988-06,6.988,
1988-07,6.807,
1988-08,6.705,
1988-09,6.936,
1988-10,7.284,
1988-11,7.126,
1988-12,7.047,
1989-01,7.161,
1989-02,7.275,
1989-03,7.437,
1989-04,6.890,
1989-05,6.904,
1989-06,6.974,
1989-07,6.790,
1989-08,6.480,
1989-09,6.685,
1989-10,7.668,
1989-11,7.714,
1989-12,7.663,
1990-01,7.779,
1990-02,7.583,
1990-03,7.457,
1990-04,7.029,
1990-05,6.858,
1990-06,6.836,
1990-07,7.093,
1990-08,7.136,
1990-09,7.671,
1990-10,8.044,
1990-11,7.964,
1990-12,7.767,
1991-01,8.527,
1991-02,8.375,
1991-03,8.135,
1991-04,8.382,
1991-05,8.512,
1991-06,8.546,
1991-07,8.186,
1991-08,7.925,
1991-09,7.835,
1991-10,8.266,
1991-11,8.576,
1991-12,8.383,
1992-01,8.733,
1992-02,8.493,
1992-03,8.526,
1992-04,8.494,
1992-05,8.481,
1992-06,8.383,
1992-07,8.546,
1992-08,8.611,
1992-09,8.761,
1992-10,9.540,
1992-11,9.451,
1992-12,9.942,
1993-01,9.393,
1993-02,9.950,
1993-03,9.109,
1993-04,9.255,
1993-05,9.682,
1993-06,9.854,
1993-07,9.965,
1993-08,10.798,
1993-09,10.484,
1993-10,10.318,
1993-11,10.574,
1993-12,11.054,
1994-01,10.056,
1994-02,9.806,
1994-03,9.786,
1994-04,9.713,
1994-05,10.188,
1994-06,10.396,
1994-07,10.766,
1994-08,10.451,
1994-09,10.730,
1994-10,11.045,
1994-11,11.890,
1994-12,12.250,
1995-01,11.696,
1995-02,11.627,
1995-03,11.653,
1995-04,11.427,
1995-05,11.734,
1995-06,11.609,
1995-07,11.822,
1995-08,12.412,
1995-09,13.404,
1995-10,13.321,
1995-11,14.052,
1995-12,14.937,
1996-01,15.209,
1996-02,16.576,
1996-03,18.300,
1996-04,19.179,
1996-05,18.798,
1996-06,19.317,
1996-07,20.209,
1996-08,21.189,
1996-09,22.643,
1996-10,24.318,
1996-11,26.089,
1996-12,27.411,
1997-01,28.459,
1997-02,29.627,
1997-03,30.941,
1997-04,31.530,
1997-05,32.158,
1997-06,33.048,
1997-07,33.556,
1997-08,35.363,
1997-09,34.469,
1997-10,35.722,
1997-11,35.998,
1997-12,36.296,
1998-01,37.807,
1998-02,37.091,
1998-03,36.255,
1998-04,37.056,
1998-05,37.157,
1998-06,37.203,
1998-07,38.156,
1998-08,39.868,
1998-09,41.482,
1998-10,43.759,
1998-11,44.780,
1998-12,44.369,
1999-01,44.202,
1999-02,43.522,
1999-03,42.923,
1999-04,43.331,
1999-05,43.528,
1999-06,43.119,
1999-07,43.051,
1999-08,42.176,
1999-09,41.919,
1999-10,41.227,
1999-11,40.582,
1999-12,39.664,
2000-01,39.726,
2000-02,39.166,
2000-03,38.487,
2000-04,38.230,
2000-05,38.311,
2000-06,38.467,
2000-07,39.218,
2000-08,38.743,
2000-09,38.895,
2000-10,41.156,
2000-11,42.461,
2000-12,43.347,
2001-01,44.768,
2001-02,44.176,
2001-03,44.367,
2001-04,45.552,
2001-05,46.598,
2001-06,45.905,
2001-07,44.250,
2001-08,43.365,
2001-09,42.517,
2001-10,41.487,
2001-11,41.167,
2001-12,37.496,
2002-01,36.228,
2002-02,35.816,
2002-03,36.019,
2002-04,35.099,
2002-05,35.161,
2002-06,34.956,
2002-07,33.415,
2002-08,33.222,
2002-09,32.865,
2002-10,33.469,
2002-11,32.589,
2002-12,32.206,
2003-01,32.153,
2003-02,31.447,
2003-03,32.887,
2003-04,32.224,
2003-05,32.737,
2003-06,33.322,
2003-07,32.743,
2003-08,33.303,
2003-09,31.808,
2003-10,32.910,
2003-11,33.284,
2003-12,33.223,
2004-01,32.784,
2004-02,32.690,
2004-03,33.870,
2004-04,34.082,
2004-05,35.596,
2004-06,35.536,
2004-07,34.342,
2004-08,34.198,
2004-09,34.982,
2004-10,34.620,
2004-11,34.442,
2004-12,34.621,
2005-01,33.156,
2005-02,32.400,
2005-03,33.876,
2005-04,33.778,
2005-05,34.179,
2005-06,35.598,
2005-07,35.535,
2005-08,35.338,
2005-09,35.747,
2005-10,34.541,
2005-11,33.942,
2005-12,33.736,
2006-01,34.231,
2006-02,35.041,
2006-03,34.979,
2006-04,34.797,
2006-05,34.570,
2006-06,33.973,
2006-07,33.848,
2006-08,34.298,
2006-09,35.064,
2006-10,34.732,
2006-11,34.470,
2006-12,33.754,
2007-01,33.901,
2007-02,33.336,
2007-03,32.763,
2007-04,32.758,
2007-05,34.433,
2007-06,33.724,
2007-07,33.501,
2007-08,32.465,
2007-09,32.589,
2007-10,32.465,
2007-11,32.639,
2007-12,32.814,
2008-01,32.266,
2008-02,32.193,
2008-03,31.987,
2008-04,33.065,
2008-05,33.248,
2008-06,32.161,
2008-07,31.236,
2008-08,32.040,
2008-09,31.030,
2008-10,30.260,
2008-11,30.131,
2008-12,29.316,
2009-01,28.949,
2009-02,28.865,
2009-03,28.786,
2009-04,28.654,
2009-05,28.358,
2009-06,27.594,
2009-07,28.194,
2009-08,27.802,
2009-09,26.930,
2009-10,26.625,
2009-11,26.760,
2009-12,26.478,
2010-01,25.876,
2010-02,25.912,
2010-03,26.413,
2010-04,26.823,
2010-05,25.388,
2010-06,25.513,
2010-07,24.206,
2010-08,23.681,
2010-09,23.529,
2010-10,23.027,
2010-11,23.237,
2010-12,23.637,
2011-01,23.581,
2011-02,23.497,
2011-03,23.732,
2011-04,23.995,
2011-05,24.817,
2011-06,24.832,
2011-07,24.773,
2011-08,24.580,
2011-09,25.558,
2011-10,26.569,
2011-11,27.572,
2011-12,27.798,
2012-01,27.377,
2012-02,27.520,
2012-03,27.573,
2012-04,26.434,
2012-05,26.671,
2012-06,26.545,
2012-07,26.298,
2012-08,26.184,
2012-09,26.108,
2012-10,25.476,
2012-11,25.071,
2012-12,25.156,
2013-01,25.289,
2013-02,25.153,
2013-03,25.304,
2013-04,25.526,
2013-05,25.944,
2013-06,26.190,
2013-07,25.135,
2013-08,25.452,
2013-09,25.494,
2013-10,25.016,
2013-11,25.342,
2013-12,25.253,
2014-01,24.781,
2014-02,24.247,
2014-03,24.417,
2014-04,24.771,
2014-05,24.456,
2014-06,24.645,
2014-07,24.590,
2014-08,24.053,
2014-09,23.893,
2014-10,22.900,
2014-11,23.255,
2014-12,23.063,Provisional value
