"",BBK01.WZ3488,BBK01.WZ3488_FLAGS
"",Term structure of interest rates on listed Federal securities (method by Svensson) / residual maturity of 24.0 years / end of month,
unit,PROZENT (hypothetically euro-based),
unit multiplier,one,
last update,2015-02-02 10:10:25,
2000-01,6.24,
2000-02,6.05,
2000-03,5.79,
2000-04,5.76,
2000-05,5.53,
2000-06,5.59,
2000-07,5.50,
2000-08,5.53,
2000-09,5.74,
2000-10,5.72,
2000-11,5.61,
2000-12,5.60,
2001-01,5.60,
2001-02,5.57,
2001-03,5.60,
2001-04,5.78,
2001-05,5.97,
2001-06,5.88,
2001-07,5.71,
2001-08,5.71,
2001-09,5.86,
2001-10,5.45,
2001-11,5.36,
2001-12,5.56,
2002-01,5.43,
2002-02,5.53,
2002-03,5.77,
2002-04,5.73,
2002-05,5.67,
2002-06,5.48,
2002-07,5.46,
2002-08,5.24,
2002-09,5.18,
2002-10,5.44,
2002-11,5.34,
2002-12,5.14,
2003-01,4.96,
2003-02,5.05,
2003-03,5.17,
2003-04,5.19,
2003-05,4.83,
2003-06,5.05,
2003-07,5.21,
2003-08,5.13,
2003-09,5.13,
2003-10,5.28,
2003-11,5.28,
2003-12,5.17,
2004-01,5.22,
2004-02,5.10,
2004-03,5.05,
2004-04,5.22,
2004-05,5.24,
2004-06,5.20,
2004-07,5.13,
2004-08,5.00,
2004-09,4.88,
2004-10,4.78,
2004-11,4.63,
2004-12,4.53,
2005-01,4.21,
2005-02,4.33,
2005-03,4.33,
2005-04,4.16,
2005-05,4.01,
2005-06,3.85,
2005-07,3.85,
2005-08,3.76,
2005-09,3.79,
2005-10,3.95,
2005-11,3.95,
2005-12,3.73,
2006-01,3.86,
2006-02,3.84,
2006-03,4.08,
2006-04,4.32,
2006-05,4.35,
2006-06,4.43,
2006-07,4.30,
2006-08,4.13,
2006-09,3.92,
2006-10,3.95,
2006-11,3.92,
2006-12,4.11,
2007-01,4.27,
2007-02,4.15,
2007-03,4.31,
2007-04,4.45,
2007-05,4.59,
2007-06,4.76,
2007-07,4.58,
2007-08,4.66,
2007-09,4.73,
2007-10,4.61,
2007-11,4.69,
2007-12,4.79,
2008-01,4.70,
2008-02,4.73,
2008-03,4.81,
2008-04,4.86,
2008-05,5.01,
2008-06,5.03,
2008-07,4.88,
2008-08,4.70,
2008-09,4.81,
2008-10,4.57,
2008-11,4.00,
2008-12,3.88,
2009-01,4.21,
2009-02,4.19,
2009-03,4.29,
2009-04,4.32,
2009-05,4.73,
2009-06,4.58,
2009-07,4.39,
2009-08,4.29,
2009-09,4.24,
2009-10,4.35,
2009-11,4.26,
2009-12,4.40,
2010-01,4.22,
2010-02,4.15,
2010-03,4.07,
2010-04,3.93,
2010-05,3.57,
2010-06,3.49,
2010-07,3.58,
2010-08,2.81,
2010-09,3.07,
2010-10,3.23,
2010-11,3.36,
2010-12,3.66,
2011-01,3.80,
2011-02,3.80,
2011-03,4.01,
2011-04,3.95,
2011-05,3.78,
2011-06,3.99,
2011-07,3.62,
2011-08,3.32,
2011-09,2.91,
2011-10,3.15,
2011-11,3.25,
2011-12,2.62,
2012-01,2.79,
2012-02,2.71,
2012-03,2.74,
2012-04,2.67,
2012-05,2.06,
2012-06,2.57,
2012-07,2.38,
2012-08,2.31,
2012-09,2.44,
2012-10,2.51,
2012-11,2.45,
2012-12,2.30,
2013-01,2.53,
2013-02,2.50,
2013-03,2.38,
2013-04,2.27,
2013-05,2.53,
2013-06,2.66,
2013-07,2.68,
2013-08,2.84,
2013-09,2.81,
2013-10,2.82,
2013-11,2.86,
2013-12,2.98,
2014-01,2.69,
2014-02,2.68,
2014-03,2.65,
2014-04,2.60,
2014-05,2.46,
2014-06,2.38,
2014-07,2.23,
2014-08,1.90,
2014-09,2.05,
2014-10,1.82,
2014-11,1.66,
2014-12,1.46,
2015-01,0.99,
