"",BBK01.WZ3423,BBK01.WZ3423_FLAGS
"","Yields, derived from the term structure of interest rates, on listed Federal securities with annual coupon payments / residual maturity of 24.0 years / end of month",
unit,PROZENT (hypothetically euro-based),
unit multiplier,one,
last update,2015-02-02 10:10:40,
2000-01,6.00,
2000-02,5.85,
2000-03,5.60,
2000-04,5.64,
2000-05,5.47,
2000-06,5.49,
2000-07,5.44,
2000-08,5.47,
2000-09,5.58,
2000-10,5.57,
2000-11,5.45,
2000-12,5.37,
2001-01,5.36,
2001-02,5.31,
2001-03,5.33,
2001-04,5.55,
2001-05,5.72,
2001-06,5.63,
2001-07,5.48,
2001-08,5.43,
2001-09,5.52,
2001-10,5.15,
2001-11,5.14,
2001-12,5.37,
2002-01,5.29,
2002-02,5.35,
2002-03,5.60,
2002-04,5.53,
2002-05,5.51,
2002-06,5.32,
2002-07,5.27,
2002-08,5.04,
2002-09,4.93,
2002-10,5.17,
2002-11,5.10,
2002-12,4.88,
2003-01,4.71,
2003-02,4.75,
2003-03,4.85,
2003-04,4.89,
2003-05,4.53,
2003-06,4.72,
2003-07,4.88,
2003-08,4.85,
2003-09,4.82,
2003-10,5.00,
2003-11,5.03,
2003-12,4.91,
2004-01,4.95,
2004-02,4.80,
2004-03,4.74,
2004-04,4.93,
2004-05,4.96,
2004-06,4.94,
2004-07,4.86,
2004-08,4.72,
2004-09,4.63,
2004-10,4.53,
2004-11,4.40,
2004-12,4.31,
2005-01,4.05,
2005-02,4.16,
2005-03,4.16,
2005-04,3.98,
2005-05,3.84,
2005-06,3.69,
2005-07,3.70,
2005-08,3.62,
2005-09,3.66,
2005-10,3.83,
2005-11,3.83,
2005-12,3.63,
2006-01,3.78,
2006-02,3.77,
2006-03,4.01,
2006-04,4.24,
2006-05,4.25,
2006-06,4.35,
2006-07,4.22,
2006-08,4.06,
2006-09,3.87,
2006-10,3.92,
2006-11,3.88,
2006-12,4.08,
2007-01,4.23,
2007-02,4.11,
2007-03,4.25,
2007-04,4.40,
2007-05,4.55,
2007-06,4.72,
2007-07,4.53,
2007-08,4.57,
2007-09,4.64,
2007-10,4.51,
2007-11,4.55,
2007-12,4.69,
2008-01,4.52,
2008-02,4.53,
2008-03,4.60,
2008-04,4.70,
2008-05,4.87,
2008-06,4.93,
2008-07,4.79,
2008-08,4.59,
2008-09,4.64,
2008-10,4.41,
2008-11,3.88,
2008-12,3.74,
2009-01,4.05,
2009-02,4.00,
2009-03,4.05,
2009-04,4.12,
2009-05,4.46,
2009-06,4.32,
2009-07,4.17,
2009-08,4.05,
2009-09,4.02,
2009-10,4.12,
2009-11,4.01,
2009-12,4.17,
2010-01,4.00,
2010-02,3.93,
2010-03,3.87,
2010-04,3.74,
2010-05,3.39,
2010-06,3.32,
2010-07,3.42,
2010-08,2.71,
2010-09,2.94,
2010-10,3.12,
2010-11,3.25,
2010-12,3.54,
2011-01,3.68,
2011-02,3.68,
2011-03,3.88,
2011-04,3.82,
2011-05,3.63,
2011-06,3.78,
2011-07,3.44,
2011-08,3.12,
2011-09,2.76,
2011-10,2.99,
2011-11,3.09,
2011-12,2.52,
2012-01,2.65,
2012-02,2.59,
2012-03,2.62,
2012-04,2.53,
2012-05,1.98,
2012-06,2.44,
2012-07,2.25,
2012-08,2.19,
2012-09,2.31,
2012-10,2.37,
2012-11,2.31,
2012-12,2.17,
2013-01,2.40,
2013-02,2.36,
2013-03,2.24,
2013-04,2.13,
2013-05,2.38,
2013-06,2.51,
2013-07,2.54,
2013-08,2.68,
2013-09,2.64,
2013-10,2.65,
2013-11,2.68,
2013-12,2.82,
2014-01,2.54,
2014-02,2.52,
2014-03,2.50,
2014-04,2.44,
2014-05,2.31,
2014-06,2.23,
2014-07,2.10,
2014-08,1.80,
2014-09,1.92,
2014-10,1.72,
2014-11,1.56,
2014-12,1.38,
2015-01,0.95,
