"",BBK01.OUB007,BBK01.OUB007_FLAGS
1957-07,-,Nothing exists
1957-08,-,Nothing exists
1957-09,-,Nothing exists
1957-10,-,Nothing exists
1957-11,-,Nothing exists
1957-12,1.381,
1958-01,-,Nothing exists
1958-02,-,Nothing exists
1958-03,-,Nothing exists
1958-04,-,Nothing exists
1958-05,-,Nothing exists
1958-06,1.672,
1958-07,-,Nothing exists
1958-08,-,Nothing exists
1958-09,-,Nothing exists
1958-10,-,Nothing exists
1958-11,-,Nothing exists
1958-12,1.439,
1959-01,-,Nothing exists
1959-02,-,Nothing exists
1959-03,-,Nothing exists
1959-04,-,Nothing exists
1959-05,-,Nothing exists
1959-06,1.473,
1959-07,-,Nothing exists
1959-08,-,Nothing exists
1959-09,-,Nothing exists
1959-10,-,Nothing exists
1959-11,-,Nothing exists
1959-12,1.412,
1960-01,-,Nothing exists
1960-02,-,Nothing exists
1960-03,-,Nothing exists
1960-04,-,Nothing exists
1960-05,-,Nothing exists
1960-06,1.627,
1960-07,-,Nothing exists
1960-08,-,Nothing exists
1960-09,-,Nothing exists
1960-10,-,Nothing exists
1960-11,-,Nothing exists
1960-12,1.759,
1961-01,-,Nothing exists
1961-02,-,Nothing exists
1961-03,-,Nothing exists
1961-04,-,Nothing exists
1961-05,-,Nothing exists
1961-06,2.178,
1961-07,-,Nothing exists
1961-08,-,Nothing exists
1961-09,-,Nothing exists
1961-10,-,Nothing exists
1961-11,-,Nothing exists
1961-12,2.102,
1962-01,-,Nothing exists
1962-02,-,Nothing exists
1962-03,-,Nothing exists
1962-04,-,Nothing exists
1962-05,-,Nothing exists
1962-06,1.836,
1962-07,-,Nothing exists
1962-08,-,Nothing exists
1962-09,-,Nothing exists
1962-10,-,Nothing exists
1962-11,-,Nothing exists
1962-12,1.765,
1963-01,-,Nothing exists
1963-02,-,Nothing exists
1963-03,-,Nothing exists
1963-04,-,Nothing exists
1963-05,-,Nothing exists
1963-06,1.828,
1963-07,-,Nothing exists
1963-08,-,Nothing exists
1963-09,-,Nothing exists
1963-10,-,Nothing exists
1963-11,-,Nothing exists
1963-12,2.084,
1964-01,-,Nothing exists
1964-02,-,Nothing exists
1964-03,-,Nothing exists
1964-04,-,Nothing exists
1964-05,-,Nothing exists
1964-06,2.074,
1964-07,-,Nothing exists
1964-08,-,Nothing exists
1964-09,-,Nothing exists
1964-10,-,Nothing exists
1964-11,-,Nothing exists
1964-12,1.660,
1965-01,1.460,
1965-02,1.586,
1965-03,1.470,
1965-04,1.526,
1965-05,1.623,
1965-06,1.693,
1965-07,1.495,
1965-08,1.521,
1965-09,1.603,
1965-10,1.521,
1965-11,1.617,
1965-12,1.716,
1966-01,1.717,
1966-02,1.775,
1966-03,1.748,
1966-04,1.701,
1966-05,1.790,
1966-06,1.853,
1966-07,1.585,
1966-08,1.584,
1966-09,1.716,
1966-10,1.925,
1966-11,1.912,
1966-12,2.043,
1967-01,1.955,
1967-02,2.031,
1967-03,2.068,
1967-04,1.925,
1967-05,2.025,
1967-06,1.987,
1967-07,1.875,
1967-08,1.848,
1967-09,1.914,
1967-10,1.962,
1967-11,2.373,
1967-12,2.391,
1968-01,1.791,
1968-02,1.742,
1968-03,1.926,
1968-04,1.931,
1968-05,2.064,
1968-06,2.035,
1968-07,1.989,
1968-08,1.959,
1968-09,2.193,
1968-10,2.104,
1968-11,2.085,
1968-12,2.132,
1969-01,1.713,
1969-02,1.810,
1969-03,1.833,
1969-04,1.839,
1969-05,1.959,
1969-06,2.104,
1969-07,1.961,
1969-08,2.019,
1969-09,2.175,
1969-10,2.145,
1969-11,2.256,
1969-12,2.587,
1970-01,2.057,
1970-02,2.237,
1970-03,2.421,
1970-04,2.256,
1970-05,2.313,
1970-06,2.406,
1970-07,2.224,
1970-08,2.379,
1970-09,2.489,
1970-10,2.890,
1970-11,2.824,
1970-12,3.415,
1971-01,3.024,
1971-02,3.244,
1971-03,3.151,
1971-04,3.020,
1971-05,3.168,
1971-06,2.745,
1971-07,2.640,
1971-08,2.599,
1971-09,2.591,
1971-10,2.542,
1971-11,3.021,
1971-12,3.475,
1972-01,3.167,
1972-02,3.198,
1972-03,3.218,
1972-04,3.193,
1972-05,3.164,
1972-06,3.040,
1972-07,3.162,
1972-08,2.718,
1972-09,2.890,
1972-10,2.863,
1972-11,2.917,
1972-12,3.613,
1973-01,2.998,
1973-02,2.964,
1973-03,3.146,
1973-04,3.215,
1973-05,3.270,
1973-06,3.148,
1973-07,3.203,
1973-08,3.057,
1973-09,3.197,
1973-10,3.214,
1973-11,3.334,
1973-12,3.868,
1974-01,3.342,
1974-02,3.429,
1974-03,3.663,
1974-04,4.612,
1974-05,3.675,
1974-06,3.890,
1974-07,3.830,
1974-08,3.890,
1974-09,4.132,
1974-10,4.502,
1974-11,4.652,
1974-12,5.118,
1975-01,4.727,
1975-02,5.373,
1975-03,4.910,
1975-04,4.743,
1975-05,4.737,
1975-06,4.993,
1975-07,4.787,
1975-08,4.808,
1975-09,4.877,
1975-10,4.744,
1975-11,4.826,
1975-12,5.363,
1976-01,4.963,
1976-02,4.920,
1976-03,4.991,
1976-04,5.063,
1976-05,5.238,
1976-06,5.259,
1976-07,5.166,
1976-08,5.063,
1976-09,5.394,
1976-10,5.113,
1976-11,5.134,
1976-12,5.441,
1977-01,5.376,
1977-02,5.457,
1977-03,5.724,
1977-04,5.502,
1977-05,5.721,
1977-06,5.866,
1977-07,5.649,
1977-08,4.978,
1977-09,5.105,
1977-10,5.348,
1977-11,5.212,
1977-12,5.428,
1978-01,5.645,
1978-02,6.292,
1978-03,6.548,
1978-04,6.056,
1978-05,6.160,
1978-06,6.694,
1978-07,6.575,
1978-08,6.678,
1978-09,6.987,
1978-10,7.593,
1978-11,8.162,
1978-12,8.510,
1979-01,7.987,
1979-02,8.146,
1979-03,8.088,
1979-04,7.830,
1979-05,7.057,
1979-06,7.010,
1979-07,6.821,
1979-08,6.918,
1979-09,7.241,
1979-10,7.228,
1979-11,7.470,
1979-12,8.226,
1980-01,8.432,
1980-02,8.674,
1980-03,7.470,
1980-04,6.978,
1980-05,7.174,
1980-06,8.026,
1980-07,6.984,
1980-08,7.008,
1980-09,7.494,
1980-10,6.679,
1980-11,6.956,
1980-12,7.298,
1981-01,6.468,
1981-02,6.539,
1981-03,6.511,
1981-04,6.289,
1981-05,6.538,
1981-06,6.867,
1981-07,6.577,
1981-08,6.718,
1981-09,6.945,
1981-10,6.529,
1981-11,6.674,
1981-12,6.845,
1982-01,6.310,
1982-02,6.588,
1982-03,6.544,
1982-04,6.180,
1982-05,6.186,
1982-06,6.383,
1982-07,6.531,
1982-08,6.626,
1982-09,7.081,
1982-10,7.030,
1982-11,7.258,
1982-12,7.696,
1983-01,6.577,
1983-02,6.890,
1983-03,6.891,
1983-04,6.692,
1983-05,6.607,
1983-06,6.872,
1983-07,6.077,
1983-08,6.195,
1983-09,6.280,
1983-10,6.417,
1983-11,6.618,
1983-12,7.708,
1984-01,6.863,
1984-02,7.048,
1984-03,7.162,
1984-04,7.255,
1984-05,7.300,
1984-06,7.347,
1984-07,7.026,
1984-08,7.007,
1984-09,7.786,
1984-10,6.896,
1984-11,6.951,
1984-12,7.455,
1985-01,7.247,
1985-02,7.573,
1985-03,7.848,
1985-04,7.198,
1985-05,7.479,
1985-06,7.709,
1985-07,7.414,
1985-08,7.103,
1985-09,7.502,
1985-10,7.403,
1985-11,7.258,
1985-12,8.633,
1986-01,7.705,
1986-02,7.283,
1986-03,7.883,
1986-04,7.405,
1986-05,7.343,
1986-06,7.808,
1986-07,7.323,
1986-08,7.425,
1986-09,8.884,
1986-10,7.683,
1986-11,8.162,
1986-12,11.002,
1987-01,9.651,
1987-02,11.333,
1987-03,10.058,
1987-04,10.005,
1987-05,10.144,
1987-06,10.181,
1987-07,10.013,
1987-08,10.547,
1987-09,10.497,
1987-10,11.361,
1987-11,10.972,
1987-12,11.513,
1988-01,11.701,
1988-02,10.833,
1988-03,10.718,
1988-04,10.681,
1988-05,10.894,
1988-06,10.933,
1988-07,11.005,
1988-08,11.624,
1988-09,11.912,
1988-10,11.711,
1988-11,11.873,
1988-12,12.378,
1989-01,11.594,
1989-02,11.950,
1989-03,12.748,
1989-04,12.102,
1989-05,12.227,
1989-06,12.217,
1989-07,12.197,
1989-08,12.697,
1989-09,12.483,
1989-10,12.794,
1989-11,13.245,
1989-12,13.372,
1990-01,12.141,
1990-02,11.969,
1990-03,13.187,
1990-04,11.515,
1990-05,11.480,
1990-06,23.775,
1990-07,25.350,
1990-08,27.337,
1990-09,25.260,
1990-10,25.057,
1990-11,24.729,
1990-12,25.857,
1991-01,25.188,
1991-02,25.052,
1991-03,26.406,
1991-04,25.198,
1991-05,25.652,
1991-06,26.263,
1991-07,26.181,
1991-08,28.638,
1991-09,28.597,
1991-10,27.948,
1991-11,28.503,
1991-12,27.997,
1992-01,28.350,
1992-02,28.179,
1992-03,29.393,
1992-04,22.244,
1992-05,22.246,
1992-06,22.022,
1992-07,21.451,
1992-08,21.498,
1992-09,25.406,
1992-10,21.610,
1992-11,22.227,
1992-12,20.411,
1993-01,15.910,
1993-02,17.033,
1993-03,21.545,
1993-04,20.731,
1993-05,21.695,
1993-06,21.115,
1993-07,21.545,
1993-08,21.026,
1993-09,21.192,
1993-10,21.035,
1993-11,21.609,
1993-12,23.783,
1994-01,23.326,
1994-02,22.819,
1994-03,23.340,
1994-04,20.966,
1994-05,21.487,
1994-06,20.163,
1994-07,19.838,
1994-08,19.280,
1994-09,20.137,
1994-10,18.735,
1994-11,19.774,
1994-12,18.797,
1995-01,18.170,
1995-02,22.648,
1995-03,22.422,
1995-04,22.713,
1995-05,23.347,
1995-06,23.206,
1995-07,22.883,
1995-08,25.695,
1995-09,25.126,
1995-10,25.279,
1995-11,24.995,
1995-12,24.775,
1996-01,25.682,
1996-02,27.169,
1996-03,26.447,
1996-04,28.176,
1996-05,28.892,
1996-06,27.540,
1996-07,27.139,
1996-08,27.558,
1996-09,29.016,
1996-10,28.583,
1996-11,27.802,
1996-12,27.819,
1997-01,29.329,
1997-02,32.566,
1997-03,33.092,
1997-04,32.592,
1997-05,32.057,
1997-06,33.477,
1997-07,34.375,
1997-08,35.643,
1997-09,34.244,
1997-10,36.078,
1997-11,36.633,
1997-12,34.447,
1998-01,38.187,
1998-02,39.858,
1998-03,41.992,
1998-04,42.617,
1998-05,46.725,
1998-06,48.459,
1998-07,50.542,
1998-08,52.926,
1998-09,54.879,
1998-10,55.167,
1998-11,53.946,
1998-12,47.448,
1999-01,76.206,
1999-02,80.464,
1999-03,84.941,
1999-04,86.173,
1999-05,90.265,
1999-06,94.786,
1999-07,87.144,
1999-08,90.701,
1999-09,87.727,
1999-10,85.658,
1999-11,93.687,
1999-12,91.426,
2000-01,94.123,
2000-02,100.831,
2000-03,103.339,
2000-04,109.748,
2000-05,114.947,
2000-06,112.937,
2000-07,118.134,
2000-08,121.054,
2000-09,128.972,
2000-10,133.978,
2000-11,132.633,
2000-12,123.370,
2001-01,132.321,
2001-02,136.058,
2001-03,141.607,
2001-04,143.279,
2001-05,147.178,
2001-06,137.807,
2001-07,129.061,
2001-08,127.384,
2001-09,129.721,
2001-10,129.692,
2001-11,125.795,
2001-12,120.115,
2002-01,125.490,
2002-02,125.525,
2002-03,128.138,
2002-04,128.404,
2002-05,125.916,
2002-06,114.298,
2002-07,115.825,
2002-08,111.499,
2002-09,115.355,
2002-10,118.826,
2002-11,123.317,
2002-12,120.172,
2003-01,122.147,
2003-02,127.777,
2003-03,121.163,
2003-04,116.448,
2003-05,114.732,
2003-06,104.943,
2003-07,100.284,
2003-08,104.011,
2003-09,104.615,
2003-10,97.538,
2003-11,98.147,
2003-12,94.769,
2004-01,95.263,
2004-02,95.761,
2004-03,95.101,
2004-04,95.444,
2004-05,96.396,
2004-06,98.212,
2004-07,98.474,
2004-08,94.368,
2004-09,95.682,
2004-10,95.228,
2004-11,96.483,
2004-12,94.149,
2005-01,96.374,
2005-02,103.212,
2005-03,97.658,
2005-04,101.218,
2005-05,105.562,
2005-06,99.145,
2005-07,102.636,
2005-08,101.109,
2005-09,98.939,
2005-10,100.348,
2005-11,99.573,
2005-12,92.390,
2006-01,94.341,
2006-02,93.823,
2006-03,92.735,
2006-04,98.162,
2006-05,98.657,
2006-06,94.919,
2006-07,94.424,
2006-08,95.344,
2006-09,98.367,
2006-10,101.249,
2006-11,104.270,
2006-12,103.834,
2007-01,105.066,
2007-02,108.945,
2007-03,104.328,
2007-04,112.088,
2007-05,122.237,
2007-06,122.399,
2007-07,122.544,
2007-08,128.621,
2007-09,134.176,
2007-10,135.017,
2007-11,133.877,
2007-12,127.693,
2008-01,127.460,
2008-02,134.081,
2008-03,137.004,
2008-04,142.730,
2008-05,144.478,
2008-06,144.523,
2008-07,152.673,
2008-08,154.931,
2008-09,153.593,
2008-10,166.979,
2008-11,174.680,
2008-12,164.098,
2009-01,178.876,
2009-02,183.544,
2009-03,216.465,
2009-04,198.650,
2009-05,165.499,
2009-06,140.027,
2009-07,134.629,
2009-08,149.840,
2009-09,149.909,
2009-10,151.404,
2009-11,151.931,
2009-12,125.089,
2010-01,131.127,
2010-02,125.951,
2010-03,133.847,
2010-04,135.456,
2010-05,143.185,
2010-06,140.666,
2010-07,146.109,
2010-08,149.113,
2010-09,146.859,
2010-10,147.714,
2010-11,148.947,
2010-12,918.546,
2011-01,832.833,
2011-02,791.812,
2011-03,735.697,
2011-04,739.977,
2011-05,786.283,
2011-06,716.545,
2011-07,826.269,
2011-08,961.412,
2011-09,1061.888,
2011-10,945.195,
2011-11,942.074,
2011-12,1008.027,
2012-01,1003.257,
2012-02,974.543,
2012-03,927.070,
2012-04,955.732,
2012-05,1163.406,
2012-06,1023.991,
2012-07,1099.658,
2012-08,1063.195,
2012-09,1022.366,
2012-10,974.057,
2012-11,974.606,
2012-12,977.194,
2013-01,890.472,
2013-02,899.280,
2013-03,905.244,
2013-04,916.065,
2013-05,833.229,
2013-06,768.833,
2013-07,758.487,
2013-08,694.311,
2013-09,725.429,
2013-10,727.143,
2013-11,720.983,
2013-12,672.823,
2014-01,697.705,
2014-02,664.075,
2014-03,652.960,
2014-04,656.477,
2014-05,684.342,
2014-06,687.595,
2014-07,708.023,
2014-08,780.282,
2014-09,756.688,
2014-10,762.658,
2014-11,803.705,
2014-12,825.019,Provisional value
"","General: Balance sheet item ""Other assets"" as well as own debt securities, securities held in trust, other fiduciary assets, fixed assets, deposits outstanding in the subscribed capital and own equities or shares. Owing to the treatment of statistical breaks and revisions in the time series, see the section headed ""Data interpretation"" in the ""General notes"". Owing to the Act Modernising Accounting Law (Gesetz zur Modernisierung des Bilanzrechts) of 25 May 2009, derivative financial instruments in the trading portfolio (trading portfolio derivatives) within the meaning of section 340e (3) sentence 1 of the German Commercial Code (HGB) read in conjunction with section 35 (1) No 1a of the Credit Institution Accounting Regulation (RechKredV) are classified under ""Other assets and liabilities"" as of december 2010 reporting date.",
