"",BBK01.OUP368,BBK01.OUP368_FLAGS
"",Loans to foreign enterprises and households / Total / Foreign banks,
unit,Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-05 09:00:13,
1999-01,9.157,
1999-02,9.351,
1999-03,9.072,
1999-04,9.955,
1999-05,9.657,
1999-06,10.219,
1999-07,9.419,
1999-08,10.500,
1999-09,10.502,
1999-10,10.899,
1999-11,11.981,
1999-12,12.334,
2000-01,12.129,
2000-02,11.283,
2000-03,11.659,
2000-04,12.746,
2000-05,12.064,
2000-06,10.976,
2000-07,11.043,
2000-08,11.041,
2000-09,11.822,
2000-10,11.754,
2000-11,12.330,
2000-12,11.931,
2001-01,12.912,
2001-02,13.394,
2001-03,16.479,
2001-04,16.522,
2001-05,15.284,
2001-06,13.989,
2001-07,14.092,
2001-08,12.705,
2001-09,12.914,
2001-10,13.972,
2001-11,14.357,
2001-12,14.058,
2002-01,14.465,
2002-02,12.400,
2002-03,15.107,
2002-04,17.522,
2002-05,24.318,
2002-06,17.060,
2002-07,16.318,
2002-08,15.183,
2002-09,14.154,
2002-10,13.824,
2002-11,13.698,
2002-12,13.454,
2003-01,13.606,
2003-02,14.084,
2003-03,14.189,
2003-04,15.977,
2003-05,14.085,
2003-06,13.768,
2003-07,13.167,
2003-08,13.427,
2003-09,13.405,
2003-10,12.665,
2003-11,12.471,
2003-12,11.991,
2004-01,12.106,
2004-02,13.359,
2004-03,17.004,
2004-04,17.866,
2004-05,17.383,
2004-06,17.322,
2004-07,17.361,
2004-08,17.250,
2004-09,17.364,
2004-10,16.985,
2004-11,17.147,
2004-12,16.902,
2005-01,20.366,
2005-02,17.936,
2005-03,18.010,
2005-04,20.476,
2005-05,19.343,
2005-06,20.373,
2005-07,20.535,
2005-08,20.298,
2005-09,20.577,
2005-10,21.448,
2005-11,22.277,
2005-12,35.158,
2006-01,34.307,
2006-02,35.339,
2006-03,34.972,
2006-04,39.035,
2006-05,36.353,
2006-06,37.165,
2006-07,37.874,
2006-08,37.537,
2006-09,38.512,
2006-10,42.154,
2006-11,39.613,
2006-12,38.451,
2007-01,47.402,
2007-02,47.296,
2007-03,51.713,
2007-04,47.723,
2007-05,46.651,
2007-06,50.130,
2007-07,50.998,
2007-08,48.309,
2007-09,51.680,
2007-10,50.046,
2007-11,53.042,
2007-12,48.758,
2008-01,52.673,
2008-02,54.363,
2008-03,50.886,
2008-04,54.600,
2008-05,57.240,
2008-06,56.491,
2008-07,54.833,
2008-08,55.962,
2008-09,59.874,
2008-10,60.556,
2008-11,60.351,
2008-12,59.066,
2009-01,56.633,
2009-02,56.298,
2009-03,54.952,
2009-04,55.734,
2009-05,53.977,
2009-06,51.884,
2009-07,48.719,
2009-08,48.474,
2009-09,46.805,
2009-10,45.991,
2009-11,45.465,
2009-12,45.367,
2010-01,45.879,
2010-02,45.489,
2010-03,43.620,
2010-04,44.802,
2010-05,46.875,
2010-06,49.747,
2010-07,48.901,
2010-08,48.603,
2010-09,46.107,
2010-10,45.255,
2010-11,49.966,
2010-12,49.034,
2011-01,48.445,
2011-02,48.947,
2011-03,49.086,
2011-04,49.997,
2011-05,50.584,
2011-06,53.578,
2011-07,53.948,
2011-08,51.386,
2011-09,56.951,
2011-10,52.178,
2011-11,53.728,
2011-12,53.267,
2012-01,48.695,
2012-02,49.493,
2012-03,51.651,
2012-04,51.927,
2012-05,50.514,
2012-06,50.529,
2012-07,52.390,
2012-08,51.992,
2012-09,51.893,
2012-10,50.456,
2012-11,51.595,
2012-12,52.026,
2013-01,51.372,
2013-02,53.608,
2013-03,53.467,
2013-04,49.426,
2013-05,49.938,
2013-06,47.136,
2013-07,47.900,
2013-08,47.887,
2013-09,47.426,
2013-10,44.450,
2013-11,44.676,
2013-12,44.801,
2014-01,47.281,
2014-02,46.799,
2014-03,46.512,
2014-04,48.935,
2014-05,48.720,
2014-06,50.829,
2014-07,49.654,
2014-08,49.423,
2014-09,50.271,
2014-10,50.540,
2014-11,52.110,
2014-12,51.101,Provisional value
