"",BBK01.OUK006,BBK01.OUK006_FLAGS
1960-02,-,Nothing exists
1960-03,-,Nothing exists
1960-04,-,Nothing exists
1960-05,-,Nothing exists
1960-06,0.248,
1960-07,-,Nothing exists
1960-08,-,Nothing exists
1960-09,-,Nothing exists
1960-10,-,Nothing exists
1960-11,-,Nothing exists
1960-12,0.388,
1961-01,-,Nothing exists
1961-02,-,Nothing exists
1961-03,-,Nothing exists
1961-04,-,Nothing exists
1961-05,-,Nothing exists
1961-06,0.244,
1961-07,-,Nothing exists
1961-08,-,Nothing exists
1961-09,-,Nothing exists
1961-10,-,Nothing exists
1961-11,-,Nothing exists
1961-12,0.376,
1962-01,-,Nothing exists
1962-02,-,Nothing exists
1962-03,-,Nothing exists
1962-04,-,Nothing exists
1962-05,-,Nothing exists
1962-06,0.255,
1962-07,-,Nothing exists
1962-08,-,Nothing exists
1962-09,-,Nothing exists
1962-10,-,Nothing exists
1962-11,-,Nothing exists
1962-12,0.336,
1963-01,-,Nothing exists
1963-02,-,Nothing exists
1963-03,-,Nothing exists
1963-04,-,Nothing exists
1963-05,-,Nothing exists
1963-06,0.270,
1963-07,-,Nothing exists
1963-08,-,Nothing exists
1963-09,-,Nothing exists
1963-10,-,Nothing exists
1963-11,-,Nothing exists
1963-12,0.397,
1964-01,-,Nothing exists
1964-02,-,Nothing exists
1964-03,-,Nothing exists
1964-04,-,Nothing exists
1964-05,-,Nothing exists
1964-06,0.306,
1964-07,-,Nothing exists
1964-08,-,Nothing exists
1964-09,-,Nothing exists
1964-10,-,Nothing exists
1964-11,-,Nothing exists
1964-12,0.464,
1965-01,0.492,
1965-02,0.410,
1965-03,0.444,
1965-04,0.417,
1965-05,0.433,
1965-06,0.443,
1965-07,0.523,
1965-08,0.422,
1965-09,0.487,
1965-10,0.438,
1965-11,0.447,
1965-12,0.525,
1966-01,0.476,
1966-02,0.469,
1966-03,0.455,
1966-04,0.449,
1966-05,0.460,
1966-06,0.471,
1966-07,0.595,
1966-08,0.550,
1966-09,0.502,
1966-10,0.611,
1966-11,0.534,
1966-12,0.612,
1967-01,0.589,
1967-02,0.487,
1967-03,0.481,
1967-04,0.449,
1967-05,0.405,
1967-06,0.504,
1967-07,0.360,
1967-08,0.355,
1967-09,0.433,
1967-10,0.469,
1967-11,0.403,
1967-12,0.523,
1968-01,0.464,
1968-02,0.385,
1968-03,0.421,
1968-04,0.408,
1968-05,0.525,
1968-06,0.390,
1968-07,0.563,
1968-08,0.666,
1968-09,0.406,
1968-10,0.434,
1968-11,0.706,
1968-12,0.652,
1969-01,0.515,
1969-02,0.395,
1969-03,0.438,
1969-04,0.412,
1969-05,0.418,
1969-06,0.504,
1969-07,0.554,
1969-08,0.602,
1969-09,0.487,
1969-10,0.579,
1969-11,0.517,
1969-12,0.482,
1970-01,0.599,
1970-02,0.491,
1970-03,0.556,
1970-04,0.567,
1970-05,0.568,
1970-06,0.572,
1970-07,0.802,
1970-08,0.622,
1970-09,0.719,
1970-10,0.761,
1970-11,0.842,
1970-12,0.729,
1971-01,0.953,
1971-02,0.910,
1971-03,0.744,
1971-04,0.697,
1971-05,0.722,
1971-06,0.842,
1971-07,1.064,
1971-08,0.885,
1971-09,1.024,
1971-10,1.104,
1971-11,1.001,
1971-12,1.325,
1972-01,0.901,
1972-02,0.826,
1972-03,0.723,
1972-04,0.970,
1972-05,0.988,
1972-06,0.963,
1972-07,0.933,
1972-08,1.309,
1972-09,1.140,
1972-10,1.118,
1972-11,1.586,
1972-12,1.567,
1973-01,1.354,
1973-02,1.147,
1973-03,1.794,
1973-04,1.479,
1973-05,1.545,
1973-06,1.175,
1973-07,1.731,
1973-08,1.513,
1973-09,1.153,
1973-10,1.544,
1973-11,1.272,
1973-12,1.240,
1974-01,1.538,
1974-02,1.554,
1974-03,1.657,
1974-04,1.367,
1974-05,1.496,
1974-06,1.276,
1974-07,1.535,
1974-08,1.724,
1974-09,1.294,
1974-10,1.196,
1974-11,1.214,
1974-12,1.362,
1975-01,1.314,
1975-02,1.514,
1975-03,1.325,
1975-04,1.385,
1975-05,1.374,
1975-06,1.283,
1975-07,1.522,
1975-08,1.087,
1975-09,1.393,
1975-10,1.274,
1975-11,1.337,
1975-12,1.265,
1976-01,1.537,
1976-02,1.478,
1976-03,1.471,
1976-04,1.091,
1976-05,1.354,
1976-06,1.763,
1976-07,1.865,
1976-08,1.883,
1976-09,1.770,
1976-10,1.378,
1976-11,1.733,
1976-12,1.507,
1977-01,1.585,
1977-02,1.618,
1977-03,1.706,
1977-04,1.532,
1977-05,1.913,
1977-06,1.643,
1977-07,1.817,
1977-08,1.969,
1977-09,1.794,
1977-10,1.688,
1977-11,1.636,
1977-12,1.360,
1978-01,1.739,
1978-02,1.539,
1978-03,1.113,
1978-04,1.558,
1978-05,1.760,
1978-06,1.365,
1978-07,1.170,
1978-08,1.735,
1978-09,1.422,
1978-10,1.351,
1978-11,1.901,
1978-12,1.511,
1979-01,2.001,
1979-02,1.848,
1979-03,1.407,
1979-04,2.010,
1979-05,1.697,
1979-06,1.599,
1979-07,1.338,
1979-08,1.478,
1979-09,1.027,
1979-10,1.593,
1979-11,1.815,
1979-12,1.431,
1980-01,1.739,
1980-02,1.617,
1980-03,1.741,
1980-04,1.385,
1980-05,1.431,
1980-06,1.709,
1980-07,2.227,
1980-08,1.659,
1980-09,1.978,
1980-10,1.764,
1980-11,1.458,
1980-12,1.170,
1981-01,1.882,
1981-02,1.361,
1981-03,1.547,
1981-04,1.191,
1981-05,1.529,
1981-06,1.295,
1981-07,1.702,
1981-08,1.648,
1981-09,1.456,
1981-10,1.530,
1981-11,2.265,
1981-12,1.182,
1982-01,1.528,
1982-02,1.772,
1982-03,1.829,
1982-04,1.558,
1982-05,1.704,
1982-06,1.542,
1982-07,1.595,
1982-08,2.330,
1982-09,2.164,
1982-10,1.632,
1982-11,1.662,
1982-12,1.317,
1983-01,1.848,
1983-02,1.424,
1983-03,1.348,
1983-04,1.537,
1983-05,1.603,
1983-06,1.388,
1983-07,1.264,
1983-08,1.428,
1983-09,1.140,
1983-10,1.227,
1983-11,1.850,
1983-12,1.194,
1984-01,1.694,
1984-02,1.547,
1984-03,1.530,
1984-04,1.114,
1984-05,1.477,
1984-06,1.464,
1984-07,1.411,
1984-08,1.929,
1984-09,1.639,
1984-10,1.485,
1984-11,1.789,
1984-12,1.767,
1985-01,1.792,
1985-02,2.199,
1985-03,1.338,
1985-04,1.418,
1985-05,1.858,
1985-06,1.621,
1985-07,1.774,
1985-08,1.693,
1985-09,1.742,
1985-10,1.310,
1985-11,2.306,
1985-12,1.549,
1986-01,1.580,
1986-02,1.513,
1986-03,1.885,
1986-04,2.087,
1986-05,1.692,
1986-06,2.985,
1986-07,1.632,
1986-08,1.360,
1986-09,1.679,
1986-10,1.683,
1986-11,1.855,
1986-12,1.697,
1987-01,1.491,
1987-02,2.148,
1987-03,2.159,
1987-04,1.293,
1987-05,1.827,
1987-06,1.787,
1987-07,2.125,
1987-08,2.148,
1987-09,2.035,
1987-10,1.111,
1987-11,2.390,
1987-12,1.202,
1988-01,1.311,
1988-02,1.926,
1988-03,0.584,
1988-04,1.258,
1988-05,1.130,
1988-06,1.074,
1988-07,1.648,
1988-08,2.132,
1988-09,0.949,
1988-10,1.578,
1988-11,2.419,
1988-12,1.221,
1989-01,2.042,
1989-02,1.800,
1989-03,0.875,
1989-04,1.697,
1989-05,2.058,
1989-06,1.099,
1989-07,1.459,
1989-08,1.832,
1989-09,1.505,
1989-10,1.479,
1989-11,2.055,
1989-12,1.401,
1990-01,1.654,
1990-02,2.132,
1990-03,1.260,
1990-04,1.722,
1990-05,1.920,
1990-06,2.231,
1990-07,3.076,
1990-08,2.413,
1990-09,2.452,
1990-10,1.063,
1990-11,2.158,
1990-12,1.240,
1991-01,2.346,
1991-02,2.519,
1991-03,1.519,
1991-04,2.498,
1991-05,1.686,
1991-06,1.795,
1991-07,2.273,
1991-08,1.463,
1991-09,2.327,
1991-10,1.024,
1991-11,1.125,
1991-12,1.495,
1992-01,1.895,
1992-02,0.861,
1992-03,1.831,
1992-04,1.281,
1992-05,0.570,
1992-06,1.719,
1992-07,1.603,
1992-08,2.186,
1992-09,1.610,
1992-10,0.622,
1992-11,4.670,
1992-12,1.074,
1993-01,0.889,
1993-02,1.582,
1993-03,1.903,
1993-04,0.673,
1993-05,1.188,
1993-06,1.683,
1993-07,0.732,
1993-08,2.891,
1993-09,2.007,
1993-10,1.606,
1993-11,2.910,
1993-12,0.610,
1994-01,1.688,
1994-02,1.455,
1994-03,0.579,
1994-04,0.641,
1994-05,0.723,
1994-06,0.812,
1994-07,1.196,
1994-08,0.770,
1994-09,0.484,
1994-10,0.985,
1994-11,1.507,
1994-12,0.509,
1995-01,1.238,
1995-02,1.686,
1995-03,0.400,
1995-04,0.488,
1995-05,0.406,
1995-06,0.611,
1995-07,0.597,
1995-08,0.249,
1995-09,0.655,
1995-10,0.904,
1995-11,1.656,
1995-12,0.879,
1996-01,0.329,
1996-02,0.997,
1996-03,0.598,
1996-04,0.650,
1996-05,0.662,
1996-06,0.407,
1996-07,0.338,
1996-08,0.604,
1996-09,0.403,
1996-10,0.440,
1996-11,0.179,
1996-12,0.568,
1997-01,0.474,
1997-02,0.528,
1997-03,0.466,
1997-04,0.629,
1997-05,0.528,
1997-06,0.711,
1997-07,0.601,
1997-08,0.836,
1997-09,0.610,
1997-10,0.538,
1997-11,0.362,
1997-12,0.696,
1998-01,0.804,
1998-02,1.244,
1998-03,0.892,
1998-04,0.436,
1998-05,0.407,
1998-06,0.547,
1998-07,0.503,
1998-08,0.387,
1998-09,0.448,
1998-10,0.686,
1998-11,1.020,
1998-12,0.784,
1999-01,0.569,
1999-02,0.181,
1999-03,0.423,
1999-04,0.757,
1999-05,0.627,
1999-06,0.743,
1999-07,1.036,
1999-08,1.051,
1999-09,0.305,
1999-10,0.374,
1999-11,1.734,
1999-12,0.874,
2000-01,0.925,
2000-02,1.030,
2000-03,0.656,
2000-04,1.389,
2000-05,0.295,
2000-06,0.716,
2000-07,1.139,
2000-08,1.012,
2000-09,2.252,
2000-10,1.167,
2000-11,1.343,
2000-12,0.916,
2001-01,1.244,
2001-02,1.050,
2001-03,0.795,
2001-04,1.323,
2001-05,1.904,
2001-06,2.423,
2001-07,1.198,
2001-08,2.012,
2001-09,2.491,
2001-10,0.627,
2001-11,7.021,
2001-12,0.930,
2002-01,1.965,
2002-02,1.390,
2002-03,0.391,
2002-04,0.230,
2002-05,0.997,
2002-06,1.451,
2002-07,1.158,
2002-08,0.930,
2002-09,1.155,
2002-10,0.722,
2002-11,0.472,
2002-12,0.666,
2003-01,1.276,
2003-02,0.267,
2003-03,0.395,
2003-04,1.021,
2003-05,2.297,
2003-06,1.164,
2003-07,1.616,
2003-08,1.673,
2003-09,0.320,
2003-10,1.668,
2003-11,0.847,
2003-12,0.617,
2004-01,0.897,
2004-02,0.721,
2004-03,0.386,
2004-04,0.789,
2004-05,0.212,
2004-06,0.276,
2004-07,1.122,
2004-08,0.186,
2004-09,0.702,
2004-10,0.110,
2004-11,1.262,
2004-12,1.118,
2005-01,0.401,
2005-02,2.390,
2005-03,2.030,
2005-04,1.339,
2005-05,1.139,
2005-06,0.507,
2005-07,1.082,
2005-08,1.098,
2005-09,0.773,
2005-10,0.203,
2005-11,0.487,
2005-12,0.181,
2006-01,0.769,
2006-02,0.196,
2006-03,0.376,
2006-04,0.460,
2006-05,0.602,
2006-06,0.958,
2006-07,0.411,
2006-08,0.307,
2006-09,0.648,
2006-10,0.749,
2006-11,0.372,
2006-12,1.024,
2007-01,0.204,
2007-02,0.093,
2007-03,1.002,
2007-04,1.019,
2007-05,0.176,
2007-06,0.242,
2007-07,0.095,
2007-08,1.206,
2007-09,0.081,
2007-10,0.048,
2007-11,0.784,
2007-12,0.844,
2008-01,1.128,
2008-02,0.167,
2008-03,0.519,
2008-04,1.137,
2008-05,1.347,
2008-06,1.295,
2008-07,0.166,
2008-08,1.433,
2008-09,1.839,
2008-10,0.564,
2008-11,2.436,
2008-12,1.447,
2009-01,0.886,
2009-02,0.624,
2009-03,0.887,
2009-04,0.869,
2009-05,1.175,
2009-06,0.331,
2009-07,0.072,
2009-08,0.122,
2009-09,0.955,
2009-10,1.915,
2009-11,0.550,
2009-12,0.146,
2010-01,0.123,
2010-02,0.793,
2010-03,0.375,
2010-04,0.869,
2010-05,0.057,
2010-06,1.458,
2010-07,0.785,
2010-08,0.383,
2010-09,0.691,
2010-10,0.666,
2010-11,0.381,
2010-12,0.176,
2011-01,0.079,
2011-02,0.901,
2011-03,0.135,
2011-04,0.317,
2011-05,0.989,
2011-06,0.404,
2011-07,0.845,
2011-08,0.659,
2011-09,0.949,
2011-10,1.081,
2011-11,1.305,
2011-12,2.194,
2012-01,1.247,
2012-02,1.131,
2012-03,0.719,
2012-04,1.236,
2012-05,1.905,
2012-06,0.656,
2012-07,2.937,
2012-08,0.465,
2012-09,1.937,
2012-10,4.474,
2012-11,2.843,
2012-12,0.566,
2013-01,0.480,
2013-02,0.056,
2013-03,0.362,
2013-04,0.289,
2013-05,2.351,
2013-06,0.575,
2013-07,1.089,
2013-08,0.475,
2013-09,0.309,
2013-10,0.239,
2013-11,0.906,
2013-12,1.051,
2014-01,1.520,
2014-02,0.349,
2014-03,0.074,
2014-04,1.510,
2014-05,1.297,
2014-06,0.081,
2014-07,0.463,
2014-08,0.092,
2014-09,0.169,
2014-10,1.172,
2014-11,0.193,
2014-12,0.565,Provisional value
"","General: Owing to the treatment of statistical breaks and revisions in the time series, see the section headed ""Data interpretation"" in the ""General notes"".",
