"",BBK01.BQ1834,BBK01.BQ1834_FLAGS
"","Central, state and local government debt - direct lending by credit institutions",
unit,DM/Euro (hypothetically euro-based),
unit multiplier,million,
last update,2015-02-16 16:35:21,
1991-01,256817.9,
1991-04,260540.9,
1991-07,260702.4,
1991-10,268342.4,
1992-01,266296.3,
1992-04,265007.8,
1992-07,264805.8,
1992-10,274356.9,
1993-01,274828.9,
1993-04,280342.2,
1993-07,284142.6,
1993-10,294361.7,
1994-01,307284.7,
1994-04,308569.8,
1994-07,309509.5,
1994-10,329506.8,
1995-01,338905.2,
1995-04,344393.1,
1995-07,366056.0,
1995-10,391074.2,
1996-01,398236.1,
1996-04,399281.7,
1996-07,405669.2,
1996-10,427737.6,
1997-01,432312.8,
1997-04,430550.2,
1997-07,444645.2,
1997-10,449436.1,
1998-01,459610.4,
1998-04,455328.1,
1998-07,461521.1,
1998-10,457327.8,
1999-01,456337.1,
1999-04,456170.6,
1999-07,450456.6,
1999-10,450110.5,
2000-01,457058.1,
2000-04,451596.7,
2000-07,457350.2,
2000-10,433443.1,
2001-01,443377.6,
2001-04,429114.2,
2001-07,427312.5,
2001-10,422439.7,
2002-01,431065.7,
2002-04,408991.2,
2002-07,402115.7,
2002-10,404045.8,
2003-01,402081.7,
2003-04,401695.5,
2003-07,406757.7,
2003-10,396831.9,
2004-01,401026.1,
2004-04,391425.1,
2004-07,390564.5,
2004-10,379983.8,
2005-01,387649.2,
2005-04,381342.9,Provisional value
2005-07,380020.7,
2005-10,366978.2,
2006-01,372680.1,
2006-04,374451.6,
2006-07,377575.2,
2006-10,356514.4,
2007-01,367059.3,
2007-04,362910.8,
2007-07,354553.5,
2007-10,329588.4,
2008-01,336845.1,
2008-04,343931.0,
2008-07,326582.2,
2008-10,325647.7,comment
2009-01,320276.8,comment
2009-04,310665.4,
2009-07,315888.7,
2009-10,300927.1,
2010-01,297618.8,
2010-04,296124.8,
2010-07,297149.3,
2010-10,302396.0,
2011-01,304926.8,
2011-04,296758.3,
2011-07,292630.7,
2011-10,292178.9,
2012-01,302494.2,
2012-04,295204.2,
2012-07,286105.5,
2012-10,287836.4,
2013-01,289193.2,
2013-04,295104.8,
2013-07,279657.4,
2013-10,291947.6,
2014-01,282238.3,Provisional value
2014-04,285290.3,Provisional value
2014-07,280224.7,Provisional value
"","General: For Germany as a whole (excluding hospitals with commercial accounting practices). From December 2008, including the debt of the Financial Market Stabilisation Fund (SoFFin). From March 2009, including the debt of the Investment and Repayment Fund.",
"","Comment on 2008-10: From December 2008, including debt of the Financial Market Stabilisation Fund (SoFFin).",
"","Comment on 2009-01: From March 2009, including the debt of the Investment and Repayment Fund.",
