"",BBK01.OUM026,BBK01.OUM026_FLAGS
1964-11,-,Nothing exists
1964-12,0.003,
1965-01,0.002,
1965-02,0.002,
1965-03,0.001,
1965-04,0.001,
1965-05,0.001,
1965-06,0.001,
1965-07,0.001,
1965-08,0.001,
1965-09,0.001,
1965-10,0.001,
1965-11,0.001,
1965-12,0.001,
1966-01,0.001,
1966-02,0.001,
1966-03,-,Nothing exists
1966-04,-,Nothing exists
1966-05,-,Nothing exists
1966-06,-,Nothing exists
1966-07,-,Nothing exists
1966-08,-,Nothing exists
1966-09,-,Nothing exists
1966-10,-,Nothing exists
1966-11,-,Nothing exists
1966-12,0.001,
1967-01,0.001,
1967-02,0.001,
1967-03,0.001,
1967-04,0.002,
1967-05,-,Nothing exists
1967-06,-,Nothing exists
1967-07,-,Nothing exists
1967-08,-,Nothing exists
1967-09,-,Nothing exists
1967-10,-,Nothing exists
1967-11,-,Nothing exists
1967-12,-,Nothing exists
1968-01,-,Nothing exists
1968-02,0.001,
1968-03,0.001,
1968-04,-,Nothing exists
1968-05,0.003,
1968-06,0.004,
1968-07,0.004,
1968-08,0.004,
1968-09,0.011,
1968-10,0.012,
1968-11,0.007,
1968-12,-,Nothing exists
1969-01,-,Nothing exists
1969-02,0.001,
1969-03,0.001,
1969-04,0.001,
1969-05,0.001,
1969-06,0.001,
1969-07,0.003,
1969-08,0.003,
1969-09,0.003,
1969-10,0.003,
1969-11,0.003,
1969-12,0.003,
1970-01,0.003,
1970-02,0.004,
1970-03,0.003,
1970-04,0.004,
1970-05,0.004,
1970-06,0.004,
1970-07,0.003,
1970-08,0.080,
1970-09,0.055,
1970-10,0.080,
1970-11,0.093,
1970-12,0.029,
1971-01,0.004,
1971-02,0.080,
1971-03,0.080,
1971-04,0.044,
1971-05,0.044,
1971-06,0.031,
1971-07,0.056,
1971-08,0.040,
1971-09,0.030,
1971-10,0.005,
1971-11,0.005,
1971-12,0.005,
1972-01,0.005,
1972-02,0.004,
1972-03,0.003,
1972-04,0.003,
1972-05,0.003,
1972-06,0.003,
1972-07,0.001,
1972-08,0.001,
1972-09,0.001,
1972-10,0.001,
1972-11,0.001,
1972-12,0.001,
1973-01,0.001,
1973-02,-,Nothing exists
1973-03,-,Nothing exists
1973-04,-,Nothing exists
1973-05,-,Nothing exists
1973-06,0.001,
1973-07,0.001,
1973-08,-,Nothing exists
1973-09,-,Nothing exists
1973-10,0.001,
1973-11,0.001,
1973-12,0.001,
1974-01,0.001,
1974-02,0.001,
1974-03,0.001,
1974-04,0.001,
1974-05,0.001,
1974-06,0.001,
1974-07,0.001,
1974-08,0.001,
1974-09,0.001,
1974-10,0.001,
1974-11,0.001,
1974-12,0.001,
1975-01,0.001,
1975-02,0.001,
1975-03,0.001,
1975-04,-,Nothing exists
1975-05,-,Nothing exists
1975-06,0.001,
1975-07,0.001,
1975-08,0.001,
1975-09,-,Nothing exists
1975-10,-,Nothing exists
1975-11,-,Nothing exists
1975-12,-,Nothing exists
1976-01,0.003,
1976-02,0.004,
1976-03,0.003,
1976-04,0.001,
1976-05,0.001,
1976-06,0.001,
1976-07,0.001,
1976-08,0.001,
1976-09,-,Nothing exists
1976-10,-,Nothing exists
1976-11,-,Nothing exists
1976-12,-,Nothing exists
1977-01,-,Nothing exists
1977-02,-,Nothing exists
1977-03,-,Nothing exists
1977-04,0.001,
1977-05,0.001,
1977-06,0.001,
1977-07,0.001,
1977-08,0.001,
1977-09,0.001,
1977-10,0.001,
1977-11,0.002,
1977-12,-,Nothing exists
1978-01,0.001,
1978-02,0.002,
1978-03,0.002,
1978-04,0.002,
1978-05,0.002,
1978-06,0.002,
1978-07,0.002,
1978-08,0.002,
1978-09,0.002,
1978-10,0.002,
1978-11,0.002,
1978-12,0.002,
1979-01,0.001,
1979-02,0.001,
1979-03,0.001,
1979-04,0.001,
1979-05,0.001,
1979-06,0.001,
1979-07,0.001,
1979-08,0.001,
1979-09,0.001,
1979-10,0.001,
1979-11,0.002,
1979-12,0.002,
1980-01,0.010,
1980-02,0.010,
1980-03,0.013,
1980-04,0.011,
1980-05,0.011,
1980-06,0.011,
1980-07,0.011,
1980-08,0.011,
1980-09,0.016,
1980-10,0.016,
1980-11,0.015,
1980-12,0.011,
1981-01,0.011,
1981-02,0.011,
1981-03,0.011,
1981-04,0.011,
1981-05,0.011,
1981-06,0.011,
1981-07,0.011,
1981-08,0.011,
1981-09,0.011,
1981-10,0.011,
1981-11,0.005,
1981-12,0.005,
1982-01,0.005,
1982-02,0.005,
1982-03,0.005,
1982-04,0.005,
1982-05,0.005,
1982-06,0.005,
1982-07,0.003,
1982-08,0.003,
1982-09,0.003,
1982-10,0.002,
1982-11,0.002,
1982-12,0.002,
1983-01,0.004,
1983-02,0.004,
1983-03,0.027,
1983-04,0.027,
1983-05,0.027,
1983-06,0.027,
1983-07,0.025,
1983-08,0.025,
1983-09,0.025,
1983-10,0.025,
1983-11,0.025,
1983-12,0.025,
1984-01,0.025,
1984-02,0.025,
1984-03,0.025,
1984-04,0.025,
1984-05,0.025,
1984-06,0.025,
1984-07,0.025,
1984-08,0.025,
1984-09,0.025,
1984-10,0.025,
1984-11,0.025,
1984-12,0.025,
1985-01,0.025,
1985-02,0.025,
1985-03,0.025,
1985-04,0.026,
1985-05,0.026,
1985-06,0.026,
1985-07,0.025,
1985-08,0.025,
1985-09,0.025,
1985-10,0.025,
1985-11,0.025,
1985-12,0.025,
1986-01,0.025,
1986-02,0.025,
1986-03,0.025,
1986-04,0.025,
1986-05,0.025,
1986-06,0.025,
1986-07,0.025,
1986-08,0.031,
1986-09,0.031,
1986-10,0.028,
1986-11,0.025,
1986-12,0.025,
1987-01,0.025,
1987-02,0.025,
1987-03,0.031,
1987-04,0.031,
1987-05,0.031,
1987-06,0.033,
1987-07,0.032,
1987-08,0.037,
1987-09,0.051,
1987-10,0.061,
1987-11,0.061,
1987-12,0.061,
1988-01,0.057,
1988-02,0.058,
1988-03,0.041,
1988-04,0.044,
1988-05,0.075,
1988-06,0.059,
1988-07,0.058,
1988-08,0.056,
1988-09,0.055,
1988-10,0.055,
1988-11,0.055,
1988-12,0.055,
1989-01,0.047,
1989-02,0.041,
1989-03,0.062,
1989-04,0.088,
1989-05,0.094,
1989-06,0.125,
1989-07,0.242,
1989-08,0.244,
1989-09,0.298,
1989-10,0.308,
1989-11,0.333,
1989-12,0.403,
1990-01,0.507,
1990-02,0.637,
1990-03,0.668,
1990-04,0.685,
1990-05,0.766,
1990-06,0.782,
1990-07,0.819,
1990-08,0.929,
1990-09,1.030,
1990-10,1.068,
1990-11,1.059,
1990-12,1.035,
1991-01,1.012,
1991-02,1.144,
1991-03,1.201,
1991-04,1.370,
1991-05,1.430,
1991-06,1.519,
1991-07,1.534,
1991-08,1.520,
1991-09,1.621,
1991-10,1.678,
1991-11,1.671,
1991-12,1.612,
1992-01,1.656,
1992-02,1.742,
1992-03,1.830,
1992-04,1.912,
1992-05,1.965,
1992-06,2.001,
1992-07,1.990,
1992-08,2.136,
1992-09,2.232,
1992-10,2.459,
1992-11,2.564,
1992-12,2.599,
1993-01,2.602,
1993-02,2.640,
1993-03,2.864,
1993-04,2.851,
1993-05,2.859,
1993-06,2.844,
1993-07,2.895,
1993-08,2.959,
1993-09,3.033,
1993-10,3.249,
1993-11,3.269,
1993-12,3.118,
1994-01,3.144,
1994-02,3.143,
1994-03,3.058,
1994-04,3.061,
1994-05,3.181,
1994-06,3.075,
1994-07,3.186,
1994-08,3.198,
1994-09,3.156,
1994-10,3.117,
1994-11,3.154,
1994-12,3.105,
1995-01,3.004,
1995-02,3.119,
1995-03,3.096,
1995-04,3.054,
1995-05,2.940,
1995-06,2.854,
1995-07,2.920,
1995-08,2.889,
1995-09,3.030,
1995-10,3.051,
1995-11,3.167,
1995-12,3.178,
1996-01,3.275,
1996-02,3.284,
1996-03,3.430,
1996-04,3.261,
1996-05,3.229,
1996-06,3.346,
1996-07,3.478,
1996-08,3.568,
1996-09,4.210,
1996-10,4.197,
1996-11,4.278,
1996-12,4.251,
1997-01,4.182,
1997-02,4.021,
1997-03,4.241,
1997-04,5.216,
1997-05,5.565,
1997-06,6.056,
1997-07,9.632,
1997-08,9.897,
1997-09,9.958,
1997-10,12.928,
1997-11,13.035,
1997-12,13.644,
1998-01,13.615,
1998-02,13.971,
1998-03,14.251,
1998-04,14.644,
1998-05,16.190,
1998-06,17.078,
1998-07,17.910,
1998-08,18.738,
1998-09,20.375,
1998-10,23.620,
1998-11,24.671,
1998-12,25.288,
1999-01,24.748,
1999-02,27.160,
1999-03,30.764,
1999-04,32.237,
1999-05,34.119,
1999-06,35.899,
1999-07,37.022,
1999-08,38.005,
1999-09,38.520,
1999-10,38.349,
1999-11,39.043,
1999-12,40.405,
2000-01,41.722,
2000-02,43.071,
2000-03,43.690,
2000-04,43.102,
2000-05,43.075,
2000-06,43.483,
2000-07,44.168,
2000-08,44.092,
2000-09,44.105,
2000-10,43.721,
2000-11,45.350,
2000-12,45.666,
2001-01,47.968,
2001-02,49.691,
2001-03,50.658,
2001-04,52.353,
2001-05,53.367,
2001-06,55.135,
2001-07,55.677,
2001-08,55.895,
2001-09,56.849,
2001-10,56.212,
2001-11,56.704,
2001-12,57.275,
2002-01,58.262,
2002-02,58.768,
2002-03,58.673,
2002-04,59.392,
2002-05,59.441,
2002-06,60.402,
2002-07,61.719,
2002-08,62.224,
2002-09,62.979,
2002-10,63.435,
2002-11,62.396,
2002-12,61.575,
2003-01,61.671,
2003-02,61.240,
2003-03,60.869,
2003-04,59.392,
2003-05,59.389,
2003-06,60.680,
2003-07,58.978,
2003-08,59.546,
2003-09,60.947,
2003-10,61.640,
2003-11,61.913,
2003-12,63.476,
2004-01,65.976,
2004-02,66.465,
2004-03,68.364,
2004-04,69.081,
2004-05,69.971,
2004-06,72.591,
2004-07,74.810,
2004-08,75.375,
2004-09,75.923,
2004-10,77.572,
2004-11,77.101,
2004-12,78.348,
2005-01,81.131,
2005-02,83.289,
2005-03,85.397,
2005-04,86.677,
2005-05,89.314,
2005-06,91.171,
2005-07,92.190,
2005-08,93.177,
2005-09,94.878,
2005-10,93.837,
2005-11,95.044,
2005-12,94.176,
2006-01,94.315,
2006-02,93.075,
2006-03,90.753,
2006-04,89.084,
2006-05,89.679,
2006-06,89.295,
2006-07,90.526,
2006-08,91.460,
2006-09,94.269,
2006-10,94.087,
2006-11,94.072,
2006-12,94.709,
2007-01,95.122,
2007-02,95.683,
2007-03,96.490,
2007-04,97.749,
2007-05,98.213,
2007-06,97.435,
2007-07,95.649,
2007-08,94.826,
2007-09,95.049,
2007-10,95.730,
2007-11,93.715,
2007-12,94.608,
2008-01,94.579,
2008-02,95.021,
2008-03,95.323,
2008-04,95.759,
2008-05,95.972,
2008-06,95.742,
2008-07,95.834,
2008-08,97.094,
2008-09,96.915,
2008-10,97.826,
2008-11,97.436,
2008-12,95.180,
2009-01,96.314,
2009-02,96.142,
2009-03,93.064,
2009-04,92.835,
2009-05,90.825,
2009-06,90.454,
2009-07,89.230,
2009-08,88.659,
2009-09,88.273,
2009-10,87.868,
2009-11,86.958,
2009-12,88.055,
2010-01,88.771,
2010-02,88.772,
2010-03,88.959,
2010-04,88.029,
2010-05,87.747,
2010-06,88.317,
2010-07,86.003,
2010-08,87.023,
2010-09,85.422,
2010-10,77.170,
2010-11,76.952,
2010-12,76.910,
2011-01,76.133,
2011-02,75.538,
2011-03,74.648,
2011-04,73.714,
2011-05,73.971,
2011-06,72.295,
2011-07,71.317,
2011-08,71.009,
2011-09,70.430,
2011-10,69.671,
2011-11,69.482,
2011-12,68.018,
2012-01,65.644,
2012-02,64.324,
2012-03,61.905,
2012-04,61.862,
2012-05,62.089,
2012-06,61.702,
2012-07,61.314,
2012-08,60.773,
2012-09,61.311,
2012-10,60.680,
2012-11,60.117,
2012-12,59.175,
2013-01,58.490,
2013-02,58.103,
2013-03,57.808,
2013-04,57.086,
2013-05,57.748,
2013-06,57.279,
2013-07,57.066,
2013-08,57.102,
2013-09,57.036,
2013-10,56.434,
2013-11,56.145,
2013-12,56.500,
2014-01,56.674,
2014-02,56.746,
2014-03,56.376,
2014-04,56.209,
2014-05,56.201,
2014-06,55.482,
2014-07,54.894,
2014-08,54.746,
2014-09,55.289,
2014-10,55.035,
2014-11,55.673,
2014-12,57.133,Provisional value
