"",BBK01.TXI389,BBK01.TXI389_FLAGS
1989-01,0,
1989-02,0,
1989-03,0,
1989-04,0,
1989-05,0,
1989-06,0,
1989-07,0,
1989-08,0,
1989-09,0,
1989-10,0,
1989-11,0,
1989-12,0,
1990-01,0,
1990-02,0,
1990-03,0,
1990-04,0,
1990-05,0,
1990-06,0,
1990-07,0,
1990-08,0,
1990-09,0,
1990-10,0,
1990-11,0,
1990-12,0,
1991-01,0,
1991-02,0,
1991-03,0,
1991-04,0,
1991-05,0,
1991-06,0,
1991-07,0,
1991-08,0,
1991-09,0,
1991-10,0,
1991-11,0,
1991-12,0,
1992-01,0,
1992-02,0,
1992-03,0,
1992-04,0,
1992-05,0,
1992-06,0,
1992-07,0,
1992-08,0,
1992-09,0,
1992-10,0,
1992-11,0,
1992-12,0,
1993-01,0,
1993-02,0,
1993-03,0,
1993-04,0,
1993-05,0,
1993-06,0,
1993-07,0,
1993-08,0,
1993-09,0,
1993-10,0,
1993-11,0,
1993-12,0,
1994-01,0,
1994-02,0,
1994-03,0,
1994-04,0,
1994-05,0,
1994-06,0,
1994-07,0,
1994-08,0,
1994-09,0,
1994-10,0,
1994-11,0,
1994-12,0,
1995-01,0,
1995-02,0,
1995-03,0,
1995-04,0,
1995-05,0,
1995-06,0,
1995-07,0,
1995-08,0,
1995-09,0,
1995-10,0,
1995-11,0,
1995-12,0,
1996-01,0,
1996-02,0,
1996-03,0,
1996-04,0,
1996-05,0,
1996-06,0,
1996-07,0,
1996-08,0,
1996-09,0,
1996-10,0,
1996-11,0,
1996-12,0,
1997-01,0,
1997-02,0,
1997-03,0,
1997-04,0,
1997-05,0,
1997-06,0,
1997-07,0,
1997-08,0,
1997-09,12741,
1997-10,12738,
1997-11,13123,
1997-12,13246,
1998-01,13967,
1998-02,14943,
1998-03,15345,
1998-04,15981,
1998-05,16575,
1998-06,17092,
1998-07,17382,
1998-08,18210,
1998-09,18223,
1998-10,18523,
1998-11,20773,
1998-12,12554,
1999-01,9531,
1999-02,10616,
1999-03,11675,
1999-04,14441,
1999-05,16122,
1999-06,17434,
1999-07,16058,
1999-08,18683,
1999-09,21764,
1999-10,23337,
1999-11,34419,
1999-12,35197,
2000-01,29895,
2000-02,31952,
2000-03,30048,
2000-04,26823,
2000-05,28805,
2000-06,32488,
2000-07,33109,
2000-08,30864,
2000-09,28450,
2000-10,30352,
2000-11,26054,
2000-12,29571,
2001-01,25385,
2001-02,25259,
2001-03,26500,
2001-04,26516,
2001-05,24951,
2001-06,21940,
2001-07,21185,
2001-08,20119,
2001-09,20146,
2001-10,20841,
2001-11,19043,
2001-12,20351,
2002-01,25606,
2002-02,25848,
2002-03,26332,
2002-04,26957,
2002-05,28851,
2002-06,26814,
2002-07,25984,
2002-08,28434,
2002-09,28368,
2002-10,32240,
2002-11,32134,
2002-12,32091,
2003-01,26850,
2003-02,34606,
2003-03,31875,
2003-04,33452,
2003-05,32175,
2003-06,33019,
2003-07,30569,
2003-08,25654,
2003-09,26361,
2003-10,25724,
2003-11,28590,
2003-12,29992,
2004-01,31197,
2004-02,26657,
2004-03,29588,
2004-04,29813,
2004-05,27645,
2004-06,29456,
2004-07,27226,
2004-08,29174,
2004-09,27507,
2004-10,27175,
2004-11,29457,
2004-12,27460,
2005-01,27585,
2005-02,27154,
2005-03,23569,
2005-04,24906,
2005-05,25066,
2005-06,27005,
2005-07,25155,
2005-08,26990,
2005-09,28822,
2005-10,28846,
2005-11,26807,
2005-12,26245,
2006-01,24493,
2006-02,23520,
2006-03,23758,
2006-04,22835,
2006-05,22976,
2006-06,20774,
2006-07,18904,
2006-08,20794,
2006-09,20540,
2006-10,19474,
2006-11,21259,
2006-12,20319,
2007-01,20569,
2007-02,20206,
2007-03,22244,
2007-04,19629,
2007-05,17227,
2007-06,14664,
2007-07,14407,
2007-08,15528,
2007-09,16836,
2007-10,22807,
2007-11,27394,
2007-12,26981,
2008-01,30192,
2008-02,27154,
2008-03,25012,
2008-04,24676,
2008-05,19556,
2008-06,13301,
2008-07,12165,
2008-08,13676,
2008-09,13501,
2008-10,19197,
2008-11,33166,
2008-12,41853,
2009-01,32670,
2009-02,34454,
2009-03,19288,
2009-04,24492,
2009-05,25785,
2009-06,22009,
2009-07,23297,
2009-08,24653,
2009-09,26275,
2009-10,23709,
2009-11,21450,
2009-12,23122,
2010-01,25413,
2010-02,27414,
2010-03,27317,
2010-04,27466,
2010-05,26674,
2010-06,23494,
2010-07,25400,
2010-08,33551,
2010-09,35162,
2010-10,31790,
2010-11,28012,
2010-12,27388,
2011-01,24210,
2011-02,26141,
2011-03,23723,
2011-04,19791,
2011-05,19349,
2011-06,18728,
2011-07,22234,
2011-08,25192,
2011-09,21828,
2011-10,18818,
2011-11,22509,
2011-12,22763,
2012-01,19704,
2012-02,20214,
2012-03,19925,
2012-04,16585,
2012-05,13423,
2012-06,13792,
2012-07,15504,
2012-08,14647,
2012-09,16159,
2012-10,17316,
2012-11,17780,
2012-12,16034,
2013-01,13534,
2013-02,14071,
2013-03,13512,
2013-04,14942,
2013-05,14569,
2013-06,12259,
2013-07,15818,
2013-08,13854,
2013-09,11963,
2013-10,13605,
2013-11,12452,
2013-12,8901,
2014-01,8408,
2014-02,9105,
2014-03,7993,
2014-04,7527,
2014-05,7265,
2014-06,9117,
2014-07,9196,
2014-08,10310,
2014-09,11285,
2014-10,11255,
2014-11,10396,
2014-12,10109,
2015-01,11136,
