"",BBK01.BU1270,BBK01.BU1270_FLAGS
1992-06,34068.5,
1992-07,35199.1,
1992-08,35458.9,
1992-09,37178.3,
1992-10,37393.2,
1992-11,37684.5,
1992-12,38025.3,
1993-01,38997.5,
1993-02,40794.3,
1993-03,40668.7,
1993-04,40746.8,
1993-05,41426.4,
1993-06,41923.0,
1993-07,42969.9,
1993-08,43066.4,
1993-09,43515.7,
1993-10,43972.2,
1993-11,44278.5,
1993-12,44828.0,
1994-01,44988.6,
1994-02,44465.9,
1994-03,45119.7,
1994-04,45114.4,
1994-05,45117.0,
1994-06,45257.1,
1994-07,45146.3,
1994-08,45198.8,
1994-09,45701.0,
1994-10,45636.3,
1994-11,45658.8,
1994-12,45600.8,
1995-01,45238.5,
1995-02,45124.3,
1995-03,45200.5,
1995-04,44967.8,
1995-05,44779.9,
1995-06,44808.8,
1995-07,44757.8,
1995-08,44581.0,
1995-09,44750.4,
1995-10,43849.1,
1995-11,44374.9,
1995-12,44556.9,
1996-01,44469.2,
1996-02,44480.7,
1996-03,44058.6,
1996-04,44448.8,
1996-05,43830.4,
1996-06,43075.6,
1996-07,42964.6,
1996-08,43249.3,
1996-09,43197.8,
1996-10,42702.1,
1996-11,42434.8,
1996-12,42716.7,
1997-01,42372.6,
1997-02,42560.9,
1997-03,42303.6,
1997-04,41993.6,
1997-05,41972.5,
1997-06,41859.6,
1997-07,41756.2,
1997-08,41719.5,
1997-09,41584.9,
1997-10,40449.2,
1997-11,40768.2,
1997-12,40731.2,
1998-01,40804.3,
1998-02,40731.6,
1998-03,40663.2,
1998-04,40523.6,
1998-05,40581.2,
1998-06,40557.4,
1998-07,40321.3,
1998-08,40281.6,
1998-09,40634.9,
1998-10,40955.9,
1998-11,40783.5,
1998-12,40530.0,
1999-01,40886.2,
1999-02,41130.2,
1999-03,40528.0,
1999-04,40512.3,
1999-05,40925.9,
1999-06,40617.6,
1999-07,40786.1,
1999-08,40719.8,
1999-09,40231.3,
1999-10,40674.8,
1999-11,40984.1,
1999-12,40102.3,
2000-01,40286.1,
2000-02,40395.9,
2000-03,40421.9,
2000-04,40415.5,
2000-05,41131.8,
2000-06,40877.0,
2000-07,41076.0,
2000-08,41198.8,
2000-09,41005.5,
2000-10,40779.5,
2000-11,40622.9,
2000-12,40425.1,
2001-01,41284.9,
2001-02,41294.1,
2001-03,41173.0,
2001-04,40948.7,
2001-05,40691.1,
2001-06,40433.6,
2001-07,40547.5,
2001-08,40614.4,
2001-09,40392.4,
2001-10,40120.6,
2001-11,39899.5,
2001-12,39638.0,
2002-01,39702.3,
2002-02,39702.3,
2002-03,39702.3,
2002-04,39850.6,
2002-05,39850.6,
2002-06,39702.3,
2002-07,40018.3,
2002-08,40214.3,
2002-09,40021.2,
2002-10,39816.8,
2002-11,39634.3,
2002-12,39440.9,
2003-01,40012.9,
2003-02,40022.7,
2003-03,40028.4,
2003-04,39885.1,
2003-05,39711.2,
2003-06,39525.9,
2003-07,39708.7,
2003-08,39832.3,
2003-09,39656.8,
2003-10,39468.4,
2003-11,39279.7,
2003-12,39099.3,
2004-01,39692.6,
2004-02,39696.8,
2004-03,39619.7,
2004-04,39474.4,
2004-05,39287.5,
2004-06,39103.4,
2004-07,39297.2,
2004-08,39397.2,
2004-09,39210.4,
2004-10,39023.3,
2004-11,38835.9,
2004-12,38649.5,comment
2005-01,-,Nothing exists
2005-02,-,Nothing exists
2005-03,-,Nothing exists
2005-04,-,Nothing exists
2005-05,-,Nothing exists
2005-06,-,Nothing exists
2005-07,-,Nothing exists
2005-08,-,Nothing exists
2005-09,-,Nothing exists
2005-10,-,Nothing exists
2005-11,-,Nothing exists
2005-12,-,Nothing exists
2006-01,-,Nothing exists
2006-02,-,Nothing exists
2006-03,-,Nothing exists
2006-04,-,Nothing exists
2006-05,-,Nothing exists
2006-06,-,Nothing exists
2006-07,-,Nothing exists
2006-08,-,Nothing exists
2006-09,-,Nothing exists
2006-10,-,Nothing exists
2006-11,-,Nothing exists
2006-12,-,Nothing exists
2007-01,-,Nothing exists
2007-02,-,Nothing exists
2007-03,-,Nothing exists
2007-04,-,Nothing exists
2007-05,-,Nothing exists
2007-06,-,Nothing exists
2007-07,-,Nothing exists
2007-08,-,Nothing exists
2007-09,-,Nothing exists
2007-10,-,Nothing exists
2007-11,-,Nothing exists
2007-12,-,Nothing exists
2008-01,-,Nothing exists
2008-02,-,Nothing exists
2008-03,-,Nothing exists
2008-04,-,Nothing exists
2008-05,-,Nothing exists
2008-06,-,Nothing exists
2008-07,-,Nothing exists
2008-08,-,Nothing exists
2008-09,-,Nothing exists
2008-10,-,Nothing exists
2008-11,-,Nothing exists
2008-12,-,Nothing exists
2009-01,-,Nothing exists
2009-02,-,Nothing exists
2009-03,-,Nothing exists
2009-04,-,Nothing exists
2009-05,-,Nothing exists
2009-06,-,Nothing exists
2009-07,-,Nothing exists
2009-08,-,Nothing exists
2009-09,-,Nothing exists
2009-10,-,Nothing exists
2009-11,-,Nothing exists
2009-12,-,Nothing exists
2010-01,-,Nothing exists
2010-02,-,Nothing exists
2010-03,-,Nothing exists
2010-04,-,Nothing exists
2010-05,-,Nothing exists
2010-06,-,Nothing exists
2010-07,-,Nothing exists
2010-08,-,Nothing exists
2010-09,-,Nothing exists
2010-10,-,Nothing exists
2010-11,-,Nothing exists
2010-12,-,Nothing exists
2011-01,-,Nothing exists
2011-02,-,Nothing exists
2011-03,-,Nothing exists
2011-04,-,Nothing exists
2011-05,-,Nothing exists
2011-06,-,Nothing exists
2011-07,-,Nothing exists
2011-08,-,Nothing exists
2011-09,-,Nothing exists
2011-10,-,Nothing exists
2011-11,-,Nothing exists
2011-12,-,Nothing exists
2012-01,-,Nothing exists
2012-02,-,Nothing exists
2012-03,-,Nothing exists
2012-04,-,Nothing exists
2012-05,-,Nothing exists
2012-06,-,Nothing exists
2012-07,-,Nothing exists
2012-08,-,Nothing exists
2012-09,-,Nothing exists
2012-10,-,Nothing exists
2012-11,-,Nothing exists
2012-12,-,Nothing exists
2013-01,-,Nothing exists
2013-02,-,Nothing exists
2013-03,-,Nothing exists
2013-04,-,Nothing exists
2013-05,-,Nothing exists
2013-06,-,Nothing exists
2013-07,-,Nothing exists
2013-08,-,Nothing exists
2013-09,-,Nothing exists
2013-10,-,Nothing exists
2013-11,-,Nothing exists
2013-12,-,Nothing exists
2014-01,-,Nothing exists
2014-02,-,Nothing exists
2014-03,-,Nothing exists
2014-04,-,Nothing exists
2014-05,-,Nothing exists
2014-06,-,Nothing exists
2014-07,-,Nothing exists
2014-08,-,Nothing exists
2014-09,-,Nothing exists
"","General: On 1 January 2005, central government assumed joint responsibility for the debts of the German Unity Fund.",
