"",BBK01.WZ3494,BBK01.WZ3494_FLAGS
"",Term structure of interest rates on listed Federal securities (method by Svensson) / residual maturity of 27.0 years / end of month,
unit,PROZENT (hypothetically euro-based),
unit multiplier,one,
last update,2015-02-02 10:10:26,
2000-01,6.35,
2000-02,6.13,
2000-03,5.88,
2000-04,5.78,
2000-05,5.54,
2000-06,5.61,
2000-07,5.52,
2000-08,5.56,
2000-09,5.83,
2000-10,5.81,
2000-11,5.68,
2000-12,5.70,
2001-01,5.70,
2001-02,5.68,
2001-03,5.70,
2001-04,5.85,
2001-05,6.03,
2001-06,5.94,
2001-07,5.77,
2001-08,5.79,
2001-09,5.95,
2001-10,5.53,
2001-11,5.42,
2001-12,5.59,
2002-01,5.46,
2002-02,5.57,
2002-03,5.81,
2002-04,5.79,
2002-05,5.71,
2002-06,5.51,
2002-07,5.50,
2002-08,5.30,
2002-09,5.24,
2002-10,5.50,
2002-11,5.40,
2002-12,5.20,
2003-01,5.03,
2003-02,5.13,
2003-03,5.25,
2003-04,5.26,
2003-05,4.91,
2003-06,5.13,
2003-07,5.30,
2003-08,5.20,
2003-09,5.20,
2003-10,5.35,
2003-11,5.34,
2003-12,5.23,
2004-01,5.29,
2004-02,5.17,
2004-03,5.12,
2004-04,5.30,
2004-05,5.31,
2004-06,5.26,
2004-07,5.20,
2004-08,5.08,
2004-09,4.95,
2004-10,4.84,
2004-11,4.69,
2004-12,4.60,
2005-01,4.26,
2005-02,4.37,
2005-03,4.36,
2005-04,4.21,
2005-05,4.07,
2005-06,3.90,
2005-07,3.90,
2005-08,3.79,
2005-09,3.84,
2005-10,4.00,
2005-11,4.00,
2005-12,3.77,
2006-01,3.89,
2006-02,3.86,
2006-03,4.10,
2006-04,4.34,
2006-05,4.37,
2006-06,4.45,
2006-07,4.33,
2006-08,4.15,
2006-09,3.94,
2006-10,3.96,
2006-11,3.94,
2006-12,4.12,
2007-01,4.28,
2007-02,4.16,
2007-03,4.33,
2007-04,4.46,
2007-05,4.61,
2007-06,4.78,
2007-07,4.59,
2007-08,4.69,
2007-09,4.76,
2007-10,4.64,
2007-11,4.74,
2007-12,4.79,
2008-01,4.76,
2008-02,4.78,
2008-03,4.88,
2008-04,4.90,
2008-05,5.06,
2008-06,5.06,
2008-07,4.86,
2008-08,4.67,
2008-09,4.86,
2008-10,4.51,
2008-11,3.91,
2008-12,3.83,
2009-01,4.13,
2009-02,4.11,
2009-03,4.25,
2009-04,4.23,
2009-05,4.70,
2009-06,4.56,
2009-07,4.37,
2009-08,4.31,
2009-09,4.24,
2009-10,4.33,
2009-11,4.25,
2009-12,4.37,
2010-01,4.19,
2010-02,4.11,
2010-03,4.05,
2010-04,3.90,
2010-05,3.56,
2010-06,3.48,
2010-07,3.56,
2010-08,2.78,
2010-09,3.03,
2010-10,3.17,
2010-11,3.29,
2010-12,3.58,
2011-01,3.74,
2011-02,3.73,
2011-03,3.96,
2011-04,3.92,
2011-05,3.75,
2011-06,3.97,
2011-07,3.59,
2011-08,3.34,
2011-09,2.88,
2011-10,3.10,
2011-11,3.17,
2011-12,2.53,
2012-01,2.71,
2012-02,2.63,
2012-03,2.66,
2012-04,2.60,
2012-05,1.99,
2012-06,2.51,
2012-07,2.36,
2012-08,2.28,
2012-09,2.40,
2012-10,2.49,
2012-11,2.42,
2012-12,2.26,
2013-01,2.51,
2013-02,2.46,
2013-03,2.35,
2013-04,2.24,
2013-05,2.50,
2013-06,2.62,
2013-07,2.64,
2013-08,2.79,
2013-09,2.76,
2013-10,2.79,
2013-11,2.81,
2013-12,2.94,
2014-01,2.64,
2014-02,2.65,
2014-03,2.63,
2014-04,2.57,
2014-05,2.44,
2014-06,2.37,
2014-07,2.22,
2014-08,1.91,
2014-09,2.05,
2014-10,1.90,
2014-11,1.74,
2014-12,1.53,
2015-01,1.05,
