"",BBK01.WZ3453,BBK01.WZ3453_FLAGS
"","Yields, derived from the term structure of interest rates, on listed Federal securities with annual coupon payments / residual maturity of 4 years / moving averages",
unit,Prozent (hypothetically euro-based),
unit multiplier,one,
last update,2015-02-02 10:11:03,
1983-01,8.89,
1983-02,8.91,
1983-03,8.92,
1983-04,8.92,
1983-05,8.92,
1983-06,8.92,
1983-07,8.93,
1983-08,8.95,
1983-09,8.96,
1983-10,8.95,
1983-11,8.95,
1983-12,8.96,
1984-01,8.95,
1984-02,8.92,
1984-03,8.87,
1984-04,8.84,
1984-05,8.83,
1984-06,8.82,
1984-07,8.83,
1984-08,8.82,
1984-09,8.80,
1984-10,8.76,
1984-11,8.72,
1984-12,8.67,
1985-01,8.62,
1985-02,8.55,
1985-03,8.49,
1985-04,8.41,
1985-05,8.31,
1985-06,8.21,
1985-07,8.10,
1985-08,7.98,
1985-09,7.87,
1985-10,7.78,
1985-11,7.71,
1985-12,7.63,
1986-01,7.55,
1986-02,7.46,
1986-03,7.38,
1986-04,7.31,
1986-05,7.24,
1986-06,7.16,
1986-07,7.08,
1986-08,7.01,
1986-09,6.94,
1986-10,6.90,
1986-11,6.84,
1986-12,6.80,
1987-01,6.75,
1987-02,6.71,
1987-03,6.67,
1987-04,6.62,
1987-05,6.56,
1987-06,6.50,
1987-07,6.44,
1987-08,6.38,
1987-09,6.33,
1987-10,6.29,
1987-11,6.23,
1987-12,6.17,
1988-01,6.11,
1988-02,6.06,
1988-03,6.00,
1988-04,5.95,
1988-05,5.90,
1988-06,5.86,
1988-07,5.82,
1988-08,5.80,
1988-09,5.77,
1988-10,5.74,
1988-11,5.72,
1988-12,5.71,
1989-01,5.70,
1989-02,5.70,
1989-03,5.69,
1989-04,5.69,
1989-05,5.70,
1989-06,5.70,
1989-07,5.71,
1989-08,5.74,
1989-09,5.77,
1989-10,5.79,
1989-11,5.82,
1989-12,5.86,
1990-01,5.90,
1990-02,5.97,
1990-03,6.04,
1990-04,6.12,
1990-05,6.19,
1990-06,6.26,
1990-07,6.33,
1990-08,6.41,
1990-09,6.48,
1990-10,6.55,
1990-11,6.63,
1990-12,6.70,
1991-01,6.78,
1991-02,6.85,
1991-03,6.93,
1991-04,7.01,
1991-05,7.09,
1991-06,7.16,
1991-07,7.24,
1991-08,7.31,
1991-09,7.38,
1991-10,7.45,
1991-11,7.52,
1991-12,7.59,
1992-01,7.66,
1992-02,7.73,
1992-03,7.80,
1992-04,7.87,
1992-05,7.93,
1992-06,7.99,
1992-07,8.05,
1992-08,8.09,
1992-09,8.14,
1992-10,8.17,
1992-11,8.20,
1992-12,8.22,
1993-01,8.23,
1993-02,8.21,
1993-03,8.20,
1993-04,8.19,
1993-05,8.17,
1993-06,8.16,
1993-07,8.14,
1993-08,8.12,
1993-09,8.09,
1993-10,8.04,
1993-11,7.99,
1993-12,7.93,
1994-01,7.87,
1994-02,7.80,
