"",BBDL1.A.DE.N.UNE.UBA000.A0000.A01.D00.0.ABA.A,BBDL1.A.DE.N.UNE.UBA000.A0000.A01.D00.0.ABA.A_FLAGS
"",Unemployment registered pursuant to section 16 Social Security Code III / Germany / Social Security Code III and Social Security Code II / Absolute value / Unadjusted figure,
unit,Anzahl (hypothetically euro-based),
unit multiplier,one,
last update,2015-02-26 10:05:09,
1991,2602203,
1992,2978570,
1993,3419141,
1994,3698057,
1995,3611921,
1996,3965064,
1997,4384456,
1998,4280630,
1999,4100499,
2000,3889695,
2001,3852564,
2002,4061345,
2003,4376795,
2004,4381281,
2005,4860909,
2006,4487305,
2007,3760586,
2008,3258954,
2009,3414992,
2010,3238965,
2011,2976488,
2012,2897126,
2013,2950338,
2014,2898388,
"",Source: Federal Employment Agency.,
"","Methodology: Up to and including December 2004 month-end figures, as of January 2005 mid-month figures. As of January 2004, unemployed persons excluding participants in aptitude testing and training measures. Early 2005 rise influenced by inclusion of recipients of social assistance who are able to work.",
