"",BBK01.OUK113,BBK01.OUK113_FLAGS
1965-08,1.183,Estimated value
1965-09,1.378,
1965-10,1.452,Estimated value
1965-11,1.542,Estimated value
1965-12,1.656,
1966-01,1.646,Estimated value
1966-02,1.706,Estimated value
1966-03,1.412,
1966-04,1.375,Estimated value
1966-05,1.364,Estimated value
1966-06,1.208,
1966-07,1.224,Estimated value
1966-08,1.437,Estimated value
1966-09,1.610,
1966-10,1.684,Estimated value
1966-11,1.834,Estimated value
1966-12,1.845,
1967-01,1.899,Estimated value
1967-02,2.094,Estimated value
1967-03,2.136,
1967-04,2.238,Estimated value
1967-05,2.404,Estimated value
1967-06,2.175,
1967-07,2.346,Estimated value
1967-08,2.645,Estimated value
1967-09,2.830,
1967-10,2.972,Estimated value
1967-11,3.102,Estimated value
1967-12,2.894,
1968-01,2.817,Estimated value
1968-02,3.013,Estimated value
1968-03,2.678,
1968-04,2.751,Estimated value
1968-05,2.813,Estimated value
1968-06,2.606,
1968-07,2.769,Estimated value
1968-08,3.024,Estimated value
1968-09,2.967,
1968-10,3.079,Estimated value
1968-11,3.347,Estimated value
1968-12,4.354,
1969-01,3.963,
1969-02,4.071,
1969-03,3.969,
1969-04,4.019,
1969-05,4.156,
1969-06,3.694,
1969-07,3.606,
1969-08,3.767,
1969-09,3.735,
1969-10,3.718,
1969-11,3.865,
1969-12,4.314,
1970-01,4.227,
1970-02,4.732,
1970-03,4.306,
1970-04,4.581,
1970-05,4.901,
1970-06,4.801,
1970-07,5.064,
1970-08,5.321,
1970-09,4.937,
1970-10,5.260,
1970-11,5.207,
1970-12,5.174,
1971-01,4.751,
1971-02,5.140,
1971-03,5.052,
1971-04,5.039,
1971-05,5.408,
1971-06,4.228,
1971-07,5.347,
1971-08,5.763,
1971-09,5.581,
1971-10,5.585,
1971-11,6.249,
1971-12,5.896,
1972-01,5.261,
1972-02,5.464,
1972-03,5.281,
1972-04,5.416,
1972-05,5.419,
1972-06,5.329,
1972-07,5.912,
1972-08,5.585,
1972-09,5.175,
1972-10,4.928,
1972-11,5.722,
1972-12,5.629,
1973-01,5.500,
1973-02,5.569,
1973-03,4.131,
1973-04,3.914,
1973-05,4.517,
1973-06,4.569,
1973-07,4.663,
1973-08,5.729,
1973-09,5.632,
1973-10,6.322,
1973-11,7.013,
1973-12,7.363,
1974-01,7.591,
1974-02,8.222,
1974-03,7.868,
1974-04,8.611,
1974-05,8.756,
1974-06,8.581,
1974-07,8.712,
1974-08,9.636,
1974-09,9.864,
1974-10,10.609,
1974-11,11.490,
1974-12,11.068,
1975-01,10.596,
1975-02,10.962,
1975-03,10.105,
1975-04,9.895,
1975-05,9.757,
1975-06,8.918,
1975-07,9.706,
1975-08,10.143,
1975-09,9.226,
1975-10,9.655,
1975-11,10.081,
1975-12,9.607,
1976-01,9.092,
1976-02,8.754,
1976-03,7.893,
1976-04,7.574,
1976-05,7.409,
1976-06,7.057,
1976-07,7.001,
1976-08,7.637,
1976-09,7.168,
1976-10,7.974,
1976-11,8.450,
1976-12,8.277,
1977-01,8.260,
1977-02,8.224,
1977-03,7.727,
1977-04,7.406,
1977-05,7.821,
1977-06,7.452,
1977-07,7.809,
1977-08,8.099,
1977-09,7.702,
1977-10,8.029,
1977-11,9.827,
1977-12,9.053,
1978-01,9.572,
1978-02,9.123,
1978-03,7.825,
1978-04,7.646,
1978-05,7.691,
1978-06,7.025,
1978-07,8.109,
1978-08,8.845,
1978-09,8.529,
1978-10,9.817,
1978-11,10.956,
1978-12,9.854,
1979-01,9.809,
1979-02,9.866,
1979-03,8.553,
1979-04,8.511,
1979-05,8.659,
1979-06,7.669,
1979-07,8.534,
1979-08,9.060,
1979-09,8.618,
1979-10,7.946,
1979-11,10.471,
1979-12,9.997,
1980-01,8.945,
1980-02,9.161,
1980-03,8.056,
1980-04,7.725,
1980-05,8.235,
1980-06,7.579,
1980-07,8.431,
1980-08,9.907,
1980-09,9.654,
1980-10,9.754,
1980-11,12.362,
1980-12,13.566,
1981-01,11.895,
1981-02,11.772,
1981-03,10.213,
1981-04,10.836,
1981-05,10.554,
1981-06,10.154,
1981-07,10.994,
1981-08,12.064,
1981-09,11.281,
1981-10,11.023,
1981-11,12.578,
1981-12,14.643,
1982-01,13.624,
1982-02,13.698,
1982-03,12.966,
1982-04,13.503,
1982-05,13.808,
1982-06,13.038,
1982-07,13.633,
1982-08,14.712,
1982-09,14.748,
1982-10,15.160,
1982-11,16.411,
1982-12,16.535,
1983-01,15.470,
1983-02,15.850,
1983-03,14.196,
1983-04,14.625,
1983-05,15.336,
1983-06,14.850,
1983-07,15.171,
1983-08,15.515,
1983-09,15.708,
1983-10,15.546,
1983-11,16.276,
1983-12,16.720,
1984-01,15.299,
1984-02,15.983,
1984-03,14.510,
1984-04,13.887,
1984-05,14.253,
1984-06,13.769,
1984-07,14.602,
1984-08,15.498,
1984-09,14.619,
1984-10,15.633,
1984-11,18.726,
1984-12,18.160,
1985-01,16.023,
1985-02,16.073,
1985-03,17.464,
1985-04,17.159,
1985-05,16.808,
1985-06,16.334,
1985-07,15.558,
1985-08,16.553,
1985-09,15.909,
1985-10,16.845,
1985-11,18.755,
1985-12,19.526,
1986-01,16.801,
1986-02,16.691,
1986-03,16.587,
1986-04,15.608,
1986-05,17.836,
1986-06,17.541,
1986-07,17.694,
1986-08,20.363,
1986-09,19.902,
1986-10,20.299,
1986-11,23.259,
1986-12,23.852,
1987-01,24.351,
1987-02,23.583,
1987-03,22.523,
1987-04,22.178,
1987-05,23.059,
1987-06,23.038,
1987-07,24.685,
1987-08,24.659,
1987-09,24.469,
1987-10,27.025,
1987-11,27.921,
1987-12,29.750,
1988-01,25.928,
1988-02,25.604,
1988-03,25.218,
1988-04,23.830,
1988-05,24.574,
1988-06,23.982,
1988-07,24.363,
1988-08,27.781,
1988-09,27.855,
1988-10,27.394,
1988-11,28.475,
1988-12,31.169,
1989-01,26.107,
1989-02,25.410,
1989-03,26.448,
1989-04,24.668,
1989-05,24.448,
1989-06,23.449,
1989-07,23.720,
1989-08,25.171,
1989-09,24.815,
1989-10,25.067,
1989-11,28.900,
1989-12,30.437,
1990-01,28.670,
1990-02,28.142,
1990-03,27.014,
1990-04,25.574,
1990-05,27.138,
1990-06,26.474,
1990-07,27.265,
1990-08,28.918,
1990-09,28.834,
1990-10,29.354,
1990-11,31.637,
1990-12,33.749,
1991-01,31.692,
1991-02,31.286,
1991-03,29.363,
1991-04,27.837,
1991-05,28.627,
1991-06,25.921,
1991-07,25.441,
1991-08,26.543,
1991-09,25.275,
1991-10,24.833,
1991-11,25.779,
1991-12,26.527,
1992-01,23.065,
1992-02,20.941,
1992-03,21.233,
1992-04,20.841,
1992-05,21.378,
1992-06,20.257,
1992-07,20.100,
1992-08,20.720,
1992-09,20.039,
1992-10,21.158,
1992-11,23.050,
1992-12,24.680,
1993-01,21.423,
1993-02,22.109,
1993-03,25.053,
1993-04,27.634,
1993-05,25.885,
1993-06,24.674,
1993-07,26.834,
1993-08,26.432,
1993-09,25.861,
1993-10,26.667,
1993-11,29.084,
1993-12,31.964,
1994-01,28.739,
1994-02,28.882,
1994-03,28.884,
1994-04,27.963,
1994-05,25.676,
1994-06,23.362,
1994-07,21.184,
1994-08,21.007,
1994-09,20.791,
1994-10,20.167,
1994-11,20.254,
1994-12,23.688,
1995-01,20.169,
1995-02,19.242,
1995-03,19.528,
1995-04,18.752,
1995-05,18.927,
1995-06,18.849,
1995-07,19.142,
1995-08,20.706,
1995-09,20.921,
1995-10,20.873,
1995-11,23.391,
1995-12,25.366,
1996-01,26.133,
1996-02,25.631,
1996-03,23.901,
1996-04,23.819,
1996-05,23.168,
1996-06,22.599,
1996-07,21.914,
1996-08,24.316,
1996-09,24.243,
1996-10,24.478,
1996-11,27.126,
1996-12,29.758,
1997-01,24.169,
1997-02,24.251,
1997-03,23.743,
1997-04,24.210,
1997-05,23.871,
1997-06,22.501,
1997-07,21.866,
1997-08,21.849,
1997-09,23.537,
1997-10,25.374,
1997-11,27.702,
1997-12,29.298,
1998-01,24.583,
1998-02,22.674,
1998-03,21.241,
1998-04,21.573,
1998-05,20.254,
1998-06,21.141,
1998-07,20.385,
1998-08,20.862,
1998-09,20.412,
1998-10,23.685,
1998-11,26.277,
1998-12,29.495,
1999-01,27.877,
1999-02,24.669,
1999-03,21.834,
1999-04,21.279,
1999-05,21.168,
1999-06,20.505,
1999-07,21.699,
1999-08,24.284,
1999-09,23.794,
1999-10,26.013,
1999-11,28.712,
1999-12,31.339,
2000-01,22.653,
2000-02,20.966,
2000-03,19.419,
2000-04,18.686,
2000-05,19.598,
2000-06,18.877,
2000-07,15.947,
2000-08,15.581,
2000-09,16.031,
2000-10,17.223,
2000-11,19.126,
2000-12,23.902,
2001-01,18.230,
2001-02,17.973,
2001-03,17.329,
2001-04,17.110,
2001-05,16.836,
2001-06,15.992,
2001-07,13.141,
2001-08,13.297,
2001-09,15.710,
2001-10,15.162,
2001-11,15.830,
2001-12,19.684,
2002-01,11.876,
2002-02,10.775,
2002-03,12.516,
2002-04,11.283,
2002-05,11.552,
2002-06,12.273,
2002-07,12.207,
2002-08,12.113,
2002-09,10.597,
2002-10,10.664,
2002-11,12.982,
2002-12,13.426,
2003-01,11.549,
2003-02,12.263,
2003-03,10.460,
2003-04,11.010,
2003-05,13.032,
2003-06,11.283,
2003-07,10.167,
2003-08,10.418,
2003-09,9.677,
2003-10,10.588,
2003-11,11.491,
2003-12,15.425,
2004-01,9.911,
2004-02,10.989,
2004-03,11.907,
2004-04,11.386,
2004-05,10.931,
2004-06,11.766,
2004-07,11.716,
2004-08,13.261,
2004-09,10.650,
2004-10,11.749,
2004-11,9.198,
2004-12,16.963,
2005-01,12.145,
2005-02,11.422,
2005-03,11.561,
2005-04,13.302,
2005-05,12.477,
2005-06,12.631,
2005-07,13.052,
2005-08,9.538,
2005-09,9.730,
2005-10,9.941,
2005-11,12.011,
2005-12,14.498,
2006-01,12.686,
2006-02,13.840,
2006-03,11.020,
2006-04,12.741,
2006-05,10.972,
2006-06,9.397,
2006-07,11.317,
2006-08,11.030,
2006-09,12.296,
2006-10,13.152,
2006-11,11.392,
2006-12,12.104,
2007-01,12.207,
2007-02,12.038,
2007-03,11.598,
2007-04,9.997,
2007-05,10.834,
2007-06,11.461,
2007-07,10.785,
2007-08,16.263,
2007-09,19.101,
2007-10,22.295,
2007-11,23.739,
2007-12,29.165,
2008-01,28.421,
2008-02,28.713,
2008-03,29.811,
2008-04,31.193,
2008-05,31.057,
2008-06,28.069,
2008-07,26.675,
2008-08,27.475,
2008-09,27.978,
2008-10,42.653,
2008-11,46.069,
2008-12,41.335,
2009-01,38.473,
2009-02,35.770,
2009-03,34.226,
2009-04,29.773,
2009-05,27.755,
2009-06,26.877,
2009-07,25.199,
2009-08,22.280,
2009-09,21.151,
2009-10,18.688,
2009-11,15.731,
2009-12,13.863,
2010-01,12.474,
2010-02,13.015,
2010-03,13.239,
2010-04,13.676,
2010-05,13.675,
2010-06,13.723,
2010-07,12.427,
2010-08,14.858,
2010-09,13.945,
2010-10,14.467,
2010-11,13.949,
2010-12,17.331,
2011-01,15.019,
2011-02,15.128,
2011-03,15.009,
2011-04,13.611,
2011-05,14.180,
2011-06,15.717,
2011-07,16.389,
2011-08,19.428,
2011-09,21.882,
2011-10,20.506,
2011-11,20.769,
2011-12,24.675,
2012-01,24.491,
2012-02,25.169,
2012-03,23.389,
2012-04,19.996,
2012-05,18.443,
2012-06,18.491,
2012-07,17.628,
2012-08,17.324,
2012-09,15.938,
2012-10,14.968,
2012-11,13.199,
2012-12,10.573,
2013-01,10.870,
2013-02,9.950,
2013-03,10.045,
2013-04,10.924,
2013-05,10.451,
2013-06,10.114,
2013-07,9.110,
2013-08,12.772,
2013-09,12.150,
2013-10,12.625,
2013-11,12.849,
2013-12,14.936,
2014-01,13.125,
2014-02,14.455,
2014-03,13.568,
2014-04,11.906,
2014-05,13.710,
2014-06,14.809,
2014-07,15.950,
2014-08,16.893,
2014-09,14.574,
2014-10,13.122,
2014-11,12.284,
2014-12,9.297,Provisional value
