"",BBK01.SUD272,BBK01.SUD272_FLAGS
"","New business (volumes) of German banks / Loans to non-financial corporations over EUR 0.25 million up to EUR 1 million with collateral and/or guarantees, initial rate fixation of over 5 and up to 10 years",
unit,EURO (hypothetically euro-based),
unit multiplier,million,
last update,2015-02-03 10:27:36,
2010-06,135,
2010-07,185,
2010-08,182,
2010-09,224,
2010-10,272,
2010-11,193,
2010-12,213,
2011-01,198,
2011-02,157,
2011-03,177,
2011-04,156,
2011-05,154,
2011-06,142,
2011-07,207,
2011-08,130,
2011-09,171,
2011-10,170,
2011-11,179,
2011-12,184,
2012-01,210,
2012-02,178,
2012-03,154,
2012-04,174,
2012-05,158,
2012-06,176,
2012-07,232,
2012-08,202,
2012-09,155,
2012-10,180,
2012-11,126,
2012-12,156,
2013-01,201,
2013-02,114,
2013-03,138,
2013-04,178,
2013-05,151,
2013-06,138,
2013-07,241,
2013-08,200,
2013-09,142,
2013-10,187,
2013-11,132,
2013-12,209,
2014-01,186,
2014-02,158,
2014-03,133,
2014-04,169,
2014-05,153,
2014-06,156,
2014-07,225,
2014-08,166,
2014-09,181,
2014-10,164,
2014-11,134,
2014-12,185,Provisional value
"","General: Estimated. The volume of new business is extrapolated to form the underlying total using the Horvitz-Thompson estimator. The amount refers to the single loan transaction considered as new business. For the purpose of MFI interest rate statistics, a loan is considered to be secured if collateral (inter alia financial collateral, real estate collateral, debt securities) in at least the same value as the loan amount has been posted, pledged or assigned. p = Provisional",
