"",BBK01.OUM194,BBK01.OUM194_FLAGS
1989-08,-,Nothing exists
1989-09,-,Nothing exists
1989-10,-,Nothing exists
1989-11,-,Nothing exists
1989-12,-,Nothing exists
1990-01,-,Nothing exists
1990-02,-,Nothing exists
1990-03,-,Nothing exists
1990-04,-,Nothing exists
1990-05,-,Nothing exists
1990-06,-,Nothing exists
1990-07,-,Nothing exists
1990-08,-,Nothing exists
1990-09,-,Nothing exists
1990-10,-,Nothing exists
1990-11,-,Nothing exists
1990-12,-,Nothing exists
1991-01,-,Nothing exists
1991-02,-,Nothing exists
1991-03,-,Nothing exists
1991-04,-,Nothing exists
1991-05,-,Nothing exists
1991-06,-,Nothing exists
1991-07,-,Nothing exists
1991-08,-,Nothing exists
1991-09,-,Nothing exists
1991-10,-,Nothing exists
1991-11,-,Nothing exists
1991-12,-,Nothing exists
1992-01,-,Nothing exists
1992-02,-,Nothing exists
1992-03,-,Nothing exists
1992-04,-,Nothing exists
1992-05,-,Nothing exists
1992-06,-,Nothing exists
1992-07,-,Nothing exists
1992-08,-,Nothing exists
1992-09,-,Nothing exists
1992-10,-,Nothing exists
1992-11,-,Nothing exists
1992-12,-,Nothing exists
1993-01,-,Nothing exists
1993-02,-,Nothing exists
1993-03,-,Nothing exists
1993-04,-,Nothing exists
1993-05,-,Nothing exists
1993-06,-,Nothing exists
1993-07,-,Nothing exists
1993-08,-,Nothing exists
1993-09,-,Nothing exists
1993-10,-,Nothing exists
1993-11,-,Nothing exists
1993-12,-,Nothing exists
1994-01,-,Nothing exists
1994-02,-,Nothing exists
1994-03,-,Nothing exists
1994-04,-,Nothing exists
1994-05,-,Nothing exists
1994-06,-,Nothing exists
1994-07,-,Nothing exists
1994-08,-,Nothing exists
1994-09,-,Nothing exists
1994-10,-,Nothing exists
1994-11,-,Nothing exists
1994-12,-,Nothing exists
1995-01,-,Nothing exists
1995-02,-,Nothing exists
1995-03,-,Nothing exists
1995-04,-,Nothing exists
1995-05,-,Nothing exists
1995-06,-,Nothing exists
1995-07,-,Nothing exists
1995-08,-,Nothing exists
1995-09,-,Nothing exists
1995-10,-,Nothing exists
1995-11,-,Nothing exists
1995-12,-,Nothing exists
1996-01,-,Nothing exists
1996-02,-,Nothing exists
1996-03,-,Nothing exists
1996-04,-,Nothing exists
1996-05,-,Nothing exists
1996-06,-,Nothing exists
1996-07,-,Nothing exists
1996-08,-,Nothing exists
1996-09,-,Nothing exists
1996-10,-,Nothing exists
1996-11,-,Nothing exists
1996-12,-,Nothing exists
1997-01,-,Nothing exists
1997-02,-,Nothing exists
1997-03,-,Nothing exists
1997-04,-,Nothing exists
1997-05,-,Nothing exists
1997-06,-,Nothing exists
1997-07,-,Nothing exists
1997-08,-,Nothing exists
1997-09,-,Nothing exists
1997-10,-,Nothing exists
1997-11,-,Nothing exists
1997-12,-,Nothing exists
1998-01,-,Nothing exists
1998-02,-,Nothing exists
1998-03,-,Nothing exists
1998-04,-,Nothing exists
1998-05,-,Nothing exists
1998-06,-,Nothing exists
1998-07,-,Nothing exists
1998-08,-,Nothing exists
1998-09,-,Nothing exists
1998-10,-,Nothing exists
1998-11,-,Nothing exists
1998-12,-,Nothing exists
1999-01,0.042,
1999-02,0.047,
1999-03,0.047,
1999-04,0.065,
1999-05,0.080,
1999-06,0.137,
1999-07,0.143,
1999-08,0.164,
1999-09,0.123,
1999-10,0.121,
1999-11,0.121,
1999-12,0.120,
2000-01,0.126,
2000-02,0.248,
2000-03,0.195,
2000-04,0.257,
2000-05,0.201,
2000-06,0.226,
2000-07,0.249,
2000-08,0.241,
2000-09,0.241,
2000-10,0.215,
2000-11,0.216,
2000-12,0.213,
2001-01,0.233,
2001-02,0.186,
2001-03,0.170,
2001-04,0.210,
2001-05,0.204,
2001-06,0.141,
2001-07,0.124,
2001-08,0.127,
2001-09,0.108,
2001-10,0.108,
2001-11,0.105,
2001-12,0.066,
2002-01,0.083,
2002-02,0.088,
2002-03,0.086,
2002-04,0.090,
2002-05,0.092,
2002-06,0.149,
2002-07,0.156,
2002-08,0.165,
2002-09,0.177,
2002-10,0.225,
2002-11,0.270,
2002-12,0.264,
2003-01,0.259,
2003-02,0.284,
2003-03,0.595,
2003-04,0.330,
2003-05,0.360,
2003-06,0.383,
2003-07,0.418,
2003-08,0.426,
2003-09,0.479,
2003-10,0.437,
2003-11,0.533,
2003-12,0.618,
2004-01,0.653,
2004-02,0.636,
2004-03,0.691,
2004-04,0.706,
2004-05,0.721,
2004-06,0.732,
2004-07,0.777,
2004-08,0.701,
2004-09,0.721,
2004-10,0.642,
2004-11,0.609,
2004-12,0.540,
2005-01,0.579,
2005-02,0.610,
2005-03,0.604,
2005-04,0.633,
2005-05,0.609,
2005-06,0.592,
2005-07,0.544,
2005-08,0.549,
2005-09,0.601,
2005-10,0.592,
2005-11,0.625,
2005-12,0.796,
2006-01,0.780,
2006-02,0.798,
2006-03,0.772,
2006-04,0.758,
2006-05,0.804,
2006-06,0.878,
2006-07,1.006,
2006-08,1.016,
2006-09,1.075,
2006-10,1.151,
2006-11,1.212,
2006-12,1.306,
2007-01,1.435,
2007-02,1.520,
2007-03,1.529,
2007-04,1.612,
2007-05,1.645,
2007-06,1.771,
2007-07,1.826,
2007-08,1.788,
2007-09,1.807,
2007-10,1.827,
2007-11,2.173,
2007-12,2.208,
2008-01,2.377,
2008-02,2.624,
2008-03,2.510,
2008-04,2.589,
2008-05,2.585,
2008-06,2.572,
2008-07,2.631,
2008-08,2.723,
2008-09,2.681,
2008-10,2.676,
2008-11,2.329,
2008-12,1.921,
2009-01,1.737,
2009-02,1.614,
2009-03,1.467,
2009-04,1.480,
2009-05,1.557,
2009-06,1.480,
2009-07,1.418,
2009-08,1.392,
2009-09,1.352,
2009-10,1.464,
2009-11,1.424,
2009-12,1.575,
2010-01,1.583,
2010-02,1.656,
2010-03,1.691,
2010-04,1.669,
2010-05,1.671,
2010-06,1.575,
2010-07,1.522,
2010-08,1.552,
2010-09,1.531,
2010-10,1.786,
2010-11,1.771,
2010-12,2.337,
2011-01,2.416,
2011-02,2.422,
2011-03,2.633,
2011-04,2.720,
2011-05,3.067,
2011-06,2.361,
2011-07,2.345,
2011-08,3.144,
2011-09,3.203,
2011-10,3.057,
2011-11,3.069,
2011-12,2.193,
2012-01,1.533,
2012-02,1.519,
2012-03,1.625,
2012-04,1.668,
2012-05,1.737,
2012-06,1.778,
2012-07,1.916,
2012-08,1.987,
2012-09,2.007,
2012-10,2.095,
2012-11,2.183,
2012-12,2.268,
2013-01,2.312,
2013-02,2.542,
2013-03,2.540,
2013-04,2.774,
2013-05,2.676,
2013-06,2.497,
2013-07,2.578,
2013-08,2.135,
2013-09,2.153,
2013-10,2.242,
2013-11,2.169,
2013-12,2.129,
2014-01,2.107,
2014-02,2.315,
2014-03,2.216,
2014-04,2.192,
2014-05,2.184,
2014-06,2.190,
2014-07,2.102,
2014-08,2.098,
2014-09,2.008,
2014-10,1.934,
2014-11,1.882,
2014-12,1.797,Provisional value
