"",BBK01.SU0027,BBK01.SU0027_FLAGS
"",Deposit rates of banks / Savings deposits with agreed notice of 12 months / Highest rate of spread,
unit,% p.a. (hypothetically euro-based),
unit multiplier,one,
last update,2013-04-03 10:29:23,
1967-06,6.00,
1967-07,.,No value available
1967-08,.,No value available
1967-09,6.50,
1967-10,.,No value available
1967-11,.,No value available
1967-12,5.50,
1968-01,.,No value available
1968-02,.,No value available
1968-03,4.75,
1968-04,.,No value available
1968-05,.,No value available
1968-06,5.00,
1968-07,.,No value available
1968-08,.,No value available
1968-09,5.00,
1968-10,.,No value available
1968-11,4.75,
1968-12,.,No value available
1969-01,.,No value available
1969-02,4.75,
1969-03,.,No value available
1969-04,.,No value available
1969-05,5.00,
1969-06,.,No value available
1969-07,.,No value available
1969-08,5.00,
1969-09,.,No value available
1969-10,.,No value available
1969-11,5.25,
1969-12,.,No value available
1970-01,.,No value available
1970-02,6.25,
1970-03,.,No value available
1970-04,.,No value available
1970-05,6.50,
1970-06,.,No value available
1970-07,.,No value available
1970-08,6.50,
1970-09,.,No value available
1970-10,.,No value available
1970-11,6.50,
1970-12,.,No value available
1971-01,6.50,
1971-02,6.50,
1971-03,.,No value available
1971-04,.,No value available
1971-05,6.50,
1971-06,.,No value available
1971-07,.,No value available
1971-08,6.50,
1971-09,.,No value available
1971-10,.,No value available
1971-11,6.25,
1971-12,.,No value available
1972-01,.,No value available
1972-02,6.00,
1972-03,.,No value available
1972-04,.,No value available
1972-05,5.75,
1972-06,.,No value available
1972-07,.,No value available
1972-08,5.75,
1972-09,.,No value available
1972-10,.,No value available
1972-11,5.75,
1972-12,.,No value available
1973-01,.,No value available
1973-02,6.25,
1973-03,.,No value available
1973-04,.,No value available
1973-05,6.50,
1973-06,.,No value available
1973-07,7.25,
1973-08,7.25,
1973-09,.,No value available
1973-10,.,No value available
1973-11,7.25,
1973-12,.,No value available
1974-01,.,No value available
1974-02,7.25,
1974-03,.,No value available
1974-04,.,No value available
1974-05,7.25,
1974-06,.,No value available
1974-07,.,No value available
1974-08,7.25,
1974-09,.,No value available
1974-10,.,No value available
1974-11,7.25,
1974-12,.,No value available
1975-01,.,No value available
1975-02,7.00,
1975-03,7.00,
1975-04,6.50,
1975-05,6.50,
1975-06,6.00,
1975-07,6.00,
1975-08,5.50,
1975-09,5.50,
1975-10,5.50,
1975-11,5.50,
1975-12,5.50,
1976-01,5.50,
1976-02,5.50,
1976-03,5.50,
1976-04,5.00,
1976-05,5.00,
1976-06,5.00,
1976-07,5.00,
1976-08,5.00,
1976-09,5.00,
1976-10,5.00,
1976-11,5.00,
1976-12,5.00,
1977-01,5.00,
1977-02,5.00,
1977-03,4.75,
1977-04,4.75,
1977-05,4.50,
1977-06,4.50,
1977-07,4.50,
1977-08,4.50,
1977-09,4.50,
1977-10,4.50,
1977-11,4.50,
1977-12,4.25,
1978-01,4.25,
1978-02,4.00,
1978-03,4.00,
1978-04,4.00,
1978-05,4.00,
1978-06,4.00,
1978-07,4.00,
1978-08,4.00,
1978-09,4.00,
1978-10,4.00,
1978-11,4.00,
1978-12,4.00,
1979-01,4.00,
1979-02,4.00,
1979-03,4.00,
1979-04,4.25,
1979-05,4.25,
1979-06,4.25,
1979-07,4.25,
1979-08,4.75,
1979-09,5.00,
1979-10,5.00,
1979-11,5.00,
1979-12,5.50,
1980-01,5.50,
1980-02,5.50,
1980-03,6.25,
1980-04,6.25,
1980-05,6.25,
1980-06,6.25,
1980-07,6.25,
1980-08,6.25,
1980-09,6.00,
1980-10,6.00,
1980-11,6.00,
1980-12,6.00,
1981-01,6.00,
1981-02,6.00,
1981-03,6.25,
1981-04,6.25,
1981-05,6.25,
1981-06,6.25,
1981-07,6.25,
1981-08,6.25,
1981-09,6.25,
1981-10,6.25,
1981-11,6.25,
1981-12,6.25,
1982-01,6.25,
1982-02,6.25,
1982-03,6.25,
1982-04,6.25,
1982-05,6.25,
1982-06,6.25,
1982-07,6.25,
1982-08,6.25,
1982-09,6.25,
1982-10,6.25,
1982-11,6.00,
1982-12,6.00,
1983-01,5.50,
1983-02,5.50,
1983-03,5.50,
1983-04,5.00,
1983-05,5.00,
1983-06,5.00,
1983-07,5.00,
1983-08,5.00,
1983-09,5.00,
1983-10,5.50,
1983-11,5.50,
1983-12,5.50,
1984-01,5.25,
1984-02,5.50,
1984-03,5.50,
1984-04,5.25,
1984-05,5.25,
1984-06,5.50,
1984-07,5.50,
1984-08,5.50,
1984-09,5.00,
1984-10,5.00,
1984-11,5.00,
1984-12,5.00,
1985-01,5.00,
1985-02,5.00,
1985-03,5.00,
1985-04,5.00,
1985-05,5.00,
1985-06,5.00,
1985-07,5.00,
1985-08,5.00,
1985-09,4.75,
1985-10,4.50,
1985-11,4.50,
1985-12,4.50,
1986-01,4.50,
1986-02,4.50,
1986-03,4.50,
1986-04,4.25,
1986-05,4.25,
1986-06,4.25,
1986-07,4.25,
1986-08,4.00,
1986-09,4.00,
1986-10,4.00,
1986-11,4.25,
1986-12,4.00,
1987-01,4.00,
1987-02,4.00,
1987-03,4.00,
1987-04,4.00,
1987-05,3.75,
1987-06,3.75,
1987-07,3.75,
1987-08,3.75,
1987-09,3.75,
1987-10,3.75,
1987-11,3.75,
1987-12,3.50,
1988-01,3.50,
1988-02,3.50,
1988-03,3.50,
1988-04,3.50,
1988-05,3.50,
1988-06,3.50,
1988-07,3.50,
1988-08,3.50,
1988-09,3.50,
1988-10,3.50,
1988-11,3.50,
1988-12,3.50,
1989-01,3.50,
1989-02,3.75,
1989-03,4.00,
1989-04,4.00,
1989-05,4.00,
1989-06,4.00,
1989-07,4.00,
1989-08,4.00,
1989-09,4.00,
1989-10,4.25,
1989-11,4.50,
1989-12,4.50,
1990-01,4.50,
1990-02,4.50,
1990-03,4.50,
1990-04,4.50,
1990-05,4.50,
1990-06,4.50,
1990-07,4.50,
1990-08,4.50,
1990-09,4.50,
1990-10,4.50,
1990-11,4.50,
1990-12,4.50,
1991-01,5.00,
1991-02,5.00,
1991-03,5.00,
1991-04,5.00,
1991-05,5.00,
1991-06,5.00,
1991-07,5.00,
1991-08,5.00,
1991-09,5.00,
1991-10,5.00,
1991-11,5.00,
1991-12,5.00,
1992-01,5.00,
1992-02,5.00,
