"",BBK01.OUE026,BBK01.OUE026_FLAGS
1965-04,-,Nothing exists
1965-05,-,Nothing exists
1965-06,-,Nothing exists
1965-07,-,Nothing exists
1965-08,-,Nothing exists
1965-09,-,Nothing exists
1965-10,-,Nothing exists
1965-11,-,Nothing exists
1965-12,-,Nothing exists
1966-01,-,Nothing exists
1966-02,-,Nothing exists
1966-03,-,Nothing exists
1966-04,-,Nothing exists
1966-05,-,Nothing exists
1966-06,-,Nothing exists
1966-07,-,Nothing exists
1966-08,-,Nothing exists
1966-09,-,Nothing exists
1966-10,-,Nothing exists
1966-11,-,Nothing exists
1966-12,-,Nothing exists
1967-01,-,Nothing exists
1967-02,-,Nothing exists
1967-03,-,Nothing exists
1967-04,-,Nothing exists
1967-05,-,Nothing exists
1967-06,-,Nothing exists
1967-07,-,Nothing exists
1967-08,-,Nothing exists
1967-09,-,Nothing exists
1967-10,-,Nothing exists
1967-11,-,Nothing exists
1967-12,-,Nothing exists
1968-01,-,Nothing exists
1968-02,-,Nothing exists
1968-03,-,Nothing exists
1968-04,-,Nothing exists
1968-05,-,Nothing exists
1968-06,-,Nothing exists
1968-07,-,Nothing exists
1968-08,-,Nothing exists
1968-09,-,Nothing exists
1968-10,-,Nothing exists
1968-11,-,Nothing exists
1968-12,0.005,
1969-01,0.005,
1969-02,0.005,
1969-03,0.006,
1969-04,0.005,
1969-05,0.005,
1969-06,0.005,
1969-07,0.005,
1969-08,0.005,
1969-09,0.005,
1969-10,0.012,
1969-11,0.012,
1969-12,0.005,
1970-01,0.005,
1970-02,0.006,
1970-03,0.006,
1970-04,0.006,
1970-05,0.007,
1970-06,0.006,
1970-07,0.007,
1970-08,0.006,
1970-09,0.007,
1970-10,0.006,
1970-11,0.006,
1970-12,0.007,
1971-01,0.006,
1971-02,0.007,
1971-03,0.006,
1971-04,0.006,
1971-05,0.008,
1971-06,0.008,
1971-07,0.007,
1971-08,0.007,
1971-09,0.007,
1971-10,0.007,
1971-11,0.008,
1971-12,0.008,
1972-01,0.008,
1972-02,0.007,
1972-03,0.007,
1972-04,0.007,
1972-05,0.007,
1972-06,0.008,
1972-07,0.004,
1972-08,0.004,
1972-09,0.004,
1972-10,0.006,
1972-11,0.007,
1972-12,0.007,
1973-01,0.006,
1973-02,0.006,
1973-03,0.006,
1973-04,0.006,
1973-05,0.006,
1973-06,0.006,
1973-07,0.006,
1973-08,0.006,
1973-09,0.006,
1973-10,0.006,
1973-11,0.006,
1973-12,0.006,
1974-01,0.006,
1974-02,0.006,
1974-03,0.006,
1974-04,0.006,
1974-05,0.006,
1974-06,0.006,
1974-07,0.006,
1974-08,0.006,
1974-09,0.006,
1974-10,0.006,
1974-11,0.006,
1974-12,0.005,
1975-01,0.005,
1975-02,0.006,
1975-03,0.006,
1975-04,0.006,
1975-05,0.006,
1975-06,0.006,
1975-07,0.006,
1975-08,0.006,
1975-09,0.006,
1975-10,0.006,
1975-11,0.006,
1975-12,0.007,
1976-01,0.007,
1976-02,0.011,
1976-03,0.012,
1976-04,0.012,
1976-05,0.013,
1976-06,0.015,
1976-07,0.021,
1976-08,0.022,
1976-09,0.028,
1976-10,0.026,
1976-11,0.024,
1976-12,0.032,
1977-01,0.031,
1977-02,0.033,
1977-03,0.036,
1977-04,0.040,
1977-05,0.042,
1977-06,0.042,
1977-07,0.042,
1977-08,0.050,
1977-09,0.052,
1977-10,0.055,
1977-11,0.056,
1977-12,0.055,
1978-01,0.055,
1978-02,0.051,
1978-03,0.061,
1978-04,0.067,
1978-05,0.067,
1978-06,0.066,
1978-07,0.068,
1978-08,0.070,
1978-09,0.076,
1978-10,0.078,
1978-11,0.079,
1978-12,0.080,
1979-01,0.079,
1979-02,0.084,
1979-03,0.083,
1979-04,0.081,
1979-05,0.079,
1979-06,0.080,
1979-07,0.078,
1979-08,0.077,
1979-09,0.073,
1979-10,0.073,
1979-11,0.088,
1979-12,0.087,
1980-01,0.093,
1980-02,0.094,
1980-03,0.093,
1980-04,0.095,
1980-05,0.096,
1980-06,0.097,
1980-07,0.105,
1980-08,0.104,
1980-09,0.105,
1980-10,0.107,
1980-11,0.111,
1980-12,0.110,
1981-01,0.118,
1981-02,0.114,
1981-03,0.119,
1981-04,0.119,
1981-05,0.114,
1981-06,0.107,
1981-07,0.107,
1981-08,0.116,
1981-09,0.117,
1981-10,0.095,
1981-11,0.095,
1981-12,0.105,
1982-01,0.106,
1982-02,0.111,
1982-03,0.111,
1982-04,0.116,
1982-05,0.119,
1982-06,0.120,
1982-07,0.115,
1982-08,0.117,
1982-09,0.117,
1982-10,0.118,
1982-11,0.118,
1982-12,0.123,
1983-01,0.131,
1983-02,0.134,
1983-03,0.134,
1983-04,0.133,
1983-05,0.109,
1983-06,0.110,
1983-07,0.093,
1983-08,0.097,
1983-09,0.099,
1983-10,0.096,
1983-11,0.097,
1983-12,0.098,
1984-01,0.099,
1984-02,0.098,
1984-03,0.112,
1984-04,0.112,
1984-05,0.112,
1984-06,0.113,
1984-07,0.117,
1984-08,0.119,
1984-09,0.125,
1984-10,0.131,
1984-11,0.133,
1984-12,0.133,
1985-01,0.144,
1985-02,0.145,
1985-03,0.143,
1985-04,0.144,
1985-05,0.173,
1985-06,0.181,
1985-07,0.201,
1985-08,0.186,
1985-09,0.210,
1985-10,0.210,
1985-11,0.189,
1985-12,0.206,
1986-01,0.224,
1986-02,0.223,
1986-03,0.224,
1986-04,0.231,
1986-05,0.214,
1986-06,0.115,
1986-07,0.119,
1986-08,0.092,
1986-09,0.092,
1986-10,0.112,
1986-11,0.112,
1986-12,0.127,
1987-01,0.126,
1987-02,0.138,
1987-03,0.163,
1987-04,0.202,
1987-05,0.173,
1987-06,0.196,
1987-07,0.192,
1987-08,0.193,
1987-09,0.196,
1987-10,0.200,
1987-11,0.216,
1987-12,0.245,
1988-01,0.277,
1988-02,0.255,
1988-03,0.257,
1988-04,0.265,
1988-05,0.245,
1988-06,0.256,
1988-07,0.252,
1988-08,0.250,
1988-09,0.287,
1988-10,0.287,
1988-11,0.289,
1988-12,0.297,
1989-01,0.268,
1989-02,0.268,
1989-03,0.271,
1989-04,0.282,
1989-05,0.289,
1989-06,0.291,
1989-07,0.284,
1989-08,0.280,
1989-09,0.265,
1989-10,0.264,
1989-11,0.264,
1989-12,0.307,
1990-01,0.291,
1990-02,0.296,
1990-03,0.289,
1990-04,0.288,
1990-05,0.270,
1990-06,0.255,
1990-07,0.256,
1990-08,0.255,
1990-09,0.256,
1990-10,0.254,
1990-11,0.237,
1990-12,0.232,
1991-01,0.229,
1991-02,0.228,
1991-03,0.217,
1991-04,0.217,
1991-05,0.220,
1991-06,0.223,
1991-07,0.241,
1991-08,0.229,
1991-09,0.221,
1991-10,0.219,
1991-11,0.216,
1991-12,0.232,
1992-01,0.231,
1992-02,0.227,
1992-03,0.208,
1992-04,0.216,
1992-05,0.248,
1992-06,0.234,
1992-07,0.229,
1992-08,0.227,
1992-09,0.235,
1992-10,0.243,
1992-11,0.253,
1992-12,0.245,
1993-01,0.239,
1993-02,0.238,
1993-03,0.238,
1993-04,0.252,
1993-05,0.255,
1993-06,0.278,
1993-07,0.275,
1993-08,0.278,
1993-09,0.278,
1993-10,0.297,
1993-11,0.295,
1993-12,0.277,
1994-01,0.289,
1994-02,0.298,
1994-03,0.325,
1994-04,0.327,
1994-05,0.371,
1994-06,0.370,
1994-07,0.425,
1994-08,0.431,
1994-09,0.463,
1994-10,0.446,
1994-11,0.485,
1994-12,0.514,
1995-01,0.581,
1995-02,0.564,
1995-03,0.542,
1995-04,0.569,
1995-05,0.604,
1995-06,0.626,
1995-07,0.631,
1995-08,0.648,
1995-09,0.638,
1995-10,0.646,
1995-11,0.581,
1995-12,0.549,
1996-01,0.546,
1996-02,0.587,
1996-03,0.558,
1996-04,0.475,
1996-05,0.511,
1996-06,0.628,
1996-07,0.599,
1996-08,0.624,
1996-09,0.608,
1996-10,0.545,
1996-11,0.595,
1996-12,0.956,
1997-01,0.993,
1997-02,0.920,
1997-03,0.989,
1997-04,0.850,
1997-05,1.153,
1997-06,1.305,
1997-07,1.225,
1997-08,1.132,
1997-09,1.157,
1997-10,0.935,
1997-11,1.167,
1997-12,1.264,
1998-01,1.350,
1998-02,1.351,
1998-03,1.487,
1998-04,1.484,
1998-05,1.489,
1998-06,1.382,
1998-07,1.456,
1998-08,1.496,
1998-09,1.460,
1998-10,1.556,
1998-11,1.363,
1998-12,1.410,
1999-01,0.886,
1999-02,1.561,
1999-03,1.383,
1999-04,2.034,
1999-05,2.083,
1999-06,2.199,
1999-07,2.331,
1999-08,2.181,
1999-09,1.972,
1999-10,2.093,
1999-11,2.377,
1999-12,2.238,
2000-01,1.625,
2000-02,1.091,
2000-03,1.090,
2000-04,1.264,
2000-05,1.147,
2000-06,2.440,
2000-07,2.719,
2000-08,2.959,
2000-09,2.882,
2000-10,2.888,
2000-11,3.121,
2000-12,3.142,
2001-01,3.103,
2001-02,3.382,
2001-03,3.287,
2001-04,3.263,
2001-05,3.404,
2001-06,3.090,
2001-07,3.189,
2001-08,3.270,
2001-09,3.023,
2001-10,2.928,
2001-11,2.819,
2001-12,2.936,
2002-01,3.160,
2002-02,2.565,
2002-03,1.719,
2002-04,1.699,
2002-05,2.261,
2002-06,1.827,
2002-07,1.638,
2002-08,1.622,
2002-09,1.568,
2002-10,1.744,
2002-11,1.637,
2002-12,1.623,
2003-01,1.274,
2003-02,1.240,
2003-03,1.723,
2003-04,1.719,
2003-05,1.625,
2003-06,1.419,
2003-07,2.110,
2003-08,1.757,
2003-09,1.888,
2003-10,1.970,
2003-11,2.311,
2003-12,3.209,
2004-01,3.291,
2004-02,3.039,
2004-03,3.435,
2004-04,2.661,
2004-05,2.399,
2004-06,2.278,
2004-07,2.015,
2004-08,2.023,
2004-09,1.562,
2004-10,1.136,
2004-11,1.365,
2004-12,1.180,
2005-01,0.322,
2005-02,0.290,
2005-03,0.106,
2005-04,-0.461,
2005-05,-0.396,
2005-06,0.140,
2005-07,-0.420,
2005-08,-0.208,
2005-09,-0.262,
2005-10,-0.194,
2005-11,-0.129,
2005-12,0.475,
2006-01,-0.064,
2006-02,1.411,
2006-03,1.218,
2006-04,1.228,
2006-05,-0.318,
2006-06,1.131,
2006-07,1.346,
2006-08,1.312,
2006-09,1.275,
2006-10,1.006,
2006-11,1.207,
2006-12,1.248,
2007-01,1.256,
2007-02,1.300,
2007-03,1.292,
2007-04,1.481,
2007-05,1.335,
2007-06,1.218,
2007-07,1.306,
2007-08,1.333,
2007-09,1.508,
2007-10,1.734,
2007-11,1.895,
2007-12,1.787,
2008-01,1.653,
2008-02,1.454,
2008-03,1.699,
2008-04,1.466,
2008-05,1.510,
2008-06,1.418,
2008-07,1.661,
2008-08,1.623,
2008-09,1.779,
2008-10,1.616,
2008-11,2.446,
2008-12,1.315,
2009-01,1.284,
2009-02,2.158,
2009-03,2.147,
2009-04,2.144,
2009-05,2.832,
2009-06,2.855,
2009-07,2.727,
2009-08,2.713,
2009-09,2.772,
2009-10,2.648,
2009-11,2.366,
2009-12,2.803,
2010-01,2.485,
2010-02,2.436,
2010-03,1.878,
2010-04,1.928,
2010-05,1.913,
2010-06,1.903,
2010-07,1.995,
2010-08,1.959,
2010-09,1.945,
2010-10,1.594,
2010-11,1.846,
2010-12,1.715,
2011-01,1.720,
2011-02,1.810,
2011-03,1.790,
2011-04,1.776,
2011-05,1.774,
2011-06,1.774,
2011-07,1.677,
2011-08,1.641,
2011-09,1.634,
2011-10,1.629,
2011-11,1.214,
2011-12,1.539,
2012-01,1.525,
2012-02,1.707,
2012-03,1.828,
2012-04,1.677,
2012-05,1.674,
2012-06,1.913,
2012-07,2.005,
2012-08,1.979,
2012-09,1.808,
2012-10,2.071,
2012-11,1.800,
2012-12,1.498,
2013-01,1.524,
2013-02,1.610,
2013-03,2.927,
2013-04,2.755,
2013-05,2.872,
2013-06,2.689,
2013-07,2.660,
2013-08,2.535,
2013-09,2.512,
2013-10,2.438,
2013-11,2.587,
2013-12,2.691,
2014-01,2.812,
2014-02,2.732,
2014-03,2.977,
2014-04,2.974,
2014-05,3.046,
2014-06,3.816,
2014-07,4.234,
2014-08,4.663,
2014-09,4.871,
2014-10,4.858,
2014-11,4.805,
2014-12,4.769,Provisional value
