"",BBK01.WZ3451,BBK01.WZ3451_FLAGS
"","Yields, derived from the term structure of interest rates, on listed Federal securities with annual coupon payments / residual maturity of 2 years / moving averages",
unit,Prozent (hypothetically euro-based),
unit multiplier,one,
last update,2015-02-02 10:11:02,
1983-01,9.78,
1983-02,9.60,
1983-03,9.41,
1983-04,9.22,
1983-05,9.00,
1983-06,8.81,
1983-07,8.62,
1983-08,8.42,
1983-09,8.25,
1983-10,8.11,
1983-11,8.01,
1983-12,7.91,
1984-01,7.80,
1984-02,7.68,
1984-03,7.57,
1984-04,7.49,
1984-05,7.42,
1984-06,7.33,
1984-07,7.25,
1984-08,7.18,
1984-09,7.11,
1984-10,7.06,
1984-11,7.00,
1984-12,6.95,
1985-01,6.94,
1985-02,6.96,
1985-03,7.00,
1985-04,7.01,
1985-05,6.97,
1985-06,6.91,
1985-07,6.84,
1985-08,6.74,
1985-09,6.64,
1985-10,6.57,
1985-11,6.48,
1985-12,6.38,
1986-01,6.29,
1986-02,6.20,
1986-03,6.12,
1986-04,6.03,
1986-05,5.94,
1986-06,5.85,
1986-07,5.75,
1986-08,5.66,
1986-09,5.58,
1986-10,5.52,
1986-11,5.47,
1986-12,5.42,
1987-01,5.35,
1987-02,5.24,
1987-03,5.13,
1987-04,5.03,
1987-05,4.94,
1987-06,4.87,
1987-07,4.82,
1987-08,4.80,
1987-09,4.78,
1987-10,4.75,
1987-11,4.71,
1987-12,4.66,
1988-01,4.63,
1988-02,4.59,
1988-03,4.56,
1988-04,4.54,
1988-05,4.52,
1988-06,4.53,
1988-07,4.56,
1988-08,4.61,
1988-09,4.64,
1988-10,4.65,
1988-11,4.67,
1988-12,4.70,
1989-01,4.78,
1989-02,4.89,
1989-03,5.00,
1989-04,5.10,
1989-05,5.23,
1989-06,5.35,
1989-07,5.45,
1989-08,5.54,
1989-09,5.64,
1989-10,5.76,
1989-11,5.90,
1989-12,6.05,
1990-01,6.21,
1990-02,6.41,
1990-03,6.61,
1990-04,6.80,
1990-05,6.98,
1990-06,7.13,
1990-07,7.25,
1990-08,7.37,
1990-09,7.51,
1990-10,7.67,
1990-11,7.82,
1990-12,7.95,
1991-01,8.06,
1991-02,8.13,
1991-03,8.20,
1991-04,8.29,
1991-05,8.35,
1991-06,8.42,
1991-07,8.52,
1991-08,8.60,
1991-09,8.67,
1991-10,8.72,
1991-11,8.77,
1991-12,8.83,
1992-01,8.84,
1992-02,8.83,
1992-03,8.83,
1992-04,8.83,
1992-05,8.83,
1992-06,8.85,
1992-07,8.87,
1992-08,8.88,
1992-09,8.84,
1992-10,8.79,
1992-11,8.72,
1992-12,8.64,
1993-01,8.56,
1993-02,8.47,
1993-03,8.36,
1993-04,8.27,
1993-05,8.17,
1993-06,8.06,
1993-07,7.93,
1993-08,7.80,
1993-09,7.67,
1993-10,7.51,
1993-11,7.35,
1993-12,7.18,
1994-01,7.04,
1994-02,6.91,
1994-03,6.77,
1994-04,6.63,
1994-05,6.49,
1994-06,6.36,
1994-07,6.21,
1994-08,6.08,
1994-09,6.00,
1994-10,5.95,
1994-11,5.91,
1994-12,5.88,
1995-01,5.86,
1995-02,5.85,
1995-03,5.82,
1995-04,5.78,
1995-05,5.72,
1995-06,5.68,
1995-07,5.64,
1995-08,5.60,
