"",BBK01.WU0012,BBK01.WU0012_FLAGS
"",Amounts outstanding of debt securities issued by residents Bank debt securities / Other bank debt securities,
unit,DM/EURO (hypothetically euro-based),
unit multiplier,million,
last update,2015-02-11 10:15:55,
1948-01,-,Nothing exists
1948-02,-,Nothing exists
1948-03,-,Nothing exists
1948-04,-,Nothing exists
1948-05,-,Nothing exists
1948-06,-,Nothing exists
1948-07,-,Nothing exists
1948-08,-,Nothing exists
1948-09,-,Nothing exists
1948-10,-,Nothing exists
1948-11,-,Nothing exists
1948-12,-,Nothing exists
1949-01,-,Nothing exists
1949-02,-,Nothing exists
1949-03,-,Nothing exists
1949-04,-,Nothing exists
1949-05,-,Nothing exists
1949-06,-,Nothing exists
1949-07,-,Nothing exists
1949-08,-,Nothing exists
1949-09,-,Nothing exists
1949-10,-,Nothing exists
1949-11,-,Nothing exists
1949-12,-,Nothing exists
1950-01,-,Nothing exists
1950-02,-,Nothing exists
1950-03,-,Nothing exists
1950-04,-,Nothing exists
1950-05,-,Nothing exists
1950-06,-,Nothing exists
1950-07,-,Nothing exists
1950-08,-,Nothing exists
1950-09,-,Nothing exists
1950-10,-,Nothing exists
1950-11,-,Nothing exists
1950-12,-,Nothing exists
1951-01,-,Nothing exists
1951-02,-,Nothing exists
1951-03,-,Nothing exists
1951-04,-,Nothing exists
1951-05,-,Nothing exists
1951-06,-,Nothing exists
1951-07,-,Nothing exists
1951-08,-,Nothing exists
1951-09,-,Nothing exists
1951-10,-,Nothing exists
1951-11,-,Nothing exists
1951-12,-,Nothing exists
1952-01,-,Nothing exists
1952-02,-,Nothing exists
1952-03,-,Nothing exists
1952-04,-,Nothing exists
1952-05,-,Nothing exists
1952-06,-,Nothing exists
1952-07,-,Nothing exists
1952-08,-,Nothing exists
1952-09,-,Nothing exists
1952-10,-,Nothing exists
1952-11,-,Nothing exists
1952-12,-,Nothing exists
1953-01,-,Nothing exists
1953-02,-,Nothing exists
1953-03,-,Nothing exists
1953-04,-,Nothing exists
1953-05,-,Nothing exists
1953-06,-,Nothing exists
1953-07,-,Nothing exists
1953-08,-,Nothing exists
1953-09,-,Nothing exists
1953-10,-,Nothing exists
1953-11,-,Nothing exists
1953-12,-,Nothing exists
1954-01,2,
1954-02,2,
1954-03,2,
1954-04,2,
1954-05,2,
1954-06,1,
1954-07,1,
1954-08,1,
1954-09,1,
1954-10,1,
1954-11,1,
1954-12,1,
1955-01,1,
1955-02,1,
1955-03,1,
1955-04,1,
1955-05,1,
1955-06,1,
1955-07,1,
1955-08,1,
1955-09,1,
1955-10,1,
1955-11,1,
1955-12,1,
1956-01,1,
1956-02,1,
1956-03,1,
1956-04,1,
1956-05,1,
1956-06,1,
1956-07,1,
1956-08,1,
1956-09,1,
1956-10,1,
1956-11,1,
1956-12,1,
1957-01,1,
1957-02,1,
1957-03,1,
1957-04,1,
1957-05,1,
1957-06,1,
1957-07,1,
1957-08,1,
1957-09,1,
1957-10,1,
1957-11,1,
1957-12,1,
1958-01,1,
1958-02,1,
1958-03,1,
1958-04,1,
1958-05,1,
1958-06,1,
