"",BBK01.OUL002,BBK01.OUL002_FLAGS
1960-01,-,Nothing exists
1960-02,-,Nothing exists
1960-03,-,Nothing exists
1960-04,-,Nothing exists
1960-05,-,Nothing exists
1960-06,0.220,
1960-07,-,Nothing exists
1960-08,-,Nothing exists
1960-09,-,Nothing exists
1960-10,-,Nothing exists
1960-11,-,Nothing exists
1960-12,0.230,
1961-01,-,Nothing exists
1961-02,-,Nothing exists
1961-03,-,Nothing exists
1961-04,-,Nothing exists
1961-05,-,Nothing exists
1961-06,0.243,
1961-07,-,Nothing exists
1961-08,-,Nothing exists
1961-09,-,Nothing exists
1961-10,-,Nothing exists
1961-11,-,Nothing exists
1961-12,0.281,
1962-01,-,Nothing exists
1962-02,-,Nothing exists
1962-03,-,Nothing exists
1962-04,-,Nothing exists
1962-05,-,Nothing exists
1962-06,0.303,
1962-07,-,Nothing exists
1962-08,-,Nothing exists
1962-09,-,Nothing exists
1962-10,-,Nothing exists
1962-11,-,Nothing exists
1962-12,0.331,
1963-01,-,Nothing exists
1963-02,-,Nothing exists
1963-03,-,Nothing exists
1963-04,-,Nothing exists
1963-05,-,Nothing exists
1963-06,0.362,
1963-07,-,Nothing exists
1963-08,-,Nothing exists
1963-09,-,Nothing exists
1963-10,-,Nothing exists
1963-11,-,Nothing exists
1963-12,0.411,
1964-01,-,Nothing exists
1964-02,-,Nothing exists
1964-03,-,Nothing exists
1964-04,-,Nothing exists
1964-05,-,Nothing exists
1964-06,0.475,
1964-07,-,Nothing exists
1964-08,-,Nothing exists
1964-09,-,Nothing exists
1964-10,-,Nothing exists
1964-11,-,Nothing exists
1964-12,0.541,
1965-01,0.559,
1965-02,0.578,
1965-03,0.591,
1965-04,0.599,
1965-05,0.607,
1965-06,0.614,
1965-07,0.623,
1965-08,0.630,
1965-09,0.633,
1965-10,0.641,
1965-11,0.644,
1965-12,0.653,
1966-01,0.655,
1966-02,0.655,
1966-03,0.671,
1966-04,0.673,
1966-05,0.674,
1966-06,0.673,
1966-07,0.681,
1966-08,0.686,
1966-09,0.689,
1966-10,0.698,
1966-11,0.700,
1966-12,0.702,
1967-01,0.722,
1967-02,0.743,
1967-03,0.762,
1967-04,0.779,
1967-05,0.807,
1967-06,0.816,
1967-07,0.839,
1967-08,0.870,
1967-09,0.896,
1967-10,0.919,
1967-11,0.938,
1967-12,1.017,
1968-01,1.094,
1968-02,1.138,
1968-03,1.187,
1968-04,1.221,
1968-05,1.250,
1968-06,1.275,
1968-07,1.305,
1968-08,1.338,
1968-09,1.361,
1968-10,1.369,
1968-11,1.391,
1968-12,1.408,
1969-01,1.488,
1969-02,1.526,
1969-03,1.541,
1969-04,1.549,
1969-05,1.579,
1969-06,1.594,
1969-07,1.614,
1969-08,1.660,
1969-09,1.696,
1969-10,1.731,
1969-11,1.769,
1969-12,1.784,
1970-01,1.790,
1970-02,1.815,
1970-03,1.844,
1970-04,1.875,
1970-05,1.888,
1970-06,1.909,
1970-07,1.942,
1970-08,1.991,
1970-09,2.012,
1970-10,2.033,
1970-11,2.085,
1970-12,2.152,
1971-01,2.191,
1971-02,2.202,
1971-03,2.226,
1971-04,2.281,
1971-05,2.337,
1971-06,2.370,
1971-07,2.405,
1971-08,2.448,
1971-09,2.480,
1971-10,2.486,
1971-11,2.526,
1971-12,2.576,
1972-01,2.838,
1972-02,2.993,
1972-03,3.091,
1972-04,3.148,
1972-05,3.223,
1972-06,3.292,
1972-07,3.367,
1972-08,3.447,
1972-09,3.499,
1972-10,3.525,
1972-11,3.560,
1972-12,3.591,
1973-01,3.599,
1973-02,3.631,
1973-03,3.629,
1973-04,3.581,
1973-05,3.553,
1973-06,3.552,
1973-07,3.555,
1973-08,3.561,
1973-09,3.567,
1973-10,3.563,
1973-11,3.560,
1973-12,3.819,
1974-01,3.787,
1974-02,3.785,
1974-03,3.774,
1974-04,3.822,
1974-05,3.912,
1974-06,3.967,
1974-07,4.048,
1974-08,4.149,
1974-09,4.227,
1974-10,4.323,
1974-11,4.545,
1974-12,4.653,
1975-01,4.915,
1975-02,5.249,
1975-03,5.428,
1975-04,5.788,
1975-05,6.038,
1975-06,6.260,
1975-07,6.472,
1975-08,6.912,
1975-09,7.189,
1975-10,7.437,
1975-11,7.582,
1975-12,7.736,
1976-01,8.115,
1976-02,8.427,
1976-03,8.614,
1976-04,8.703,
1976-05,8.787,
1976-06,8.795,
1976-07,8.848,
1976-08,8.944,
1976-09,8.960,
1976-10,9.003,
1976-11,9.073,
1976-12,9.232,
1977-01,9.363,
1977-02,9.583,
1977-03,9.685,
1977-04,9.699,
1977-05,9.734,
1977-06,9.786,
1977-07,9.907,
1977-08,10.094,
1977-09,10.156,
1977-10,10.273,
1977-11,10.406,
1977-12,10.561,
1978-01,10.939,
1978-02,11.178,
1978-03,11.196,
1978-04,11.237,
1978-05,11.255,
1978-06,11.373,
1978-07,11.431,
1978-08,11.569,
1978-09,11.610,
1978-10,11.664,
1978-11,11.820,
1978-12,12.012,
1979-01,12.239,
1979-02,12.371,
1979-03,12.378,
1979-04,12.382,
1979-05,12.443,
1979-06,12.590,
1979-07,12.621,
1979-08,12.616,
1979-09,12.548,
1979-10,12.506,
1979-11,12.521,
1979-12,12.514,
1980-01,12.434,
1980-02,12.379,
1980-03,12.401,
1980-04,12.523,
1980-05,12.577,
1980-06,12.559,
1980-07,12.659,
1980-08,12.779,
1980-09,12.833,
1980-10,12.991,
1980-11,13.201,
1980-12,13.331,
1981-01,13.473,
1981-02,13.762,
1981-03,13.983,
1981-04,14.123,
1981-05,14.285,
1981-06,14.526,
1981-07,14.681,
1981-08,14.909,
1981-09,15.139,
1981-10,15.269,
1981-11,15.405,
1981-12,15.544,
1982-01,15.571,
1982-02,15.643,
1982-03,15.843,
1982-04,15.917,
1982-05,15.957,
1982-06,16.013,
1982-07,16.122,
1982-08,16.339,
1982-09,16.562,
1982-10,17.027,
1982-11,17.251,
1982-12,17.782,
1983-01,18.414,
1983-02,18.738,
1983-03,19.201,
1983-04,19.434,
1983-05,19.792,
1983-06,20.251,
1983-07,20.376,
1983-08,20.616,
1983-09,20.777,
1983-10,20.890,
1983-11,20.991,
1983-12,21.259,
1984-01,21.347,
1984-02,21.591,
1984-03,21.492,
1984-04,21.556,
1984-05,21.593,
1984-06,21.483,
1984-07,21.492,
1984-08,21.722,
1984-09,21.911,
1984-10,22.046,
1984-11,22.296,
1984-12,22.420,
1985-01,22.618,
1985-02,22.673,
1985-03,22.856,
1985-04,22.905,
1985-05,23.157,
1985-06,23.150,
1985-07,23.530,
1985-08,24.033,
1985-09,24.125,
1985-10,24.229,
1985-11,24.503,
1985-12,28.152,
1986-01,28.592,
1986-02,29.122,
1986-03,29.141,
1986-04,29.147,
1986-05,29.190,
1986-06,29.423,
1986-07,29.865,
1986-08,30.294,
1986-09,30.490,
1986-10,30.795,
1986-11,31.190,
1986-12,31.307,
1987-01,32.267,
1987-02,32.975,
1987-03,33.132,
1987-04,33.427,
1987-05,33.847,
1987-06,33.857,
1987-07,34.177,
1987-08,34.613,
1987-09,35.079,
1987-10,35.403,
1987-11,35.753,
1987-12,36.174,
1988-01,36.892,
1988-02,37.540,
1988-03,37.878,
1988-04,37.928,
1988-05,38.264,
1988-06,38.395,
1988-07,38.297,
1988-08,38.256,
1988-09,38.577,
1988-10,38.598,
1988-11,38.708,
1988-12,38.773,
1989-01,38.625,
1989-02,38.584,
1989-03,38.706,
1989-04,38.713,
1989-05,38.939,
1989-06,39.176,
1989-07,39.003,
1989-08,38.758,
1989-09,38.792,
1989-10,38.758,
1989-11,39.078,
1989-12,39.105,
1990-01,38.626,
1990-02,39.187,
1990-03,39.479,
1990-04,39.384,
1990-05,39.411,
1990-06,39.160,
1990-07,39.046,
1990-08,39.241,
1990-09,39.363,
1990-10,39.605,
1990-11,39.873,
1990-12,39.623,
1991-01,38.857,
1991-02,38.400,
1991-03,37.939,
1991-04,37.834,
1991-05,37.722,
1991-06,37.243,
1991-07,36.781,
1991-08,36.875,
1991-09,36.794,
1991-10,36.624,
1991-11,36.603,
1991-12,36.455,
1992-01,36.213,
1992-02,35.582,
1992-03,35.336,
1992-04,34.940,
1992-05,34.877,
1992-06,34.740,
1992-07,34.738,
1992-08,34.975,
1992-09,34.555,
1992-10,34.227,
1992-11,33.920,
1992-12,33.791,
1993-01,33.583,
1993-02,33.388,
1993-03,33.325,
1993-04,33.635,
1993-05,34.026,
1993-06,33.765,
1993-07,34.389,
1993-08,35.094,
1993-09,35.098,
1993-10,35.574,
1993-11,36.311,
1993-12,36.913,
1994-01,36.934,
1994-02,37.046,
1994-03,37.995,
1994-04,38.609,
1994-05,39.264,
1994-06,39.421,
1994-07,39.871,
1994-08,40.259,
1994-09,40.165,
1994-10,39.863,
1994-11,39.683,
1994-12,39.789,
1995-01,39.584,
1995-02,39.653,
1995-03,39.261,
1995-04,39.501,
1995-05,39.553,
1995-06,40.013,
1995-07,40.348,
1995-08,41.417,
1995-09,42.624,
1995-10,43.463,
1995-11,44.892,
1995-12,45.733,
1996-01,46.920,
1996-02,48.602,
1996-03,49.879,
1996-04,51.364,
1996-05,52.537,
1996-06,53.772,
1996-07,53.812,
1996-08,54.230,
1996-09,55.120,
1996-10,55.982,
1996-11,57.215,
1996-12,57.557,
1997-01,58.714,
1997-02,60.296,
1997-03,62.366,
1997-04,63.167,
1997-05,64.242,
1997-06,64.543,
1997-07,65.960,
1997-08,66.996,
1997-09,67.474,
1997-10,67.607,
1997-11,68.089,
1997-12,67.797,
1998-01,67.607,
1998-02,69.830,
1998-03,71.267,
1998-04,72.491,
1998-05,73.873,
1998-06,73.832,
1998-07,74.496,
1998-08,74.730,
1998-09,75.083,
1998-10,74.861,
1998-11,75.979,
1998-12,75.649,
1999-01,76.438,
1999-02,77.100,
1999-03,77.631,
1999-04,78.478,
1999-05,79.775,
1999-06,80.239,
1999-07,80.457,
1999-08,80.087,
1999-09,80.103,
1999-10,78.920,
1999-11,77.083,
1999-12,72.384,
2000-01,74.065,
2000-02,74.765,
2000-03,75.187,
2000-04,75.157,
2000-05,75.233,
2000-06,74.764,
2000-07,75.376,
2000-08,75.455,
2000-09,75.323,
2000-10,74.585,
2000-11,74.045,
2000-12,72.858,
2001-01,72.528,
2001-02,73.027,
2001-03,72.815,
2001-04,73.554,
2001-05,74.432,
2001-06,74.976,
2001-07,75.234,
2001-08,75.153,
2001-09,75.511,
2001-10,75.303,
2001-11,75.102,
2001-12,73.711,
2002-01,75.651,
2002-02,77.606,
2002-03,78.994,
2002-04,79.350,
2002-05,80.278,
2002-06,78.010,
2002-07,76.022,
2002-08,76.110,
2002-09,76.235,
2002-10,75.703,
2002-11,76.740,
2002-12,75.944,
2003-01,76.075,
2003-02,76.107,
2003-03,76.595,
2003-04,77.829,
2003-05,77.746,
2003-06,78.937,
2003-07,80.832,
2003-08,80.663,
2003-09,80.559,
2003-10,80.832,
2003-11,80.946,
2003-12,80.516,
2004-01,81.245,
2004-02,82.190,
2004-03,82.831,
2004-04,84.261,
2004-05,85.788,
2004-06,86.110,
2004-07,85.440,
2004-08,84.153,
2004-09,84.457,
2004-10,83.669,
2004-11,84.103,
2004-12,82.335,
2005-01,82.499,
2005-02,83.894,
2005-03,85.493,
2005-04,85.318,
2005-05,85.660,
2005-06,85.782,
2005-07,85.949,
2005-08,86.437,
2005-09,86.098,
2005-10,86.088,
2005-11,85.296,
2005-12,85.146,
2006-01,84.458,
2006-02,85.008,
2006-03,85.851,
2006-04,85.532,
2006-05,84.596,
2006-06,83.817,
2006-07,84.029,
2006-08,84.225,
2006-09,84.539,
2006-10,84.449,
2006-11,84.087,
2006-12,83.730,
2007-01,82.430,
2007-02,82.817,
2007-03,82.790,
2007-04,85.018,
2007-05,85.734,
2007-06,85.807,
2007-07,85.807,
2007-08,84.571,
2007-09,84.061,
2007-10,83.924,
2007-11,83.850,
2007-12,82.749,
2008-01,82.190,
2008-02,82.969,
2008-03,83.910,
2008-04,84.585,
2008-05,85.613,
2008-06,87.865,
2008-07,88.983,
2008-08,90.311,
2008-09,89.547,
2008-10,89.251,
2008-11,90.382,
2008-12,90.919,
2009-01,94.661,
2009-02,96.871,
2009-03,100.050,
2009-04,102.341,
2009-05,105.466,
2009-06,110.081,
2009-07,112.330,
2009-08,114.305,
2009-09,116.066,
2009-10,118.106,
2009-11,119.372,
2009-12,118.678,
2010-01,119.757,
2010-02,121.732,
2010-03,123.715,
2010-04,122.996,
2010-05,122.052,
2010-06,120.547,
2010-07,118.272,
2010-08,118.232,
2010-09,117.762,
2010-10,116.819,
2010-11,116.905,
2010-12,116.425,
2011-01,116.100,
2011-02,117.086,
2011-03,116.372,
2011-04,115.982,
2011-05,115.903,
2011-06,114.910,
2011-07,114.498,
2011-08,114.211,
2011-09,113.451,
2011-10,113.488,
2011-11,113.605,
2011-12,113.981,
2012-01,115.012,
2012-02,117.385,
2012-03,118.895,
2012-04,119.420,
2012-05,119.997,
2012-06,120.028,
2012-07,120.019,
2012-08,121.797,
2012-09,121.878,
2012-10,122.115,
2012-11,122.642,
2012-12,121.404,
2013-01,121.225,
2013-02,121.358,
2013-03,120.257,
2013-04,121.117,
2013-05,121.057,
2013-06,120.721,
2013-07,119.712,
2013-08,120.429,
2013-09,120.298,
2013-10,119.383,
2013-11,119.288,
2013-12,117.545,
2014-01,117.324,
2014-02,117.735,
2014-03,117.517,
2014-04,117.191,
2014-05,116.568,
2014-06,116.061,
2014-07,116.336,
2014-08,116.908,
2014-09,117.503,
2014-10,117.334,
2014-11,117.427,
2014-12,116.357,Provisional value
"","General: MFIs = monetary financial institutions. Excluding own issues; up to 1955, including corporate bonds; from 1968, bank debt securities are excluding registered debt securities; from 1985, including shares and participation certificates issued by banks; up to November 1993, including listed money market instruments issued by banks. Owing to the treatment of statistical breaks and revisions in the time series, see the section headed ""Data interpretation"" in the ""General notes"".",
