"",BBK01.WX4215,BBK01.WX4215_FLAGS
1995-09,2087,
1995-10,1289,
1995-11,3522,
1995-12,12557,
1996-01,7354,
1996-02,6402,
1996-03,3651,
1996-04,3580,
1996-05,1587,
1996-06,2832,
1996-07,2043,
1996-08,2188,
1996-09,160,
1996-10,3712,
1996-11,2498,
1996-12,6627,
1997-01,8036,
1997-02,7920,
1997-03,5646,
1997-04,5090,
1997-05,3149,
1997-06,7904,
1997-07,6661,
1997-08,6587,
1997-09,5493,
1997-10,4293,
1997-11,2235,
1997-12,11536,
1998-01,11041,Corrected value
1998-02,8541,Corrected value
1998-03,8664,Corrected value
1998-04,8004,Corrected value
1998-05,7108,Corrected value
1998-06,5372,Corrected value
1998-07,8568,Corrected value
1998-08,8619,Corrected value
1998-09,4780,Corrected value
1998-10,5067,Corrected value
1998-11,6465,Corrected value
1998-12,13710,Corrected value
1999-01,14384,
1999-02,9630,
1999-03,8191,
1999-04,9564,
1999-05,10873,
1999-06,5659,
1999-07,8209,
1999-08,7561,
1999-09,4040,
1999-10,6154,
1999-11,7664,
1999-12,19353,
2000-01,20383,
2000-02,9004,
2000-03,11282,
2000-04,10154,
2000-05,9453,
2000-06,4141,
2000-07,8306,
2000-08,9153,
2000-09,6301,
2000-10,7786,
2000-11,6575,
2000-12,15483,
2001-01,17729,
2001-02,10843,
2001-03,1925,
2001-04,6406,
2001-05,2342,
2001-06,4637,
2001-07,6919,
2001-08,5128,
2001-09,2226,
2001-10,9333,
2001-11,8753,
2001-12,20836,
2002-01,14009,
2002-02,8285,
2002-03,1383,
2002-04,8223,
2002-05,6681,
2002-06,2095,
2002-07,4512,
2002-08,6535,
2002-09,2534,
2002-10,6406,
2002-11,4755,
2002-12,1153,
2003-01,11406,
2003-02,4974,
2003-03,5769,
2003-04,4641,
2003-05,5137,
2003-06,4287,
2003-07,1123,
2003-08,2722,
2003-09,2410,
2003-10,616,
2003-11,207,
2003-12,4462,
2004-01,5338,
2004-02,1137,
2004-03,6333,
2004-04,3415,
2004-05,-1725,
2004-06,85,
2004-07,1590,
2004-08,1097,
2004-09,-3418,
2004-10,-1241,
2004-11,173,
2004-12,1651,
2005-01,11818,
2005-02,5485,
2005-03,8491,
2005-04,4295,
2005-05,3684,
2005-06,9845,
2005-07,11237,
2005-08,7221,
2005-09,6664,
2005-10,4849,
2005-11,4155,
2005-12,7524,
2006-01,8383,
2006-02,11681,
2006-03,4899,
2006-04,2671,
2006-05,3437,
2006-06,-191,
2006-07,1159,
2006-08,-1419,
2006-09,4166,
2006-10,-654,
2006-11,2047,
2006-12,11085,
2007-01,12438,
2007-02,12663,
2007-03,237,
2007-04,10550,
2007-05,4853,
2007-06,1930,
2007-07,5874,
2007-08,-9715,
2007-09,-2132,
2007-10,9024,
2007-11,1172,
2007-12,8884,
2008-01,-4240,
2008-02,7705,
2008-03,4698,
2008-04,8401,
2008-05,10504,
2008-06,-8122,
2008-07,711,
2008-08,3841,
2008-09,2418,
2008-10,-37827,
2008-11,6479,
2008-12,8030,
2009-01,14347,
2009-02,-3732,
2009-03,-1565,
2009-04,-244,
2009-05,5961,
2009-06,507,
2009-07,7795,
2009-08,262,
2009-09,12147,
2009-10,8614,
2009-11,5910,
2009-12,-72,
2010-01,13634,
2010-02,7779,
2010-03,7448,
2010-04,10297,
2010-05,4010,
2010-06,365,
2010-07,7793,
2010-08,14506,
2010-09,9135,
2010-10,9978,
2010-11,15766,
2010-12,5478,
2011-01,9669,
2011-02,9905,
2011-03,-1601,
2011-04,5762,
2011-05,-1738,
2011-06,1860,
2011-07,5877,
2011-08,-3432,
2011-09,317,
2011-10,6806,
2011-11,6146,
2011-12,6926,
2012-01,5834,
2012-02,15037,
2012-03,6491,
2012-04,-1565,
2012-05,4170,
2012-06,9184,
2012-07,17875,
2012-08,6213,
2012-09,4356,
2012-10,9935,
2012-11,10290,
2012-12,23817,
2013-01,15491,
2013-02,12287,
2013-03,12896,
2013-04,9769,
2013-05,4555,
2013-06,4245,
2013-07,17134,
2013-08,3265,
2013-09,6112,
2013-10,12756,
2013-11,9711,
2013-12,14437,
2014-01,7048,
2014-02,12757,
2014-03,13527,
2014-04,5268,
2014-05,7434,
2014-06,10089,
2014-07,13042,
2014-08,11586,
2014-09,9307,
2014-10,9540,
2014-11,17512,
2014-12,9112,
