"",BBK01.OUE004,BBK01.OUE004_FLAGS
1959-03,-,Nothing exists
1959-04,-,Nothing exists
1959-05,-,Nothing exists
1959-06,-,Nothing exists
1959-07,-,Nothing exists
1959-08,-,Nothing exists
1959-09,-,Nothing exists
1959-10,-,Nothing exists
1959-11,-,Nothing exists
1959-12,-,Nothing exists
1960-01,-,Nothing exists
1960-02,-,Nothing exists
1960-03,-,Nothing exists
1960-04,-,Nothing exists
1960-05,-,Nothing exists
1960-06,-,Nothing exists
1960-07,-,Nothing exists
1960-08,-,Nothing exists
1960-09,-,Nothing exists
1960-10,-,Nothing exists
1960-11,-,Nothing exists
1960-12,-,Nothing exists
1961-01,-,Nothing exists
1961-02,-,Nothing exists
1961-03,-,Nothing exists
1961-04,-,Nothing exists
1961-05,-,Nothing exists
1961-06,-,Nothing exists
1961-07,-,Nothing exists
1961-08,-,Nothing exists
1961-09,-,Nothing exists
1961-10,-,Nothing exists
1961-11,-,Nothing exists
1961-12,-,Nothing exists
1962-01,-,Nothing exists
1962-02,-,Nothing exists
1962-03,-,Nothing exists
1962-04,-,Nothing exists
1962-05,-,Nothing exists
1962-06,-,Nothing exists
1962-07,-,Nothing exists
1962-08,-,Nothing exists
1962-09,-,Nothing exists
1962-10,-,Nothing exists
1962-11,-,Nothing exists
1962-12,-,Nothing exists
1963-01,-,Nothing exists
1963-02,-,Nothing exists
1963-03,-,Nothing exists
1963-04,-,Nothing exists
1963-05,-,Nothing exists
1963-06,-,Nothing exists
1963-07,-,Nothing exists
1963-08,-,Nothing exists
1963-09,-,Nothing exists
1963-10,-,Nothing exists
1963-11,-,Nothing exists
1963-12,-,Nothing exists
1964-01,-,Nothing exists
1964-02,-,Nothing exists
1964-03,-,Nothing exists
1964-04,-,Nothing exists
1964-05,-,Nothing exists
1964-06,-,Nothing exists
1964-07,-,Nothing exists
1964-08,-,Nothing exists
1964-09,-,Nothing exists
1964-10,-,Nothing exists
1964-11,-,Nothing exists
1964-12,-,Nothing exists
1965-01,-,Nothing exists
1965-02,-,Nothing exists
1965-03,-,Nothing exists
1965-04,-,Nothing exists
1965-05,-,Nothing exists
1965-06,-,Nothing exists
1965-07,-,Nothing exists
1965-08,-,Nothing exists
1965-09,-,Nothing exists
1965-10,-,Nothing exists
1965-11,-,Nothing exists
1965-12,-,Nothing exists
1966-01,-,Nothing exists
1966-02,-,Nothing exists
1966-03,-,Nothing exists
1966-04,-,Nothing exists
1966-05,-,Nothing exists
1966-06,-,Nothing exists
1966-07,-,Nothing exists
1966-08,-,Nothing exists
1966-09,-,Nothing exists
1966-10,-,Nothing exists
1966-11,-,Nothing exists
1966-12,-,Nothing exists
1967-01,-,Nothing exists
1967-02,-,Nothing exists
1967-03,-,Nothing exists
1967-04,-,Nothing exists
1967-05,-,Nothing exists
1967-06,-,Nothing exists
1967-07,-,Nothing exists
1967-08,-,Nothing exists
1967-09,-,Nothing exists
1967-10,-,Nothing exists
1967-11,-,Nothing exists
1967-12,-,Nothing exists
1968-01,-,Nothing exists
1968-02,-,Nothing exists
1968-03,-,Nothing exists
1968-04,-,Nothing exists
1968-05,-,Nothing exists
1968-06,-,Nothing exists
1968-07,-,Nothing exists
1968-08,-,Nothing exists
1968-09,-,Nothing exists
1968-10,-,Nothing exists
1968-11,-,Nothing exists
1968-12,1.673,
1969-01,1.781,
1969-02,1.781,
1969-03,1.632,
1969-04,1.803,
1969-05,1.944,
1969-06,2.311,
1969-07,2.494,
1969-08,2.628,
1969-09,2.880,
1969-10,2.986,
1969-11,3.030,
1969-12,2.699,
1970-01,2.959,
1970-02,2.975,
1970-03,3.174,
1970-04,2.989,
1970-05,2.914,
1970-06,2.871,
1970-07,2.754,
1970-08,2.931,
1970-09,2.796,
1970-10,3.433,
1970-11,3.380,
1970-12,3.299,
1971-01,3.535,
1971-02,3.555,
1971-03,3.791,
1971-04,3.718,
1971-05,4.006,
1971-06,3.697,
1971-07,4.205,
1971-08,4.335,
1971-09,4.178,
1971-10,4.131,
1971-11,4.253,
1971-12,4.370,
1972-01,4.373,
1972-02,4.422,
1972-03,4.474,
1972-04,4.790,
1972-05,4.848,
1972-06,5.258,
1972-07,5.473,
1972-08,5.361,
1972-09,5.174,
1972-10,4.857,
1972-11,4.986,
1972-12,4.897,
1973-01,5.461,
1973-02,5.755,
1973-03,5.869,
1973-04,5.312,
1973-05,5.898,
1973-06,5.933,
1973-07,6.062,
1973-08,6.906,
1973-09,6.733,
1973-10,7.159,
1973-11,7.538,
1973-12,8.335,
1974-01,8.127,
1974-02,8.279,
1974-03,8.208,
1974-04,9.032,
1974-05,9.306,
1974-06,9.996,
1974-07,9.408,
1974-08,9.371,
1974-09,9.881,
1974-10,9.998,
1974-11,9.955,
1974-12,10.180,
1975-01,9.910,
1975-02,9.588,
1975-03,9.935,
1975-04,10.034,
1975-05,9.141,
1975-06,9.676,
1975-07,10.187,
1975-08,10.667,
1975-09,10.191,
1975-10,10.192,
1975-11,10.722,
1975-12,10.697,
1976-01,10.693,
1976-02,10.798,
1976-03,11.805,
1976-04,10.756,
1976-05,10.755,
1976-06,10.778,
1976-07,10.627,
1976-08,10.682,
1976-09,9.996,
1976-10,10.641,
1976-11,10.542,
1976-12,10.350,
1977-01,10.593,
1977-02,10.369,
1977-03,10.315,
1977-04,9.770,
1977-05,10.085,
1977-06,9.903,
1977-07,9.889,
1977-08,9.507,
1977-09,9.524,
1977-10,9.755,
1977-11,10.525,
1977-12,11.263,
1978-01,10.401,
1978-02,9.874,
1978-03,9.672,
1978-04,9.084,
1978-05,9.317,
1978-06,9.478,
1978-07,10.293,
1978-08,10.413,
1978-09,10.187,
1978-10,11.135,
1978-11,11.587,
1978-12,12.176,
1979-01,11.574,
1979-02,11.715,
1979-03,11.127,
1979-04,11.037,
1979-05,11.102,
1979-06,12.105,
1979-07,11.724,
1979-08,12.378,
1979-09,11.763,
1979-10,12.191,
1979-11,12.598,
1979-12,12.318,
1980-01,11.557,
1980-02,11.496,
1980-03,11.871,
1980-04,11.598,
1980-05,11.380,
1980-06,10.861,
1980-07,11.153,
1980-08,11.656,
1980-09,12.204,
1980-10,12.347,
1980-11,12.366,
1980-12,12.891,
1981-01,13.408,
1981-02,13.703,
1981-03,14.649,
1981-04,14.294,
1981-05,14.245,
1981-06,13.602,
1981-07,13.906,
1981-08,13.461,
1981-09,13.648,
1981-10,14.116,
1981-11,14.146,
1981-12,15.125,
1982-01,13.555,
1982-02,13.127,
1982-03,14.517,
1982-04,12.915,
1982-05,13.569,
1982-06,13.792,
1982-07,14.168,
1982-08,14.254,
1982-09,15.500,
1982-10,15.993,
1982-11,16.186,
1982-12,17.062,
1983-01,16.678,
1983-02,16.648,
1983-03,16.584,
1983-04,15.932,
1983-05,16.384,
1983-06,16.488,
1983-07,16.578,
1983-08,17.479,
1983-09,17.326,
1983-10,17.395,
1983-11,18.138,
1983-12,18.886,
1984-01,18.576,
1984-02,18.074,
1984-03,18.150,
1984-04,18.001,
1984-05,18.785,
1984-06,18.651,
1984-07,19.700,
1984-08,19.678,
1984-09,20.319,
1984-10,20.747,
1984-11,20.835,
1984-12,22.777,
1985-01,23.999,
1985-02,24.697,
1985-03,24.125,
1985-04,22.009,
1985-05,22.028,
1985-06,22.099,
1985-07,22.783,
1985-08,23.800,
1985-09,23.083,
1985-10,24.205,
1985-11,24.427,
1985-12,26.754,
1986-01,23.932,
1986-02,22.400,
1986-03,24.140,
1986-04,24.429,
1986-05,22.671,
1986-06,22.762,
1986-07,23.421,
1986-08,23.136,
1986-09,22.955,
1986-10,21.952,
1986-11,21.652,
1986-12,21.931,
1987-01,20.111,
1987-02,19.921,
1987-03,21.538,
1987-04,19.427,
1987-05,20.040,
1987-06,19.628,
1987-07,19.839,
1987-08,20.364,
1987-09,21.449,
1987-10,21.313,
1987-11,21.442,
1987-12,22.991,
1988-01,21.096,
1988-02,20.141,
1988-03,21.711,
1988-04,19.713,
1988-05,19.792,
1988-06,18.556,
1988-07,21.079,
1988-08,21.700,
1988-09,22.148,
1988-10,21.669,
1988-11,21.582,
1988-12,24.222,
1989-01,21.425,
1989-02,23.054,
1989-03,25.244,
1989-04,25.441,
1989-05,25.721,
1989-06,26.967,
1989-07,25.596,
1989-08,26.768,
1989-09,26.028,
1989-10,26.428,
1989-11,26.091,
1989-12,26.857,
1990-01,24.481,
1990-02,23.532,
1990-03,24.709,
1990-04,23.587,
1990-05,24.077,
1990-06,23.261,
1990-07,22.369,
1990-08,22.066,
1990-09,21.507,
1990-10,22.735,
1990-11,22.243,
1990-12,20.831,
1991-01,20.466,
1991-02,21.344,
1991-03,21.925,
1991-04,21.773,
1991-05,21.647,
1991-06,21.350,
1991-07,20.926,
1991-08,22.749,
1991-09,19.923,
1991-10,20.461,
1991-11,21.072,
1991-12,21.162,
1992-01,20.295,
1992-02,20.394,
1992-03,20.830,
1992-04,20.753,
1992-05,19.800,
1992-06,19.613,
1992-07,20.227,
1992-08,19.407,
1992-09,20.050,
1992-10,19.764,
1992-11,20.630,
1992-12,20.351,
1993-01,19.377,
1993-02,20.544,
1993-03,22.493,
1993-04,21.662,
1993-05,21.956,
1993-06,21.610,
1993-07,22.224,
1993-08,21.286,
1993-09,19.491,
1993-10,20.088,
1993-11,19.929,
1993-12,21.679,
1994-01,20.584,
1994-02,19.851,
1994-03,20.927,
1994-04,21.989,
1994-05,22.998,
1994-06,22.190,
1994-07,21.879,
1994-08,21.884,
1994-09,21.314,
1994-10,20.645,
1994-11,20.506,
1994-12,23.001,
1995-01,26.296,
1995-02,26.040,
1995-03,26.651,
1995-04,27.575,
1995-05,28.764,
1995-06,28.259,
1995-07,28.646,
1995-08,29.811,
1995-09,29.435,
1995-10,29.832,
1995-11,30.875,
1995-12,31.331,
1996-01,30.621,
1996-02,30.560,
1996-03,33.426,
1996-04,34.248,
1996-05,34.888,
1996-06,33.953,
1996-07,33.480,
1996-08,32.782,
1996-09,32.754,
1996-10,31.403,
1996-11,32.648,
1996-12,32.791,
1997-01,34.186,
1997-02,35.265,
1997-03,39.797,
1997-04,43.253,
1997-05,46.753,
1997-06,47.762,
1997-07,46.528,
1997-08,45.935,
1997-09,44.176,
1997-10,45.332,
1997-11,45.897,
1997-12,45.228,
1998-01,48.338,
1998-02,47.597,
1998-03,47.171,
1998-04,46.839,
1998-05,48.173,
1998-06,46.216,
1998-07,45.183,
1998-08,45.559,
1998-09,46.903,
1998-10,47.140,
1998-11,49.193,
1998-12,48.431,
1999-01,50.228,
1999-02,50.603,
1999-03,52.169,
1999-04,57.367,
1999-05,57.270,
1999-06,53.250,
1999-07,57.093,
1999-08,54.492,
1999-09,55.428,
1999-10,60.271,
1999-11,61.661,
1999-12,62.299,
2000-01,59.651,
2000-02,60.769,
2000-03,63.052,
2000-04,63.582,
2000-05,59.410,
2000-06,56.133,
2000-07,56.002,
2000-08,59.278,
2000-09,61.533,
2000-10,60.450,
2000-11,62.358,
2000-12,62.713,
2001-01,63.799,
2001-02,70.784,
2001-03,73.726,
2001-04,74.721,
2001-05,75.120,
2001-06,72.182,
2001-07,68.814,
2001-08,66.435,
2001-09,68.910,
2001-10,69.970,
2001-11,72.811,
2001-12,73.637,
2002-01,67.217,
2002-02,67.852,
2002-03,75.629,
2002-04,80.482,
2002-05,79.197,
2002-06,69.205,
2002-07,69.997,
2002-08,68.850,
2002-09,69.143,
2002-10,67.251,
2002-11,70.491,
2002-12,70.024,
2003-01,65.597,
2003-02,68.921,
2003-03,70.854,
2003-04,70.032,
2003-05,71.644,
2003-06,66.255,
2003-07,61.875,
2003-08,61.294,
2003-09,58.389,
2003-10,58.339,
2003-11,55.966,
2003-12,53.219,
2004-01,54.025,
2004-02,55.833,
2004-03,60.624,
2004-04,64.817,
2004-05,66.507,
2004-06,54.120,
2004-07,53.509,
2004-08,56.629,
2004-09,56.892,
2004-10,57.193,
2004-11,53.658,
2004-12,59.024,
2005-01,61.429,
2005-02,62.219,
2005-03,60.387,
2005-04,67.897,
2005-05,65.915,
2005-06,63.577,
2005-07,64.477,
2005-08,60.128,
2005-09,66.963,
2005-10,67.959,
2005-11,70.132,
2005-12,64.638,
2006-01,67.444,
2006-02,68.975,
2006-03,77.865,
2006-04,81.614,
2006-05,82.874,
2006-06,73.616,
2006-07,75.531,
2006-08,76.322,
2006-09,79.697,
2006-10,78.420,
2006-11,76.181,
2006-12,79.158,
2007-01,85.385,
2007-02,85.370,
2007-03,90.022,
2007-04,88.979,
2007-05,91.012,
2007-06,80.060,
2007-07,79.557,
2007-08,78.844,
2007-09,75.615,
2007-10,76.418,
2007-11,82.942,
2007-12,101.703,
2008-01,89.256,
2008-02,94.888,
2008-03,97.203,
2008-04,115.383,
2008-05,106.108,
2008-06,98.871,
2008-07,99.684,
2008-08,105.395,
2008-09,115.296,
2008-10,121.627,
2008-11,109.163,
2008-12,113.637,
2009-01,107.707,
2009-02,105.380,
2009-03,97.197,
2009-04,116.412,
2009-05,111.049,
2009-06,108.777,
2009-07,100.854,
2009-08,101.056,
2009-09,96.773,
2009-10,96.644,
2009-11,94.135,
2009-12,95.656,
2010-01,90.139,
2010-02,89.678,
2010-03,89.989,
2010-04,99.786,
2010-05,109.850,
2010-06,98.098,
2010-07,90.507,
2010-08,94.353,
2010-09,95.574,
2010-10,91.222,
2010-11,99.803,
2010-12,96.245,
2011-01,105.618,
2011-02,107.399,
2011-03,108.565,
2011-04,107.693,
2011-05,103.565,
2011-06,103.136,
2011-07,102.380,
2011-08,112.493,
2011-09,123.801,
2011-10,128.845,
2011-11,126.185,
2011-12,115.923,
2012-01,167.026,
2012-02,164.575,
2012-03,175.956,
2012-04,165.568,
2012-05,156.314,
2012-06,183.875,
2012-07,155.147,
2012-08,164.276,
2012-09,166.394,
2012-10,153.225,
2012-11,141.251,
2012-12,146.513,
2013-01,114.803,
2013-02,120.208,
2013-03,124.168,
2013-04,94.506,
2013-05,84.643,
2013-06,102.172,
2013-07,89.174,
2013-08,76.870,
2013-09,68.776,
2013-10,73.725,
2013-11,76.853,
2013-12,78.845,
2014-01,74.909,
2014-02,75.005,
2014-03,70.827,
2014-04,70.603,
2014-05,73.960,
2014-06,57.895,
2014-07,67.613,
2014-08,67.264,
2014-09,63.869,
2014-10,66.716,
2014-11,61.192,
2014-12,66.909,Provisional value
"","General: MFIs = monetary financial institutions Including liabilities arising from monetary policy operations with the Bundesbank. Up to 1998, excluding fixed-term deposits with maturities of less than 1 month as well as deposits of domestic building and loan associations and money market funds. Owing to the treatment of statistical breaks and revisions inthe time series, see the section headed ""Data interpretation"" in the ""General notes"".",
