"",BBK01.OUE170,BBK01.OUE170_FLAGS
1971-07,0.061,
1971-08,0.093,
1971-09,0.074,
1971-10,0.087,
1971-11,0.092,
1971-12,0.087,
1972-01,0.102,
1972-02,0.110,
1972-03,0.102,
1972-04,0.101,
1972-05,0.089,
1972-06,0.085,
1972-07,0.081,
1972-08,0.075,
1972-09,0.065,
1972-10,0.061,
1972-11,0.054,
1972-12,0.067,
1973-01,0.072,
1973-02,0.074,
1973-03,0.076,
1973-04,0.134,
1973-05,0.080,
1973-06,0.107,
1973-07,0.094,
1973-08,0.103,
1973-09,0.047,
1973-10,0.064,
1973-11,0.079,
1973-12,0.095,
1974-01,0.071,
1974-02,0.074,
1974-03,0.071,
1974-04,0.075,
1974-05,0.094,
1974-06,0.068,
1974-07,0.078,
1974-08,0.078,
1974-09,0.076,
1974-10,0.069,
1974-11,0.069,
1974-12,0.073,
1975-01,0.076,
1975-02,0.065,
1975-03,0.062,
1975-04,0.207,
1975-05,0.067,
1975-06,0.090,
1975-07,0.065,
1975-08,0.065,
1975-09,0.078,
1975-10,0.082,
1975-11,0.076,
1975-12,0.080,
1976-01,0.095,
1976-02,0.084,
1976-03,0.099,
1976-04,0.105,
1976-05,0.095,
1976-06,0.089,
1976-07,0.113,
1976-08,0.119,
1976-09,0.104,
1976-10,0.098,
1976-11,0.103,
1976-12,0.096,
1977-01,0.088,
1977-02,0.080,
1977-03,0.067,
1977-04,0.060,
1977-05,0.044,
1977-06,0.051,
1977-07,0.055,
1977-08,0.056,
1977-09,0.057,
1977-10,0.075,
1977-11,0.092,
1977-12,0.103,
1978-01,0.124,
1978-02,0.135,
1978-03,0.132,
1978-04,0.208,
1978-05,0.157,
1978-06,0.185,
1978-07,0.314,
1978-08,0.184,
1978-09,0.188,
1978-10,0.171,
1978-11,0.211,
1978-12,0.308,
1979-01,0.231,
1979-02,0.232,
1979-03,0.238,
1979-04,0.223,
1979-05,0.402,
1979-06,0.193,
1979-07,0.232,
1979-08,0.222,
1979-09,0.228,
1979-10,0.222,
1979-11,0.243,
1979-12,0.252,
1980-01,0.225,
1980-02,0.214,
1980-03,0.184,
1980-04,0.214,
1980-05,0.194,
1980-06,0.210,
1980-07,0.189,
1980-08,0.177,
1980-09,0.168,
1980-10,0.168,
1980-11,0.168,
1980-12,0.174,
1981-01,0.150,
1981-02,0.150,
1981-03,0.141,
1981-04,0.102,
1981-05,0.081,
1981-06,0.194,
1981-07,0.193,
1981-08,0.096,
1981-09,0.078,
1981-10,0.062,
1981-11,0.064,
1981-12,0.053,
1982-01,0.063,
1982-02,0.058,
1982-03,0.054,
1982-04,0.042,
1982-05,0.032,
1982-06,0.040,
1982-07,0.041,
1982-08,0.049,
1982-09,0.050,
1982-10,0.061,
1982-11,0.070,
1982-12,0.090,
1983-01,0.093,
1983-02,0.094,
1983-03,0.124,
1983-04,0.143,
1983-05,0.166,
1983-06,0.203,
1983-07,0.251,
1983-08,0.253,
1983-09,0.309,
1983-10,0.323,
1983-11,0.308,
1983-12,0.392,
1984-01,0.341,
1984-02,0.350,
1984-03,0.359,
1984-04,0.337,
1984-05,0.338,
1984-06,0.366,
1984-07,0.372,
1984-08,0.377,
1984-09,0.374,
1984-10,0.386,
1984-11,0.416,
1984-12,0.376,
1985-01,0.354,
1985-02,0.364,
1985-03,0.338,
1985-04,0.404,
1985-05,0.353,
1985-06,0.385,
1985-07,0.309,
1985-08,0.310,
1985-09,0.333,
1985-10,0.337,
1985-11,0.325,
1985-12,0.363,
1986-01,0.395,
1986-02,0.394,
1986-03,0.394,
1986-04,0.399,
1986-05,0.397,
1986-06,0.410,
1986-07,0.443,
1986-08,0.449,
1986-09,0.404,
1986-10,0.416,
1986-11,0.408,
1986-12,0.391,
1987-01,0.398,
1987-02,0.413,
1987-03,0.408,
1987-04,0.441,
1987-05,0.440,
1987-06,0.469,
1987-07,0.473,
1987-08,0.442,
1987-09,0.435,
1987-10,0.459,
1987-11,0.462,
1987-12,0.471,
1988-01,0.499,
1988-02,0.488,
1988-03,0.534,
1988-04,0.457,
1988-05,0.441,
1988-06,0.418,
1988-07,0.445,
1988-08,0.463,
1988-09,0.466,
1988-10,0.479,
1988-11,0.464,
1988-12,0.443,
1989-01,0.367,
1989-02,0.349,
1989-03,0.317,
1989-04,0.320,
1989-05,0.299,
1989-06,0.251,
1989-07,0.329,
1989-08,0.311,
1989-09,0.305,
1989-10,0.288,
1989-11,0.270,
1989-12,0.269,
1990-01,0.250,
1990-02,0.239,
1990-03,0.351,
1990-04,0.197,
1990-05,0.191,
1990-06,0.180,
1990-07,0.165,
1990-08,0.166,
1990-09,0.157,
1990-10,0.153,
1990-11,0.130,
1990-12,0.122,
1991-01,0.123,
1991-02,0.113,
1991-03,0.112,
1991-04,0.116,
1991-05,0.114,
1991-06,0.104,
1991-07,0.086,
1991-08,0.076,
1991-09,0.073,
1991-10,0.074,
1991-11,0.072,
1991-12,0.075,
1992-01,0.054,
1992-02,0.054,
1992-03,0.049,
1992-04,0.032,
1992-05,0.033,
1992-06,0.028,
1992-07,0.019,
1992-08,0.014,
1992-09,0.028,
1992-10,0.052,
1992-11,0.054,
1992-12,0.055,
1993-01,0.061,
1993-02,0.060,
1993-03,0.086,
1993-04,0.077,
1993-05,0.077,
1993-06,0.089,
1993-07,0.107,
1993-08,0.107,
1993-09,0.118,
1993-10,0.124,
1993-11,0.124,
1993-12,0.141,
1994-01,0.168,
1994-02,0.183,
1994-03,0.182,
1994-04,0.164,
1994-05,0.215,
1994-06,0.240,
1994-07,0.247,
1994-08,0.281,
1994-09,0.286,
1994-10,0.290,
1994-11,0.435,
1994-12,0.427,
1995-01,0.484,
1995-02,0.483,
1995-03,0.501,
1995-04,0.488,
1995-05,0.430,
1995-06,0.433,
1995-07,0.384,
1995-08,0.406,
1995-09,0.413,
1995-10,0.429,
1995-11,0.397,
1995-12,0.435,
1996-01,0.422,
1996-02,0.423,
1996-03,0.419,
1996-04,0.426,
1996-05,0.395,
1996-06,0.394,
1996-07,0.449,
1996-08,0.395,
1996-09,0.378,
1996-10,0.389,
1996-11,0.395,
1996-12,0.367,
1997-01,0.365,
1997-02,0.336,
1997-03,0.345,
1997-04,0.336,
1997-05,0.351,
1997-06,0.377,
1997-07,0.390,
1997-08,0.386,
1997-09,0.388,
1997-10,0.397,
1997-11,0.390,
1997-12,0.412,
1998-01,0.435,
1998-02,0.483,
1998-03,0.516,
1998-04,0.533,
1998-05,0.544,
1998-06,0.610,
1998-07,0.608,
1998-08,0.616,
1998-09,0.639,
1998-10,0.643,
1998-11,0.711,
1998-12,0.721,
1999-01,1.373,
1999-02,1.377,
1999-03,1.494,
1999-04,1.483,
1999-05,1.470,
1999-06,1.207,
1999-07,1.256,
1999-08,1.269,
1999-09,1.305,
1999-10,1.289,
1999-11,1.299,
1999-12,1.312,
2000-01,1.294,
2000-02,1.288,
2000-03,1.264,
2000-04,1.196,
2000-05,0.994,
2000-06,1.175,
2000-07,1.172,
2000-08,1.050,
2000-09,1.070,
2000-10,1.016,
2000-11,0.986,
2000-12,0.971,
2001-01,1.003,
2001-02,1.008,
2001-03,0.955,
2001-04,0.979,
2001-05,0.989,
2001-06,0.985,
2001-07,0.995,
2001-08,1.002,
2001-09,1.009,
2001-10,0.759,
2001-11,0.820,
2001-12,0.846,
2002-01,0.670,
2002-02,0.633,
2002-03,0.669,
2002-04,0.667,
2002-05,0.713,
2002-06,0.686,
2002-07,0.738,
2002-08,0.744,
2002-09,0.713,
2002-10,0.623,
2002-11,0.641,
2002-12,0.650,
2003-01,0.657,
2003-02,0.631,
2003-03,0.640,
2003-04,0.630,
2003-05,0.665,
2003-06,0.689,
2003-07,0.749,
2003-08,0.799,
2003-09,0.795,
2003-10,0.848,
2003-11,0.903,
2003-12,0.964,
2004-01,0.955,
2004-02,1.010,
2004-03,0.995,
2004-04,1.034,
2004-05,1.072,
2004-06,0.868,
2004-07,0.995,
2004-08,1.045,
2004-09,1.235,
2004-10,1.248,
2004-11,1.208,
2004-12,1.243,
2005-01,1.405,
2005-02,1.503,
2005-03,1.556,
2005-04,1.561,
2005-05,1.643,
2005-06,1.623,
2005-07,1.634,
2005-08,1.672,
2005-09,1.648,
2005-10,1.658,
2005-11,1.603,
2005-12,1.634,
2006-01,1.657,
2006-02,1.703,
2006-03,1.699,
2006-04,1.670,
2006-05,1.671,
2006-06,1.702,
2006-07,1.777,
2006-08,1.757,
2006-09,1.758,
2006-10,1.731,
2006-11,1.755,
2006-12,1.811,
2007-01,1.862,
2007-02,1.901,
2007-03,1.800,
2007-04,1.832,
2007-05,1.866,
2007-06,2.363,
2007-07,2.002,
2007-08,2.029,
2007-09,1.986,
2007-10,1.987,
2007-11,2.076,
2007-12,2.046,
2008-01,2.131,
2008-02,2.152,
2008-03,2.193,
2008-04,2.197,
2008-05,2.211,
2008-06,1.712,
2008-07,1.722,
2008-08,1.738,
2008-09,1.805,
2008-10,2.246,
2008-11,2.397,
2008-12,2.498,
2009-01,2.215,
2009-02,2.214,
2009-03,2.240,
2009-04,2.322,
2009-05,2.664,
2009-06,2.945,
2009-07,3.010,
2009-08,3.091,
2009-09,3.148,
2009-10,3.140,
2009-11,3.042,
2009-12,2.984,
2010-01,2.992,
2010-02,2.988,
2010-03,3.034,
2010-04,3.065,
2010-05,3.188,
2010-06,3.387,
2010-07,3.456,
2010-08,3.505,
2010-09,3.556,
2010-10,3.625,
2010-11,3.553,
2010-12,3.592,
2011-01,3.664,
2011-02,3.708,
2011-03,3.815,
2011-04,3.883,
2011-05,3.971,
2011-06,4.066,
2011-07,4.069,
2011-08,4.219,
2011-09,4.277,
2011-10,4.283,
2011-11,4.261,
2011-12,4.267,
2012-01,4.314,
2012-02,4.416,
2012-03,4.481,
2012-04,4.441,
2012-05,4.466,
2012-06,4.556,
2012-07,4.583,
2012-08,4.621,
2012-09,4.559,
2012-10,4.519,
2012-11,4.535,
2012-12,4.554,
2013-01,4.460,
2013-02,4.403,
2013-03,4.390,
2013-04,4.432,
2013-05,4.344,
2013-06,4.315,
2013-07,4.303,
2013-08,4.359,
2013-09,4.390,
2013-10,4.323,
2013-11,4.411,
2013-12,4.564,
2014-01,4.682,
2014-02,4.848,
2014-03,5.017,
2014-04,5.158,
2014-05,5.330,
2014-06,5.542,
2014-07,5.633,
2014-08,5.974,
2014-09,6.155,
2014-10,6.393,
2014-11,4.469,
2014-12,3.978,Provisional value
