"",BBQFS.A.DE.BANK.PL_INT_INC_POT._X.0000,BBQFS.A.DE.BANK.PL_INT_INC_POT._X.0000_FLAGS
"",Interest income of banks in Germany (FSR 2014) as percentage of total assets,
unit,% der BS/% of TA (hypothetically euro-based),
unit multiplier,one,
last update,2015-01-07 17:09:45,
1977,6.41,
1978,6.09,
1979,6.47,
1980,7.64,
1981,8.72,
1982,8.63,
1983,7.61,
1984,7.53,
1985,7.18,
1986,6.64,
1987,6.23,
1988,6.13,
1989,6.62,
1990,7.26,
1991,7.71,
1992,7.98,
1993,7.51,
1994,6.77,
1995,6.57,
1996,6.07,
1997,5.76,
1998,5.59,
1999,5.33,
2000,5.51,
2001,5.39,
2002,4.83,
2003,4.39,
2004,4.23,
2005,4.37,
2006,4.63,
2007,5.13,
2008,5.20,
2009,3.86,
2010,3.23,
2011,3.29,
2012,2.86,
2013,2.58,
"","Methodology: Up to and including 1998, as a percentage of average business volume. In 2011 aggregate total assets increased by around 10 % in accounting terms as a result of the Act Modernising Law (Bilanzrechtsmodernisierungsgesetz).",
