"",BBK01.SU0046,BBK01.SU0046_FLAGS
"","Lending rates of banks / Mortgage loans secured by residential real estate with interest rates fixed for 10 years, effective interest rate / Average interest rate",
unit,% p.a. (hypothetically euro-based),
unit multiplier,one,
last update,2013-04-03 10:29:05,
1982-06,10.07,
1982-07,10.50,
1982-08,10.24,
1982-09,9.89,
1982-10,9.52,
1982-11,9.27,
1982-12,9.06,
1983-01,8.87,
1983-02,9.06,
1983-03,8.74,
1983-04,8.74,
1983-05,8.96,
1983-06,9.35,
1983-07,9.40,
1983-08,9.53,
1983-09,9.65,
1983-10,9.48,
1983-11,9.47,
1983-12,9.63,
1984-01,9.60,
1984-02,9.41,
1984-03,9.19,
1984-04,9.22,
1984-05,9.29,
1984-06,9.36,
1984-07,9.38,
1984-08,9.30,
1984-09,9.04,
1984-10,8.79,
1984-11,8.63,
1984-12,8.44,
1985-01,8.42,
1985-02,8.77,
1985-03,8.98,
1985-04,8.72,
1985-05,8.47,
1985-06,8.35,
1985-07,8.21,
1985-08,8.03,
1985-09,7.88,
1985-10,7.98,
1985-11,8.17,
1985-12,8.15,
1986-01,8.04,
1986-02,7.91,
1986-03,7.68,
1986-04,7.47,
1986-05,7.56,
1986-06,7.80,
1986-07,7.74,
1986-08,7.53,
1986-09,7.59,
1986-10,7.79,
1986-11,7.88,
1986-12,7.74,
1987-01,7.64,
1987-02,7.47,
1987-03,7.40,
1987-04,7.28,
1987-05,7.19,
1987-06,7.22,
1987-07,7.44,
1987-08,7.62,
1987-09,7.77,
1987-10,7.95,
1987-11,7.65,
1987-12,7.52,
1988-01,7.49,
1988-02,7.34,
1988-03,7.22,
1988-04,7.15,
1988-05,7.42,
1988-06,7.51,
1988-07,7.61,
1988-08,7.78,
1988-09,7.73,
1988-10,7.58,
1988-11,7.42,
1988-12,7.51,
1989-01,7.58,
1989-02,7.74,
1989-03,7.90,
1989-04,7.90,
1989-05,7.96,
1989-06,8.04,
1989-07,7.95,
1989-08,7.88,
1989-09,7.99,
1989-10,8.28,
1989-11,8.57,
1989-12,8.69,
1990-01,8.79,
1990-02,9.56,
1990-03,9.79,
1990-04,9.65,
1990-05,9.69,
1990-06,9.70,
1990-07,9.64,
1990-08,9.70,
1990-09,9.80,
1990-10,9.88,
1990-11,9.90,
1990-12,9.89,
1991-01,9.90,
1991-02,9.58,
1991-03,9.37,
1991-04,9.34,
1991-05,9.34,
1991-06,9.31,
1991-07,9.50,
1991-08,9.62,
1991-09,9.57,
