"",BBK01.OUM112,BBK01.OUM112_FLAGS
1968-07,0.011,
1968-08,0.025,
1968-09,0.025,
1968-10,0.029,
1968-11,0.062,
1968-12,0.022,
1969-01,0.093,
1969-02,0.024,
1969-03,0.039,
1969-04,0.044,
1969-05,0.050,
1969-06,0.042,
1969-07,0.016,
1969-08,0.017,
1969-09,0.080,
1969-10,0.026,
1969-11,0.019,
1969-12,0.062,
1970-01,0.014,
1970-02,0.026,
1970-03,0.066,
1970-04,0.013,
1970-05,0.009,
1970-06,0.035,
1970-07,0.020,
1970-08,0.026,
1970-09,0.053,
1970-10,0.042,
1970-11,0.037,
1970-12,0.104,
1971-01,0.048,
1971-02,0.014,
1971-03,0.035,
1971-04,0.021,
1971-05,0.014,
1971-06,0.053,
1971-07,0.020,
1971-08,0.052,
1971-09,0.038,
1971-10,0.020,
1971-11,0.039,
1971-12,0.057,
1972-01,0.054,
1972-02,0.039,
1972-03,0.119,
1972-04,0.046,
1972-05,0.050,
1972-06,0.065,
1972-07,0.037,
1972-08,0.031,
1972-09,0.101,
1972-10,0.048,
1972-11,0.025,
1972-12,0.071,
1973-01,0.081,
1973-02,0.042,
1973-03,0.129,
1973-04,0.047,
1973-05,0.053,
1973-06,0.074,
1973-07,0.091,
1973-08,0.061,
1973-09,0.118,
1973-10,0.068,
1973-11,0.095,
1973-12,0.122,
1974-01,0.065,
1974-02,0.054,
1974-03,0.097,
1974-04,0.107,
1974-05,0.145,
1974-06,0.093,
1974-07,0.111,
1974-08,0.092,
1974-09,0.216,
1974-10,0.110,
1974-11,0.094,
1974-12,0.132,
1975-01,0.108,
1975-02,0.087,
1975-03,0.192,
1975-04,0.155,
1975-05,0.197,
1975-06,0.152,
1975-07,0.128,
1975-08,0.276,
1975-09,0.176,
1975-10,0.145,
1975-11,0.166,
1975-12,0.153,
1976-01,0.188,
1976-02,0.139,
1976-03,0.190,
1976-04,0.134,
1976-05,0.171,
1976-06,0.211,
1976-07,0.200,
1976-08,0.164,
1976-09,0.219,
1976-10,0.137,
1976-11,0.343,
1976-12,0.213,
1977-01,0.217,
1977-02,0.317,
1977-03,0.267,
1977-04,0.400,
1977-05,0.387,
1977-06,0.365,
1977-07,0.452,
1977-08,0.266,
1977-09,0.409,
1977-10,0.384,
1977-11,0.308,
1977-12,0.231,
1978-01,0.212,
1978-02,0.274,
1978-03,0.356,
1978-04,0.289,
1978-05,0.453,
1978-06,0.351,
1978-07,0.389,
1978-08,0.323,
1978-09,0.542,
1978-10,0.819,
1978-11,0.643,
1978-12,0.269,
1979-01,0.388,
1979-02,0.418,
1979-03,0.704,
1979-04,0.390,
1979-05,0.458,
1979-06,0.691,
1979-07,0.427,
1979-08,0.372,
1979-09,0.401,
1979-10,0.321,
1979-11,0.341,
1979-12,0.409,
1980-01,0.436,
1980-02,0.562,
1980-03,0.742,
1980-04,0.642,
1980-05,0.749,
1980-06,0.825,
1980-07,0.624,
1980-08,0.806,
1980-09,0.852,
1980-10,0.764,
1980-11,0.673,
1980-12,0.375,
1981-01,0.835,
1981-02,0.674,
1981-03,0.836,
1981-04,0.673,
1981-05,0.891,
1981-06,0.878,
1981-07,0.960,
1981-08,1.073,
1981-09,1.091,
1981-10,1.329,
1981-11,1.598,
1981-12,0.929,
1982-01,1.392,
1982-02,1.106,
1982-03,1.101,
1982-04,0.904,
1982-05,1.068,
1982-06,1.182,
1982-07,1.088,
1982-08,1.375,
1982-09,1.457,
1982-10,1.579,
1982-11,1.221,
1982-12,1.005,
1983-01,1.218,
1983-02,1.104,
1983-03,1.541,
1983-04,1.171,
1983-05,1.212,
1983-06,1.438,
1983-07,0.977,
1983-08,1.059,
1983-09,1.008,
1983-10,1.000,
1983-11,0.659,
1983-12,0.557,
1984-01,0.968,
1984-02,0.827,
1984-03,0.781,
1984-04,0.921,
1984-05,0.775,
1984-06,0.853,
1984-07,0.972,
1984-08,0.858,
1984-09,1.398,
1984-10,0.990,
1984-11,1.183,
1984-12,0.962,
1985-01,1.088,
1985-02,0.923,
1985-03,0.714,
1985-04,1.401,
1985-05,1.222,
1985-06,1.139,
1985-07,0.843,
1985-08,1.016,
1985-09,1.001,
1985-10,0.860,
1985-11,0.937,
1985-12,0.975,
1986-01,0.925,
1986-02,0.665,
1986-03,0.886,
1986-04,0.806,
1986-05,0.765,
1986-06,1.253,
1986-07,0.979,
1986-08,1.075,
1986-09,1.107,
1986-10,0.856,
1986-11,0.854,
1986-12,1.114,
1987-01,0.591,
1987-02,0.734,
1987-03,0.956,
1987-04,0.947,
1987-05,1.087,
1987-06,0.899,
1987-07,0.753,
1987-08,0.936,
1987-09,1.156,
1987-10,1.210,
1987-11,1.064,
1987-12,1.163,
1988-01,0.941,
1988-02,0.875,
1988-03,1.386,
1988-04,1.021,
1988-05,0.746,
1988-06,1.400,
1988-07,1.162,
1988-08,1.277,
1988-09,1.873,
1988-10,1.447,
1988-11,1.423,
1988-12,1.605,
1989-01,1.162,
1989-02,0.940,
1989-03,1.812,
1989-04,1.360,
1989-05,1.794,
1989-06,2.181,
1989-07,1.780,
1989-08,1.701,
1989-09,2.111,
1989-10,1.624,
1989-11,2.301,
1989-12,2.685,
1990-01,2.064,
1990-02,2.262,
1990-03,2.754,
1990-04,2.176,
1990-05,2.243,
1990-06,2.897,
1990-07,2.024,
1990-08,2.685,
1990-09,2.068,
1990-10,2.107,
1990-11,2.545,
1990-12,2.812,
1991-01,2.300,
1991-02,1.794,
1991-03,2.230,
1991-04,1.666,
1991-05,1.756,
1991-06,1.560,
1991-07,1.379,
1991-08,1.469,
1991-09,1.678,
1991-10,1.412,
1991-11,1.737,
1991-12,3.174,
1992-01,1.321,
1992-02,2.043,
1992-03,1.868,
1992-04,1.931,
1992-05,2.350,
1992-06,2.596,
1992-07,2.147,
1992-08,2.318,
1992-09,2.483,
1992-10,2.968,
1992-11,2.733,
1992-12,4.536,
1993-01,3.952,
1993-02,4.817,
1993-03,2.779,
1993-04,3.702,
1993-05,3.199,
1993-06,3.280,
1993-07,3.246,
1993-08,2.635,
1993-09,4.039,
1993-10,3.312,
1993-11,3.219,
1993-12,6.502,
1994-01,6.440,
1994-02,6.994,
1994-03,6.413,
1994-04,4.083,
1994-05,3.560,
1994-06,4.674,
1994-07,4.166,
1994-08,3.589,
1994-09,3.303,
1994-10,2.977,
1994-11,3.135,
1994-12,4.179,
1995-01,3.419,
1995-02,3.089,
1995-03,3.793,
1995-04,4.813,
1995-05,2.969,
1995-06,4.349,
1995-07,2.453,
1995-08,3.667,
1995-09,4.491,
1995-10,3.514,
1995-11,3.968,
1995-12,5.379,
1996-01,3.937,
1996-02,4.090,
1996-03,3.000,
1996-04,4.686,
1996-05,3.114,
1996-06,4.515,
1996-07,3.319,
1996-08,4.300,
1996-09,4.722,
1996-10,5.154,
1996-11,5.619,
1996-12,5.887,
1997-01,4.851,
1997-02,4.165,
1997-03,5.265,
1997-04,5.066,
1997-05,5.433,
1997-06,5.380,
1997-07,5.753,
1997-08,7.766,
1997-09,7.958,
1997-10,9.719,
1997-11,6.069,
1997-12,8.078,
1998-01,10.012,
1998-02,7.163,
1998-03,6.387,
1998-04,6.534,
1998-05,6.636,
1998-06,7.391,
1998-07,7.499,
1998-08,8.237,
1998-09,7.832,
1998-10,9.847,
1998-11,9.382,
1998-12,12.515,
1999-01,10.154,
1999-02,6.913,
1999-03,8.998,
1999-04,10.003,
1999-05,10.610,
1999-06,9.878,
1999-07,8.387,
1999-08,7.582,
1999-09,6.426,
1999-10,7.533,
1999-11,6.044,
1999-12,5.933,
2000-01,11.021,
2000-02,7.189,
2000-03,7.936,
2000-04,7.454,
2000-05,7.950,
2000-06,4.157,
2000-07,3.701,
2000-08,4.448,
2000-09,7.384,
2000-10,5.273,
2000-11,6.009,
2000-12,3.642,
2001-01,5.231,
2001-02,3.314,
2001-03,5.578,
2001-04,8.051,
2001-05,4.457,
2001-06,5.546,
2001-07,2.564,
2001-08,3.108,
2001-09,3.185,
2001-10,7.290,
2001-11,5.203,
2001-12,3.965,
2002-01,4.221,
2002-02,3.688,
2002-03,4.539,
2002-04,4.341,
2002-05,3.271,
2002-06,4.360,
2002-07,3.844,
2002-08,3.106,
2002-09,4.602,
2002-10,5.960,
2002-11,6.313,
2002-12,3.750,
2003-01,1.807,
2003-02,3.773,
2003-03,4.674,
2003-04,3.574,
2003-05,3.623,
2003-06,3.347,
2003-07,4.261,
2003-08,2.666,
2003-09,4.708,
2003-10,3.437,
2003-11,4.574,
2003-12,2.755,
2004-01,3.986,
2004-02,2.932,
2004-03,4.331,
2004-04,3.643,
2004-05,3.685,
2004-06,3.464,
2004-07,5.520,
2004-08,3.885,
2004-09,4.795,
2004-10,3.908,
2004-11,4.585,
2004-12,1.753,
2005-01,2.809,
2005-02,3.828,
2005-03,4.789,
2005-04,4.933,
2005-05,6.116,
2005-06,4.645,
2005-07,3.922,
2005-08,4.960,
2005-09,5.681,
2005-10,3.515,
2005-11,3.655,
2005-12,2.723,
2006-01,6.894,
2006-02,2.289,
2006-03,3.053,
2006-04,3.623,
2006-05,5.336,
2006-06,3.919,
2006-07,3.766,
2006-08,3.054,
2006-09,4.837,
2006-10,1.240,
2006-11,1.693,
2006-12,1.449,
2007-01,3.190,
2007-02,1.151,
2007-03,3.328,
2007-04,3.183,
2007-05,2.535,
2007-06,3.645,
2007-07,1.762,
2007-08,2.186,
2007-09,3.208,
2007-10,3.270,
2007-11,7.595,
2007-12,3.982,
2008-01,3.735,
2008-02,2.535,
2008-03,2.655,
2008-04,2.704,
2008-05,3.508,
2008-06,6.898,
2008-07,1.792,
2008-08,2.300,
2008-09,3.845,
2008-10,5.565,
2008-11,3.191,
2008-12,3.844,
2009-01,2.916,
2009-02,4.056,
2009-03,3.517,
2009-04,7.920,
2009-05,3.876,
2009-06,1.909,
2009-07,2.219,
2009-08,3.320,
2009-09,3.993,
2009-10,3.233,
2009-11,3.141,
2009-12,2.657,
2010-01,3.522,
2010-02,3.701,
2010-03,4.516,
2010-04,3.930,
2010-05,4.395,
2010-06,5.374,
2010-07,3.354,
2010-08,5.384,
2010-09,5.773,
2010-10,4.197,
2010-11,5.884,
2010-12,4.300,
2011-01,2.867,
2011-02,3.039,
2011-03,2.916,
2011-04,2.238,
2011-05,2.593,
2011-06,3.471,
2011-07,3.312,
2011-08,4.380,
2011-09,6.126,
2011-10,4.958,
2011-11,5.204,
2011-12,5.773,
2012-01,4.962,
2012-02,6.466,
2012-03,5.740,
2012-04,5.196,
2012-05,6.198,
2012-06,5.928,
2012-07,5.388,
2012-08,5.672,
2012-09,6.300,
2012-10,6.166,
2012-11,5.722,
2012-12,6.193,
2013-01,5.585,
2013-02,4.864,
2013-03,4.339,
2013-04,5.527,
2013-05,4.381,
2013-06,3.569,
2013-07,3.882,
2013-08,3.750,
2013-09,3.943,
2013-10,4.128,
2013-11,4.499,
2013-12,3.237,
2014-01,4.035,
2014-02,4.290,
2014-03,4.397,
2014-04,4.614,
2014-05,4.980,
2014-06,5.407,
2014-07,4.831,
2014-08,5.787,
2014-09,4.914,
2014-10,5.366,
2014-11,6.019,
2014-12,5.506,Provisional value
