"",BBK01.TVD445,BBK01.TVD445_FLAGS
1990-03,0,
1990-04,0,
1990-05,0,
1990-06,0,
1990-07,0,
1990-08,0,
1990-09,0,
1990-10,0,
1990-11,0,
1990-12,0,
1991-01,0,
1991-02,0,
1991-03,0,
1991-04,0,
1991-05,0,
1991-06,0,
1991-07,0,
1991-08,0,
1991-09,0,
1991-10,0,
1991-11,0,
1991-12,0,
1992-01,0,
1992-02,0,
1992-03,0,
1992-04,0,
1992-05,0,
1992-06,0,
1992-07,0,
1992-08,0,
1992-09,0,
1992-10,0,
1992-11,0,
1992-12,0,
1993-01,0,
1993-02,0,
1993-03,0,
1993-04,0,
1993-05,0,
1993-06,0,
1993-07,0,
1993-08,0,
1993-09,0,
1993-10,0,
1993-11,0,
1993-12,0,
1994-01,0,
1994-02,0,
1994-03,0,
1994-04,0,
1994-05,0,
1994-06,0,
1994-07,0,
1994-08,0,
1994-09,0,
1994-10,0,
1994-11,0,
1994-12,0,
1995-01,0,
1995-02,0,
1995-03,0,
1995-04,0,
1995-05,0,
1995-06,0,
1995-07,0,
1995-08,0,
1995-09,0,
1995-10,0,
1995-11,0,
1995-12,0,
1996-01,0,
1996-02,0,
1996-03,0,
1996-04,0,
1996-05,0,
1996-06,0,
1996-07,0,
1996-08,0,
1996-09,0,
1996-10,0,
1996-11,0,
1996-12,0,
1997-01,0,
1997-02,0,
1997-03,0,
1997-04,0,
1997-05,0,
1997-06,0,
1997-07,0,
1997-08,0,
1997-09,0,
1997-10,0,
1997-11,0,
1997-12,0,
1998-01,0,
1998-02,0,
1998-03,0,
1998-04,0,
1998-05,0,
1998-06,0,
1998-07,0,
1998-08,0,
1998-09,0,
1998-10,0,
1998-11,0,
1998-12,0,
1999-01,104,
1999-02,518,
1999-03,-166,
1999-04,-519,
1999-05,183,
1999-06,80,
1999-07,-559,
1999-08,549,
1999-09,-440,
1999-10,666,
1999-11,-148,
1999-12,304,
2000-01,-111,
2000-02,-797,
2000-03,-209,
2000-04,1844,
2000-05,168,
2000-06,-1044,
2000-07,-55,
2000-08,-52,
2000-09,-732,
2000-10,345,
2000-11,-39,
2000-12,-911,
2001-01,1424,
2001-02,-233,
2001-03,-645,
2001-04,476,
2001-05,425,
2001-06,-732,
2001-07,559,
2001-08,2927,
2001-09,-1725,
2001-10,6504,
2001-11,-5340,
2001-12,921,
2002-01,-2395,
2002-02,977,
2002-03,170,
2002-04,-293,
2002-05,1334,
2002-06,-591,
2002-07,-1032,
2002-08,1162,
2002-09,6384,
2002-10,-1009,
2002-11,-3247,
2002-12,-3057,
2003-01,5276,
2003-02,2250,
2003-03,386,
2003-04,32,
2003-05,1012,
2003-06,-1526,
2003-07,150,
2003-08,1466,
2003-09,3177,
2003-10,5584,
2003-11,-1153,
2003-12,-5929,
2004-01,2500,
2004-02,902,
2004-03,763,
2004-04,-969,
2004-05,-283,
2004-06,-843,
2004-07,619,
2004-08,-2521,
2004-09,3915,
2004-10,3074,
2004-11,755,
2004-12,-7151,
2005-01,10274,
2005-02,2185,
2005-03,1001,
2005-04,318,
2005-05,-275,
2005-06,-64,
2005-07,-1530,
2005-08,3888,
2005-09,-2643,
2005-10,4303,
2005-11,866,
2005-12,-13623,
2006-01,7915,
2006-02,2192,
2006-03,7397,
2006-04,-1385,
2006-05,621,
2006-06,-1382,
2006-07,-5563,
2006-08,4756,
2006-09,3196,
2006-10,-6003,
2006-11,-4510,
2006-12,-10484,
2007-01,7971,
2007-02,4677,
2007-03,124,
2007-04,-368,
2007-05,-1474,
2007-06,3198,
2007-07,-6994,
2007-08,2702,
2007-09,7935,
2007-10,-1746,
2007-11,5126,
2007-12,-13057,
2008-01,15432,
2008-02,3856,
2008-03,789,
2008-04,9031,
2008-05,250,
2008-06,7894,
2008-07,-5794,
2008-08,5040,
2008-09,7792,
2008-10,-1150,
2008-11,2820,
2008-12,-9882,
2009-01,6322,
2009-02,6550,
2009-03,13710,
2009-04,4942,
2009-05,-1722,
2009-06,2536,
2009-07,-11031,
2009-08,-10629,
2009-09,11947,
2009-10,-385,
2009-11,-2326,
2009-12,-524,
2010-01,-12302,
2010-02,10688,
2010-03,967,
2010-04,20821,
2010-05,652,
2010-06,1981,
2010-07,-10277,
2010-08,11622,
2010-09,-7829,
2010-10,-11751,
2010-11,23869,
2010-12,-22197,
2011-01,-12228,
2011-02,18759,
2011-03,-14263,
2011-04,10392,
2011-05,15862,
2011-06,-303,
2011-07,-13392,
2011-08,10259,
2011-09,4904,
2011-10,-1191,
2011-11,5253,
2011-12,-14092,
2012-01,-10830,
2012-02,9999,
2012-03,-3567,
2012-04,7249,
2012-05,5250,
2012-06,-9413,
2012-07,7613,
2012-08,1661,
2012-09,-10076,
2012-10,9875,
2012-11,-846,
2012-12,-26526,
2013-01,2698,
2013-02,16556,
2013-03,-2710,
2013-04,1877,
2013-05,-887,
2013-06,15370,
2013-07,-23521,
2013-08,-9379,
2013-09,676,
2013-10,3985,
2013-11,-3497,
2013-12,2893,
2014-01,1160,
2014-02,88,
2014-03,-2810,
2014-04,2543,
2014-05,-2961,
2014-06,403,
2014-07,3153,
2014-08,1675,
2014-09,-2702,
2014-10,1767,
2014-11,437,
2014-12,-6159,
2015-01,3367,
