"",BBK01.OUP369,BBK01.OUP369_FLAGS
"",Loans to foreign enterprises and households for up to and including one year / Foreign banks,
unit,Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-05 09:00:19,
1999-01,4.868,
1999-02,4.977,
1999-03,4.507,
1999-04,5.254,
1999-05,4.980,
1999-06,5.388,
1999-07,4.627,
1999-08,5.691,
1999-09,5.643,
1999-10,5.833,
1999-11,6.568,
1999-12,6.900,
2000-01,6.469,
2000-02,5.895,
2000-03,6.235,
2000-04,7.177,
2000-05,6.656,
2000-06,5.720,
2000-07,5.759,
2000-08,5.699,
2000-09,6.452,
2000-10,6.285,
2000-11,7.025,
2000-12,6.151,
2001-01,7.053,
2001-02,7.709,
2001-03,10.626,
2001-04,10.660,
2001-05,9.216,
2001-06,7.881,
2001-07,7.741,
2001-08,6.659,
2001-09,6.918,
2001-10,7.843,
2001-11,8.131,
2001-12,7.951,
2002-01,8.228,
2002-02,6.167,
2002-03,7.131,
2002-04,9.098,
2002-05,8.209,
2002-06,6.623,
2002-07,5.981,
2002-08,5.398,
2002-09,5.786,
2002-10,5.567,
2002-11,5.502,
2002-12,5.511,
2003-01,5.748,
2003-02,6.146,
2003-03,6.021,
2003-04,7.850,
2003-05,6.283,
2003-06,6.137,
2003-07,5.414,
2003-08,5.585,
2003-09,5.544,
2003-10,5.422,
2003-11,5.355,
2003-12,5.094,
2004-01,5.243,
2004-02,6.097,
2004-03,7.038,
2004-04,7.540,
2004-05,7.121,
2004-06,6.556,
2004-07,6.456,
2004-08,6.466,
2004-09,6.539,
2004-10,6.340,
2004-11,6.497,
2004-12,6.209,
2005-01,9.268,
2005-02,6.730,
2005-03,6.496,
2005-04,8.234,
2005-05,7.216,
2005-06,7.725,
2005-07,8.171,
2005-08,7.704,
2005-09,7.806,
2005-10,8.278,
2005-11,9.227,
2005-12,14.387,
2006-01,14.852,
2006-02,15.536,
2006-03,14.740,
2006-04,19.358,
2006-05,16.727,
2006-06,16.171,
2006-07,17.031,
2006-08,15.994,
2006-09,15.431,
2006-10,18.569,
2006-11,16.584,
2006-12,15.193,
2007-01,23.465,
2007-02,23.695,
2007-03,27.283,
2007-04,24.019,
2007-05,22.339,
2007-06,24.948,
2007-07,25.575,
2007-08,21.909,
2007-09,24.517,
2007-10,21.877,
2007-11,24.866,
2007-12,20.558,
2008-01,23.777,
2008-02,24.003,
2008-03,22.382,
2008-04,24.701,
2008-05,26.906,
2008-06,25.945,
2008-07,23.677,
2008-08,23.868,
2008-09,26.527,
2008-10,26.013,
2008-11,25.888,
2008-12,25.439,
2009-01,22.135,
2009-02,21.630,
2009-03,21.242,
2009-04,21.773,
2009-05,20.917,
2009-06,18.694,
2009-07,15.404,
2009-08,14.846,
2009-09,13.934,
2009-10,14.131,
2009-11,13.986,
2009-12,13.575,
2010-01,14.050,
2010-02,13.227,
2010-03,12.721,
2010-04,13.658,
2010-05,15.113,
2010-06,16.134,
2010-07,16.106,
2010-08,16.063,
2010-09,14.134,
2010-10,13.499,
2010-11,15.651,
2010-12,15.062,
2011-01,14.642,
2011-02,14.524,
2011-03,15.227,
2011-04,16.773,
2011-05,17.204,
2011-06,20.286,
2011-07,20.021,
2011-08,17.736,
2011-09,22.672,
2011-10,18.233,
2011-11,19.139,
2011-12,18.656,
2012-01,13.445,
2012-02,14.750,
2012-03,17.560,
2012-04,20.033,
2012-05,17.789,
2012-06,18.236,
2012-07,19.271,
2012-08,19.187,
2012-09,19.542,
2012-10,18.689,
2012-11,19.547,
2012-12,19.661,
2013-01,19.625,
2013-02,20.693,
2013-03,21.900,
2013-04,21.305,
2013-05,21.753,
2013-06,19.460,
2013-07,20.107,
2013-08,20.369,
2013-09,19.969,
2013-10,17.145,
2013-11,17.394,
2013-12,17.347,
2014-01,19.799,
2014-02,19.170,
2014-03,18.584,
2014-04,20.958,
2014-05,20.127,
2014-06,22.112,
2014-07,20.732,
2014-08,20.752,
2014-09,21.239,
2014-10,21.463,
2014-11,23.121,
2014-12,22.536,Provisional value
