"",BBK01.SUD004,BBK01.SUD004_FLAGS
"",Effective interest rates of German banks / Outstanding amounts / Non-financial corporations' deposits with an agreed maturity of over 2 years,
unit,% p.a. (hypothetically euro-based),
unit multiplier,one,
last update,2015-02-03 10:26:35,
2003-01,5.00,
2003-02,5.05,
2003-03,5.00,
2003-04,5.09,
2003-05,5.08,
2003-06,5.09,
2003-07,5.06,
2003-08,5.03,
2003-09,5.04,
2003-10,5.02,
2003-11,4.99,
2003-12,4.98,
2004-01,4.97,
2004-02,4.96,
2004-03,4.96,
2004-04,4.93,
2004-05,4.93,
2004-06,4.88,
2004-07,4.86,
2004-08,4.82,
2004-09,4.81,
2004-10,4.74,
2004-11,4.71,
2004-12,4.62,
2005-01,4.61,
2005-02,4.56,
2005-03,4.57,
2005-04,4.42,
2005-05,4.42,
2005-06,4.33,
2005-07,4.23,
2005-08,4.19,
2005-09,4.19,
2005-10,4.10,
2005-11,4.07,
2005-12,4.05,
2006-01,4.04,
2006-02,4.02,
2006-03,3.99,
2006-04,3.94,
2006-05,3.94,
2006-06,3.92,
2006-07,3.91,
2006-08,3.91,
2006-09,3.92,
2006-10,4.22,
2006-11,4.23,
2006-12,4.25,
2007-01,4.26,
2007-02,4.24,
2007-03,4.23,
2007-04,4.25,
2007-05,4.28,
2007-06,4.27,
2007-07,4.29,
2007-08,4.29,
2007-09,4.30,
2007-10,4.29,
2007-11,4.30,
2007-12,4.31,
2008-01,4.30,
2008-02,4.33,
2008-03,4.32,
2008-04,4.34,
2008-05,4.34,
2008-06,4.38,
2008-07,4.41,
2008-08,4.44,
2008-09,4.44,
2008-10,4.46,
2008-11,4.51,
2008-12,4.45,
2009-01,4.43,
2009-02,4.43,
2009-03,4.42,
2009-04,4.39,
2009-05,4.36,
2009-06,4.25,
2009-07,4.17,
2009-08,4.03,
2009-09,3.99,
2009-10,3.95,
2009-11,3.92,
2009-12,3.99,
2010-01,3.93,
2010-02,4.16,
2010-03,4.04,
2010-04,4.05,
2010-05,4.06,
2010-06,3.92,
2010-07,3.90,
2010-08,3.90,
2010-09,3.90,
2010-10,3.86,
2010-11,3.85,
2010-12,3.83,
2011-01,3.80,
2011-02,3.80,
2011-03,3.79,
2011-04,3.76,
2011-05,3.75,
2011-06,3.74,
2011-07,3.72,
2011-08,3.71,
2011-09,3.68,
2011-10,3.67,
2011-11,3.64,
2011-12,3.60,
2012-01,3.59,
2012-02,3.58,
2012-03,3.56,
2012-04,3.53,
2012-05,3.51,
2012-06,3.48,
2012-07,3.46,
2012-08,3.43,
2012-09,3.41,
2012-10,3.38,
2012-11,3.36,
2012-12,3.33,
2013-01,3.31,
2013-02,3.30,
2013-03,3.30,
2013-04,3.25,
2013-05,3.23,
2013-06,3.23,
2013-07,3.16,
2013-08,3.14,
2013-09,3.11,
2013-10,3.11,
2013-11,3.10,
2013-12,3.07,
2014-01,3.04,
2014-02,3.02,
2014-03,3.01,
2014-04,2.98,
2014-05,2.95,
2014-06,2.92,
2014-07,2.87,
2014-08,2.83,
2014-09,2.81,
2014-10,2.78,
2014-11,2.73,
2014-12,2.74,Provisional value
"","General: Volume-weighted average interest rates on outstanding amounts as end-of-period. The effective interest rates are calculated either as annualised agreed interest rates or as narrowly defined effective rates. Both calculation methods cover all interest payments on deposits and loans but not any other related charges which may occur for enquiries, administration, preparation of the documents, guarantees and credit insurance. p = Provisional",
