"",BBK01.WZ3426,BBK01.WZ3426_FLAGS
"","Yields, derived from the term structure of interest rates, on listed Federal securities with annual coupon payments / residual maturity of 27.0 years / end of month",
unit,PROZENT (hypothetically euro-based),
unit multiplier,one,
last update,2015-02-02 10:10:41,
2000-01,6.06,
2000-02,5.89,
2000-03,5.65,
2000-04,5.66,
2000-05,5.48,
2000-06,5.51,
2000-07,5.45,
2000-08,5.49,
2000-09,5.63,
2000-10,5.62,
2000-11,5.49,
2000-12,5.43,
2001-01,5.41,
2001-02,5.38,
2001-03,5.39,
2001-04,5.59,
2001-05,5.76,
2001-06,5.67,
2001-07,5.51,
2001-08,5.48,
2001-09,5.57,
2001-10,5.20,
2001-11,5.18,
2001-12,5.40,
2002-01,5.32,
2002-02,5.38,
2002-03,5.62,
2002-04,5.57,
2002-05,5.53,
2002-06,5.34,
2002-07,5.30,
2002-08,5.08,
2002-09,4.98,
2002-10,5.21,
2002-11,5.14,
2002-12,4.92,
2003-01,4.75,
2003-02,4.80,
2003-03,4.90,
2003-04,4.94,
2003-05,4.58,
2003-06,4.77,
2003-07,4.93,
2003-08,4.90,
2003-09,4.87,
2003-10,5.05,
2003-11,5.07,
2003-12,4.95,
2004-01,4.99,
2004-02,4.85,
2004-03,4.79,
2004-04,4.98,
2004-05,5.01,
2004-06,4.98,
2004-07,4.91,
2004-08,4.78,
2004-09,4.68,
2004-10,4.58,
2004-11,4.44,
2004-12,4.36,
2005-01,4.09,
2005-02,4.20,
2005-03,4.19,
2005-04,4.02,
2005-05,3.88,
2005-06,3.73,
2005-07,3.74,
2005-08,3.65,
2005-09,3.70,
2005-10,3.86,
2005-11,3.86,
2005-12,3.67,
2006-01,3.80,
2006-02,3.79,
2006-03,4.02,
2006-04,4.26,
2006-05,4.27,
2006-06,4.37,
2006-07,4.24,
2006-08,4.08,
2006-09,3.89,
2006-10,3.93,
2006-11,3.90,
2006-12,4.09,
2007-01,4.24,
2007-02,4.12,
2007-03,4.27,
2007-04,4.41,
2007-05,4.56,
2007-06,4.73,
2007-07,4.54,
2007-08,4.59,
2007-09,4.66,
2007-10,4.54,
2007-11,4.58,
2007-12,4.70,
2008-01,4.56,
2008-02,4.57,
2008-03,4.65,
2008-04,4.73,
2008-05,4.90,
2008-06,4.96,
2008-07,4.79,
2008-08,4.58,
2008-09,4.67,
2008-10,4.40,
2008-11,3.84,
2008-12,3.72,
2009-01,4.01,
2009-02,3.96,
2009-03,4.05,
2009-04,4.08,
2009-05,4.46,
2009-06,4.32,
2009-07,4.17,
2009-08,4.08,
2009-09,4.04,
2009-10,4.13,
2009-11,4.02,
2009-12,4.16,
2010-01,4.00,
2010-02,3.92,
2010-03,3.87,
2010-04,3.74,
2010-05,3.40,
2010-06,3.33,
2010-07,3.42,
2010-08,2.69,
2010-09,2.93,
2010-10,3.09,
2010-11,3.21,
2010-12,3.50,
2011-01,3.65,
2011-02,3.64,
2011-03,3.86,
2011-04,3.81,
2011-05,3.63,
2011-06,3.78,
2011-07,3.43,
2011-08,3.14,
2011-09,2.76,
2011-10,2.97,
2011-11,3.06,
2011-12,2.47,
2012-01,2.61,
2012-02,2.54,
2012-03,2.57,
2012-04,2.49,
2012-05,1.93,
2012-06,2.41,
2012-07,2.25,
2012-08,2.18,
2012-09,2.29,
2012-10,2.37,
2012-11,2.30,
2012-12,2.16,
2013-01,2.39,
2013-02,2.34,
2013-03,2.23,
2013-04,2.13,
2013-05,2.37,
2013-06,2.50,
2013-07,2.52,
2013-08,2.67,
2013-09,2.62,
2013-10,2.63,
2013-11,2.66,
2013-12,2.80,
2014-01,2.52,
2014-02,2.51,
2014-03,2.49,
2014-04,2.44,
2014-05,2.31,
2014-06,2.23,
2014-07,2.10,
2014-08,1.81,
2014-09,1.93,
2014-10,1.78,
2014-11,1.63,
2014-12,1.45,
2015-01,1.01,
