"",BBK01.OUN111,BBK01.OUN111_FLAGS
1995-02,0.061,
1995-03,0.061,
1995-04,0.061,
1995-05,0.061,
1995-06,0.061,
1995-07,0.065,
1995-08,0.067,
1995-09,0.067,
1995-10,0.067,
1995-11,0.067,
1995-12,0.067,
1996-01,0.067,
1996-02,0.067,
1996-03,0.069,
1996-04,0.069,
1996-05,0.070,
1996-06,0.070,
1996-07,0.070,
1996-08,0.070,
1996-09,0.070,
1996-10,0.070,
1996-11,0.070,
1996-12,0.070,
1997-01,0.075,
1997-02,0.075,
1997-03,0.075,
1997-04,0.056,
1997-05,0.056,
1997-06,0.056,
1997-07,0.056,
1997-08,0.056,
1997-09,0.056,
1997-10,0.056,
1997-11,0.056,
1997-12,0.056,
1998-01,0.056,
1998-02,0.056,
1998-03,0.056,
1998-04,0.056,
1998-05,0.056,
1998-06,0.056,
1998-07,0.056,
1998-08,0.056,
1998-09,0.051,
1998-10,0.051,
1998-11,0.051,
1998-12,0.086,
1999-01,0.051,
1999-02,0.051,
1999-03,0.053,
1999-04,0.053,
1999-05,0.053,
1999-06,0.053,
1999-07,0.054,
1999-08,0.054,
1999-09,0.054,
1999-10,0.057,
1999-11,0.053,
1999-12,0.061,
2000-01,0.061,
2000-02,0.061,
2000-03,0.061,
2000-04,0.061,
2000-05,0.072,
2000-06,0.072,
2000-07,0.072,
2000-08,0.072,
2000-09,0.072,
2000-10,0.072,
2000-11,0.072,
2000-12,0.072,
2001-01,0.072,
2001-02,0.072,
2001-03,0.086,
2001-04,0.096,
2001-05,0.097,
2001-06,0.098,
2001-07,0.098,
2001-08,0.098,
2001-09,0.098,
2001-10,0.099,
2001-11,0.099,
2001-12,0.099,
2002-01,0.100,
2002-02,0.100,
2002-03,0.101,
2002-04,0.101,
2002-05,0.103,
2002-06,0.102,
2002-07,0.102,
2002-08,0.102,
2002-09,0.102,
2002-10,0.102,
2002-11,0.100,
2002-12,0.102,
2003-01,0.101,
2003-02,0.125,
2003-03,0.126,
2003-04,0.127,
2003-05,0.126,
2003-06,0.127,
2003-07,0.127,
2003-08,0.130,
2003-09,0.128,
2003-10,0.128,
2003-11,0.129,
2003-12,0.132,
2004-01,0.133,
2004-02,0.133,
2004-03,0.134,
2004-04,0.136,
2004-05,0.135,
2004-06,0.135,
2004-07,0.137,
2004-08,0.137,
2004-09,0.137,
2004-10,0.134,
2004-11,0.133,
2004-12,0.136,
2005-01,0.137,
2005-02,0.137,
2005-03,0.138,
2005-04,0.138,
2005-05,0.139,
2005-06,0.138,
2005-07,0.136,
2005-08,0.131,
2005-09,0.138,
2005-10,0.138,
2005-11,0.139,
2005-12,0.135,
2006-01,0.137,
2006-02,0.137,
2006-03,0.136,
2006-04,0.134,
2006-05,0.135,
2006-06,0.138,
2006-07,0.128,
2006-08,0.130,
2006-09,0.142,
2006-10,0.142,
2006-11,0.143,
2006-12,0.144,
2007-01,0.145,
2007-02,0.193,
2007-03,0.191,
2007-04,0.191,
2007-05,0.197,
2007-06,0.154,
2007-07,0.163,
2007-08,0.168,
2007-09,0.167,
2007-10,0.198,
2007-11,0.207,
2007-12,0.210,
2008-01,0.212,
2008-02,0.212,
2008-03,0.205,
2008-04,0.213,
2008-05,0.217,
2008-06,0.203,
2008-07,0.229,
2008-08,0.232,
2008-09,0.236,
2008-10,0.265,
2008-11,0.267,
2008-12,0.262,
2009-01,0.264,
2009-02,0.266,
2009-03,0.304,
2009-04,0.264,
2009-05,0.218,
2009-06,0.280,
2009-07,0.301,
2009-08,0.237,
2009-09,0.236,
2009-10,0.242,
2009-11,0.239,
2009-12,0.244,
2010-01,0.265,
2010-02,0.270,
2010-03,0.271,
2010-04,0.282,
2010-05,0.293,
2010-06,0.297,
2010-07,0.294,
2010-08,0.302,
2010-09,0.300,
2010-10,0.299,
2010-11,0.305,
2010-12,0.315,
2011-01,0.308,
2011-02,0.307,
2011-03,0.308,
2011-04,0.306,
2011-05,0.312,
2011-06,0.326,
2011-07,0.344,
2011-08,0.344,
2011-09,0.352,
2011-10,0.344,
2011-11,0.353,
2011-12,0.372,
2012-01,0.362,
2012-02,0.366,
2012-03,0.387,
2012-04,0.393,
2012-05,0.427,
2012-06,0.443,
2012-07,0.460,
2012-08,0.455,
2012-09,0.456,
2012-10,0.458,
2012-11,0.456,
2012-12,0.488,
2013-01,0.490,
2013-02,0.497,
2013-03,0.508,
2013-04,0.501,
2013-05,0.503,
2013-06,0.501,
2013-07,0.518,
2013-08,0.519,
2013-09,0.518,
2013-10,0.527,
2013-11,0.530,
2013-12,0.569,
2014-01,0.575,
2014-02,0.569,
2014-03,0.570,
2014-04,0.571,
2014-05,0.614,
2014-06,0.613,
2014-07,0.640,
2014-08,0.647,
2014-09,0.670,
2014-10,0.678,
2014-11,0.681,
2014-12,0.691,Provisional value
