"",BBK01.SUD627,BBK01.SUD627_FLAGS
"","New business (volumes) of German banks / Loans to non-financial corporations over EUR 1 million with collateral and/or guarantees, with floating rate or an initial rate fixation up to 1 year",
unit,EURO (hypothetically euro-based),
unit multiplier,million,
last update,2015-02-03 10:27:52,
2010-06,7467,
2010-07,9176,
2010-08,6046,
2010-09,8203,
2010-10,8896,
2010-11,6985,
2010-12,9561,
2011-01,9039,
2011-02,6812,
2011-03,9342,
2011-04,9355,
2011-05,7064,
2011-06,8797,
2011-07,10905,
2011-08,6690,
2011-09,9236,
2011-10,10313,
2011-11,6850,
2011-12,9859,
2012-01,9986,
2012-02,6229,
2012-03,8860,
2012-04,9134,
2012-05,6868,
2012-06,7835,
2012-07,9627,
2012-08,6985,
2012-09,8526,
2012-10,9007,
2012-11,6715,
2012-12,8861,
2013-01,9850,
2013-02,5702,
2013-03,7793,
2013-04,7219,
2013-05,5488,
2013-06,6829,
2013-07,7145,
2013-08,4994,
2013-09,5972,
2013-10,8531,
2013-11,4596,
2013-12,6744,
2014-01,8627,
2014-02,4281,
2014-03,5618,
2014-04,9522,
2014-05,5063,
2014-06,4950,
2014-07,8769,
2014-08,4212,
2014-09,6190,
2014-10,9300,
2014-11,4649,
2014-12,8019,Provisional value
"","General: Estimated. The volume of new business is extrapolated to form the underlying total using the Horvitz-Thompson estimator. The amount refers to the single loan transaction considered as new business. Excluding overdrafts. For the purpose of MFI interest rate statistics, a loan is considered to be secured if collateral (inter alia financial collateral, real estate collateral, debt securities) in at least the same value as the loan amount has been posted, pledged or assigned. p = Provisional",
