"",BBK01.OUE194,BBK01.OUE194_FLAGS
1992-06,-,Nothing exists
1992-07,-,Nothing exists
1992-08,-,Nothing exists
1992-09,-,Nothing exists
1992-10,-,Nothing exists
1992-11,-,Nothing exists
1992-12,0.006,
1993-01,0.005,
1993-02,0.005,
1993-03,0.005,
1993-04,-,Nothing exists
1993-05,-,Nothing exists
1993-06,-,Nothing exists
1993-07,-,Nothing exists
1993-08,-,Nothing exists
1993-09,-,Nothing exists
1993-10,-,Nothing exists
1993-11,-,Nothing exists
1993-12,-,Nothing exists
1994-01,-,Nothing exists
1994-02,-,Nothing exists
1994-03,-,Nothing exists
1994-04,-,Nothing exists
1994-05,-,Nothing exists
1994-06,-,Nothing exists
1994-07,-,Nothing exists
1994-08,-,Nothing exists
1994-09,-,Nothing exists
1994-10,-,Nothing exists
1994-11,-,Nothing exists
1994-12,-,Nothing exists
1995-01,-,Nothing exists
1995-02,-,Nothing exists
1995-03,-,Nothing exists
1995-04,-,Nothing exists
1995-05,-,Nothing exists
1995-06,-,Nothing exists
1995-07,-,Nothing exists
1995-08,-,Nothing exists
1995-09,-,Nothing exists
1995-10,-,Nothing exists
1995-11,-,Nothing exists
1995-12,-,Nothing exists
1996-01,-,Nothing exists
1996-02,-,Nothing exists
1996-03,-,Nothing exists
1996-04,-,Nothing exists
1996-05,-,Nothing exists
1996-06,-,Nothing exists
1996-07,-,Nothing exists
1996-08,-,Nothing exists
1996-09,-,Nothing exists
1996-10,-,Nothing exists
1996-11,-,Nothing exists
1996-12,-,Nothing exists
1997-01,-,Nothing exists
1997-02,-,Nothing exists
1997-03,-,Nothing exists
1997-04,-,Nothing exists
1997-05,-,Nothing exists
1997-06,-,Nothing exists
1997-07,-,Nothing exists
1997-08,-,Nothing exists
1997-09,-,Nothing exists
1997-10,-,Nothing exists
1997-11,-,Nothing exists
1997-12,-,Nothing exists
1998-01,-,Nothing exists
1998-02,-,Nothing exists
1998-03,-,Nothing exists
1998-04,-,Nothing exists
1998-05,-,Nothing exists
1998-06,-,Nothing exists
1998-07,-,Nothing exists
1998-08,-,Nothing exists
1998-09,-,Nothing exists
1998-10,-,Nothing exists
1998-11,-,Nothing exists
1998-12,-,Nothing exists
1999-01,0.080,
1999-02,0.076,
1999-03,0.076,
1999-04,0.073,
1999-05,0.069,
1999-06,0.066,
1999-07,0.068,
1999-08,0.072,
1999-09,0.083,
1999-10,0.092,
1999-11,0.116,
1999-12,0.121,
2000-01,0.142,
2000-02,0.150,
2000-03,0.149,
2000-04,0.157,
2000-05,0.170,
2000-06,0.167,
2000-07,0.211,
2000-08,0.222,
2000-09,0.181,
2000-10,0.173,
2000-11,0.177,
2000-12,0.169,
2001-01,0.174,
2001-02,0.179,
2001-03,0.181,
2001-04,0.192,
2001-05,0.211,
2001-06,0.235,
2001-07,0.250,
2001-08,0.257,
2001-09,0.273,
2001-10,0.307,
2001-11,0.311,
2001-12,0.316,
2002-01,0.319,
2002-02,0.326,
2002-03,0.324,
2002-04,0.322,
2002-05,0.326,
2002-06,0.304,
2002-07,0.284,
2002-08,0.280,
2002-09,0.262,
2002-10,0.267,
2002-11,0.259,
2002-12,0.280,
2003-01,0.271,
2003-02,0.259,
2003-03,0.348,
2003-04,0.405,
2003-05,0.448,
2003-06,0.489,
2003-07,0.510,
2003-08,0.519,
2003-09,0.516,
2003-10,0.502,
2003-11,0.487,
2003-12,0.522,
2004-01,0.538,
2004-02,0.527,
2004-03,0.413,
2004-04,0.378,
2004-05,0.352,
2004-06,0.334,
2004-07,0.346,
2004-08,0.347,
2004-09,0.350,
2004-10,0.354,
2004-11,0.368,
2004-12,0.335,
2005-01,0.332,
2005-02,0.330,
2005-03,0.334,
2005-04,0.342,
2005-05,0.419,
2005-06,0.432,
2005-07,0.437,
2005-08,0.435,
2005-09,0.437,
2005-10,0.416,
2005-11,0.403,
2005-12,0.400,
2006-01,0.405,
2006-02,0.412,
2006-03,0.410,
2006-04,0.406,
2006-05,0.408,
2006-06,0.409,
2006-07,0.394,
2006-08,0.397,
2006-09,0.423,
2006-10,0.420,
2006-11,0.420,
2006-12,0.431,
2007-01,0.428,
2007-02,0.413,
2007-03,0.457,
2007-04,0.438,
2007-05,0.458,
2007-06,0.480,
2007-07,0.482,
2007-08,0.505,
2007-09,0.541,
2007-10,0.571,
2007-11,0.586,
2007-12,0.620,
2008-01,0.692,
2008-02,0.770,
2008-03,0.740,
2008-04,0.826,
2008-05,0.826,
2008-06,0.822,
2008-07,0.809,
2008-08,0.708,
2008-09,0.813,
2008-10,0.823,
2008-11,0.843,
2008-12,0.889,
2009-01,0.912,
2009-02,0.941,
2009-03,1.081,
2009-04,1.094,
2009-05,1.156,
2009-06,1.162,
2009-07,1.185,
2009-08,1.210,
2009-09,1.188,
2009-10,1.185,
2009-11,1.165,
2009-12,1.134,
2010-01,1.120,
2010-02,1.104,
2010-03,1.059,
2010-04,1.069,
2010-05,1.057,
2010-06,1.064,
2010-07,1.074,
2010-08,1.060,
2010-09,1.126,
2010-10,1.134,
2010-11,1.152,
2010-12,1.125,
2011-01,1.146,
2011-02,1.250,
2011-03,1.288,
2011-04,1.372,
2011-05,1.426,
2011-06,1.444,
2011-07,1.479,
2011-08,1.541,
2011-09,1.558,
2011-10,1.606,
2011-11,1.682,
2011-12,1.846,
2012-01,1.987,
2012-02,2.122,
2012-03,2.177,
2012-04,2.230,
2012-05,2.316,
2012-06,2.292,
2012-07,2.416,
2012-08,2.384,
2012-09,2.386,
2012-10,2.380,
2012-11,2.402,
2012-12,2.393,
2013-01,2.322,
2013-02,2.199,
2013-03,2.228,
2013-04,2.243,
2013-05,2.288,
2013-06,2.491,
2013-07,2.514,
2013-08,2.509,
2013-09,2.423,
2013-10,2.456,
2013-11,2.658,
2013-12,2.802,
2014-01,2.861,
2014-02,2.934,
2014-03,2.920,
2014-04,2.940,
2014-05,3.051,
2014-06,3.231,
2014-07,3.261,
2014-08,3.334,
2014-09,3.364,
2014-10,3.393,
2014-11,3.391,
2014-12,3.921,Provisional value
