"",BBK01.SUD274,BBK01.SUD274_FLAGS
"","New business (volumes) of German banks / Loans to non-financial corporations over EUR 1 million with collateral and/or guarantees, with floating rate or initial rate fixation up to 3 months",
unit,EURO (hypothetically euro-based),
unit multiplier,million,
last update,2015-02-03 10:27:51,
2010-06,6260,
2010-07,8191,
2010-08,5505,
2010-09,7110,
2010-10,7247,
2010-11,6153,
2010-12,7502,
2011-01,7773,
2011-02,5723,
2011-03,8493,
2011-04,8309,
2011-05,5828,
2011-06,7190,
2011-07,8708,
2011-08,5965,
2011-09,7961,
2011-10,9327,
2011-11,6158,
2011-12,8276,
2012-01,8636,
2012-02,5697,
2012-03,7656,
2012-04,7625,
2012-05,6040,
2012-06,6380,
2012-07,7915,
2012-08,6328,
2012-09,6871,
2012-10,7777,
2012-11,6137,
2012-12,7749,
2013-01,8472,
2013-02,5184,
2013-03,7059,
2013-04,6528,
2013-05,4885,
2013-06,5397,
2013-07,5848,
2013-08,4561,
2013-09,5233,
2013-10,7215,
2013-11,4159,
2013-12,5437,
2014-01,7253,
2014-02,3610,
2014-03,4649,
2014-04,7860,
2014-05,4261,
2014-06,4172,
2014-07,7677,
2014-08,3768,
2014-09,5472,
2014-10,8156,
2014-11,4116,
2014-12,6907,Provisional value
"","General: Estimated. The volume of new business is extrapolated to form the underlying total using the Horvitz-Thompson estimator. The amount refers to the single loan transaction considered as new business. Excluding overdrafts. For the purpose of MFI interest rate statistics, a loan is considered to be secured if collateral (inter alia financial collateral, real estate collateral, debt securities) in at least the same value as the loan amount has been posted, pledged or assigned. p = Provisional",
