"",BBK01.OUM345,BBK01.OUM345_FLAGS
"",Loans to domestic general governments / Total / Mortgage banks,
unit,Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-05 08:54:17,
1999-01,243.239,
1999-02,243.920,
1999-03,241.133,
1999-04,242.537,
1999-05,243.895,
1999-06,244.230,
1999-07,243.247,
1999-08,243.557,
1999-09,244.026,
1999-10,245.275,
1999-11,246.540,
1999-12,245.415,
2000-01,245.956,
2000-02,245.823,
2000-03,246.175,
2000-04,248.686,
2000-05,249.476,
2000-06,250.218,
2000-07,250.489,
2000-08,250.828,
2000-09,249.774,
2000-10,248.426,
2000-11,250.261,
2000-12,251.364,
2001-01,252.144,
2001-02,250.786,
2001-03,250.766,
2001-04,250.982,
2001-05,250.511,
2001-06,251.095,
2001-07,250.336,
2001-08,250.499,
2001-09,249.371,
2001-10,248.070,
2001-11,247.945,
2001-12,244.632,
2002-01,244.248,
2002-02,242.003,
2002-03,239.665,
2002-04,238.017,
2002-05,236.482,
2002-06,234.525,
2002-07,234.039,
2002-08,231.700,
2002-09,229.967,
2002-10,228.811,
2002-11,224.190,
2002-12,220.262,
2003-01,218.358,
2003-02,216.501,
2003-03,213.457,
2003-04,211.879,
2003-05,210.886,
2003-06,209.359,
2003-07,208.832,
2003-08,206.833,
2003-09,205.245,
2003-10,204.834,
2003-11,204.707,
2003-12,201.584,
2004-01,201.263,
2004-02,198.793,
2004-03,199.016,
2004-04,196.416,
2004-05,194.776,
2004-06,191.497,
2004-07,190.084,
2004-08,189.675,
2004-09,189.950,
2004-10,189.083,
2004-11,188.237,
2004-12,187.518,
2005-01,186.201,
2005-02,185.167,
2005-03,184.717,
2005-04,181.839,
2005-05,179.031,
2005-06,179.917,
2005-07,179.160,
2005-08,178.464,
2005-09,174.424,
2005-10,171.911,
2005-11,169.426,
2005-12,162.727,
2006-01,160.936,
2006-02,158.363,
2006-03,155.317,
2006-04,155.468,
2006-05,152.341,
2006-06,151.879,
2006-07,150.412,
2006-08,150.616,
2006-09,151.542,
2006-10,151.681,
2006-11,149.984,
2006-12,147.559,
2007-01,146.282,
2007-02,143.177,
2007-03,137.198,
2007-04,135.332,
2007-05,134.352,
2007-06,133.840,
2007-07,133.580,
2007-08,132.548,
2007-09,129.759,
2007-10,125.636,
2007-11,123.537,
2007-12,124.247,
2008-01,118.555,
2008-02,117.074,
2008-03,114.874,
2008-04,113.605,
2008-05,113.048,
2008-06,111.836,
2008-07,110.484,
2008-08,110.014,
2008-09,108.166,
2008-10,106.283,
2008-11,105.329,
2008-12,104.285,
2009-01,101.211,
2009-02,99.578,
2009-03,97.805,
2009-04,96.925,
2009-05,95.846,
2009-06,95.612,
2009-07,95.139,
2009-08,94.575,
2009-09,93.382,
2009-10,92.477,
2009-11,92.048,
2009-12,91.254,
2010-01,90.106,
2010-02,88.450,
2010-03,86.707,
2010-04,85.621,
2010-05,85.838,
2010-06,84.615,
2010-07,84.149,
2010-08,83.579,
2010-09,82.993,
2010-10,83.783,
2010-11,150.825,
2010-12,141.023,
2011-01,130.745,
2011-02,123.474,
2011-03,112.293,
2011-04,102.826,
2011-05,96.757,
2011-06,93.132,
2011-07,89.199,
2011-08,81.970,
2011-09,79.701,
2011-10,71.274,
2011-11,70.481,
2011-12,69.651,
2012-01,68.412,
2012-02,68.120,
2012-03,67.549,
2012-04,67.698,
2012-05,65.371,
2012-06,64.860,
2012-07,64.832,
2012-08,64.853,
2012-09,64.574,
2012-10,64.161,
2012-11,63.872,
2012-12,63.758,
2013-01,62.925,
2013-02,61.762,
2013-03,61.174,
2013-04,60.709,
2013-05,59.937,
2013-06,59.737,
2013-07,59.463,
2013-08,58.873,
2013-09,58.406,
2013-10,58.228,
2013-11,57.503,
2013-12,56.572,
2014-01,56.242,
2014-02,55.160,
2014-03,53.981,
2014-04,53.549,
2014-05,53.054,
2014-06,51.763,
2014-07,51.691,
2014-08,51.156,
2014-09,49.201,
2014-10,48.768,
2014-11,48.413,
2014-12,47.674,Provisional value
