"",BBK01.OUG002,BBK01.OUG002_FLAGS
1961-07,-,Nothing exists
1961-08,-,Nothing exists
1961-09,-,Nothing exists
1961-10,-,Nothing exists
1961-11,-,Nothing exists
1961-12,1.146,
1962-01,-,Nothing exists
1962-02,-,Nothing exists
1962-03,-,Nothing exists
1962-04,-,Nothing exists
1962-05,-,Nothing exists
1962-06,1.331,
1962-07,-,Nothing exists
1962-08,-,Nothing exists
1962-09,-,Nothing exists
1962-10,-,Nothing exists
1962-11,-,Nothing exists
1962-12,1.265,
1963-01,-,Nothing exists
1963-02,-,Nothing exists
1963-03,-,Nothing exists
1963-04,-,Nothing exists
1963-05,-,Nothing exists
1963-06,1.363,
1963-07,-,Nothing exists
1963-08,-,Nothing exists
1963-09,-,Nothing exists
1963-10,-,Nothing exists
1963-11,-,Nothing exists
1963-12,1.514,
1964-01,-,Nothing exists
1964-02,-,Nothing exists
1964-03,-,Nothing exists
1964-04,-,Nothing exists
1964-05,-,Nothing exists
1964-06,1.696,
1964-07,-,Nothing exists
1964-08,-,Nothing exists
1964-09,-,Nothing exists
1964-10,-,Nothing exists
1964-11,-,Nothing exists
1964-12,1.705,
1965-01,1.806,
1965-02,1.863,
1965-03,1.883,
1965-04,1.899,
1965-05,1.893,
1965-06,1.864,
1965-07,1.865,
1965-08,1.866,
1965-09,1.828,
1965-10,1.812,
1965-11,1.816,
1965-12,1.729,
1966-01,1.759,
1966-02,1.763,
1966-03,1.740,
1966-04,1.732,
1966-05,1.742,
1966-06,1.731,
1966-07,1.713,
1966-08,1.704,
1966-09,1.728,
1966-10,1.755,
1966-11,1.755,
1966-12,1.805,
1967-01,1.814,
1967-02,1.810,
1967-03,1.887,
1967-04,1.930,
1967-05,1.977,
1967-06,2.027,
1967-07,2.096,
1967-08,2.166,
1967-09,2.232,
1967-10,2.329,
1967-11,2.397,
1967-12,2.417,
1968-01,2.355,
1968-02,2.360,
1968-03,2.410,
1968-04,2.374,
1968-05,2.415,
1968-06,2.543,
1968-07,2.656,
1968-08,2.758,
1968-09,2.857,
1968-10,2.985,
1968-11,3.060,
1968-12,3.190,
1969-01,3.213,
1969-02,3.241,
1969-03,3.257,
1969-04,3.307,
1969-05,3.329,
1969-06,3.320,
1969-07,3.385,
1969-08,3.419,
1969-09,3.468,
1969-10,3.558,
1969-11,3.628,
1969-12,3.668,
1970-01,3.620,
1970-02,3.624,
1970-03,3.626,
1970-04,3.662,
1970-05,3.708,
1970-06,3.692,
1970-07,3.714,
1970-08,3.688,
1970-09,3.633,
1970-10,3.591,
1970-11,3.656,
1970-12,3.702,
1971-01,3.703,
1971-02,3.625,
1971-03,3.727,
1971-04,3.860,
1971-05,3.961,
1971-06,3.987,
1971-07,3.924,
1971-08,3.804,
1971-09,3.822,
1971-10,3.800,
1971-11,3.779,
1971-12,3.875,
1972-01,3.884,
1972-02,3.979,
1972-03,3.938,
1972-04,3.962,
1972-05,3.945,
1972-06,3.879,
1972-07,4.026,
1972-08,4.198,
1972-09,4.380,
1972-10,4.423,
1972-11,4.451,
1972-12,4.563,
1973-01,4.612,
1973-02,4.857,
1973-03,4.865,
1973-04,4.691,
1973-05,4.612,
1973-06,4.755,
1973-07,4.879,
1973-08,5.042,
1973-09,5.138,
1973-10,5.123,
1973-11,5.184,
1973-12,5.328,
1974-01,5.290,
1974-02,5.234,
1974-03,5.205,
1974-04,5.284,
1974-05,5.425,
1974-06,5.400,
1974-07,5.490,
1974-08,5.693,
1974-09,5.772,
1974-10,5.801,
1974-11,5.970,
1974-12,6.293,
1975-01,6.100,
1975-02,6.139,
1975-03,6.147,
1975-04,6.106,
1975-05,6.176,
1975-06,6.233,
1975-07,6.246,
1975-08,6.333,
1975-09,6.211,
1975-10,6.330,
1975-11,6.508,
1975-12,6.859,
1976-01,6.963,
1976-02,6.999,
1976-03,6.941,
1976-04,6.852,
1976-05,6.773,
1976-06,6.694,
1976-07,6.546,
1976-08,6.663,
1976-09,6.979,
1976-10,7.129,
1976-11,7.163,
1976-12,7.293,
1977-01,7.170,
1977-02,7.104,
1977-03,7.345,
1977-04,7.611,
1977-05,7.636,
1977-06,7.862,
1977-07,8.091,
1977-08,8.158,
1977-09,8.083,
1977-10,8.328,
1977-11,8.647,
1977-12,8.970,
1978-01,8.937,
1978-02,9.406,
1978-03,9.406,
1978-04,9.417,
1978-05,9.378,
1978-06,9.707,
1978-07,9.861,
1978-08,10.217,
1978-09,10.609,
1978-10,10.517,
1978-11,10.693,
1978-12,10.638,
1979-01,10.705,
1979-02,10.828,
1979-03,11.049,
1979-04,11.052,
1979-05,10.837,
1979-06,10.893,
1979-07,10.986,
1979-08,10.896,
1979-09,10.681,
1979-10,10.840,
1979-11,11.053,
1979-12,10.668,
1980-01,10.524,
1980-02,10.456,
1980-03,10.534,
1980-04,10.625,
1980-05,10.392,
1980-06,10.550,
1980-07,10.914,
1980-08,11.070,
1980-09,11.494,
1980-10,11.627,
1980-11,11.766,
1980-12,12.113,
1981-01,11.912,
1981-02,11.700,
1981-03,11.651,
1981-04,11.424,
1981-05,11.265,
1981-06,11.280,
1981-07,11.397,
1981-08,11.242,
1981-09,11.351,
1981-10,11.472,
1981-11,11.792,
1981-12,12.088,
1982-01,12.310,
1982-02,12.303,
1982-03,12.525,
1982-04,12.705,
1982-05,12.796,
1982-06,12.741,
1982-07,12.485,
1982-08,12.551,
1982-09,12.961,
1982-10,13.268,
1982-11,13.477,
1982-12,13.617,
1983-01,13.800,
1983-02,13.691,
1983-03,13.937,
1983-04,14.214,
1983-05,14.948,
1983-06,15.021,
1983-07,15.007,
1983-08,15.030,
1983-09,14.963,
1983-10,14.772,
1983-11,14.756,
1983-12,15.004,
1984-01,14.353,
1984-02,14.514,
1984-03,14.673,
1984-04,14.658,
1984-05,14.635,
1984-06,14.983,
1984-07,14.964,
1984-08,15.044,
1984-09,16.194,
1984-10,16.292,
1984-11,17.367,
1984-12,17.487,
1985-01,16.476,
1985-02,16.232,
1985-03,15.604,
1985-04,15.895,
1985-05,15.641,
1985-06,15.676,
1985-07,16.429,
1985-08,17.090,
1985-09,17.135,
1985-10,17.212,
1985-11,17.822,
1985-12,17.555,
1986-01,17.983,
1986-02,18.152,
1986-03,18.100,
1986-04,18.251,
1986-05,18.529,
1986-06,18.781,
1986-07,18.816,
1986-08,18.973,
1986-09,18.884,
1986-10,18.726,
1986-11,18.264,
1986-12,18.397,
1987-01,17.475,
1987-02,17.384,
1987-03,17.155,
1987-04,17.045,
1987-05,17.124,
1987-06,17.010,
1987-07,16.703,
1987-08,16.546,
1987-09,16.277,
1987-10,16.311,
1987-11,16.767,
1987-12,17.147,
1988-01,17.154,
1988-02,17.205,
1988-03,17.103,
1988-04,16.737,
1988-05,16.596,
1988-06,16.331,
1988-07,16.402,
1988-08,16.699,
1988-09,16.640,
1988-10,16.973,
1988-11,17.356,
1988-12,16.932,
1989-01,16.977,
1989-02,17.426,
1989-03,17.270,
1989-04,16.941,
1989-05,17.021,
1989-06,17.066,
1989-07,17.067,
1989-08,16.974,
1989-09,17.232,
1989-10,17.852,
1989-11,17.890,
1989-12,17.713,
1990-01,17.670,
1990-02,18.050,
1990-03,18.150,
1990-04,18.246,
1990-05,18.532,
1990-06,18.290,
1990-07,18.431,
1990-08,20.424,
1990-09,22.674,
1990-10,30.716,
1990-11,34.391,
1990-12,35.011,
1991-01,34.654,
1991-02,35.255,
1991-03,37.005,
1991-04,36.680,
1991-05,36.300,
1991-06,35.137,
1991-07,34.764,
1991-08,35.104,
1991-09,35.191,
1991-10,34.606,
1991-11,34.691,
1991-12,35.322,
1992-01,34.850,
1992-02,34.226,
1992-03,36.457,
1992-04,36.419,
1992-05,36.554,
1992-06,36.679,
1992-07,36.804,
1992-08,37.471,
1992-09,39.413,
1992-10,39.042,
1992-11,38.970,
1992-12,39.149,
1993-01,40.856,
1993-02,41.563,
1993-03,41.825,
1993-04,41.496,
1993-05,41.077,
1993-06,41.750,
1993-07,41.655,
1993-08,40.495,
1993-09,40.637,
1993-10,41.513,
1993-11,41.953,
1993-12,43.385,
1994-01,43.406,
1994-02,44.222,
1994-03,44.307,
1994-04,44.386,
1994-05,44.251,
1994-06,43.861,
1994-07,43.978,
1994-08,44.720,
1994-09,42.918,
1994-10,42.884,
1994-11,42.865,
1994-12,41.914,
1995-01,40.143,
1995-02,39.749,
1995-03,38.883,
1995-04,39.542,
1995-05,40.959,
1995-06,41.107,
1995-07,40.676,
1995-08,40.133,
1995-09,40.827,
1995-10,40.993,
1995-11,42.667,
1995-12,45.078,
1996-01,45.844,
1996-02,44.987,
1996-03,44.092,
1996-04,45.416,
1996-05,45.922,
1996-06,45.820,
1996-07,45.683,
1996-08,45.877,
1996-09,47.260,
1996-10,47.674,
1996-11,48.047,
1996-12,48.413,
1997-01,48.683,
1997-02,49.788,
1997-03,49.867,
1997-04,51.381,
1997-05,51.521,
1997-06,51.328,
1997-07,52.384,
1997-08,51.843,
1997-09,51.839,
1997-10,50.888,
1997-11,51.477,
1997-12,52.969,
1998-01,53.247,
1998-02,52.592,
1998-03,53.393,
1998-04,53.882,
1998-05,54.077,
1998-06,55.364,
1998-07,58.274,
1998-08,60.646,
1998-09,61.338,
1998-10,64.843,
1998-11,68.022,
1998-12,68.230,
1999-01,76.862,
1999-02,77.142,
1999-03,78.062,
1999-04,78.653,
1999-05,79.997,
1999-06,82.614,
1999-07,83.819,
1999-08,84.683,
1999-09,84.841,
1999-10,86.758,
1999-11,88.847,
1999-12,88.885,
2000-01,90.282,
2000-02,90.017,
2000-03,91.897,
2000-04,92.555,
2000-05,95.704,
2000-06,96.333,
2000-07,100.749,
2000-08,100.604,
2000-09,101.980,
2000-10,103.435,
2000-11,102.013,
2000-12,101.473,
2001-01,102.661,
2001-02,105.264,
2001-03,108.186,
2001-04,112.710,
2001-05,116.563,
2001-06,121.312,
2001-07,122.364,
2001-08,122.543,
2001-09,123.078,
2001-10,124.828,
2001-11,122.999,
2001-12,125.749,
2002-01,124.496,
2002-02,125.101,
2002-03,126.852,
2002-04,127.190,
2002-05,127.105,
2002-06,128.686,
2002-07,131.278,
2002-08,129.937,
2002-09,128.941,
2002-10,127.609,
2002-11,126.213,
2002-12,123.742,
2003-01,117.465,
2003-02,115.569,
2003-03,120.096,
2003-04,117.601,
2003-05,116.586,
2003-06,116.289,
2003-07,121.855,
2003-08,121.937,
2003-09,123.637,
2003-10,126.929,
2003-11,129.348,
2003-12,127.695,
2004-01,127.491,
2004-02,132.077,
2004-03,136.432,
2004-04,139.014,
2004-05,144.810,
2004-06,142.043,
2004-07,147.171,
2004-08,149.737,
2004-09,152.655,
2004-10,153.445,
2004-11,155.624,
2004-12,150.033,
2005-01,149.188,
2005-02,151.944,
2005-03,155.535,
2005-04,160.328,
2005-05,162.051,
2005-06,166.306,
2005-07,166.931,
2005-08,166.564,
2005-09,167.228,
2005-10,165.675,
2005-11,165.864,
2005-12,166.413,
2006-01,165.606,
2006-02,168.773,
2006-03,171.024,
2006-04,170.457,
2006-05,174.574,
2006-06,175.990,
2006-07,175.876,
2006-08,174.002,
2006-09,185.026,
2006-10,188.199,
2006-11,191.761,
2006-12,190.287,
2007-01,191.856,
2007-02,192.590,
2007-03,193.643,
2007-04,193.984,
2007-05,194.677,
2007-06,192.386,
2007-07,192.205,
2007-08,192.182,
2007-09,192.798,
2007-10,200.739,
2007-11,201.930,
2007-12,199.406,
2008-01,196.433,
2008-02,193.795,
2008-03,191.443,
2008-04,188.352,
2008-05,194.910,
2008-06,194.354,
2008-07,192.064,
2008-08,192.499,
2008-09,187.009,
2008-10,181.775,
2008-11,177.543,
2008-12,173.508,
2009-01,172.244,
2009-02,170.485,
2009-03,173.503,
2009-04,171.520,
2009-05,172.976,
2009-06,168.602,
2009-07,168.707,
2009-08,170.260,
2009-09,170.469,
2009-10,169.264,
2009-11,167.712,
2009-12,165.509,
2010-01,161.621,
2010-02,159.451,
2010-03,160.847,
2010-04,159.707,
2010-05,149.467,
2010-06,145.345,
2010-07,139.598,
2010-08,139.381,
2010-09,139.504,
2010-10,139.490,
2010-11,139.023,
2010-12,136.856,
2011-01,136.536,
2011-02,135.300,
2011-03,135.222,
2011-04,134.963,
2011-05,135.844,
2011-06,133.402,
2011-07,131.518,
2011-08,131.562,
2011-09,130.750,
2011-10,128.745,
2011-11,126.398,
2011-12,125.563,
2012-01,124.224,
2012-02,123.742,
2012-03,122.572,
2012-04,121.012,
2012-05,119.929,
2012-06,118.162,
2012-07,116.807,
2012-08,115.820,
2012-09,115.394,
2012-10,112.962,
2012-11,111.600,
2012-12,110.773,
2013-01,111.953,
2013-02,111.160,
2013-03,110.669,
2013-04,110.067,
2013-05,109.199,
2013-06,108.446,
2013-07,107.240,
2013-08,107.802,
2013-09,106.709,
2013-10,107.060,
2013-11,108.851,
2013-12,108.871,
2014-01,108.729,
2014-02,107.477,
2014-03,107.046,
2014-04,106.827,
2014-05,107.339,
2014-06,104.368,
2014-07,104.369,
2014-08,104.248,
2014-09,104.563,
2014-10,104.492,
2014-11,104.912,
2014-12,102.543,Provisional value
"","General: MFIs = monetary financial institutions. Excluding own issues; up to 1955, including corporate bonds; from 1968, bank debt securities are excluding registered debt securities; from 1985, including shares and participation certificates issued by banks; up to November 1993, including listed money market instruments issued by banks. Owing to the treatment of statistical breaks and revisions in the time series, see the section headed ""Data interpretation"" in the ""General notes"".",
