"",BBK01.OUM006,BBK01.OUM006_FLAGS
1956-10,-,Nothing exists
1956-11,-,Nothing exists
1956-12,0.013,
1957-01,-,Nothing exists
1957-02,-,Nothing exists
1957-03,-,Nothing exists
1957-04,-,Nothing exists
1957-05,-,Nothing exists
1957-06,0.007,
1957-07,-,Nothing exists
1957-08,-,Nothing exists
1957-09,-,Nothing exists
1957-10,-,Nothing exists
1957-11,-,Nothing exists
1957-12,0.013,
1958-01,-,Nothing exists
1958-02,-,Nothing exists
1958-03,-,Nothing exists
1958-04,-,Nothing exists
1958-05,-,Nothing exists
1958-06,0.009,
1958-07,-,Nothing exists
1958-08,-,Nothing exists
1958-09,-,Nothing exists
1958-10,-,Nothing exists
1958-11,-,Nothing exists
1958-12,0.015,
1959-01,-,Nothing exists
1959-02,-,Nothing exists
1959-03,-,Nothing exists
1959-04,-,Nothing exists
1959-05,-,Nothing exists
1959-06,0.009,
1959-07,-,Nothing exists
1959-08,-,Nothing exists
1959-09,-,Nothing exists
1959-10,-,Nothing exists
1959-11,-,Nothing exists
1959-12,0.014,
1960-01,-,Nothing exists
1960-02,-,Nothing exists
1960-03,-,Nothing exists
1960-04,-,Nothing exists
1960-05,-,Nothing exists
1960-06,0.009,
1960-07,-,Nothing exists
1960-08,-,Nothing exists
1960-09,-,Nothing exists
1960-10,-,Nothing exists
1960-11,-,Nothing exists
1960-12,0.017,
1961-01,-,Nothing exists
1961-02,-,Nothing exists
1961-03,-,Nothing exists
1961-04,-,Nothing exists
1961-05,-,Nothing exists
1961-06,0.014,
1961-07,-,Nothing exists
1961-08,-,Nothing exists
1961-09,-,Nothing exists
1961-10,-,Nothing exists
1961-11,-,Nothing exists
1961-12,0.016,
1962-01,-,Nothing exists
1962-02,-,Nothing exists
1962-03,-,Nothing exists
1962-04,-,Nothing exists
1962-05,-,Nothing exists
1962-06,0.009,
1962-07,-,Nothing exists
1962-08,-,Nothing exists
1962-09,-,Nothing exists
1962-10,-,Nothing exists
1962-11,-,Nothing exists
1962-12,0.018,
1963-01,-,Nothing exists
1963-02,-,Nothing exists
1963-03,-,Nothing exists
1963-04,-,Nothing exists
1963-05,-,Nothing exists
1963-06,0.006,
1963-07,-,Nothing exists
1963-08,-,Nothing exists
1963-09,-,Nothing exists
1963-10,-,Nothing exists
1963-11,-,Nothing exists
1963-12,0.015,
1964-01,-,Nothing exists
1964-02,-,Nothing exists
1964-03,-,Nothing exists
1964-04,-,Nothing exists
1964-05,-,Nothing exists
1964-06,0.009,
1964-07,-,Nothing exists
1964-08,-,Nothing exists
1964-09,-,Nothing exists
1964-10,-,Nothing exists
1964-11,-,Nothing exists
1964-12,0.017,
1965-01,0.007,
1965-02,0.009,
1965-03,0.011,
1965-04,0.008,
1965-05,0.011,
1965-06,0.012,
1965-07,0.004,
1965-08,0.004,
1965-09,0.007,
1965-10,0.006,
1965-11,0.003,
1965-12,0.015,
1966-01,0.007,
1966-02,0.005,
1966-03,0.006,
1966-04,0.004,
1966-05,0.005,
1966-06,0.011,
1966-07,0.003,
1966-08,0.006,
1966-09,0.011,
1966-10,0.005,
1966-11,0.004,
1966-12,0.015,
1967-01,0.014,
1967-02,0.007,
1967-03,0.006,
1967-04,0.004,
1967-05,0.004,
1967-06,0.007,
1967-07,0.004,
1967-08,0.004,
1967-09,0.006,
1967-10,0.010,
1967-11,0.004,
1967-12,0.013,
1968-01,0.005,
1968-02,0.006,
1968-03,0.004,
1968-04,0.003,
1968-05,0.005,
1968-06,0.007,
1968-07,0.003,
1968-08,0.005,
1968-09,0.018,
1968-10,0.006,
1968-11,0.010,
1968-12,0.014,
1969-01,0.006,
1969-02,0.008,
1969-03,0.006,
1969-04,0.006,
1969-05,0.006,
1969-06,0.009,
1969-07,0.004,
1969-08,0.005,
1969-09,0.009,
1969-10,0.005,
1969-11,0.004,
1969-12,0.012,
1970-01,0.004,
1970-02,0.005,
1970-03,0.009,
1970-04,0.006,
1970-05,0.005,
1970-06,0.012,
1970-07,0.006,
1970-08,0.007,
1970-09,0.009,
1970-10,0.006,
1970-11,0.011,
1970-12,0.029,
1971-01,0.024,
1971-02,0.029,
1971-03,0.028,
1971-04,0.019,
1971-05,0.022,
1971-06,0.046,
1971-07,0.018,
1971-08,0.020,
1971-09,0.034,
1971-10,0.033,
1971-11,0.013,
1971-12,0.048,
1972-01,0.033,
1972-02,0.042,
1972-03,0.025,
1972-04,0.042,
1972-05,0.023,
1972-06,0.053,
1972-07,0.034,
1972-08,0.031,
1972-09,0.028,
1972-10,0.025,
1972-11,0.019,
1972-12,0.039,
1973-01,0.023,
1973-02,0.016,
1973-03,0.027,
1973-04,0.026,
1973-05,0.029,
1973-06,0.031,
1973-07,0.020,
1973-08,0.033,
1973-09,0.024,
1973-10,0.021,
1973-11,0.021,
1973-12,0.042,
1974-01,0.021,
1974-02,0.021,
1974-03,0.019,
1974-04,0.012,
1974-05,0.020,
1974-06,0.041,
1974-07,0.011,
1974-08,0.017,
1974-09,0.022,
1974-10,0.011,
1974-11,0.014,
1974-12,0.027,
1975-01,0.018,
1975-02,0.028,
1975-03,0.025,
1975-04,0.014,
1975-05,0.021,
1975-06,0.030,
1975-07,0.021,
1975-08,0.019,
1975-09,0.031,
1975-10,0.024,
1975-11,0.022,
1975-12,0.062,
1976-01,0.024,
1976-02,0.026,
1976-03,0.032,
1976-04,0.026,
1976-05,0.026,
1976-06,0.051,
1976-07,0.050,
1976-08,0.050,
1976-09,0.024,
1976-10,0.022,
1976-11,0.015,
1976-12,0.039,
1977-01,0.013,
1977-02,0.018,
1977-03,0.026,
1977-04,0.017,
1977-05,0.024,
1977-06,0.018,
1977-07,0.015,
1977-08,0.027,
1977-09,0.014,
1977-10,0.034,
1977-11,0.034,
1977-12,0.064,
1978-01,0.017,
1978-02,0.019,
1978-03,0.043,
1978-04,0.015,
1978-05,0.051,
1978-06,0.027,
1978-07,0.042,
1978-08,0.016,
1978-09,0.034,
1978-10,0.038,
1978-11,0.016,
1978-12,0.069,
1979-01,0.049,
1979-02,0.017,
1979-03,0.039,
1979-04,0.024,
1979-05,0.038,
1979-06,0.031,
1979-07,0.042,
1979-08,0.031,
1979-09,0.034,
1979-10,0.032,
1979-11,0.025,
1979-12,0.053,
1980-01,0.046,
1980-02,0.016,
1980-03,0.032,
1980-04,0.035,
1980-05,0.019,
1980-06,0.039,
1980-07,0.053,
1980-08,0.029,
1980-09,0.039,
1980-10,0.044,
1980-11,0.074,
1980-12,0.053,
1981-01,0.046,
1981-02,0.015,
1981-03,0.081,
1981-04,0.023,
1981-05,0.041,
1981-06,0.025,
1981-07,0.024,
1981-08,0.029,
1981-09,0.024,
1981-10,0.024,
1981-11,0.015,
1981-12,0.042,
1982-01,0.025,
1982-02,0.020,
1982-03,0.094,
1982-04,0.067,
1982-05,0.028,
1982-06,0.053,
1982-07,0.027,
1982-08,0.032,
1982-09,0.035,
1982-10,0.044,
1982-11,0.069,
1982-12,0.071,
1983-01,0.052,
1983-02,0.039,
1983-03,0.048,
1983-04,0.020,
1983-05,0.044,
1983-06,0.042,
1983-07,0.020,
1983-08,0.050,
1983-09,0.042,
1983-10,0.025,
1983-11,0.093,
1983-12,0.119,
1984-01,0.096,
1984-02,0.103,
1984-03,0.096,
1984-04,0.078,
1984-05,0.092,
1984-06,0.102,
1984-07,0.083,
1984-08,0.080,
1984-09,0.074,
1984-10,0.064,
1984-11,0.087,
1984-12,0.201,
1985-01,0.053,
1985-02,0.094,
1985-03,0.084,
1985-04,0.045,
1985-05,0.077,
1985-06,0.071,
1985-07,0.122,
1985-08,0.060,
1985-09,0.057,
1985-10,0.043,
1985-11,0.071,
1985-12,0.085,
1986-01,0.039,
1986-02,0.103,
1986-03,0.116,
1986-04,0.055,
1986-05,0.074,
1986-06,0.109,
1986-07,0.089,
1986-08,0.070,
1986-09,0.139,
1986-10,0.069,
1986-11,0.083,
1986-12,0.090,
1987-01,0.070,
1987-02,0.115,
1987-03,0.069,
1987-04,0.058,
1987-05,0.103,
1987-06,0.062,
1987-07,0.104,
1987-08,0.116,
1987-09,0.121,
1987-10,0.092,
1987-11,0.121,
1987-12,0.170,
1988-01,0.096,
1988-02,0.152,
1988-03,0.081,
1988-04,0.159,
1988-05,0.198,
1988-06,0.188,
1988-07,0.133,
1988-08,0.245,
1988-09,0.164,
1988-10,0.141,
1988-11,0.280,
1988-12,0.273,
1989-01,0.140,
1989-02,0.192,
1989-03,0.185,
1989-04,0.192,
1989-05,0.224,
1989-06,0.192,
1989-07,0.128,
1989-08,0.254,
1989-09,0.177,
1989-10,0.110,
1989-11,0.172,
1989-12,0.217,
1990-01,0.111,
1990-02,0.264,
1990-03,0.107,
1990-04,0.114,
1990-05,0.199,
1990-06,0.135,
1990-07,0.220,
1990-08,0.147,
1990-09,0.135,
1990-10,0.151,
1990-11,0.088,
1990-12,0.219,
1991-01,0.121,
1991-02,0.245,
1991-03,0.143,
1991-04,0.235,
1991-05,0.129,
1991-06,0.185,
1991-07,0.135,
1991-08,0.155,
1991-09,0.240,
1991-10,0.171,
1991-11,0.208,
1991-12,0.164,
1992-01,0.197,
1992-02,0.192,
1992-03,0.227,
1992-04,0.126,
1992-05,0.202,
1992-06,0.198,
1992-07,0.186,
1992-08,0.178,
1992-09,0.181,
1992-10,0.186,
1992-11,0.274,
1992-12,0.470,
1993-01,0.205,
1993-02,0.239,
1993-03,0.176,
1993-04,0.107,
1993-05,0.183,
1993-06,0.209,
1993-07,0.124,
1993-08,0.178,
1993-09,0.295,
1993-10,0.246,
1993-11,0.213,
1993-12,0.269,
1994-01,0.218,
1994-02,0.254,
1994-03,0.284,
1994-04,0.196,
1994-05,0.331,
1994-06,0.310,
1994-07,0.260,
1994-08,0.474,
1994-09,0.343,
1994-10,0.604,
1994-11,0.244,
1994-12,0.229,
1995-01,0.224,
1995-02,0.434,
1995-03,0.490,
1995-04,0.477,
1995-05,0.404,
1995-06,0.287,
1995-07,0.253,
1995-08,0.161,
1995-09,0.288,
1995-10,0.183,
1995-11,0.334,
1995-12,0.492,
1996-01,0.392,
1996-02,0.458,
1996-03,0.486,
1996-04,0.243,
1996-05,0.330,
1996-06,0.384,
1996-07,0.162,
1996-08,0.355,
1996-09,0.293,
1996-10,0.192,
1996-11,0.308,
1996-12,0.332,
1997-01,0.185,
1997-02,0.342,
1997-03,0.418,
1997-04,0.217,
1997-05,0.332,
1997-06,0.160,
1997-07,0.112,
1997-08,0.130,
1997-09,0.090,
1997-10,0.242,
1997-11,0.480,
1997-12,0.338,
1998-01,0.440,
1998-02,0.308,
1998-03,0.321,
1998-04,0.507,
1998-05,0.376,
1998-06,0.365,
1998-07,0.235,
1998-08,0.115,
1998-09,0.333,
1998-10,0.250,
1998-11,0.328,
1998-12,0.109,
1999-01,0.366,
1999-02,0.767,
1999-03,0.206,
1999-04,1.343,
1999-05,0.312,
1999-06,0.482,
1999-07,0.660,
1999-08,0.605,
1999-09,0.855,
1999-10,1.121,
1999-11,0.461,
1999-12,1.463,
2000-01,3.163,
2000-02,0.585,
2000-03,0.650,
2000-04,0.968,
2000-05,0.446,
2000-06,0.501,
2000-07,0.748,
2000-08,0.645,
2000-09,1.006,
2000-10,0.678,
2000-11,0.588,
2000-12,1.254,
2001-01,0.297,
2001-02,0.423,
2001-03,0.711,
2001-04,0.529,
2001-05,0.856,
2001-06,0.857,
2001-07,0.755,
2001-08,0.729,
2001-09,0.989,
2001-10,1.999,
2001-11,0.700,
2001-12,2.118,
2002-01,0.908,
2002-02,1.072,
2002-03,1.170,
2002-04,0.709,
2002-05,0.819,
2002-06,1.177,
2002-07,1.213,
2002-08,1.755,
2002-09,0.769,
2002-10,0.907,
2002-11,0.520,
2002-12,1.172,
2003-01,1.072,
2003-02,0.945,
2003-03,0.847,
2003-04,2.289,
2003-05,0.962,
2003-06,0.807,
2003-07,0.805,
2003-08,0.710,
2003-09,0.914,
2003-10,0.747,
2003-11,1.175,
2003-12,1.601,
2004-01,0.636,
2004-02,1.037,
2004-03,2.040,
2004-04,0.846,
2004-05,1.255,
2004-06,1.103,
2004-07,1.066,
2004-08,0.878,
2004-09,1.053,
2004-10,1.082,
2004-11,0.919,
2004-12,1.110,
2005-01,1.045,
2005-02,0.727,
2005-03,0.812,
2005-04,0.815,
2005-05,1.112,
2005-06,1.008,
2005-07,0.937,
2005-08,0.961,
2005-09,0.897,
2005-10,1.344,
2005-11,1.208,
2005-12,0.820,
2006-01,2.159,
2006-02,0.813,
2006-03,1.305,
2006-04,0.676,
2006-05,0.869,
2006-06,1.250,
2006-07,0.793,
2006-08,0.940,
2006-09,0.686,
2006-10,1.306,
2006-11,1.206,
2006-12,1.519,
2007-01,0.729,
2007-02,0.608,
2007-03,1.478,
2007-04,0.910,
2007-05,0.870,
2007-06,0.923,
2007-07,1.780,
2007-08,0.657,
2007-09,0.822,
2007-10,0.747,
2007-11,0.752,
2007-12,3.587,
2008-01,0.749,
2008-02,0.990,
2008-03,0.611,
2008-04,0.605,
2008-05,1.136,
2008-06,0.677,
2008-07,1.017,
2008-08,0.880,
2008-09,1.185,
2008-10,1.154,
2008-11,1.333,
2008-12,1.212,
2009-01,0.846,
2009-02,0.776,
2009-03,0.619,
2009-04,0.648,
2009-05,0.716,
2009-06,1.056,
2009-07,0.607,
2009-08,0.503,
2009-09,0.557,
2009-10,0.736,
2009-11,0.633,
2009-12,1.221,
2010-01,0.649,
2010-02,0.560,
2010-03,0.542,
2010-04,0.509,
2010-05,0.419,
2010-06,1.120,
2010-07,0.515,
2010-08,0.458,
2010-09,0.520,
2010-10,0.504,
2010-11,0.412,
2010-12,0.778,
2011-01,0.522,
2011-02,0.560,
2011-03,0.654,
2011-04,0.626,
2011-05,0.703,
2011-06,0.438,
2011-07,0.567,
2011-08,0.654,
2011-09,0.348,
2011-10,0.407,
2011-11,0.705,
2011-12,1.429,
2012-01,0.263,
2012-02,0.238,
2012-03,0.305,
2012-04,0.415,
2012-05,0.305,
2012-06,0.301,
2012-07,4.864,
2012-08,3.341,
2012-09,2.585,
2012-10,2.552,
2012-11,3.006,
2012-12,2.552,
2013-01,2.340,
2013-02,1.116,
2013-03,2.612,
2013-04,2.667,
2013-05,2.586,
2013-06,1.568,
2013-07,1.944,
2013-08,2.731,
2013-09,0.436,
2013-10,0.480,
2013-11,0.535,
2013-12,4.482,
2014-01,0.380,
2014-02,0.671,
2014-03,0.471,
2014-04,0.721,
2014-05,0.983,
2014-06,0.488,
2014-07,0.178,
2014-08,0.190,
2014-09,0.151,
2014-10,0.290,
2014-11,0.562,
2014-12,0.417,Provisional value
"","General: Owing to the treatment of statistical breaks and revisions in the time series, see the section headed ""Data interpretation"" in the ""General notes"".",
