"",BBK01.SUD246,BBK01.SUD246_FLAGS
"",New business (volumes) of German banks / Loans to non-financial corporations over EUR 0.25 million and up to EUR 1 million with an initial rate fixation of over 3 and up to 5 years,
unit,EURO (hypothetically euro-based),
unit multiplier,million,
last update,2015-02-03 10:27:29,
2010-06,268,
2010-07,276,
2010-08,219,
2010-09,241,
2010-10,249,
2010-11,286,
2010-12,350,
2011-01,256,
2011-02,261,
2011-03,317,
2011-04,275,
2011-05,253,
2011-06,253,
2011-07,270,
2011-08,298,
2011-09,301,
2011-10,223,
2011-11,255,
2011-12,379,
2012-01,257,
2012-02,247,
2012-03,294,
2012-04,247,
2012-05,247,
2012-06,235,
2012-07,278,
2012-08,211,
2012-09,231,
2012-10,286,
2012-11,194,
2012-12,248,
2013-01,265,
2013-02,180,
2013-03,172,
2013-04,261,
2013-05,181,
2013-06,230,
2013-07,287,
2013-08,227,
2013-09,182,
2013-10,268,
2013-11,192,
2013-12,245,
2014-01,237,
2014-02,137,
2014-03,233,
2014-04,246,
2014-05,193,
2014-06,141,
2014-07,256,
2014-08,248,
2014-09,226,
2014-10,242,
2014-11,184,
2014-12,334,Provisional value
"",General: Estimated. The volume of new business is extrapolated to form the underlying total using the Horvitz-Thompson estimator. The amount refers to the single loan transaction considered as new business. p = Provisional,
