"",BBK01.PQ8888,BBK01.PQ8888_FLAGS
"","Lending to health, veterinary and social work (enterprises and the professions) / Regional institutions of credit cooperatives",
unit,DM/Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-16 10:33:39,
1989-01,-,Nothing exists
1989-04,.,No value available
1989-07,0.154,
1989-10,0.134,
1990-01,0.131,
1990-04,0.243,
1990-07,0.207,
1990-10,0.200,
1991-01,0.141,
1991-04,0.144,
1991-07,0.139,
1991-10,0.160,
1992-01,0.179,
1992-04,0.113,
1992-07,0.116,
1992-10,0.119,
1993-01,0.132,
1993-04,0.133,
1993-07,0.118,
1993-10,0.122,
1994-01,0.120,
1994-04,0.125,
1994-07,0.137,
1994-10,0.140,
1995-01,0.176,
1995-04,0.213,
1995-07,0.243,
1995-10,0.236,
1996-01,0.266,
1996-04,0.269,
1996-07,0.286,
1996-10,0.287,
1997-01,0.284,
1997-04,0.272,
1997-07,0.271,
1997-10,0.284,
1998-01,0.302,
1998-04,0.275,
1998-07,0.321,
1998-10,0.367,
1999-01,0.367,
1999-04,0.374,
1999-07,0.371,
1999-10,0.351,
2000-01,0.327,
2000-04,0.364,
2000-07,0.363,
2000-10,0.367,
2001-01,0.396,
2001-04,0.412,
2001-07,0.408,
2001-10,0.409,
2002-01,0.401,
2002-04,0.415,
2002-07,0.391,
2002-10,0.375,
2003-01,0.380,
2003-04,0.374,
2003-07,0.366,
2003-10,0.375,
2004-01,0.384,
2004-04,0.368,
2004-07,0.363,
2004-10,0.384,
2005-01,0.494,
2005-04,0.506,
2005-07,0.497,
2005-10,0.502,
2006-01,0.476,
2006-04,0.489,
2006-07,0.462,
2006-10,0.478,
2007-01,0.490,
2007-04,0.503,
2007-07,0.517,
2007-10,0.558,
2008-01,0.539,
2008-04,0.475,
2008-07,0.431,
2008-10,0.444,
2009-01,0.446,
2009-04,0.447,
2009-07,0.441,
2009-10,0.453,
2010-01,0.285,
2010-04,0.304,
2010-07,0.314,
2010-10,0.312,
2011-01,0.328,
2011-04,0.347,
2011-07,0.347,
2011-10,0.343,
2012-01,0.399,
2012-04,0.474,
2012-07,0.455,
2012-10,0.419,
2013-01,0.383,
2013-04,0.389,
2013-07,0.398,
2013-10,0.370,
2014-01,0.288,
2014-04,0.281,
2014-07,0.291,
2014-10,0.261,
