"",BBK01.WT3203,BBK01.WT3203_FLAGS
"",Term structure of interest rates on listed Federalsecurities (method by Svensson) / Parameter Beta2 /daily data,
unit,,
unit multiplier,one,
last update,2015-02-27 12:32:58,
1997-08-01,.,No value available
1997-08-02,.,No value available
1997-08-03,.,No value available
1997-08-04,.,No value available
1997-08-05,.,No value available
1997-08-06,.,No value available
1997-08-07,-1.01500,
1997-08-08,-1.79100,
1997-08-09,.,No value available
1997-08-10,.,No value available
1997-08-11,-2.69920,
1997-08-12,-1.33451,
1997-08-13,-1.01935,
1997-08-14,-2.35539,
1997-08-15,-3.81546,
1997-08-16,.,No value available
1997-08-17,.,No value available
1997-08-18,-1.05456,
1997-08-19,-1.50419,
1997-08-20,3.40310,
1997-08-21,-1.46027,
1997-08-22,3.54304,
1997-08-23,.,No value available
1997-08-24,.,No value available
1997-08-25,-1.63241,
1997-08-26,-2.49611,
1997-08-27,-1.46223,
1997-08-28,-2.80310,
1997-08-29,-2.13396,
1997-08-30,.,No value available
1997-08-31,.,No value available
1997-09-01,-0.98838,
1997-09-02,-1.98736,
1997-09-03,1.13708,
1997-09-04,1.76845,
1997-09-05,-1.24868,
1997-09-06,.,No value available
1997-09-07,.,No value available
1997-09-08,3.29991,
1997-09-09,-0.54596,
1997-09-10,-0.71315,
1997-09-11,-0.98338,
1997-09-12,-0.92255,
1997-09-13,.,No value available
1997-09-14,.,No value available
1997-09-15,-0.08629,
1997-09-16,3.04055,
1997-09-17,0.89203,
1997-09-18,-0.15298,
1997-09-19,0.39343,
1997-09-20,.,No value available
1997-09-21,.,No value available
1997-09-22,-0.12289,
1997-09-23,0.65629,
1997-09-24,2.15601,
1997-09-25,0.59986,
1997-09-26,0.55550,
1997-09-27,.,No value available
1997-09-28,.,No value available
1997-09-29,0.00072,
1997-09-30,-0.82036,
1997-10-01,0.22753,
1997-10-02,-1.94970,
1997-10-03,.,No value available
1997-10-04,.,No value available
1997-10-05,.,No value available
1997-10-06,1.34641,
1997-10-07,-1.66519,
1997-10-08,0.24429,
1997-10-09,-1.02802,
1997-10-10,1.78638,
1997-10-11,.,No value available
1997-10-12,.,No value available
1997-10-13,5.75877,
1997-10-14,-0.02879,
1997-10-15,-1.57718,
1997-10-16,2.31631,
1997-10-17,-1.53837,
1997-10-18,.,No value available
1997-10-19,.,No value available
1997-10-20,-0.64970,
1997-10-21,1.76222,
1997-10-22,0.94522,
1997-10-23,-0.69521,
1997-10-24,0.62325,
1997-10-25,.,No value available
1997-10-26,.,No value available
1997-10-27,1.76418,
1997-10-28,0.79320,
1997-10-29,0.31097,
1997-10-30,1.15794,
1997-10-31,-0.01137,
1997-11-01,.,No value available
1997-11-02,.,No value available
1997-11-03,0.83858,
1997-11-04,0.87185,
1997-11-05,-0.87304,
1997-11-06,-0.47959,
1997-11-07,2.56982,
1997-11-08,.,No value available
1997-11-09,.,No value available
1997-11-10,-0.59249,
1997-11-11,-0.98960,
1997-11-12,-0.06097,
1997-11-13,-0.99934,
1997-11-14,-1.98179,
1997-11-15,.,No value available
1997-11-16,.,No value available
1997-11-17,-2.40417,
1997-11-18,-2.22370,
1997-11-19,-1.88581,
1997-11-20,-0.99226,
1997-11-21,-1.73309,
1997-11-22,.,No value available
1997-11-23,.,No value available
1997-11-24,-0.97452,
1997-11-25,5.10770,
1997-11-26,-2.40538,
1997-11-27,-1.07221,
1997-11-28,-1.50024,
1997-11-29,.,No value available
1997-11-30,.,No value available
1997-12-01,-2.09885,
1997-12-02,-1.00678,
1997-12-03,-1.52923,
1997-12-04,3.52480,
1997-12-05,-1.38936,
1997-12-06,.,No value available
1997-12-07,.,No value available
1997-12-08,24.25071,
1997-12-09,4.47609,
1997-12-10,1.04927,
1997-12-11,-0.45370,
1997-12-12,-0.79536,
1997-12-13,.,No value available
1997-12-14,.,No value available
1997-12-15,-1.68221,
1997-12-16,-1.15269,
1997-12-17,-1.41808,
1997-12-18,0.32912,
1997-12-19,-1.98063,
1997-12-20,.,No value available
1997-12-21,.,No value available
1997-12-22,-0.89954,
1997-12-23,-0.24299,
1997-12-24,.,No value available
1997-12-25,.,No value available
1997-12-26,.,No value available
1997-12-27,.,No value available
1997-12-28,.,No value available
1997-12-29,0.87446,
1997-12-30,0.44060,
1997-12-31,.,No value available
1998-01-01,.,No value available
1998-01-02,-0.32885,
1998-01-03,.,No value available
1998-01-04,.,No value available
1998-01-05,-0.03558,
1998-01-06,-1.01577,
1998-01-07,0.36031,
1998-01-08,0.62286,
1998-01-09,-1.42794,
1998-01-10,.,No value available
1998-01-11,.,No value available
1998-01-12,-1.12017,
1998-01-13,27.51470,
1998-01-14,-0.96827,
1998-01-15,-2.85035,
1998-01-16,-1.24621,
1998-01-17,.,No value available
1998-01-18,.,No value available
1998-01-19,-1.45293,
1998-01-20,-1.39719,
1998-01-21,0.46546,
1998-01-22,-1.01166,
1998-01-23,0.00023,
1998-01-24,.,No value available
1998-01-25,.,No value available
1998-01-26,-0.06152,
1998-01-27,-0.11133,
1998-01-28,-0.08854,
1998-01-29,-0.34714,
1998-01-30,-2.27257,
1998-01-31,.,No value available
1998-02-01,.,No value available
1998-02-02,-1.81780,
1998-02-03,2.82053,
1998-02-04,3.96786,
1998-02-05,0.18161,
1998-02-06,4.21192,
1998-02-07,.,No value available
1998-02-08,.,No value available
1998-02-09,-0.14714,
1998-02-10,-0.97515,
1998-02-11,0.70587,
1998-02-12,0.15898,
1998-02-13,0.21594,
1998-02-14,.,No value available
1998-02-15,.,No value available
1998-02-16,-1.17627,
1998-02-17,1.25325,
1998-02-18,-0.21912,
1998-02-19,0.20655,
1998-02-20,-1.43910,
1998-02-21,.,No value available
1998-02-22,.,No value available
1998-02-23,-0.06659,
1998-02-24,-0.01584,
1998-02-25,0.02036,
1998-02-26,-0.03349,
1998-02-27,0.13431,
1998-02-28,.,No value available
1998-03-01,.,No value available
1998-03-02,1.08950,
1998-03-03,-1.46229,
1998-03-04,0.25253,
1998-03-05,-0.97251,
1998-03-06,4.05678,
1998-03-07,.,No value available
1998-03-08,.,No value available
1998-03-09,-1.30462,
1998-03-10,-1.97073,
1998-03-11,-1.64245,
1998-03-12,-1.26966,
1998-03-13,-1.99960,
1998-03-14,.,No value available
1998-03-15,.,No value available
1998-03-16,0.73766,
1998-03-17,0.44485,
1998-03-18,3.74131,
1998-03-19,0.69242,
1998-03-20,0.07042,
1998-03-21,.,No value available
1998-03-22,.,No value available
1998-03-23,-1.57060,
1998-03-24,1.30799,
1998-03-25,-1.98880,
1998-03-26,-0.99868,
1998-03-27,-0.46786,
1998-03-28,.,No value available
1998-03-29,.,No value available
1998-03-30,-0.09643,
1998-03-31,-0.86978,
1998-04-01,1.13677,
1998-04-02,0.24641,
1998-04-03,-0.34444,
1998-04-04,.,No value available
1998-04-05,.,No value available
1998-04-06,-0.52517,
1998-04-07,0.09569,
1998-04-08,0.17816,
1998-04-09,0.05981,
1998-04-10,.,No value available
1998-04-11,.,No value available
1998-04-12,.,No value available
1998-04-13,.,No value available
1998-04-14,-0.27372,
1998-04-15,-1.45389,
1998-04-16,0.98309,
1998-04-17,0.37530,
1998-04-18,.,No value available
1998-04-19,.,No value available
1998-04-20,0.43964,
1998-04-21,0.17446,
1998-04-22,-0.01759,
1998-04-23,0.51138,
1998-04-24,-0.57364,
1998-04-25,.,No value available
1998-04-26,.,No value available
1998-04-27,-0.01804,
1998-04-28,-0.79433,
1998-04-29,0.90628,
1998-04-30,0.83535,
1998-05-01,.,No value available
1998-05-02,.,No value available
1998-05-03,.,No value available
1998-05-04,0.55921,
1998-05-05,1.39539,
1998-05-06,-0.68868,
1998-05-07,-0.48300,
1998-05-08,0.18085,
1998-05-09,.,No value available
1998-05-10,.,No value available
1998-05-11,-0.00208,
1998-05-12,-0.42023,
1998-05-13,-0.40317,
1998-05-14,-0.29050,
1998-05-15,-0.88007,
1998-05-16,.,No value available
1998-05-17,.,No value available
1998-05-18,0.81319,
1998-05-19,-0.40873,
1998-05-20,-0.16130,
1998-05-21,.,No value available
1998-05-22,-0.32919,
1998-05-23,.,No value available
1998-05-24,.,No value available
1998-05-25,0.27621,
1998-05-26,-0.06697,
1998-05-27,0.36804,
1998-05-28,-0.04380,
1998-05-29,1.22881,
1998-05-30,.,No value available
1998-05-31,.,No value available
1998-06-01,.,No value available
1998-06-02,1.51944,
1998-06-03,-0.29870,
1998-06-04,-0.76988,
1998-06-05,0.77995,
1998-06-06,.,No value available
1998-06-07,.,No value available
1998-06-08,-0.04548,
1998-06-09,-0.00229,
1998-06-10,0.00327,
1998-06-11,.,No value available
1998-06-12,-0.00287,
1998-06-13,.,No value available
1998-06-14,.,No value available
1998-06-15,0.02530,
1998-06-16,0.01866,
1998-06-17,0.00069,
1998-06-18,-0.00227,
1998-06-19,0.00071,
1998-06-20,.,No value available
1998-06-21,.,No value available
1998-06-22,0.00275,
1998-06-23,0.00180,
1998-06-24,0.00447,
1998-06-25,0.00170,
1998-06-26,0.02276,
1998-06-27,.,No value available
1998-06-28,.,No value available
1998-06-29,-0.01851,
1998-06-30,-15.90274,
1998-07-01,0.22795,
1998-07-02,-17.03949,
1998-07-03,-0.01113,
1998-07-04,.,No value available
1998-07-05,.,No value available
1998-07-06,-17.49509,
1998-07-07,-13.25157,
1998-07-08,-12.97154,
1998-07-09,0.06047,
1998-07-10,0.01939,
1998-07-11,.,No value available
1998-07-12,.,No value available
1998-07-13,-0.00288,
1998-07-14,-0.00531,
1998-07-15,-0.00017,
1998-07-16,0.31602,
1998-07-17,0.15003,
1998-07-18,.,No value available
1998-07-19,.,No value available
1998-07-20,0.55447,
1998-07-21,0.10734,
1998-07-22,0.02302,
1998-07-23,-0.29324,
1998-07-24,-0.35435,
1998-07-25,.,No value available
1998-07-26,.,No value available
1998-07-27,-0.11657,
1998-07-28,0.10225,
1998-07-29,0.57139,
1998-07-30,0.18328,
1998-07-31,0.46820,
1998-08-01,.,No value available
1998-08-02,.,No value available
1998-08-03,-0.49622,
1998-08-04,-0.15561,
1998-08-05,0.41215,
1998-08-06,-0.00240,
1998-08-07,0.68977,
1998-08-08,.,No value available
1998-08-09,.,No value available
1998-08-10,0.52616,
1998-08-11,1.69691,
1998-08-12,1.35570,
1998-08-13,1.35423,
1998-08-14,-0.33789,
1998-08-15,.,No value available
1998-08-16,.,No value available
1998-08-17,0.00020,
1998-08-18,-0.86511,
1998-08-19,3.07800,
1998-08-20,0.10725,
1998-08-21,-0.41168,
1998-08-22,.,No value available
1998-08-23,.,No value available
1998-08-24,0.40186,
1998-08-25,-1.50685,
1998-08-26,-6.73165,
1998-08-27,-1.23192,
1998-08-28,0.02241,
1998-08-29,.,No value available
1998-08-30,.,No value available
1998-08-31,7.92813,
1998-09-01,-0.10615,
1998-09-02,1.74885,
1998-09-03,-0.17152,
1998-09-04,-0.31506,
1998-09-05,.,No value available
1998-09-06,.,No value available
1998-09-07,-0.01688,
1998-09-08,0.08737,
1998-09-09,3.24271,
1998-09-10,-0.00762,
1998-09-11,11.18746,
1998-09-12,.,No value available
1998-09-13,.,No value available
1998-09-14,-1.01006,
1998-09-15,-1.05665,
1998-09-16,-1.80096,
1998-09-17,-2.62962,
1998-09-18,0.00011,
1998-09-19,.,No value available
1998-09-20,.,No value available
1998-09-21,-1.48083,
