"",BBK01.SU0040,BBK01.SU0040_FLAGS
"","Lending rates of banks / Mortgage loans secured by residential real estate with interest rates fixed for 2 years, effective interest rate / Average interest rate",
unit,% p.a. (hypothetically euro-based),
unit multiplier,one,
last update,2013-04-03 10:29:02,
1982-06,10.66,
1982-07,11.05,
1982-08,10.93,
1982-09,10.40,
1982-10,10.02,
1982-11,9.40,
1982-12,9.05,
1983-01,8.74,
1983-02,8.75,
1983-03,8.46,
1983-04,7.96,
1983-05,8.06,
1983-06,8.68,
1983-07,8.74,
1983-08,8.89,
1983-09,9.05,
1983-10,8.90,
1983-11,8.87,
1983-12,8.95,
1984-01,8.93,
1984-02,8.84,
1984-03,8.60,
1984-04,8.58,
1984-05,8.63,
1984-06,8.69,
1984-07,8.70,
1984-08,8.68,
1984-09,8.57,
1984-10,8.34,
1984-11,8.19,
1984-12,7.98,
1985-01,7.93,
1985-02,8.19,
1985-03,8.42,
1985-04,8.32,
1985-05,8.11,
1985-06,7.95,
1985-07,7.75,
1985-08,7.46,
1985-09,7.20,
1985-10,7.20,
1985-11,7.33,
1985-12,7.28,
1986-01,7.22,
1986-02,7.11,
1986-03,6.83,
1986-04,6.66,
1986-05,6.66,
1986-06,6.76,
1986-07,6.73,
1986-08,6.62,
1986-09,6.60,
1986-10,6.66,
1986-11,6.70,
1986-12,6.63,
1987-01,6.61,
1987-02,6.42,
1987-03,6.33,
1987-04,6.23,
1987-05,6.14,
1987-06,6.07,
1987-07,6.14,
1987-08,6.28,
1987-09,6.37,
1987-10,6.72,
1987-11,6.46,
1987-12,6.24,
1988-01,6.21,
1988-02,6.09,
1988-03,5.94,
1988-04,5.91,
1988-05,6.10,
1988-06,6.21,
1988-07,6.53,
1988-08,6.84,
1988-09,6.89,
1988-10,6.79,
1988-11,6.65,
1988-12,6.77,
1989-01,6.93,
1989-02,7.38,
1989-03,7.76,
1989-04,7.75,
1989-05,7.82,
1989-06,7.96,
1989-07,7.96,
1989-08,7.88,
1989-09,7.98,
1989-10,8.48,
1989-11,8.81,
1989-12,8.91,
1990-01,9.02,
1990-02,9.78,
1990-03,9.99,
1990-04,9.85,
1990-05,9.91,
1990-06,9.94,
1990-07,9.86,
1990-08,9.88,
1990-09,9.96,
