"",BBK01.WZ3456,BBK01.WZ3456_FLAGS
"","Yields, derived from the term structure of interest rates, on listed Federal securities with annual coupon payments / residual maturity of 7 years / moving averages",
unit,Prozent (hypothetically euro-based),
unit multiplier,one,
last update,2015-02-02 10:11:05,
1983-01,7.91,
1983-02,7.91,
1983-03,7.90,
1983-04,7.90,
1983-05,7.90,
1983-06,7.89,
1983-07,7.89,
1983-08,7.89,
1983-09,7.90,
1983-10,7.90,
1983-11,7.91,
1983-12,7.92,
1984-01,7.93,
1984-02,7.94,
1984-03,7.96,
1984-04,7.98,
1984-05,8.00,
1984-06,8.02,
1984-07,8.04,
1984-08,8.07,
1984-09,8.09,
1984-10,8.10,
1984-11,8.12,
1984-12,8.13,
1985-01,8.15,
1985-02,8.18,
1985-03,8.20,
1985-04,8.22,
1985-05,8.24,
1985-06,8.25,
1985-07,8.26,
1985-08,8.26,
1985-09,8.27,
1985-10,8.27,
1985-11,8.27,
1985-12,8.27,
1986-01,8.27,
1986-02,8.26,
1986-03,8.24,
1986-04,8.22,
1986-05,8.20,
1986-06,8.18,
1986-07,8.16,
1986-08,8.14,
1986-09,8.12,
1986-10,8.09,
1986-11,8.07,
1986-12,8.05,
1987-01,8.02,
1987-02,7.98,
1987-03,7.93,
1987-04,7.89,
1987-05,7.86,
1987-06,7.84,
1987-07,7.81,
1987-08,7.79,
1987-09,7.77,
1987-10,7.74,
1987-11,7.71,
1987-12,7.68,
1988-01,7.64,
1988-02,7.58,
1988-03,7.53,
1988-04,7.48,
1988-05,7.43,
1988-06,7.38,
1988-07,7.33,
1988-08,7.27,
1988-09,7.22,
1988-10,7.17,
1988-11,7.13,
1988-12,7.09,
1989-01,7.05,
1989-02,7.02,
1989-03,6.99,
1989-04,6.97,
1989-05,6.95,
1989-06,6.92,
1989-07,6.89,
1989-08,6.87,
1989-09,6.85,
1989-10,6.84,
1989-11,6.84,
1989-12,6.83,
1990-01,6.84,
1990-02,6.85,
1990-03,6.87,
1990-04,6.89,
1990-05,6.90,
1990-06,6.91,
1990-07,6.91,
1990-08,6.92,
1990-09,6.93,
1990-10,6.94,
1990-11,6.95,
1990-12,6.97,
1991-01,6.97,
1991-02,6.98,
1991-03,6.99,
1991-04,6.99,
1991-05,7.00,
1991-06,7.00,
1991-07,7.01,
1991-08,7.02,
1991-09,7.03,
1991-10,7.05,
1991-11,7.06,
1991-12,7.08,
1992-01,7.09,
1992-02,7.09,
1992-03,7.10,
1992-04,7.11,
1992-05,7.12,
1992-06,7.13,
1992-07,7.15,
1992-08,7.18,
1992-09,7.19,
1992-10,7.20,
1992-11,7.20,
1992-12,7.21,
1993-01,7.22,
1993-02,7.22,
1993-03,7.23,
1993-04,7.24,
1993-05,7.25,
1993-06,7.26,
1993-07,7.26,
1993-08,7.27,
1993-09,7.27,
1993-10,7.26,
1993-11,7.26,
1993-12,7.25,
1994-01,7.25,
1994-02,7.25,
1994-03,7.26,
1994-04,7.27,
1994-05,7.28,
1994-06,7.30,
1994-07,7.31,
1994-08,7.32,
1994-09,7.33,
1994-10,7.34,
1994-11,7.36,
1994-12,7.38,
1995-01,7.39,
1995-02,7.41,
1995-03,7.42,
1995-04,7.43,
1995-05,7.43,
1995-06,7.44,
1995-07,7.44,
1995-08,7.43,
1995-09,7.43,
1995-10,7.44,
1995-11,7.43,
1995-12,7.42,
1996-01,7.41,
1996-02,7.40,
1996-03,7.39,
1996-04,7.37,
1996-05,7.36,
1996-06,7.35,
1996-07,7.35,
1996-08,7.33,
1996-09,7.32,
1996-10,7.30,
1996-11,7.27,
1996-12,7.24,
1997-01,7.21,
1997-02,7.17,
1997-03,7.13,
1997-04,7.08,
1997-05,7.04,
1997-06,7.00,
1997-07,6.96,
1997-08,6.91,
1997-09,6.87,
1997-10,6.82,
1997-11,6.78,
1997-12,6.73,
1998-01,6.68,
1998-02,6.64,
1998-03,6.59,
1998-04,6.55,
1998-05,6.51,
1998-06,6.46,
1998-07,6.41,
1998-08,6.35,
1998-09,6.30,
1998-10,6.24,
1998-11,6.19,
1998-12,6.13,
1999-01,6.08,
1999-02,6.03,
1999-03,5.98,
1999-04,5.93,
1999-05,5.87,
1999-06,5.83,
1999-07,5.78,
1999-08,5.74,
1999-09,5.71,
1999-10,5.68,
1999-11,5.66,
1999-12,5.64,
2000-01,5.62,
2000-02,5.61,
2000-03,5.59,
2000-04,5.57,
2000-05,5.56,
2000-06,5.54,
2000-07,5.53,
2000-08,5.52,
2000-09,5.51,
2000-10,5.51,
2000-11,5.50,
2000-12,5.49,
2001-01,5.48,
2001-02,5.46,
2001-03,5.44,
2001-04,5.42,
2001-05,5.40,
2001-06,5.38,
2001-07,5.35,
2001-08,5.32,
2001-09,5.29,
2001-10,5.25,
2001-11,5.21,
