"",BBK01.WZ3474,BBK01.WZ3474_FLAGS
"","Yields, derived from the term structure of interest rates, on Pfandbriefe with annual coupon payments / residual maturity of 10 years / moving averages",
unit,Prozent (hypothetically euro-based),
unit multiplier,one,
last update,2015-02-02 10:11:13,
2009-12,4.62,
2010-01,4.60,
2010-02,4.59,
2010-03,4.57,
2010-04,4.55,
2010-05,4.53,
2010-06,4.51,
2010-07,4.49,
2010-08,4.46,
2010-09,4.44,
2010-10,4.42,
2010-11,4.40,
2010-12,4.38,
2011-01,4.37,
2011-02,4.36,
2011-03,4.35,
2011-04,4.33,
2011-05,4.32,
2011-06,4.30,
2011-07,4.29,
2011-08,4.27,
2011-09,4.26,
2011-10,4.24,
2011-11,4.23,
2011-12,4.21,
2012-01,4.19,
2012-02,4.17,
2012-03,4.15,
2012-04,4.13,
2012-05,4.10,
2012-06,4.08,
2012-07,4.06,
2012-08,4.04,
2012-09,4.01,
2012-10,3.99,
2012-11,3.97,
2012-12,3.95,
2013-01,3.93,
2013-02,3.92,
2013-03,3.90,
2013-04,3.88,
2013-05,3.86,
2013-06,3.84,
2013-07,3.83,
2013-08,3.81,
2013-09,3.79,
2013-10,3.77,
2013-11,3.75,
2013-12,3.74,
2014-01,3.72,
2014-02,3.70,
2014-03,3.68,
2014-04,3.66,
2014-05,3.64,
2014-06,3.61,
2014-07,3.59,
2014-08,3.56,
2014-09,3.54,
2014-10,3.51,
2014-11,3.49,
2014-12,3.46,
2015-01,3.44,
"","General: Moving averages from end-of-month levels; calculated from end-of-month levels of 12 months in the case of a residual maturity of one year; end-of-month levels of 24 months in the case of a residual maturity of two years, ... , end-of-months levels of 120 months in the case of a residual maturity of ten years; this includes the end-of-month-level of the reporting month and the end-of-month-levels of the preceding months.",
