"",BBK01.OUG345,BBK01.OUG345_FLAGS
"",Loans to domestic general governments / Total / Landesbanken,
unit,Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-05 08:54:15,
1999-01,132.801,
1999-02,133.662,
1999-03,132.462,
1999-04,132.450,
1999-05,130.176,
1999-06,127.336,
1999-07,128.787,
1999-08,129.286,
1999-09,126.409,
1999-10,128.968,
1999-11,126.904,
1999-12,127.074,
2000-01,128.978,
2000-02,123.426,
2000-03,125.035,
2000-04,125.645,
2000-05,124.174,
2000-06,123.894,
2000-07,123.050,
2000-08,123.571,
2000-09,117.758,
2000-10,119.919,
2000-11,119.153,
2000-12,119.095,
2001-01,119.455,
2001-02,120.228,
2001-03,121.661,
2001-04,118.703,
2001-05,118.313,
2001-06,114.197,
2001-07,116.864,
2001-08,115.890,
2001-09,114.423,
2001-10,116.900,
2001-11,121.531,
2001-12,117.390,
2002-01,117.807,
2002-02,119.645,
2002-03,115.073,
2002-04,115.733,
2002-05,114.376,
2002-06,111.772,
2002-07,116.238,
2002-08,115.952,
2002-09,113.516,
2002-10,117.335,
2002-11,120.618,
2002-12,121.820,
2003-01,126.998,
2003-02,124.211,
2003-03,125.277,
2003-04,124.407,
2003-05,123.722,
2003-06,118.297,
2003-07,127.618,
2003-08,123.459,
2003-09,121.755,
2003-10,123.363,
2003-11,125.434,
2003-12,124.994,
2004-01,123.922,
2004-02,122.409,
2004-03,129.299,
2004-04,125.912,
2004-05,124.328,
2004-06,122.394,
2004-07,130.236,
2004-08,128.166,
2004-09,123.754,
2004-10,128.367,
2004-11,125.981,
2004-12,99.435,
2005-01,103.350,
2005-02,99.727,
2005-03,96.535,
2005-04,100.944,
2005-05,105.467,
2005-06,95.436,
2005-07,99.238,
2005-08,100.432,
2005-09,97.992,
2005-10,100.563,
2005-11,98.450,
2005-12,97.079,
2006-01,100.644,
2006-02,96.865,
2006-03,97.752,
2006-04,97.620,
2006-05,97.362,
2006-06,94.683,
2006-07,97.197,
2006-08,96.098,
2006-09,94.556,
2006-10,96.318,
2006-11,99.251,
2006-12,96.347,
2007-01,97.139,
2007-02,98.815,
2007-03,98.605,
2007-04,100.117,
2007-05,98.116,
2007-06,95.869,
2007-07,98.783,
2007-08,96.388,
2007-09,94.852,
2007-10,94.131,
2007-11,96.868,
2007-12,93.611,
2008-01,94.676,
2008-02,93.287,
2008-03,94.184,
2008-04,95.450,
2008-05,92.389,
2008-06,91.703,
2008-07,92.208,
2008-08,93.322,
2008-09,90.657,
2008-10,91.841,
2008-11,90.839,
2008-12,88.562,
2009-01,89.478,
2009-02,89.079,
2009-03,89.708,
2009-04,87.609,
2009-05,89.849,
2009-06,88.758,
2009-07,91.298,
2009-08,91.738,
2009-09,88.463,
2009-10,91.101,
2009-11,90.489,
2009-12,90.063,
2010-01,90.546,
2010-02,90.974,
2010-03,90.270,
2010-04,89.983,
2010-05,94.343,
2010-06,100.255,
2010-07,93.701,
2010-08,96.197,
2010-09,97.436,
2010-10,100.056,
2010-11,101.563,
2010-12,100.252,
2011-01,103.814,
2011-02,102.010,
2011-03,103.295,
2011-04,104.344,
2011-05,102.762,
2011-06,102.737,
2011-07,104.969,
2011-08,103.473,
2011-09,105.258,
2011-10,107.002,
2011-11,105.490,
2011-12,104.323,
2012-01,102.482,
2012-02,103.139,
2012-03,102.096,
2012-04,103.467,
2012-05,102.301,
2012-06,113.508,
2012-07,109.543,
2012-08,105.711,
2012-09,105.728,
2012-10,110.810,
2012-11,104.858,
2012-12,97.677,
2013-01,97.330,
2013-02,96.569,
2013-03,93.680,
2013-04,93.929,
2013-05,91.948,
2013-06,91.309,
2013-07,93.400,
2013-08,91.536,
2013-09,90.413,
2013-10,97.184,
2013-11,93.293,
2013-12,90.391,
2014-01,91.349,
2014-02,89.916,
2014-03,88.143,
2014-04,89.120,
2014-05,89.481,
2014-06,84.742,
2014-07,85.613,
2014-08,83.944,
2014-09,84.071,
2014-10,84.157,
2014-11,84.404,
2014-12,84.917,Provisional value
