"",BBK01.SU0049,BBK01.SU0049_FLAGS
"","Lending rates of banks / Mortgage loans secured by residential real estate with variable interest rates, effective interest rate / Average interest rate",
unit,% p.a. (hypothetically euro-based),
unit multiplier,one,
last update,2013-04-03 10:29:07,
1982-06,10.68,
1982-07,10.80,
1982-08,10.76,
1982-09,10.46,
1982-10,10.23,
1982-11,9.57,
1982-12,9.18,
1983-01,9.00,
1983-02,8.96,
1983-03,8.76,
1983-04,8.03,
1983-05,8.02,
1983-06,8.26,
1983-07,8.28,
1983-08,8.36,
1983-09,8.45,
1983-10,8.43,
1983-11,8.41,
1983-12,8.44,
1984-01,8.44,
1984-02,8.42,
1984-03,8.34,
1984-04,8.32,
1984-05,8.34,
1984-06,8.36,
1984-07,8.38,
1984-08,8.40,
1984-09,8.33,
1984-10,8.24,
1984-11,8.13,
1984-12,7.98,
1985-01,7.96,
1985-02,8.08,
1985-03,8.20,
1985-04,8.19,
1985-05,8.10,
1985-06,7.99,
1985-07,7.88,
1985-08,7.63,
1985-09,7.35,
1985-10,7.32,
1985-11,7.38,
1985-12,7.37,
1986-01,7.33,
1986-02,7.26,
1986-03,7.01,
1986-04,6.84,
1986-05,6.77,
1986-06,6.80,
1986-07,6.80,
1986-08,6.73,
1986-09,6.70,
1986-10,6.73,
1986-11,6.75,
1986-12,6.73,
1987-01,6.71,
1987-02,6.54,
1987-03,6.45,
1987-04,6.31,
1987-05,6.22,
1987-06,6.16,
1987-07,6.20,
1987-08,6.32,
1987-09,6.35,
1987-10,6.57,
1987-11,6.50,
1987-12,6.32,
1988-01,6.29,
1988-02,6.18,
1988-03,6.08,
1988-04,6.03,
1988-05,6.16,
1988-06,6.20,
1988-07,6.41,
1988-08,6.63,
1988-09,6.72,
1988-10,6.65,
1988-11,6.56,
1988-12,6.61,
1989-01,6.69,
1989-02,7.08,
1989-03,7.38,
1989-04,7.40,
1989-05,7.46,
1989-06,7.61,
1989-07,7.65,
1989-08,7.62,
1989-09,7.68,
1989-10,8.14,
1989-11,8.42,
1989-12,8.55,
1990-01,8.63,
1990-02,9.30,
1990-03,9.54,
1990-04,9.54,
1990-05,9.58,
1990-06,9.63,
1990-07,9.64,
1990-08,9.66,
1990-09,9.75,
1990-10,9.84,
1990-11,9.91,
1990-12,9.94,
1991-01,9.95,
1991-02,9.98,
1991-03,9.87,
1991-04,9.85,
1991-05,9.84,
1991-06,9.84,
1991-07,9.96,
1991-08,10.09,
1991-09,10.20,
1991-10,10.21,
1991-11,10.21,
1991-12,10.21,
1992-01,10.21,
1992-02,10.08,
1992-03,10.06,
1992-04,10.12,
1992-05,10.18,
1992-06,10.16,
1992-07,10.23,
1992-08,10.42,
1992-09,10.37,
1992-10,9.97,
1992-11,9.76,
1992-12,9.71,
1993-01,9.51,
1993-02,9.27,
1993-03,9.04,
1993-04,8.89,
1993-05,8.82,
1993-06,8.86,
1993-07,8.77,
1993-08,8.51,
1993-09,8.23,
1993-10,8.10,
1993-11,7.89,
1993-12,7.75,
1994-01,7.65,
1994-02,7.63,
1994-03,7.64,
1994-04,7.64,
1994-05,7.64,
1994-06,7.68,
1994-07,7.68,
1994-08,7.69,
1994-09,7.86,
1994-10,7.98,
1994-11,8.01,
1994-12,8.05,
1995-01,8.09,
1995-02,8.09,
1995-03,8.01,
1995-04,7.75,
1995-05,7.63,
1995-06,7.49,
1995-07,7.46,
1995-08,7.44,
1995-09,7.21,
1995-10,7.16,
1995-11,7.06,
1995-12,6.88,
1996-01,6.74,
1996-02,6.61,
1996-03,6.64,
1996-04,6.67,
1996-05,6.61,
1996-06,6.61,
1996-07,6.63,
1996-08,6.58,
1996-09,6.55,
1996-10,6.45,
1996-11,6.40,
1996-12,6.36,
1997-01,6.34,
1997-02,6.27,
1997-03,6.22,
1997-04,6.23,
1997-05,6.20,
1997-06,6.19,
1997-07,6.16,
1997-08,6.18,
1997-09,6.17,
1997-10,6.22,
1997-11,6.33,
1997-12,6.31,
1998-01,6.24,
1998-02,6.19,
1998-03,6.17,
1998-04,6.15,
1998-05,6.14,
1998-06,6.14,
1998-07,6.11,
1998-08,6.08,
1998-09,5.98,
1998-10,5.88,
1998-11,5.86,
1998-12,5.78,
1999-01,5.67,
1999-02,5.61,
1999-03,5.63,
1999-04,5.58,
1999-05,5.50,
1999-06,5.53,
1999-07,5.64,
1999-08,5.72,
1999-09,5.77,
1999-10,5.92,
1999-11,5.94,
1999-12,5.97,
2000-01,6.11,
2000-02,6.20,
2000-03,6.22,
2000-04,6.26,
2000-05,6.49,
2000-06,6.56,
2000-07,6.67,
2000-08,6.70,
2000-09,6.79,
2000-10,6.84,
2000-11,6.86,
2000-12,6.81,
2001-01,6.72,
2001-02,6.71,
2001-03,6.67,
2001-04,6.64,
2001-05,6.66,
2001-06,6.64,
2001-07,6.64,
2001-08,6.57,
2001-09,6.45,
2001-10,6.30,
2001-11,6.12,
2001-12,6.15,
2002-01,6.13,
2002-02,6.14,
2002-03,6.16,
2002-04,6.26,
2002-05,6.22,
2002-06,6.21,
2002-07,6.13,
2002-08,6.04,
2002-09,6.02,
2002-10,5.93,
2002-11,5.90,
2002-12,5.83,
2003-01,5.74,
2003-02,5.64,
2003-03,5.59,
2003-04,5.58,
2003-05,5.51,
2003-06,5.39,
"","General: Most frequently occuring interest rate for new business within the reporting period (the two middle weeks of a given month). Since January 1991 the rates of banks in the new Länder have been included in the interest rate survey. The average rates are calculated as unweighted arithmetic means from the interest rates reported to be within the spread. The spread is ascertained by eliminating the reports in the top 5% and the bottom 5% of the interest rate range. The figures refer to the time when the contract was concluded and not to the entire duration of contract. The calculation of the effective interest rate is based on an annual redemption rate of 1% plus interest saved; the repayment conditions agreed upon in each case by the banks involved are taken into account. From the reporting month September 2000, effective interest rates are calculated according to the ISMA method (International Securities Market Association). The use of the ISMA method (non-linear remuneration of less than one year) in this context tends to result in slightly lower effective annual interest rates.",
