"",BBK01.SUD247,BBK01.SUD247_FLAGS
"",New business (volumes) of German banks / Loans to non-financial corporations over EUR 0.25 million and up to EUR 1 million with initial rate fixation of over 5 and up to 10 years,
unit,EURO (hypothetically euro-based),
unit multiplier,million,
last update,2015-02-03 10:27:30,
2010-06,565,
2010-07,717,
2010-08,569,
2010-09,645,
2010-10,736,
2010-11,668,
2010-12,807,
2011-01,680,
2011-02,534,
2011-03,629,
2011-04,610,
2011-05,643,
2011-06,498,
2011-07,652,
2011-08,583,
2011-09,582,
2011-10,557,
2011-11,557,
2011-12,736,
2012-01,621,
2012-02,535,
2012-03,633,
2012-04,571,
2012-05,559,
2012-06,624,
2012-07,751,
2012-08,693,
2012-09,578,
2012-10,715,
2012-11,544,
2012-12,559,
2013-01,638,
2013-02,444,
2013-03,483,
2013-04,609,
2013-05,481,
2013-06,562,
2013-07,787,
2013-08,620,
2013-09,496,
2013-10,678,
2013-11,496,
2013-12,653,
2014-01,685,
2014-02,504,
2014-03,487,
2014-04,613,
2014-05,538,
2014-06,520,
2014-07,714,
2014-08,541,
2014-09,606,
2014-10,646,
2014-11,472,
2014-12,733,Provisional value
"",General: Estimated. The volume of new business is extrapolated to form the underlying total using the Horvitz-Thompson estimator. The amount refers to the single loan transaction considered as new business. p = Provisional,
