"",BBK01.OUB103,BBK01.OUB103_FLAGS
1965-09,0.148,
1965-10,0.145,
1965-11,0.135,
1965-12,0.134,
1966-01,0.156,
1966-02,0.157,
1966-03,0.168,
1966-04,0.171,
1966-05,0.175,
1966-06,0.178,
1966-07,0.187,
1966-08,0.189,
1966-09,0.182,
1966-10,0.184,
1966-11,0.189,
1966-12,0.182,
1967-01,0.194,
1967-02,0.196,
1967-03,0.203,
1967-04,0.204,
1967-05,0.195,
1967-06,0.192,
1967-07,0.202,
1967-08,0.198,
1967-09,0.213,
1967-10,0.213,
1967-11,0.213,
1967-12,0.215,
1968-01,0.233,
1968-02,0.262,
1968-03,0.273,
1968-04,0.287,
1968-05,0.291,
1968-06,0.320,
1968-07,0.354,
1968-08,0.371,
1968-09,0.417,
1968-10,0.405,
1968-11,0.476,
1968-12,0.675,
1969-01,0.721,
1969-02,0.743,
1969-03,0.748,
1969-04,0.732,
1969-05,0.744,
1969-06,0.738,
1969-07,0.744,
1969-08,0.779,
1969-09,0.760,
1969-10,0.788,
1969-11,0.822,
1969-12,0.917,
1970-01,0.950,
1970-02,0.995,
1970-03,0.994,
1970-04,0.994,
1970-05,1.026,
1970-06,1.035,
1970-07,1.035,
1970-08,1.038,
1970-09,1.010,
1970-10,0.992,
1970-11,1.042,
1970-12,1.144,
1971-01,1.117,
1971-02,1.171,
1971-03,1.156,
1971-04,1.198,
1971-05,1.194,
1971-06,1.192,
1971-07,1.196,
1971-08,1.180,
1971-09,1.193,
1971-10,1.227,
1971-11,1.236,
1971-12,1.218,
1972-01,1.210,
1972-02,1.159,
1972-03,1.148,
1972-04,1.133,
1972-05,1.145,
1972-06,1.163,
1972-07,1.145,
1972-08,1.119,
1972-09,1.104,
1972-10,1.090,
1972-11,1.118,
1972-12,1.212,
1973-01,1.210,
1973-02,1.265,
1973-03,1.334,
1973-04,1.285,
1973-05,1.190,
1973-06,1.239,
1973-07,1.199,
1973-08,1.191,
1973-09,1.133,
1973-10,1.180,
1973-11,1.269,
1973-12,1.311,
1974-01,1.373,
1974-02,1.347,
1974-03,1.259,
1974-04,1.376,
1974-05,1.378,
1974-06,1.392,
1974-07,1.361,
1974-08,1.384,
1974-09,1.368,
1974-10,1.366,
1974-11,1.456,
1974-12,1.542,
1975-01,1.496,
1975-02,1.497,
1975-03,1.502,
1975-04,1.556,
1975-05,1.609,
1975-06,1.669,
1975-07,1.695,
1975-08,1.761,
1975-09,1.820,
1975-10,1.891,
1975-11,2.026,
1975-12,2.088,
1976-01,2.036,
1976-02,1.988,
1976-03,2.148,
1976-04,2.096,
1976-05,2.063,
1976-06,2.036,
1976-07,2.253,
1976-08,2.166,
1976-09,2.338,
1976-10,2.402,
1976-11,2.586,
1976-12,2.597,
1977-01,2.720,
1977-02,2.772,
1977-03,2.754,
1977-04,2.893,
1977-05,3.061,
1977-06,3.198,
1977-07,3.310,
1977-08,3.491,
1977-09,3.595,
1977-10,3.715,
1977-11,3.920,
1977-12,4.093,
1978-01,4.019,
1978-02,3.890,
1978-03,3.920,
1978-04,4.113,
1978-05,4.193,
1978-06,4.294,
1978-07,4.366,
1978-08,5.050,
1978-09,5.114,
1978-10,5.083,
1978-11,5.295,
1978-12,5.989,
1979-01,5.771,
1979-02,5.859,
1979-03,6.160,
1979-04,6.202,
1979-05,6.257,
1979-06,6.405,
1979-07,6.412,
1979-08,6.571,
1979-09,6.631,
1979-10,6.554,
1979-11,6.861,
1979-12,6.862,
1980-01,6.929,
1980-02,7.173,
1980-03,7.292,
1980-04,7.285,
1980-05,7.280,
1980-06,7.283,
1980-07,7.249,
1980-08,7.257,
1980-09,7.346,
1980-10,7.451,
1980-11,7.562,
1980-12,7.716,
1981-01,7.719,
1981-02,7.618,
1981-03,7.710,
1981-04,7.881,
1981-05,7.998,
1981-06,8.106,
1981-07,8.168,
1981-08,8.081,
1981-09,8.198,
1981-10,8.293,
1981-11,8.289,
1981-12,8.540,
1982-01,8.435,
1982-02,8.435,
1982-03,8.609,
1982-04,8.493,
1982-05,8.516,
1982-06,8.454,
1982-07,8.358,
1982-08,8.438,
1982-09,8.507,
1982-10,8.450,
1982-11,8.371,
1982-12,8.677,
1983-01,8.338,
1983-02,8.344,
1983-03,8.401,
1983-04,8.338,
1983-05,8.336,
1983-06,8.288,
1983-07,8.209,
1983-08,8.148,
1983-09,8.275,
1983-10,8.206,
1983-11,8.132,
1983-12,8.328,
1984-01,7.866,
1984-02,7.925,
1984-03,7.743,
1984-04,7.504,
1984-05,7.596,
1984-06,7.732,
1984-07,7.667,
1984-08,7.722,
1984-09,7.531,
1984-10,7.741,
1984-11,8.193,
1984-12,8.832,
1985-01,7.996,
1985-02,7.986,
1985-03,7.890,
1985-04,7.767,
1985-05,7.940,
1985-06,7.890,
1985-07,8.048,
1985-08,8.476,
1985-09,8.957,
1985-10,9.196,
1985-11,9.614,
1985-12,9.903,
1986-01,8.911,
1986-02,8.888,
1986-03,8.850,
1986-04,8.605,
1986-05,9.260,
1986-06,9.369,
1986-07,9.198,
1986-08,8.977,
1986-09,9.196,
1986-10,8.932,
1986-11,9.137,
1986-12,9.567,
1987-01,8.543,
1987-02,8.543,
1987-03,8.591,
1987-04,8.275,
1987-05,8.519,
1987-06,8.575,
1987-07,8.688,
1987-08,8.804,
1987-09,8.898,
1987-10,8.867,
1987-11,9.378,
1987-12,9.529,
1988-01,8.775,
1988-02,8.809,
1988-03,8.764,
1988-04,8.415,
1988-05,8.615,
1988-06,8.760,
1988-07,8.635,
1988-08,8.729,
1988-09,8.869,
1988-10,8.709,
1988-11,9.210,
1988-12,9.527,
1989-01,9.068,
1989-02,9.612,
1989-03,9.550,
1989-04,9.385,
1989-05,9.546,
1989-06,9.426,
1989-07,9.043,
1989-08,8.992,
1989-09,9.395,
1989-10,9.401,
1989-11,9.710,
1989-12,9.795,
1990-01,9.487,
1990-02,9.748,
1990-03,9.651,
1990-04,9.268,
1990-05,9.235,
1990-06,9.457,
1990-07,10.740,
1990-08,10.816,
1990-09,11.043,
1990-10,10.898,
1990-11,10.903,
1990-12,11.385,
1991-01,10.596,
1991-02,10.280,
1991-03,10.071,
1991-04,9.649,
1991-05,9.370,
1991-06,9.165,
1991-07,8.852,
1991-08,8.821,
1991-09,8.742,
1991-10,8.994,
1991-11,9.231,
1991-12,9.726,
1992-01,9.572,
1992-02,9.958,
1992-03,9.833,
1992-04,9.786,
1992-05,9.856,
1992-06,9.870,
1992-07,9.628,
1992-08,9.656,
1992-09,9.732,
1992-10,9.902,
1992-11,9.565,
1992-12,9.906,
1993-01,9.235,
1993-02,9.191,
1993-03,9.170,
1993-04,9.023,
1993-05,9.069,
1993-06,8.941,
1993-07,8.879,
1993-08,8.508,
1993-09,8.700,
1993-10,9.078,
1993-11,9.005,
1993-12,9.620,
1994-01,9.060,
1994-02,9.159,
1994-03,9.370,
1994-04,9.954,
1994-05,9.778,
1994-06,10.320,
1994-07,9.981,
1994-08,11.226,
1994-09,13.654,
1994-10,14.294,
1994-11,15.069,
1994-12,15.614,
1995-01,14.874,
1995-02,14.813,
1995-03,14.868,
1995-04,14.591,
1995-05,14.617,
1995-06,14.679,
1995-07,14.555,
1995-08,14.370,
1995-09,14.688,
1995-10,14.576,
1995-11,15.083,
1995-12,15.437,
1996-01,14.755,
1996-02,14.697,
1996-03,14.927,
1996-04,14.407,
1996-05,14.562,
1996-06,14.284,
1996-07,13.975,
1996-08,14.200,
1996-09,14.194,
1996-10,13.821,
1996-11,13.910,
1996-12,14.153,
1997-01,13.880,
1997-02,13.732,
1997-03,14.349,
1997-04,14.411,
1997-05,14.393,
1997-06,14.818,
1997-07,14.490,
1997-08,14.969,
1997-09,14.882,
1997-10,14.854,
1997-11,15.098,
1997-12,15.619,
1998-01,14.995,
1998-02,14.733,
1998-03,14.712,
1998-04,14.838,
1998-05,15.106,
1998-06,14.743,
1998-07,15.433,
1998-08,15.502,
1998-09,15.722,
1998-10,15.346,
1998-11,15.064,
1998-12,15.733,
1999-01,18.242,
1999-02,18.190,
1999-03,18.939,
1999-04,18.704,
1999-05,19.410,
1999-06,20.297,
1999-07,21.203,
1999-08,21.798,
1999-09,22.724,
1999-10,23.743,
1999-11,23.474,
1999-12,24.158,
2000-01,23.101,
2000-02,22.785,
2000-03,22.357,
2000-04,21.617,
2000-05,28.232,
2000-06,28.184,
2000-07,28.112,
2000-08,27.541,
2000-09,27.972,
2000-10,28.414,
2000-11,27.871,
2000-12,28.113,
2001-01,26.990,
2001-02,26.561,
2001-03,26.638,
2001-04,26.627,
2001-05,26.141,
2001-06,25.541,
2001-07,25.654,
2001-08,25.845,
2001-09,25.060,
2001-10,24.864,
2001-11,24.791,
2001-12,24.927,
2002-01,24.299,
2002-02,23.920,
2002-03,24.005,
2002-04,23.844,
2002-05,23.746,
2002-06,23.102,
2002-07,22.979,
2002-08,23.565,
2002-09,23.929,
2002-10,23.690,
2002-11,23.544,
2002-12,22.848,
2003-01,22.308,
2003-02,21.800,
2003-03,21.065,
2003-04,20.878,
2003-05,20.584,
2003-06,20.636,
2003-07,20.183,
2003-08,19.893,
2003-09,19.236,
2003-10,19.065,
2003-11,20.271,
2003-12,20.917,
2004-01,19.456,
2004-02,18.899,
2004-03,18.602,
2004-04,18.917,
2004-05,19.333,
2004-06,19.398,
2004-07,18.819,
2004-08,18.963,
2004-09,18.248,
2004-10,17.197,
2004-11,17.206,
2004-12,17.256,
2005-01,17.298,
2005-02,17.133,
2005-03,17.394,
2005-04,17.466,
2005-05,17.555,
2005-06,17.795,
2005-07,16.942,
2005-08,16.473,
2005-09,16.467,
2005-10,16.666,
2005-11,16.838,
2005-12,18.601,
2006-01,18.509,
2006-02,18.597,
2006-03,19.220,
2006-04,19.286,
2006-05,18.662,
2006-06,18.424,
2006-07,18.024,
2006-08,17.404,
2006-09,16.808,
2006-10,16.853,
2006-11,17.274,
2006-12,16.666,
2007-01,17.165,
2007-02,16.998,
2007-03,17.559,
2007-04,18.001,
2007-05,17.663,
2007-06,17.689,
2007-07,17.566,
2007-08,17.546,
2007-09,17.408,
2007-10,17.762,
2007-11,17.587,
2007-12,22.629,
2008-01,22.663,
2008-02,22.238,
2008-03,22.476,
2008-04,22.552,
2008-05,23.126,
2008-06,23.225,
2008-07,25.911,
2008-08,26.084,
2008-09,28.437,
2008-10,28.419,
2008-11,28.465,
2008-12,27.926,
2009-01,28.028,
2009-02,28.677,
2009-03,28.877,
2009-04,30.107,
2009-05,30.074,
2009-06,31.938,
2009-07,29.955,
2009-08,32.362,
2009-09,31.451,
2009-10,29.877,
2009-11,25.307,
2009-12,25.374,
2010-01,25.387,
2010-02,25.021,
2010-03,25.044,
2010-04,25.112,
2010-05,24.857,
2010-06,25.661,
2010-07,25.636,
2010-08,25.060,
2010-09,25.892,
2010-10,26.425,
2010-11,26.294,
2010-12,26.600,
2011-01,26.993,
2011-02,27.631,
2011-03,29.516,
2011-04,31.452,
2011-05,34.605,
2011-06,36.758,
2011-07,35.540,
2011-08,36.939,
2011-09,37.221,
2011-10,37.575,
2011-11,37.120,
2011-12,35.588,
2012-01,35.877,
2012-02,36.187,
2012-03,35.346,
2012-04,35.968,
2012-05,36.586,
2012-06,37.093,
2012-07,36.796,
2012-08,37.750,
2012-09,38.802,
2012-10,39.512,
2012-11,39.621,
2012-12,40.426,
2013-01,40.732,
2013-02,41.269,
2013-03,42.028,
2013-04,41.657,
2013-05,42.269,
2013-06,42.796,
2013-07,42.742,
2013-08,43.854,
2013-09,43.015,
2013-10,43.062,
2013-11,42.631,
2013-12,41.658,
2014-01,41.550,
2014-02,41.485,
2014-03,41.515,
2014-04,41.110,
2014-05,41.187,
2014-06,41.537,
2014-07,40.556,
2014-08,40.734,
2014-09,41.184,
2014-10,43.022,
2014-11,42.239,
2014-12,40.980,Provisional value
