"",BBK01.OUZ550,BBK01.OUZ550_FLAGS
"",Other liabilities / Total / Regional institutions of credit cooperatives and Credit cooperatives / Multi-office banks (MFIs),
unit,DM/Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-05 10:57:45,
1999-01,14.450,
1999-02,12.490,
1999-03,13.638,
1999-04,13.643,
1999-05,13.168,
1999-06,13.715,
1999-07,14.472,
1999-08,15.231,
1999-09,16.441,
1999-10,17.622,
1999-11,17.257,
1999-12,15.535,
2000-01,12.881,
2000-02,12.720,
2000-03,12.591,
2000-04,13.632,
2000-05,13.617,
2000-06,14.178,
2000-07,16.775,
2000-08,16.199,
2000-09,16.686,
2000-10,19.601,
2000-11,20.443,
2000-12,16.214,
2001-01,15.096,
2001-02,14.133,
2001-03,15.003,
2001-04,16.109,
2001-05,15.216,
2001-06,16.350,
2001-07,15.995,
2001-08,15.988,
2001-09,17.124,
2001-10,23.142,
2001-11,22.496,
2001-12,19.768,
2002-01,14.887,
2002-02,13.694,
2002-03,15.562,
2002-04,14.959,
2002-05,14.532,
2002-06,14.945,
2002-07,15.706,
2002-08,16.062,
2002-09,17.247,
2002-10,18.292,
2002-11,19.496,
2002-12,20.352,
2003-01,17.851,
2003-02,16.790,
2003-03,16.582,
2003-04,16.829,
2003-05,16.304,
2003-06,17.333,
2003-07,18.299,
2003-08,19.248,
2003-09,19.848,
2003-10,20.930,
2003-11,20.876,
2003-12,19.391,
2004-01,17.098,
2004-02,15.854,
2004-03,17.233,
2004-04,17.837,
2004-05,20.073,
2004-06,19.131,
2004-07,19.383,
2004-08,20.791,
2004-09,21.058,
2004-10,22.739,
2004-11,22.540,
2004-12,21.494,
2005-01,21.028,
2005-02,20.145,
2005-03,21.245,
2005-04,22.142,
2005-05,21.129,
2005-06,21.864,
2005-07,22.533,
2005-08,23.100,
2005-09,25.172,
2005-10,26.795,
2005-11,27.691,
2005-12,25.604,
2006-01,23.907,
2006-02,23.731,
2006-03,23.813,
2006-04,25.092,
2006-05,24.770,
2006-06,24.146,
2006-07,24.916,
2006-08,24.814,
2006-09,26.008,
2006-10,27.088,
2006-11,27.170,
2006-12,27.983,
2007-01,25.923,
2007-02,26.383,
2007-03,26.029,
2007-04,27.615,
2007-05,27.522,
2007-06,27.784,
2007-07,28.001,
2007-08,29.180,
2007-09,31.542,
2007-10,31.440,
2007-11,30.967,
2007-12,29.739,
2008-01,28.502,
2008-02,28.488,
2008-03,30.765,
2008-04,31.628,
2008-05,31.436,
2008-06,32.362,
2008-07,34.131,
2008-08,34.470,
2008-09,36.166,
2008-10,38.986,
2008-11,38.328,
2008-12,38.206,
2009-01,34.532,
2009-02,34.469,
2009-03,34.191,
2009-04,34.403,
2009-05,33.538,
2009-06,32.839,
2009-07,33.832,
2009-08,36.205,
2009-09,35.321,
2009-10,36.149,
2009-11,36.537,
2009-12,34.901,
2010-01,33.507,
2010-02,33.427,
2010-03,40.851,
2010-04,40.440,
2010-05,43.539,
2010-06,41.909,
2010-07,40.434,
2010-08,41.881,
2010-09,43.600,
2010-10,43.139,
2010-11,43.976,
2010-12,54.544,
2011-01,50.404,
2011-02,50.733,
2011-03,50.288,
2011-04,52.153,
2011-05,50.682,
2011-06,49.462,
2011-07,52.866,
2011-08,57.981,
2011-09,63.097,
2011-10,60.770,
2011-11,61.677,
2011-12,64.473,
2012-01,62.758,
2012-02,60.975,
2012-03,60.974,
2012-04,64.392,
2012-05,75.044,
2012-06,66.788,
2012-07,72.230,
2012-08,71.278,
2012-09,69.818,
2012-10,69.075,
2012-11,69.396,
2012-12,70.876,
2013-01,63.046,
2013-02,64.980,
2013-03,67.364,
2013-04,66.640,
2013-05,62.221,
2013-06,56.204,
2013-07,57.161,
2013-08,55.057,
2013-09,58.106,
2013-10,58.481,
2013-11,57.524,
2013-12,53.976,
2014-01,54.997,
2014-02,56.086,
2014-03,56.927,
2014-04,56.222,
2014-05,57.167,
2014-06,55.987,
2014-07,58.370,
2014-08,60.780,
2014-09,62.856,
2014-10,62.365,
2014-11,63.823,
"","General: Owing to the Act Modernising Accounting Law (Gesetz zur Modernisierung des Bilanzrechts) of 25 May 2009, derivative financial instruments in the trading portfolio (trading portfolio derivatives) within the meaning of section 340e (3) sentence 1 of the German Commercial Code (HGB) read in conjunction with section 35 (1) No 1a of the Credit Institution Accounting Regulation (RechKredV) are classified under ""Other assets and liabilities"" as of december 2010 reporting date.  Up to and including December 1998, including fiduciary liabilities and value adjustments. Since January 1999, presentation in separate time series (fiduciary liabilities: time series OUZ454+OUZ455, value adjustments: time series OUZ468+OUZ469).",
