"",BBK01.PQ2796,BBK01.PQ2796_FLAGS
"",Instalment credit to domestic employees and other individuals / Long-term / Banks with special functions,
unit,DM/Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-16 10:27:45,
1980-10,0.235,
1981-01,0.247,
1981-04,0.251,
1981-07,0.265,
1981-10,0.275,
1982-01,0.292,
1982-04,0.299,
1982-07,0.314,
1982-10,0.315,
1983-01,0.327,
1983-04,0.324,
1983-07,0.335,
1983-10,0.331,
1984-01,0.342,
1984-04,0.349,
1984-07,0.366,
1984-10,0.359,
1985-01,0.371,
1985-04,0.363,
1985-07,0.377,
1985-10,0.370,
1986-01,0.386,
1986-04,0.378,
1986-07,0.398,
1986-10,0.389,
1987-01,0.403,
1987-04,0.387,
1987-07,0.411,
1987-10,0.402,
1988-01,0.434,
1988-04,0.437,
1988-07,0.473,
1988-10,0.484,
1989-01,0.538,
1989-04,0.560,
1989-07,0.619,
1989-10,0.689,
1990-01,0.855,
1990-04,0.999,
1990-07,1.093,
1990-10,1.110,
1991-01,1.140,
1991-04,1.146,
1991-07,1.179,
1991-10,1.172,
1992-01,1.207,
1992-04,1.186,
1992-07,1.219,
1992-10,1.179,
1993-01,1.169,
1993-04,1.102,
1993-07,1.100,
1993-10,1.026,
1994-01,1.020,
1994-04,0.966,
1994-07,1.002,
1994-10,0.944,
1995-01,0.984,
1995-04,0.927,
1995-07,0.949,
1995-10,0.886,
1996-01,0.871,
1996-04,0.807,
1996-07,0.814,
1996-10,0.804,
1997-01,0.868,
1997-04,0.867,
1997-07,0.935,
1997-10,1.183,
1998-01,1.235,
1998-04,1.238,
1998-07,1.280,
1998-10,1.281,
1999-01,1.037,
1999-04,0.975,
1999-07,0.970,
1999-10,0.952,
2000-01,0.953,
2000-04,0.929,
2000-07,0.921,
2000-10,0.912,
2001-01,0.917,
2001-04,0.903,
2001-07,0.896,
2001-10,0.900,
2002-01,0.916,
2002-04,0.912,
2002-07,0.910,
2002-10,0.925,
2003-01,0.978,
2003-04,0.981,
2003-07,1.007,
2003-10,1.100,
2004-01,1.134,
2004-04,1.154,
2004-07,1.186,
2004-10,7.706,
2005-01,7.773,
2005-04,7.635,
2005-07,7.547,
2005-10,7.146,
2006-01,7.049,
2006-04,6.739,
2006-07,6.741,
2006-10,6.482,
2007-01,6.490,
2007-04,6.249,
2007-07,6.258,
2007-10,6.052,
2008-01,6.020,
2008-04,5.786,
2008-07,5.769,
2008-10,5.579,
2009-01,5.562,
2009-04,5.398,
2009-07,5.376,
2009-10,5.297,
2010-01,5.310,
2010-04,5.246,
2010-07,5.214,
2010-10,5.214,
2011-01,5.275,
2011-04,5.231,
2011-07,5.300,
2011-10,5.244,
2012-01,5.327,
2012-04,5.306,
2012-07,5.290,
2012-10,5.316,
2013-01,5.372,
2013-04,5.341,
2013-07,5.351,
2013-10,5.445,
2014-01,5.479,
2014-04,5.518,
2014-07,5.560,
2014-10,5.604,
