"",BBK01.BQ1720,BBK01.BQ1720_FLAGS
"","Central, state and local government debt - total debt",
unit,DM/Euro (hypothetically euro-based),
unit multiplier,million,
last update,2015-02-16 16:36:29,
1991-01,559834.2,
1991-04,569181.8,
1991-07,576442.2,
1991-10,598702.0,
1992-01,610605.9,
1992-04,615245.0,
1992-07,631118.7,
1992-10,686404.6,
1993-01,702249.8,
1993-04,719870.8,
1993-07,737069.6,
1993-10,770225.7,
1994-01,810268.7,
1994-04,809433.2,
1994-07,817788.6,
1994-10,848556.1,
1995-01,951191.4,
1995-04,957664.8,
1995-07,988487.9,
1995-10,1019248.3,
1996-01,1028253.7,
1996-04,1035337.6,
1996-07,1052491.9,
1996-10,1087170.4,
1997-01,1102852.8,
1997-04,1112258.1,
1997-07,1122252.0,
1997-10,1132974.3,
1998-01,1148545.0,
1998-04,1149982.3,
1998-07,1158946.8,
1998-10,1165834.4,
1999-01,1178103.6,
1999-04,1180560.1,
1999-07,1190622.6,
1999-10,1199986.6,
2000-01,1214004.0,
2000-04,1212377.2,
2000-07,1221717.5,
2000-10,1211454.9,
2001-01,1200582.8,
2001-04,1194841.4,
2001-07,1210439.0,
2001-10,1223966.3,
2002-01,1249896.6,
2002-04,1251163.8,
2002-07,1269476.7,
2002-10,1277666.9,
2003-01,1311742.4,
2003-04,1326352.0,
2003-07,1345989.3,
2003-10,1358136.7,
2004-01,1402891.9,
2004-04,1411550.8,
2004-07,1429017.2,
2004-10,1430581.8,
2005-01,1457430.0,
2005-04,1465638.5,
2005-07,1480383.8,
2005-10,1489029.3,
2006-01,1508931.6,
2006-04,1525012.1,
2006-07,1540522.6,
2006-10,1533696.7,
2007-01,1538620.8,
2007-04,1556683.7,
2007-07,1535252.5,
2007-10,1540380.9,
2008-01,1541758.7,
2008-04,1554151.4,
2008-07,1547336.1,
2008-10,1564589.7,comment
2009-01,1594403.2,comment
2009-04,1646306.9,
2009-07,1651955.3,
2009-10,1657842.3,
2010-01,1678190.5,
2010-04,1687956.6,
2010-07,1712684.8,
2010-10,1732531.0,
2011-01,1750580.2,
2011-04,1763412.5,
2011-07,1759638.3,
2011-10,1752476.2,
2012-01,1765630.2,
2012-04,1779702.5,
2012-07,1771856.0,
2012-10,1790284.0,
2013-01,1801946.7,
2013-04,1806017.3,
2013-07,1794366.8,
2013-10,1816536.0,
2014-01,1809141.6,Provisional value
2014-04,1821390.1,Provisional value
2014-07,1817785.6,Provisional value
"","General: For Germany as a whole (excluding hospitals with commercial accounting practices). From December 2008, including the debt of the Financial Market Stabilisation Fund (SoFFin). From March 2009, including the debt of the Investment and Repayment Fund.",
"","Comment on 2008-10: From December 2008, including debt of the Financial Market Stabilisation Fund (SoFFin).",
"","Comment on 2009-01: From March 2009, including the debt of the Investment and Repayment Fund.",
