"",BBK01.WX4225,BBK01.WX4225_FLAGS
1977-04,-,Nothing exists
1977-05,-,Nothing exists
1977-06,-,Nothing exists
1977-07,-,Nothing exists
1977-08,-,Nothing exists
1977-09,-,Nothing exists
1977-10,-,Nothing exists
1977-11,-,Nothing exists
1977-12,-,Nothing exists
1978-01,-,Nothing exists
1978-02,-,Nothing exists
1978-03,-,Nothing exists
1978-04,-,Nothing exists
1978-05,-,Nothing exists
1978-06,-,Nothing exists
1978-07,-,Nothing exists
1978-08,-,Nothing exists
1978-09,-,Nothing exists
1978-10,-,Nothing exists
1978-11,-,Nothing exists
1978-12,-,Nothing exists
1979-01,-,Nothing exists
1979-02,-,Nothing exists
1979-03,-,Nothing exists
1979-04,-,Nothing exists
1979-05,-,Nothing exists
1979-06,-,Nothing exists
1979-07,-,Nothing exists
1979-08,-,Nothing exists
1979-09,-,Nothing exists
1979-10,-,Nothing exists
1979-11,-,Nothing exists
1979-12,-,Nothing exists
1980-01,-,Nothing exists
1980-02,-,Nothing exists
1980-03,-,Nothing exists
1980-04,-,Nothing exists
1980-05,-,Nothing exists
1980-06,-,Nothing exists
1980-07,-,Nothing exists
1980-08,-,Nothing exists
1980-09,-,Nothing exists
1980-10,-,Nothing exists
1980-11,-,Nothing exists
1980-12,-,Nothing exists
1981-01,-,Nothing exists
1981-02,-,Nothing exists
1981-03,-,Nothing exists
1981-04,-,Nothing exists
1981-05,-,Nothing exists
1981-06,-,Nothing exists
1981-07,-,Nothing exists
1981-08,-,Nothing exists
1981-09,-,Nothing exists
1981-10,-,Nothing exists
1981-11,-,Nothing exists
1981-12,-,Nothing exists
1982-01,-,Nothing exists
1982-02,-,Nothing exists
1982-03,-,Nothing exists
1982-04,-,Nothing exists
1982-05,-,Nothing exists
1982-06,-,Nothing exists
1982-07,-,Nothing exists
1982-08,-,Nothing exists
1982-09,-,Nothing exists
1982-10,-,Nothing exists
1982-11,-,Nothing exists
1982-12,-,Nothing exists
1983-01,-,Nothing exists
1983-02,-,Nothing exists
1983-03,-,Nothing exists
1983-04,-,Nothing exists
1983-05,-,Nothing exists
1983-06,-,Nothing exists
1983-07,-,Nothing exists
1983-08,-,Nothing exists
1983-09,-,Nothing exists
1983-10,-,Nothing exists
1983-11,-,Nothing exists
1983-12,-,Nothing exists
1984-01,-,Nothing exists
1984-02,-,Nothing exists
1984-03,-,Nothing exists
1984-04,-,Nothing exists
1984-05,-,Nothing exists
1984-06,-,Nothing exists
1984-07,-,Nothing exists
1984-08,-,Nothing exists
1984-09,-,Nothing exists
1984-10,-,Nothing exists
1984-11,-,Nothing exists
1984-12,-,Nothing exists
1985-01,-,Nothing exists
1985-02,-,Nothing exists
1985-03,-,Nothing exists
1985-04,-,Nothing exists
1985-05,-,Nothing exists
1985-06,-,Nothing exists
1985-07,-,Nothing exists
1985-08,-,Nothing exists
1985-09,-,Nothing exists
1985-10,-,Nothing exists
1985-11,-,Nothing exists
1985-12,-,Nothing exists
1986-01,-,Nothing exists
1986-02,-,Nothing exists
1986-03,-,Nothing exists
1986-04,-,Nothing exists
1986-05,-,Nothing exists
1986-06,-,Nothing exists
1986-07,-,Nothing exists
1986-08,-,Nothing exists
1986-09,-,Nothing exists
1986-10,-,Nothing exists
1986-11,-,Nothing exists
1986-12,-,Nothing exists
1987-01,-,Nothing exists
1987-02,-,Nothing exists
1987-03,-,Nothing exists
1987-04,-,Nothing exists
1987-05,-,Nothing exists
1987-06,-,Nothing exists
1987-07,-,Nothing exists
1987-08,-,Nothing exists
1987-09,-,Nothing exists
1987-10,-,Nothing exists
1987-11,-,Nothing exists
1987-12,-,Nothing exists
1988-01,-,Nothing exists
1988-02,-,Nothing exists
1988-03,-,Nothing exists
1988-04,-,Nothing exists
1988-05,-,Nothing exists
1988-06,-,Nothing exists
1988-07,-,Nothing exists
1988-08,-,Nothing exists
1988-09,-,Nothing exists
1988-10,-,Nothing exists
1988-11,-,Nothing exists
1988-12,-,Nothing exists
1989-01,35,
1989-02,7,
1989-03,4,
1989-04,-43,
1989-05,19,
1989-06,-38,
1989-07,2,
1989-08,-78,
1989-09,-124,
1989-10,-4,
1989-11,29,
1989-12,-13,
1990-01,41,
1990-02,84,
1990-03,-51,
1990-04,-38,
1990-05,-37,
1990-06,-37,
1990-07,-3,
1990-08,19,
1990-09,-12,
1990-10,-19,
1990-11,89,
1990-12,-26,
1991-01,22,
1991-02,-37,
1991-03,-9,
1991-04,14,
1991-05,-6,
1991-06,33,
1991-07,1,
1991-08,-24,
1991-09,30,
1991-10,11,
1991-11,56,
1991-12,-4,
1992-01,256,
1992-02,11,
1992-03,85,
1992-04,-9,
1992-05,11,
1992-06,6,
1992-07,-86,
1992-08,-58,
1992-09,-39,
1992-10,-62,
1992-11,-59,
1992-12,-56,
1993-01,-75,
1993-02,-42,
1993-03,367,
1993-04,373,
1993-05,129,
1993-06,54,
1993-07,8,
1993-08,177,
1993-09,112,
1993-10,167,
1993-11,273,
1993-12,504,
1994-01,199,
1994-02,232,
1994-03,130,
1994-04,350,
1994-05,428,
1994-06,178,
1994-07,33,
1994-08,26,
1994-09,-39,
1994-10,-90,
1994-11,820,
1994-12,315,
1995-01,-105,
1995-02,54,
1995-03,-155,
1995-04,206,
1995-05,-258,
1995-06,-270,
1995-07,-168,
1995-08,125,
1995-09,-240,
1995-10,141,
1995-11,171,
1995-12,-37,
1996-01,93,
1996-02,125,
1996-03,-41,
1996-04,98,
1996-05,22,
1996-06,-387,
1996-07,-199,
1996-08,11,
1996-09,-14,
1996-10,-180,
1996-11,-225,
1996-12,-487,
1997-01,510,
1997-02,167,
1997-03,-116,
1997-04,1,
1997-05,230,
1997-06,167,
1997-07,-58,
1997-08,-57,
1997-09,-1481,
1997-10,-1600,
1997-11,124,
1997-12,-19,
1998-01,659,
1998-02,150,
1998-03,-649,
1998-04,-212,
1998-05,170,
1998-06,-569,
1998-07,267,
1998-08,194,
1998-09,-700,
1998-10,21,
1998-11,-1549,
1998-12,799,Corrected value
1999-01,1292,
1999-02,1233,
1999-03,25,
1999-04,155,
1999-05,-28,
1999-06,-1242,
1999-07,452,
1999-08,-231,
1999-09,355,
1999-10,1448,
1999-11,1344,
1999-12,958,
2000-01,1626,
2000-02,1791,
2000-03,1721,
2000-04,752,
2000-05,596,
2000-06,720,
2000-07,692,
2000-08,563,
2000-09,426,
2000-10,790,
2000-11,353,
2000-12,972,
2001-01,782,
2001-02,-1944,
2001-03,-800,
2001-04,-171,
2001-05,-680,
2001-06,128,
2001-07,-261,
2001-08,-230,
2001-09,-33,
2001-10,1194,
2001-11,738,
2001-12,2227,
2002-01,-328,
2002-02,988,
2002-03,390,
2002-04,-412,
2002-05,502,
2002-06,-1090,
2002-07,275,
2002-08,1271,
2002-09,-554,
2002-10,-17,
2002-11,324,
2002-12,-2029,
2003-01,-684,
2003-02,76,
2003-03,-196,
2003-04,-74,
2003-05,-417,
2003-06,10,
2003-07,-595,
2003-08,746,
2003-09,-903,
2003-10,1273,
2003-11,-813,
2003-12,-216,
2004-01,-310,
2004-02,328,
2004-03,763,
2004-04,-441,
2004-05,-404,
2004-06,-629,
2004-07,3645,
2004-08,843,
2004-09,-508,
2004-10,-920,
2004-11,2194,
2004-12,-393,
2005-01,-1596,
2005-02,-438,
2005-03,2546,
2005-04,960,
2005-05,-168,
2005-06,-94,
2005-07,1780,
2005-08,841,
2005-09,1921,
2005-10,-1908,
2005-11,1227,
2005-12,945,
2006-01,209,
2006-02,4225,
2006-03,434,
2006-04,1308,
2006-05,-149,
2006-06,-331,
2006-07,576,
2006-08,497,
2006-09,79,
2006-10,-339,
2006-11,654,
2006-12,1095,
2007-01,231,
2007-02,977,
2007-03,-197,
2007-04,892,
2007-05,503,
2007-06,444,
2007-07,451,
2007-08,286,
2007-09,165,
2007-10,33,
2007-11,380,
2007-12,304,
2008-01,-1058,
2008-02,649,
2008-03,-1205,
2008-04,3553,
2008-05,294,
2008-06,-3351,
2008-07,-672,
2008-08,-382,
2008-09,-700,
2008-10,-7692,
2008-11,96,
2008-12,1751,
2009-01,367,
2009-02,882,
2009-03,-984,
2009-04,1812,
2009-05,5430,
2009-06,-2228,
2009-07,-884,
2009-08,-331,
2009-09,6704,
2009-10,-525,
2009-11,1145,
2009-12,410,
2010-01,875,
2010-02,338,
2010-03,484,
2010-04,485,
2010-05,1774,
2010-06,-2230,
2010-07,-716,
2010-08,580,
2010-09,806,
2010-10,593,
2010-11,239,
2010-12,369,
2011-01,1066,
2011-02,610,
2011-03,442,
2011-04,247,
2011-05,1817,
2011-06,-834,
2011-07,1598,
2011-08,23,
2011-09,1286,
2011-10,1114,
2011-11,-1080,
2011-12,807,
2012-01,-277,
2012-02,-264,
2012-03,-428,
2012-04,-6900,
2012-05,5037,
2012-06,-503,
2012-07,-47,
2012-08,-835,
2012-09,-239,
2012-10,-301,
2012-11,443,
2012-12,515,
2013-01,33,
2013-02,381,
2013-03,-198,
2013-04,-976,
2013-05,834,
2013-06,-647,
2013-07,612,
2013-08,-50,
2013-09,660,
2013-10,1907,
2013-11,2934,
2013-12,510,
2014-01,698,
2014-02,20,
2014-03,-798,
2014-04,-3439,
2014-05,2845,
2014-06,1249,
2014-07,-375,
2014-08,144,
2014-09,-2941,
2014-10,-1729,
2014-11,-795,
2014-12,-898,
