"",BBK01.SUD110,BBK01.SUD110_FLAGS
"",Effective interest rates of German banks / New business / Non-financial corporations' deposits with an agreed maturity of over 2 years,
unit,% p.a. (hypothetically euro-based),
unit multiplier,one,
last update,2015-02-03 10:26:50,
2003-01,4.36,
2003-02,4.48,
2003-03,4.03,
2003-04,3.54,
2003-05,3.40,
2003-06,3.30,
2003-07,4.23,
2003-08,3.68,
2003-09,3.92,
2003-10,4.02,
2003-11,3.26,
2003-12,4.09,
2004-01,3.90,
2004-02,4.26,
2004-03,3.82,
2004-04,3.93,
2004-05,4.24,
2004-06,4.22,
2004-07,4.25,
2004-08,4.29,
2004-09,3.94,
2004-10,4.13,
2004-11,4.04,
2004-12,3.81,
2005-01,3.50,
2005-02,3.93,
2005-03,3.58,
2005-04,3.56,
2005-05,3.87,
2005-06,4.10,
2005-07,3.38,
2005-08,3.58,
2005-09,3.08,
2005-10,4.09,
2005-11,3.99,
2005-12,4.20,
2006-01,4.08,
2006-02,3.83,
2006-03,3.56,
2006-04,3.96,
2006-05,4.14,
2006-06,3.38,
2006-07,4.21,
2006-08,3.98,
2006-09,4.04,
2006-10,4.71,
2006-11,3.88,
2006-12,4.44,
2007-01,4.45,
2007-02,4.66,
2007-03,4.10,
2007-04,4.52,
2007-05,4.33,
2007-06,4.53,
2007-07,4.83,
2007-08,4.36,
2007-09,4.22,
2007-10,4.94,
2007-11,4.30,
2007-12,4.70,
2008-01,5.29,
2008-02,4.70,
2008-03,4.57,
2008-04,5.20,
2008-05,5.00,
2008-06,5.12,
2008-07,5.22,
2008-08,5.27,
2008-09,5.27,
2008-10,4.88,
2008-11,5.04,
2008-12,4.24,
2009-01,4.34,
2009-02,3.83,
2009-03,4.02,
2009-04,3.68,
2009-05,3.41,
2009-06,2.11,
2009-07,2.91,
2009-08,3.63,
2009-09,2.91,
2009-10,3.20,
2009-11,3.59,
2009-12,3.24,
2010-01,2.57,
2010-02,2.76,
2010-03,3.04,
2010-04,3.29,
2010-05,2.89,
2010-06,2.29,
2010-07,2.56,
2010-08,2.32,
2010-09,2.81,
2010-10,2.28,
2010-11,2.70,
2010-12,2.81,
2011-01,2.63,
2011-02,3.02,
2011-03,2.48,
2011-04,2.55,
2011-05,2.94,
2011-06,2.63,
2011-07,2.77,
2011-08,2.55,
2011-09,2.11,
2011-10,2.31,
2011-11,2.21,
2011-12,2.36,
2012-01,2.29,
2012-02,2.28,
2012-03,2.32,
2012-04,2.53,
2012-05,1.86,
2012-06,1.58,
2012-07,1.70,
2012-08,1.58,
2012-09,2.00,
2012-10,1.53,
2012-11,1.87,
2012-12,1.74,
2013-01,1.09,
2013-02,1.65,
2013-03,1.30,
2013-04,1.17,
2013-05,1.53,
2013-06,1.21,
2013-07,1.60,
2013-08,1.62,
2013-09,1.38,
2013-10,1.48,
2013-11,1.46,
2013-12,1.63,
2014-01,1.36,
2014-02,2.07,
2014-03,1.03,
2014-04,1.04,
2014-05,0.91,
2014-06,1.02,
2014-07,1.06,
2014-08,0.82,
2014-09,1.13,
2014-10,0.74,
2014-11,0.52,
2014-12,1.55,Provisional value
"","General: Volume-weighted average rates of all new agreements concluded during the reporting month. The effective interest rates are calculated eihter as annualised agreed interest rates or as narrowly defined effective rates. Both calculation methods cover all interest payments on deposits and loans but not any other related charges which may occur for enquiries, administration, preparation of the documents, guarantees and credit insurance. p = Provisional",
