"",BBQFS.A.DE.LIFE.CRIT_INT_Q75._X.0000,BBQFS.A.DE.LIFE.CRIT_INT_Q75._X.0000_FLAGS
"",Critical interest rate level for life insurers given an upsurge of policy lapses over which the stability of 75% of the assessed German life insurers is endangered (FSR 2014),
unit,% (hypothetically euro-based),
unit multiplier,one,
last update,2015-01-07 17:09:58,
2005,6.49,
2006,6.83,
2007,6.90,
2008,5.34,
2009,5.53,
2010,5.21,
2011,4.29,
2012,4.75,
2013,4.77,
"",Methodology: The analysis covered the approximately 60 largest German life insurance companies with a premium reserve of more than 1 billion ¤ each.,
