"",BBDB1.Q.DE.S.BN2GHIJLMNOPQRS.C.IFRS.B.A.K.E.E039.V25.A,BBDB1.Q.DE.S.BN2GHIJLMNOPQRS.C.IFRS.B.A.K.E.E039.V25.A_FLAGS
"",Operating income before depreciation and amortisation (EBITDA) as a percentage of revenues / First quartile / Non-financial listed groups / Germany / Groups with a focus on the services sector / Profitability / Seasonally adjusted,
unit,Prozent (hypothetically euro-based),
unit multiplier,one,
last update,2014-12-15 08:50:51,
2005-01,4.41,
2005-04,4.14,
2005-07,3.26,
2005-10,7.26,
2006-01,5.10,
2006-04,5.37,
2006-07,6.71,
2006-10,5.71,
2007-01,7.00,
2007-04,6.62,
2007-07,7.59,
2007-10,5.79,
2008-01,6.07,
2008-04,6.88,
2008-07,5.03,
2008-10,4.44,
2009-01,4.51,
2009-04,3.88,
2009-07,4.37,
2009-10,4.69,
2010-01,5.30,
2010-04,5.14,
2010-07,5.40,
2010-10,4.94,
2011-01,5.02,
2011-04,4.77,
2011-07,4.76,
2011-10,5.89,
2012-01,4.45,
2012-04,4.31,
2012-07,3.79,
2012-10,3.91,
2013-01,4.01,
2013-04,5.05,
2013-07,5.09,
2013-10,5.17,
2014-01,5.73,
2014-04,4.93,
"","General: Non-financial groups listed in Germany, which publish IFRS consolidated financial statements on a quarterly basis and make a noteworthy contribution to value added in Germany. Quantile data are based on unweighted return on sales of the groups. Excluding groups in real estate activities.",
"",Source: Source of the unadjusted figures: Bundesbank calculations based on data from consolidated financial statements.,
