"",BBK01.OUC285,BBK01.OUC285_FLAGS
"",Savings bonds purchased by domestic households / Big banks,
unit,Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-05 09:20:19,
1999-01,4.592,
1999-02,4.438,
1999-03,4.319,
1999-04,4.245,
1999-05,4.184,
1999-06,4.127,
1999-07,4.075,
1999-08,3.964,
1999-09,2.107,
1999-10,2.070,
1999-11,2.050,
1999-12,1.930,
2000-01,1.728,
2000-02,1.621,
2000-03,1.562,
2000-04,1.516,
2000-05,1.481,
2000-06,1.447,
2000-07,1.423,
2000-08,1.391,
2000-09,1.468,
2000-10,1.409,
2000-11,1.353,
2000-12,1.362,
2001-01,1.285,
2001-02,1.242,
2001-03,1.206,
2001-04,1.177,
2001-05,1.158,
2001-06,1.109,
2001-07,1.067,
2001-08,1.032,
2001-09,1.002,
2001-10,0.978,
2001-11,0.962,
2001-12,0.918,
2002-01,0.902,
2002-02,0.891,
2002-03,0.886,
2002-04,0.882,
2002-05,0.732,
2002-06,0.873,
2002-07,0.859,
2002-08,0.828,
2002-09,0.782,
2002-10,0.736,
2002-11,0.709,
2002-12,0.671,
2003-01,0.482,
2003-02,0.461,
2003-03,0.446,
2003-04,0.435,
2003-05,0.426,
2003-06,0.418,
2003-07,0.405,
2003-08,0.388,
2003-09,0.367,
2003-10,0.350,
2003-11,0.338,
2003-12,0.326,
2004-01,0.309,
2004-02,0.299,
2004-03,0.285,
2004-04,0.277,
2004-05,0.268,
2004-06,0.376,
2004-07,0.368,
2004-08,0.358,
2004-09,0.350,
2004-10,0.335,
2004-11,0.307,
2004-12,1.506,
2005-01,1.490,
2005-02,1.477,
2005-03,0.256,
2005-04,0.248,
2005-05,0.238,
2005-06,0.230,
2005-07,0.224,
2005-08,0.216,
2005-09,0.210,
2005-10,0.204,
2005-11,0.200,
2005-12,0.192,
2006-01,0.176,
2006-02,0.170,
2006-03,0.165,
2006-04,0.158,
2006-05,0.153,
2006-06,0.151,
2006-07,0.148,
2006-08,0.146,
2006-09,0.141,
2006-10,0.137,
2006-11,0.134,
2006-12,0.117,
2007-01,0.112,
2007-02,0.106,
2007-03,0.102,
2007-04,0.101,
2007-05,0.097,
2007-06,0.095,
2007-07,0.093,
2007-08,0.092,
2007-09,0.090,
2007-10,0.087,
2007-11,0.086,
2007-12,0.118,
2008-01,0.115,
2008-02,0.112,
2008-03,0.110,
2008-04,0.109,
2008-05,0.108,
2008-06,0.108,
2008-07,0.199,
2008-08,0.196,
2008-09,0.185,
2008-10,0.176,
2008-11,0.167,
2008-12,0.160,
2009-01,0.153,
2009-02,0.124,
2009-03,0.105,
2009-04,0.101,
2009-05,0.098,
2009-06,0.095,
2009-07,0.094,
2009-08,0.067,
2009-09,0.058,
2009-10,0.055,
2009-11,0.053,
2009-12,0.049,
2010-01,0.048,
2010-02,0.047,
2010-03,0.045,
2010-04,0.045,
2010-05,0.043,
2010-06,0.041,
2010-07,0.041,
2010-08,0.039,
2010-09,0.038,
2010-10,0.036,
2010-11,0.035,
2010-12,0.034,
2011-01,0.032,
2011-02,0.032,
2011-03,0.032,
2011-04,0.618,
2011-05,0.603,
2011-06,0.589,
2011-07,0.616,
2011-08,0.628,
2011-09,0.639,
2011-10,0.664,
2011-11,0.692,
2011-12,0.719,
2012-01,0.808,
2012-02,0.856,
2012-03,0.871,
2012-04,0.877,
2012-05,0.883,
2012-06,0.886,
2012-07,0.889,
2012-08,0.895,
2012-09,0.898,
2012-10,0.894,
2012-11,0.649,
2012-12,0.523,
2013-01,0.462,
2013-02,0.458,
2013-03,0.455,
2013-04,0.451,
2013-05,0.445,
2013-06,0.440,
2013-07,0.438,
2013-08,0.445,
2013-09,0.450,
2013-10,0.460,
2013-11,0.474,
2013-12,0.483,
2014-01,0.499,
2014-02,0.510,
2014-03,0.515,
2014-04,0.521,
2014-05,0.523,
2014-06,0.525,
2014-07,0.500,
2014-08,0.496,
2014-09,0.492,
2014-10,0.479,
2014-11,0.463,
2014-12,0.449,Provisional value
