"",BBK01.OUZ144,BBK01.OUZ144_FLAGS
"",Other liabilities / Total / Branches of foreign banks / Multi-office banks (MFIs),
unit,DM/EURO (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-05 10:57:32,
1999-01,15.329,
1999-02,15.586,
1999-03,16.432,
1999-04,17.211,
1999-05,17.195,
1999-06,16.894,
1999-07,16.569,
1999-08,17.627,
1999-09,14.981,
1999-10,15.289,
1999-11,15.680,
1999-12,14.413,
2000-01,17.710,
2000-02,17.581,
2000-03,19.393,
2000-04,21.326,
2000-05,21.949,
2000-06,17.610,
2000-07,18.362,
2000-08,18.768,
2000-09,20.098,
2000-10,22.372,
2000-11,23.067,
2000-12,20.910,
2001-01,24.966,
2001-02,28.106,
2001-03,29.692,
2001-04,34.310,
2001-05,25.811,
2001-06,23.039,
2001-07,23.249,
2001-08,23.974,
2001-09,25.264,
2001-10,27.224,
2001-11,27.928,
2001-12,25.841,
2002-01,25.509,
2002-02,25.216,
2002-03,12.948,
2002-04,15.389,
2002-05,14.253,
2002-06,11.984,
2002-07,13.673,
2002-08,13.144,
2002-09,12.646,
2002-10,13.975,
2002-11,14.936,
2002-12,12.067,
2003-01,11.194,
2003-02,13.305,
2003-03,13.182,
2003-04,14.890,
2003-05,12.677,
2003-06,10.213,
2003-07,6.841,
2003-08,7.475,
2003-09,6.292,
2003-10,3.129,
2003-11,3.398,
2003-12,3.205,
2004-01,3.158,
2004-02,4.762,
2004-03,4.365,
2004-04,4.983,
2004-05,5.217,
2004-06,3.077,
2004-07,2.934,
2004-08,2.927,
2004-09,3.045,
2004-10,3.196,
2004-11,3.610,
2004-12,3.635,
2005-01,6.745,
2005-02,4.307,
2005-03,3.200,
2005-04,3.358,
2005-05,3.974,
2005-06,3.158,
2005-07,2.949,
2005-08,2.976,
2005-09,2.881,
2005-10,3.250,
2005-11,3.614,
2005-12,3.240,
2006-01,4.255,
2006-02,3.673,
2006-03,3.872,
2006-04,4.824,
2006-05,7.139,
2006-06,4.125,
2006-07,3.802,
2006-08,3.867,
2006-09,4.191,
2006-10,4.295,
2006-11,3.301,
2006-12,3.108,
2007-01,3.803,
2007-02,3.096,
2007-03,3.544,
2007-04,4.080,
2007-05,3.896,
2007-06,3.570,
2007-07,3.993,
2007-08,4.210,
2007-09,4.740,
2007-10,6.012,
2007-11,5.021,
2007-12,5.010,
2008-01,5.420,
2008-02,5.413,
2008-03,5.594,
2008-04,7.928,
2008-05,7.429,
2008-06,6.983,
2008-07,6.424,
2008-08,5.431,
2008-09,6.006,
2008-10,5.519,
2008-11,5.081,
2008-12,5.396,
2009-01,4.683,
2009-02,5.291,
2009-03,4.964,
2009-04,5.341,
2009-05,5.364,
2009-06,4.793,
2009-07,5.086,
2009-08,5.148,
2009-09,5.871,
2009-10,5.329,
2009-11,5.448,
2009-12,5.734,
2010-01,4.852,
2010-02,4.923,
2010-03,4.971,
2010-04,5.290,
2010-05,5.365,
2010-06,5.073,
2010-07,4.909,
2010-08,5.569,
2010-09,5.706,
2010-10,5.775,
2010-11,6.678,
2010-12,5.586,
2011-01,5.166,
2011-02,5.226,
2011-03,5.309,
2011-04,5.719,
2011-05,6.000,
2011-06,5.849,
2011-07,6.056,
2011-08,6.185,
2011-09,6.256,
2011-10,6.838,
2011-11,6.970,
2011-12,6.871,
2012-01,6.091,
2012-02,5.883,
2012-03,6.337,
2012-04,8.645,
2012-05,6.600,
2012-06,6.507,
2012-07,6.419,
2012-08,6.980,
2012-09,6.557,
2012-10,6.274,
2012-11,6.383,
2012-12,6.494,
2013-01,5.670,
2013-02,5.783,
2013-03,5.888,
2013-04,6.649,
2013-05,6.773,
2013-06,6.687,
2013-07,6.673,
2013-08,6.348,
2013-09,5.140,
2013-10,5.381,
2013-11,5.837,
2013-12,5.206,
2014-01,4.863,
2014-02,4.914,
2014-03,5.306,
2014-04,5.781,
2014-05,6.161,
2014-06,6.239,
2014-07,6.132,
2014-08,6.008,
2014-09,5.815,
2014-10,6.120,
2014-11,6.224,
"","General: Owing to the Act Modernising Accounting Law (Gesetz zur Modernisierung des Bilanzrechts) of 25 May 2009, derivative financial instruments in the trading portfolio (trading portfolio derivatives) within the meaning of section 340e (3) sentence 1 of the German Commercial Code (HGB) read in conjunction with section 35 (1) No 1a of the Credit Institution Accounting Regulation (RechKredV) are classified under ""Other assets and liabilities"" as of december 2010 reporting date.  Up to and including December 1998, including fiduciary liabilities and value adjustments. Since January 1999, presentation in separate time series (fiduciary liabilities: time series OUZ451, value adjustments: time series OUZ465).",
