"",BBK01.SUD629,BBK01.SUD629_FLAGS
"","New business (volumes) of German banks / Loans to non-financial corporations over EUR 1 million with collateral and/or guarantees, initial rate fixation of over 5 years",
unit,EURO (hypothetically euro-based),
unit multiplier,million,
last update,2015-02-03 10:27:58,
2010-06,1073,
2010-07,1236,
2010-08,1016,
2010-09,1246,
2010-10,1251,
2010-11,1543,
2010-12,1665,
2011-01,1135,
2011-02,1070,
2011-03,976,
2011-04,2009,
2011-05,946,
2011-06,1271,
2011-07,1227,
2011-08,917,
2011-09,1056,
2011-10,1452,
2011-11,1365,
2011-12,1878,
2012-01,975,
2012-02,891,
2012-03,1466,
2012-04,1159,
2012-05,786,
2012-06,1848,
2012-07,1896,
2012-08,1064,
2012-09,932,
2012-10,1261,
2012-11,1015,
2012-12,1963,
2013-01,1146,
2013-02,1752,
2013-03,1161,
2013-04,1458,
2013-05,1322,
2013-06,1344,
2013-07,1621,
2013-08,1245,
2013-09,1439,
2013-10,1288,
2013-11,1445,
2013-12,3014,
2014-01,1224,
2014-02,796,
2014-03,994,
2014-04,1495,
2014-05,984,
2014-06,1518,
2014-07,1477,
2014-08,815,
2014-09,1535,
2014-10,1697,
2014-11,1049,
2014-12,3329,Provisional value
"","General: Estimated. The volume of new business is extrapolated to form the underlying total using the Horvitz-Thompson estimator. The amount refers to the single loan transaction considered as new business. For the purpose of MFI interest rate statistics, a loan is considered to be secured if collateral (inter alia financial collateral, real estate collateral, debt securities) in at least the same value as the loan amount has been posted, pledged or assigned. p = Provisional",
