"",BBK01.SUD013,BBK01.SUD013_FLAGS
"",Effective interest rates of German banks / Outstanding amounts / Loans to non-financial corporations with a maturity of 1 year and up to 5 years,
unit,% p.a. (hypothetically euro-based),
unit multiplier,one,
last update,2015-02-03 10:26:41,
2003-01,4.93,
2003-02,4.96,
2003-03,4.90,
2003-04,4.84,
2003-05,4.81,
2003-06,4.68,
2003-07,4.58,
2003-08,4.54,
2003-09,4.51,
2003-10,4.48,
2003-11,4.48,
2003-12,4.46,
2004-01,4.40,
2004-02,4.37,
2004-03,4.34,
2004-04,4.32,
2004-05,4.28,
2004-06,4.32,
2004-07,4.26,
2004-08,4.21,
2004-09,4.25,
2004-10,4.18,
2004-11,4.14,
2004-12,4.15,
2005-01,4.12,
2005-02,4.09,
2005-03,4.06,
2005-04,4.04,
2005-05,4.06,
2005-06,4.02,
2005-07,3.99,
2005-08,3.96,
2005-09,3.92,
2005-10,3.89,
2005-11,3.92,
2005-12,3.98,
2006-01,3.97,
2006-02,4.02,
2006-03,4.05,
2006-04,4.09,
2006-05,4.13,
2006-06,4.14,
2006-07,4.23,
2006-08,4.28,
2006-09,4.32,
2006-10,4.43,
2006-11,4.47,
2006-12,4.57,
2007-01,4.65,
2007-02,4.68,
2007-03,4.76,
2007-04,4.81,
2007-05,4.84,
2007-06,4.98,
2007-07,4.98,
2007-08,5.08,
2007-09,5.17,
2007-10,5.24,
2007-11,5.25,
2007-12,5.39,
2008-01,5.35,
2008-02,5.30,
2008-03,5.32,
2008-04,5.37,
2008-05,5.42,
2008-06,5.47,
2008-07,5.58,
2008-08,5.62,
2008-09,5.70,
2008-10,5.78,
2008-11,5.57,
2008-12,5.30,
2009-01,4.81,
2009-02,4.55,
2009-03,4.30,
2009-04,4.02,
2009-05,3.93,
2009-06,3.87,
2009-07,3.76,
2009-08,3.72,
2009-09,3.65,
2009-10,3.61,
2009-11,3.61,
2009-12,3.66,
2010-01,3.61,
2010-02,3.62,
2010-03,3.49,
2010-04,3.45,
2010-05,3.44,
2010-06,3.52,
2010-07,3.56,
2010-08,3.59,
2010-09,3.57,
2010-10,3.63,
2010-11,3.65,
2010-12,3.66,
2011-01,3.67,
2011-02,3.68,
2011-03,3.70,
2011-04,3.75,
2011-05,3.78,
2011-06,3.86,
2011-07,3.95,
2011-08,4.04,
2011-09,4.03,
2011-10,4.02,
2011-11,3.97,
2011-12,3.93,
2012-01,3.83,
2012-02,3.72,
2012-03,3.61,
2012-04,3.51,
2012-05,3.46,
2012-06,3.41,
2012-07,3.32,
2012-08,3.29,
2012-09,3.21,
2012-10,3.13,
2012-11,3.10,
2012-12,3.03,
2013-01,3.02,
2013-02,3.01,
2013-03,3.00,
2013-04,2.96,
2013-05,2.93,
2013-06,2.92,
2013-07,2.89,
2013-08,2.87,
2013-09,2.87,
2013-10,2.86,
2013-11,2.85,
2013-12,2.86,
2014-01,2.86,
2014-02,2.84,
2014-03,2.84,
2014-04,2.83,
2014-05,2.81,
2014-06,2.76,
2014-07,2.72,
2014-08,2.71,
2014-09,2.65,
2014-10,2.60,
2014-11,2.57,
2014-12,2.52,Provisional value
"","General: Volume-weighted average interest rates on outstanding amounts as end-of-period. The effective interest rates are calculated either as annualised agreed interest rates or as narrowly defined effective rates. Both calculation methods cover all interest payments on deposits and loans but not any other related charges which may occur for enquiries, administration, preparation of the documents, guarantees and credit insurance. p = Provisional",
